split,experiment,cell_id,cell_key,prefix_g1_count,age_intervals,elapsed_hours,early_interval_hours,current_interval_hours,recent_interval_hours,interval_trend,clock_excess,local_interval_ratio,local_interval_ara,size_fold_prefix,rpl_fold_prefix,x_generation,x_clock,x_size,x_rpl,u_generation,u_clock,u_size,u_rpl,ara_phase_gap,ara_phase_sum,ara_phase_product,disk_generation_clock,disk_clock_size,disk_size_rpl,orient_generation_clock,orient_clock_size,orient_size_rpl,radius4_sq,closure4_residual,remaining_divisions,remaining_hours,slowdown_lead_intervals,in_slowdown_risk_set,slowdown_next2,slowdown_exists
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,6,5,6.33333333333333,1.33333333333333,1.3333333333333304,1.3333333333333302,-7.711602052568337e-16,-0.049999999999998046,1.0000000000000004,1.0000000000000002,1.3601190541699661,,0.9090909090909091,0.3999999999999994,1.152585122150381,,-0.09090909090909094,-0.6000000000000005,0.1525851221503809,,-0.5090909090909097,1.3090909090909084,0.05454545454545461,0.36826446280991804,0.3832822195016473,,0.05454545454545461,-0.09155107329022862,,,,17,30.99999999999997,13.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,7,6,7.33333333333333,1.33333333333333,1.0,1.1666666666666652,-0.03287795113734671,-0.08333333333333137,0.7500000000000019,0.8571428571428584,1.6101190731450403,,1.0909090909090908,0.46315789473684144,1.2337514328071948,,0.09090909090909083,-0.5368421052631586,0.2337514328071948,,-0.6277511961722494,1.5540669856459322,-0.04880382775119619,0.29646390879329754,0.3428391783227967,,-0.04880382775119619,-0.1254876112964942,,,,16,29.99999999999997,12.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,8,7,8.66666666666667,1.33333333333333,1.3333333333333393,1.1666666666666696,-0.010274359730420443,-0.07142857142856873,1.000000000000007,1.0000000000000036,1.6488094772754132,,1.2727272727272727,0.5473684210526312,1.244943806959942,,0.2727272727272727,-0.45263157894736883,0.2449438069599419,,-0.7253588516746415,1.820095693779904,-0.12344497607655512,0.27925551154964434,0.26487281482841746,,-0.12344497607655512,-0.11086930209765801,,,,15,28.66666666666663,11.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,9,8,9.66666666666667,1.33333333333333,1.0,1.1666666666666696,-0.02397350603764823,-0.09374999999999745,0.7500000000000019,0.8571428571428584,1.758928588370602,,1.4545454545454546,0.6105263157894733,1.275080910600451,,0.4545454545454546,-0.38947368421052675,0.27508091060045103,,-0.8440191387559813,2.065071770334928,-0.1770334928229667,0.358301320940455,0.22735925806929444,,-0.1770334928229667,-0.10713677570754421,,,,14,27.66666666666663,10.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,10,9,11.0,1.33333333333333,1.3333333333333304,1.1666666666666652,-0.009589402415059393,-0.08333333333333104,1.0000000000000004,1.0000000000000002,1.842261877428762,,1.6363636363636365,0.6947368421052624,1.296335071767106,,0.6363636363636365,-0.30526315789473757,0.29633507176710605,,-0.941626794258374,2.331100478468899,-0.19425837320574213,0.49814427325381805,0.18100007032708337,,-0.19425837320574213,-0.09046017980259048,,,,13,26.3333333333333,9.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,11,10,12.0,1.33333333333333,1.0,1.1666666666666652,-0.017435277118289773,-0.09999999999999776,0.7500000000000019,0.8571428571428584,1.937499976281157,,1.8181818181818181,0.7578947368421045,1.319148930672681,,0.8181818181818181,-0.2421052631578955,0.3191489306726809,,-1.0602870813397136,2.5760765550239224,-0.19808612440191448,0.7280364460520595,0.1604709983982695,,-0.19808612440191448,-0.07726763584707036,,,,12,25.3333333333333,8.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,12,11,13.3333333333333,1.33333333333333,1.3333333333333002,1.16666666666665,-0.00784587470323154,-0.09090909090909083,0.9999999999999777,0.9999999999999888,1.9910713926543235,,2.0,0.8421052631578918,1.3313432755527883,,1.0,-0.1578947368421082,0.3313432755527883,,-1.1578947368421082,2.842105263157892,-0.1578947368421082,1.0249307479224385,0.1347191141764896,,-0.1578947368421082,-0.05231735929780965,,,,11,24.0,7.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,13,12,14.3333333333333,1.33333333333333,1.0,1.16666666666665,-0.013076457838718112,-0.10416666666666641,0.7500000000000019,0.8571428571428584,1.8630952186683765,,2.0,0.9052631578947338,1.3014552967154902,,1.0,-0.09473684210526623,0.3014552967154902,,-1.0947368421052661,2.905263157894734,-0.09473684210526623,1.0089750692520782,0.09985036516990238,,-0.09473684210526623,-0.028558922846731578,,,,10,23.0,6.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,14,13,15.6666666666667,1.33333333333333,1.3333333333333997,1.1666666666666998,-0.006322682911027066,-0.09615384615384193,1.0000000000000524,1.0000000000000262,1.9017856986990462,,2.0,0.9894736842105274,1.3107692270670925,,1.0,-0.010526315789472607,0.31076922706709253,,-1.0105263157894726,2.9894736842105276,-0.010526315789472607,1.0001108033240997,0.09668831581597782,,-0.010526315789472607,-0.003271255021758534,,,,9,21.6666666666666,5.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,15,14,18.0,1.33333333333333,2.3333333333333,1.83333333333335,0.014092217639132603,-0.035714285714283256,1.7499999999999796,1.2727272727272674,2.0416666824792284,,2.0,1.1368421052631568,1.3424657568429483,,1.0,0.13684210526315677,0.34246575684294833,,-0.8631578947368432,3.136842105263157,0.13684210526315677,1.018725761772853,0.1360085563828663,,0.13684210526315677,0.04686373514692938,,,,8,19.3333333333333,4.0,True,0.0,1
external,Experiment_1,cell_1.4,Experiment_1|cell_1.4,16,15,19.3333333333333,1.33333333333333,1.3333333333333002,1.8333333333333002,0.013019202857372247,-0.03333333333333255,0.9999999999999777,0.9999999999999888,1.8720238260140527,,2.0,1.221052631578944,1.3036269470035329,,1.0,0.22105263157894406,0.3036269470035329,,-0.7789473684210559,3.221052631578944,0.22105263157894406,1.0488642659279763,0.14105358887466254,,0.22105263157894406,0.06711753565341153,,,,7,18.0,3.0,True,0.0,1
