time_to_horizon_M,series,ara_coordinate
-1450.9962678686911,waveform Space/Connection,1.048281738142573
-1450.9962678686911,horizon radial closure,1.2385685884691848
-1450.9962678686911,waveform Time/Traversal,1.180346492473729
-1450.9962678686911,horizon angular traversal,1.180346492473729
-1443.4962678686911,waveform Space/Connection,1.0428855438795797
-1443.4962678686911,horizon radial closure,1.2507810281170122
-1443.4962678686911,waveform Time/Traversal,1.1846066458392501
-1443.4962678686911,horizon angular traversal,1.1846066458392501
-1435.4962678686911,waveform Space/Connection,1.0545299630786709
-1435.4962678686911,horizon radial closure,1.2624254473161034
-1435.4962678686911,waveform Time/Traversal,1.1891508094291394
-1435.4962678686911,horizon angular traversal,1.1891508094291394
-1427.4962678686911,waveform Space/Connection,1.0707185458676511
-1427.4962678686911,horizon radial closure,1.2729338256177223
-1427.4962678686911,waveform Time/Traversal,1.1936949730190287
-1427.4962678686911,horizon angular traversal,1.1936949730190287
-1419.9962678686911,waveform Space/Connection,1.088895200227208
-1419.9962678686911,horizon radial closure,1.2791820505538198
-1419.9962678686911,waveform Time/Traversal,1.1979551263845498
-1419.9962678686911,horizon angular traversal,1.1979551263845498
-1411.9962678686911,waveform Space/Connection,1.1150241408690713
-1411.9962678686911,horizon radial closure,1.2698097131496733
-1411.9962678686911,waveform Time/Traversal,1.2024992899744391
-1411.9962678686911,horizon angular traversal,1.2024992899744391
-1403.9962678686911,waveform Space/Connection,1.1269525702925305
-1403.9962678686911,horizon radial closure,1.260721385969895
-1403.9962678686911,waveform Time/Traversal,1.2070434535643284
-1403.9962678686911,horizon angular traversal,1.2070434535643284
-1396.4962678686911,waveform Space/Connection,1.1374609485941494
-1396.4962678686911,horizon radial closure,1.2519170690144845
-1396.4962678686911,waveform Time/Traversal,1.2113036069298495
-1396.4962678686911,horizon angular traversal,1.2113036069298495
-1388.4962678686911,waveform Space/Connection,1.1476853166714003
-1388.4962678686911,horizon radial closure,1.24226072138597
-1388.4962678686911,waveform Time/Traversal,1.2158477705197388
-1388.4962678686911,horizon angular traversal,1.2158477705197388
-1380.4962678686911,waveform Space/Connection,1.1527975007100255
-1380.4962678686911,horizon radial closure,1.2331723942061914
-1380.4962678686911,waveform Time/Traversal,1.2203919341096279
-1380.4962678686911,horizon angular traversal,1.2203919341096279
-1372.4962678686911,waveform Space/Connection,1.1420051121840387
-1372.4962678686911,horizon radial closure,1.2235160465776769
-1372.4962678686911,waveform Time/Traversal,1.2249360976995172
-1372.4962678686911,horizon angular traversal,1.2249360976995172
-1364.9962678686911,waveform Space/Connection,1.1292246520874751
-1364.9962678686911,horizon radial closure,1.2147117296222665
-1364.9962678686911,waveform Time/Traversal,1.2291962510650383
-1364.9962678686911,horizon angular traversal,1.2291962510650383
-1356.9962678686911,waveform Space/Connection,1.1127520590741267
-1356.9962678686911,horizon radial closure,1.2050553819937517
-1356.9962678686911,waveform Time/Traversal,1.2337404146549276
-1356.9962678686911,horizon angular traversal,1.2337404146549276
-1348.9962678686911,waveform Space/Connection,1.069866515194547
-1348.9962678686911,horizon radial closure,1.1956830445896052
-1348.9962678686911,waveform Time/Traversal,1.2382845782448169
-1348.9962678686911,horizon angular traversal,1.2382845782448169
-1341.4962678686911,waveform Space/Connection,1.033513206475433
-1341.4962678686911,horizon radial closure,1.187162737858563
-1341.4962678686911,waveform Time/Traversal,1.242544731610338
-1341.4962678686911,horizon angular traversal,1.242544731610338
-1333.4962678686911,waveform Space/Connection,1.019028685032661
-1333.4962678686911,horizon radial closure,1.1777904004544164
-1333.4962678686911,waveform Time/Traversal,1.2470888952002273
-1333.4962678686911,horizon angular traversal,1.2470888952002273
-1325.4962678686911,waveform Space/Connection,1.0048281738142573
-1325.4962678686911,horizon radial closure,1.1687020732746378
-1325.4962678686911,waveform Time/Traversal,1.2516330587901165
-1325.4962678686911,horizon angular traversal,1.2516330587901165
-1317.9962678686911,waveform Space/Connection,0.9923317239420619
-1317.9962678686911,horizon radial closure,1.1758023288838397
-1317.9962678686911,waveform Time/Traversal,1.2558932121556377
-1317.9962678686911,horizon angular traversal,1.2558932121556377
-1309.9962678686911,waveform Space/Connection,0.9840954274353877
-1309.9962678686911,horizon radial closure,1.1863107071854586
-1309.9962678686911,waveform Time/Traversal,1.260437375745527
-1309.9962678686911,horizon angular traversal,1.260437375745527
-1301.9962678686911,waveform Space/Connection,0.9960238568588469
-1301.9962678686911,horizon radial closure,1.198523146833286
-1301.9962678686911,waveform Time/Traversal,1.264981539335416
-1301.9962678686911,horizon angular traversal,1.264981539335416
-1294.4962678686911,waveform Space/Connection,1.007668276057938
-1294.4962678686911,horizon radial closure,1.2115876171542175
-1294.4962678686911,waveform Time/Traversal,1.2692416927009373
-1294.4962678686911,horizon angular traversal,1.2692416927009373
-1286.4962678686911,waveform Space/Connection,1.0213007668276057
-1286.4962678686911,horizon radial closure,1.2289122408406703
-1286.4962678686911,waveform Time/Traversal,1.2737858562908264
-1286.4962678686911,horizon angular traversal,1.2737858562908264
-1278.4962678686911,waveform Space/Connection,1.0366373189434819
-1278.4962678686911,horizon radial closure,1.2533371201363248
-1278.4962678686911,waveform Time/Traversal,1.2783300198807157
-1278.4962678686911,horizon angular traversal,1.2783300198807157
-1270.9962678686911,waveform Space/Connection,1.0803748934961659
-1270.9962678686911,horizon radial closure,1.2825901732462368
-1270.9962678686911,waveform Time/Traversal,1.2825901732462368
-1270.9962678686911,horizon angular traversal,1.2825901732462368
-1262.9962678686911,waveform Space/Connection,1.1243964782732179
-1262.9962678686911,horizon radial closure,1.287134336836126
-1262.9962678686911,waveform Time/Traversal,1.287134336836126
-1262.9962678686911,horizon angular traversal,1.287134336836126
-1254.9962678686911,waveform Space/Connection,1.1573416642999148
-1254.9962678686911,horizon radial closure,1.2916785004260154
-1254.9962678686911,waveform Time/Traversal,1.2916785004260154
-1254.9962678686911,horizon angular traversal,1.2916785004260154
-1247.4962678686911,waveform Space/Connection,1.1624538483385403
-1247.4962678686911,horizon radial closure,1.2959386537915365
-1247.4962678686911,waveform Time/Traversal,1.2959386537915365
-1247.4962678686911,horizon angular traversal,1.2959386537915365
-1239.4962678686911,waveform Space/Connection,1.169270093723374
-1239.4962678686911,horizon radial closure,1.3004828173814258
-1239.4962678686911,waveform Time/Traversal,1.3004828173814258
-1239.4962678686911,horizon angular traversal,1.3004828173814258
-1231.4962678686911,waveform Space/Connection,1.1746662879863674
-1231.4962678686911,horizon radial closure,1.3050269809713149
-1231.4962678686911,waveform Time/Traversal,1.3050269809713149
-1231.4962678686911,horizon angular traversal,1.3050269809713149
-1223.4962678686911,waveform Space/Connection,1.179494461800625
-1223.4962678686911,horizon radial closure,1.3095711445612042
-1223.4962678686911,waveform Time/Traversal,1.3095711445612042
-1223.4962678686911,horizon angular traversal,1.3095711445612042
-1215.9962678686911,waveform Space/Connection,1.184038625390514
-1215.9962678686911,horizon radial closure,1.3138312979267253
-1215.9962678686911,waveform Time/Traversal,1.3138312979267253
-1215.9962678686911,horizon angular traversal,1.3138312979267253
-1207.9962678686911,waveform Space/Connection,1.1885827889804033
-1207.9962678686911,horizon radial closure,1.3183754615166146
-1207.9962678686911,waveform Time/Traversal,1.3183754615166146
-1207.9962678686911,horizon angular traversal,1.3183754615166146
-1199.9962678686911,waveform Space/Connection,1.1931269525702926
-1199.9962678686911,horizon radial closure,1.3229196251065038
-1199.9962678686911,waveform Time/Traversal,1.3229196251065038
-1199.9962678686911,horizon angular traversal,1.3229196251065038
-1192.4962678686911,waveform Space/Connection,1.1979551263845498
-1192.4962678686911,horizon radial closure,1.327179778472025
-1192.4962678686911,waveform Time/Traversal,1.327179778472025
-1192.4962678686911,horizon angular traversal,1.327179778472025
-1184.4962678686911,waveform Space/Connection,1.2030673104231753
-1184.4962678686911,horizon radial closure,1.3317239420619142
-1184.4962678686911,waveform Time/Traversal,1.3317239420619142
-1184.4962678686911,horizon angular traversal,1.3317239420619142
-1176.4962678686911,waveform Space/Connection,1.2084635046861687
-1176.4962678686911,horizon radial closure,1.3362681056518035
-1176.4962678686911,waveform Time/Traversal,1.3362681056518035
-1176.4962678686911,horizon angular traversal,1.3362681056518035
-1168.9962678686911,waveform Space/Connection,1.2161317807441068
-1168.9962678686911,horizon radial closure,1.3405282590173246
-1168.9962678686911,waveform Time/Traversal,1.3405282590173246
-1168.9962678686911,horizon angular traversal,1.3405282590173246
-1160.9962678686911,waveform Space/Connection,1.2238000568020448
-1160.9962678686911,horizon radial closure,1.345072422607214
-1160.9962678686911,waveform Time/Traversal,1.345072422607214
-1160.9962678686911,horizon angular traversal,1.345072422607214
-1152.9962678686911,waveform Space/Connection,1.2306163021868788
-1152.9962678686911,horizon radial closure,1.349616586197103
-1152.9962678686911,waveform Time/Traversal,1.349616586197103
-1152.9962678686911,horizon angular traversal,1.349616586197103
-1145.4962678686911,waveform Space/Connection,1.2368645271229763
-1145.4962678686911,horizon radial closure,1.3538767395626243
-1145.4962678686911,waveform Time/Traversal,1.3538767395626243
-1145.4962678686911,horizon angular traversal,1.3538767395626243
-1137.4962678686911,waveform Space/Connection,1.2507810281170122
-1137.4962678686911,horizon radial closure,1.3584209031525134
-1137.4962678686911,waveform Time/Traversal,1.3584209031525134
-1137.4962678686911,horizon angular traversal,1.3584209031525134
-1129.4962678686911,waveform Space/Connection,1.287418347060494
-1129.4962678686911,horizon radial closure,1.3629650667424027
-1129.4962678686911,waveform Time/Traversal,1.3629650667424027
-1129.4962678686911,horizon angular traversal,1.3629650667424027
-1121.9962678686911,waveform Space/Connection,1.3112752059074126
-1121.9962678686911,horizon radial closure,1.3672252201079238
-1121.9962678686911,waveform Time/Traversal,1.3672252201079238
-1121.9962678686911,horizon angular traversal,1.3672252201079238
-1113.9962678686911,waveform Space/Connection,1.3285998295938655
-1113.9962678686911,horizon radial closure,1.371769383697813
-1113.9962678686911,waveform Time/Traversal,1.371769383697813
-1113.9962678686911,horizon angular traversal,1.371769383697813
-1105.9962678686911,waveform Space/Connection,1.3325759727350184
-1105.9962678686911,horizon radial closure,1.3763135472877024
-1105.9962678686911,waveform Time/Traversal,1.3763135472877024
-1105.9962678686911,horizon angular traversal,1.3763135472877024
-1098.4962678686911,waveform Space/Connection,1.319795512638455
-1098.4962678686911,horizon radial closure,1.3805737006532235
-1098.4962678686911,waveform Time/Traversal,1.3805737006532235
-1098.4962678686911,horizon angular traversal,1.3805737006532235
-1090.4962678686911,waveform Space/Connection,1.3007668276057938
-1090.4962678686911,horizon radial closure,1.3851178642431128
-1090.4962678686911,waveform Time/Traversal,1.3851178642431128
-1090.4962678686911,horizon angular traversal,1.3851178642431128
-1082.4962678686911,waveform Space/Connection,1.2774779892076116
-1082.4962678686911,horizon radial closure,1.389662027833002
-1082.4962678686911,waveform Time/Traversal,1.389662027833002
-1082.4962678686911,horizon angular traversal,1.389662027833002
-1074.4962678686911,waveform Space/Connection,1.2567452428287418
-1074.4962678686911,horizon radial closure,1.3942061914228912
-1074.4962678686911,waveform Time/Traversal,1.3942061914228912
-1074.4962678686911,horizon angular traversal,1.3942061914228912
-1066.9962678686911,waveform Space/Connection,1.246520874751491
-1066.9962678686911,horizon radial closure,1.3984663447884125
-1066.9962678686911,waveform Time/Traversal,1.3984663447884125
-1066.9962678686911,horizon angular traversal,1.3984663447884125
-1058.9962678686911,waveform Space/Connection,1.246804884975859
-1058.9962678686911,horizon radial closure,1.4030105083783015
-1058.9962678686911,waveform Time/Traversal,1.4030105083783015
-1058.9962678686911,horizon angular traversal,1.4030105083783015
-1050.9962678686911,waveform Space/Connection,1.257881283726214
-1050.9962678686911,horizon radial closure,1.4075546719681908
-1050.9962678686911,waveform Time/Traversal,1.4075546719681908
-1050.9962678686911,horizon angular traversal,1.4075546719681908
-1043.4962678686911,waveform Space/Connection,1.2777619994319795
-1043.4962678686911,horizon radial closure,1.411814825333712
-1043.4962678686911,waveform Time/Traversal,1.411814825333712
-1043.4962678686911,horizon angular traversal,1.411814825333712
-1035.4962678686911,waveform Space/Connection,1.301902868503266
-1035.4962678686911,horizon radial closure,1.4163589889236012
-1035.4962678686911,waveform Time/Traversal,1.4163589889236012
-1035.4962678686911,horizon angular traversal,1.4163589889236012
-1027.4962678686911,waveform Space/Connection,1.3280318091451293
-1027.4962678686911,horizon radial closure,1.4209031525134905
-1027.4962678686911,waveform Time/Traversal,1.4209031525134905
-1027.4962678686911,horizon angular traversal,1.4209031525134905
-1019.9962678686911,waveform Space/Connection,1.34564044305595
-1019.9962678686911,horizon radial closure,1.4251633058790116
-1019.9962678686911,waveform Time/Traversal,1.4251633058790116
-1019.9962678686911,horizon angular traversal,1.4251633058790116
-1011.9962678686911,waveform Space/Connection,1.3581368929281454
-1011.9962678686911,horizon radial closure,1.429707469468901
-1011.9962678686911,waveform Time/Traversal,1.429707469468901
-1011.9962678686911,horizon angular traversal,1.429707469468901
-1003.9962678686911,waveform Space/Connection,1.3686452712297643
-1003.9962678686911,horizon radial closure,1.4342516330587902
-1003.9962678686911,waveform Time/Traversal,1.4342516330587902
-1003.9962678686911,horizon angular traversal,1.4342516330587902
-996.4962678686911,waveform Space/Connection,1.36779324055666
-996.4962678686911,horizon radial closure,1.4385117864243113
-996.4962678686911,waveform Time/Traversal,1.4385117864243113
-996.4962678686911,horizon angular traversal,1.4385117864243113
-988.4962678686911,waveform Space/Connection,1.356432831581937
-988.4962678686911,horizon radial closure,1.4430559500142006
-988.4962678686911,waveform Time/Traversal,1.4430559500142006
-988.4962678686911,horizon angular traversal,1.4430559500142006
-980.4962678686911,waveform Space/Connection,1.341948310139165
-980.4962678686911,horizon radial closure,1.4476001136040897
-980.4962678686911,waveform Time/Traversal,1.4476001136040897
-980.4962678686911,horizon angular traversal,1.4476001136040897
-972.9962678686911,waveform Space/Connection,1.3155353592729337
-972.9962678686911,horizon radial closure,1.451860266969611
-972.9962678686911,waveform Time/Traversal,1.451860266969611
-972.9962678686911,horizon angular traversal,1.451860266969611
-964.9962678686911,waveform Space/Connection,1.2911104799772792
-964.9962678686911,horizon radial closure,1.4564044305595
-964.9962678686911,waveform Time/Traversal,1.4564044305595
-964.9962678686911,horizon angular traversal,1.4564044305595
-956.9962678686911,waveform Space/Connection,1.27179778472025
-956.9962678686911,horizon radial closure,1.4609485941493894
-956.9962678686911,waveform Time/Traversal,1.4609485941493894
-956.9962678686911,horizon angular traversal,1.4609485941493894
-949.4962678686911,waveform Space/Connection,1.2678216415790968
-949.4962678686911,horizon radial closure,1.4652087475149105
-949.4962678686911,waveform Time/Traversal,1.4652087475149105
-949.4962678686911,horizon angular traversal,1.4652087475149105
-941.4962678686911,waveform Space/Connection,1.28656631638739
-941.4962678686911,horizon radial closure,1.4697529111047998
-941.4962678686911,waveform Time/Traversal,1.4697529111047998
-941.4962678686911,horizon angular traversal,1.4697529111047998
-933.4962678686911,waveform Space/Connection,1.3209315535359274
-933.4962678686911,horizon radial closure,1.474297074694689
-933.4962678686911,waveform Time/Traversal,1.474297074694689
-933.4962678686911,horizon angular traversal,1.474297074694689
-925.4962678686911,waveform Space/Connection,1.3666571996591876
-925.4962678686911,horizon radial closure,1.4788412382845781
-925.4962678686911,waveform Time/Traversal,1.4788412382845781
-925.4962678686911,horizon angular traversal,1.4788412382845781
-917.9962678686911,waveform Space/Connection,1.3797216699801194
-917.9962678686911,horizon radial closure,1.4831013916500995
-917.9962678686911,waveform Time/Traversal,1.4831013916500995
-917.9962678686911,horizon angular traversal,1.4831013916500995
-909.9962678686911,waveform Space/Connection,1.3879579664867936
-909.9962678686911,horizon radial closure,1.4876455552399885
-909.9962678686911,waveform Time/Traversal,1.4876455552399885
-909.9962678686911,horizon angular traversal,1.4876455552399885
-901.9962678686911,waveform Space/Connection,1.3939221811985232
-901.9962678686911,horizon radial closure,1.4921897188298778
-901.9962678686911,waveform Time/Traversal,1.4921897188298778
-901.9962678686911,horizon angular traversal,1.4921897188298778
-894.4962678686911,waveform Space/Connection,1.401022436807725
-894.4962678686911,horizon radial closure,1.496449872195399
-894.4962678686911,waveform Time/Traversal,1.496449872195399
-894.4962678686911,horizon angular traversal,1.496449872195399
-886.4962678686911,waveform Space/Connection,1.4067026412950867
-886.4962678686911,horizon radial closure,1.5009940357852882
-886.4962678686911,waveform Time/Traversal,1.5009940357852882
-886.4962678686911,horizon angular traversal,1.5009940357852882
-878.4962678686911,waveform Space/Connection,1.4126668560068163
-878.4962678686911,horizon radial closure,1.5055381993751775
-878.4962678686911,waveform Time/Traversal,1.5055381993751775
-878.4962678686911,horizon angular traversal,1.5055381993751775
-870.9962678686911,waveform Space/Connection,1.4177790400454415
-870.9962678686911,horizon radial closure,1.5097983527406986
-870.9962678686911,waveform Time/Traversal,1.5097983527406986
-870.9962678686911,horizon angular traversal,1.5097983527406986
-862.9962678686911,waveform Space/Connection,1.422607213859699
-862.9962678686911,horizon radial closure,1.514342516330588
-862.9962678686911,waveform Time/Traversal,1.514342516330588
-862.9962678686911,horizon angular traversal,1.514342516330588
-854.9962678686911,waveform Space/Connection,1.4274353876739563
-854.9962678686911,horizon radial closure,1.5188866799204772
-854.9962678686911,waveform Time/Traversal,1.5188866799204772
-854.9962678686911,horizon angular traversal,1.5188866799204772
-847.4962678686911,waveform Space/Connection,1.4319795512638456
-847.4962678686911,horizon radial closure,1.5231468332859983
-847.4962678686911,waveform Time/Traversal,1.5231468332859983
-847.4962678686911,horizon angular traversal,1.5231468332859983
-839.4962678686911,waveform Space/Connection,1.4365237148537346
-839.4962678686911,horizon radial closure,1.5276909968758876
-839.4962678686911,waveform Time/Traversal,1.5276909968758876
-839.4962678686911,horizon angular traversal,1.5276909968758876
-831.4962678686911,waveform Space/Connection,1.4422039193410963
-831.4962678686911,horizon radial closure,1.5322351604657767
-831.4962678686911,waveform Time/Traversal,1.5322351604657767
-831.4962678686911,horizon angular traversal,1.5322351604657767
-823.9962678686911,waveform Space/Connection,1.4478841238284579
-823.9962678686911,horizon radial closure,1.536495313831298
-823.9962678686911,waveform Time/Traversal,1.536495313831298
-823.9962678686911,horizon angular traversal,1.536495313831298
-815.9962678686911,waveform Space/Connection,1.4535643283158193
-815.9962678686911,horizon radial closure,1.541039477421187
-815.9962678686911,waveform Time/Traversal,1.541039477421187
-815.9962678686911,horizon angular traversal,1.541039477421187
-807.9962678686911,waveform Space/Connection,1.459528543027549
-807.9962678686911,horizon radial closure,1.5455836410110764
-807.9962678686911,waveform Time/Traversal,1.5455836410110764
-807.9962678686911,horizon angular traversal,1.5455836410110764
-800.4962678686911,waveform Space/Connection,1.4643567168418063
-800.4962678686911,horizon radial closure,1.5498437943765975
-800.4962678686911,waveform Time/Traversal,1.5498437943765975
-800.4962678686911,horizon angular traversal,1.5498437943765975
-792.4962678686911,waveform Space/Connection,1.4700369213291677
-792.4962678686911,horizon radial closure,1.5543879579664868
-792.4962678686911,waveform Time/Traversal,1.5543879579664868
-792.4962678686911,horizon angular traversal,1.5543879579664868
-784.4962678686911,waveform Space/Connection,1.4760011360408976
-784.4962678686911,horizon radial closure,1.558932121556376
-784.4962678686911,waveform Time/Traversal,1.558932121556376
-784.4962678686911,horizon angular traversal,1.558932121556376
-776.9962678686911,waveform Space/Connection,1.4990059642147118
-776.9962678686911,horizon radial closure,1.5631922749218972
-776.9962678686911,waveform Time/Traversal,1.5631922749218972
-776.9962678686911,horizon angular traversal,1.5631922749218972
-768.9962678686911,waveform Space/Connection,1.5123544447600115
-768.9962678686911,horizon radial closure,1.5677364385117865
-768.9962678686911,waveform Time/Traversal,1.5677364385117865
-768.9962678686911,horizon angular traversal,1.5677364385117865
-760.9962678686911,waveform Space/Connection,1.518602669696109
-760.9962678686911,horizon radial closure,1.5722806021016758
-760.9962678686911,waveform Time/Traversal,1.5722806021016758
-760.9962678686911,horizon angular traversal,1.5722806021016758
-752.9962678686911,waveform Space/Connection,1.507526270945754
-752.9962678686911,horizon radial closure,1.5768247656915648
-752.9962678686911,waveform Time/Traversal,1.5768247656915648
-752.9962678686911,horizon angular traversal,1.5768247656915648
-745.4962678686911,waveform Space/Connection,1.4975859130928713
-745.4962678686911,horizon radial closure,1.5810849190570861
-745.4962678686911,waveform Time/Traversal,1.5810849190570861
-745.4962678686911,horizon angular traversal,1.5810849190570861
-737.4962678686911,waveform Space/Connection,1.4862255041181482
-737.4962678686911,horizon radial closure,1.5856290826469752
-737.4962678686911,waveform Time/Traversal,1.5856290826469752
-737.4962678686911,horizon angular traversal,1.5856290826469752
-729.4962678686911,waveform Space/Connection,1.4774211871627378
-729.4962678686911,horizon radial closure,1.5901732462368645
-729.4962678686911,waveform Time/Traversal,1.5901732462368645
-729.4962678686911,horizon angular traversal,1.5901732462368645
-721.9962678686911,waveform Space/Connection,1.4873615450156206
-721.9962678686911,horizon radial closure,1.5944333996023856
-721.9962678686911,waveform Time/Traversal,1.5944333996023856
-721.9962678686911,horizon angular traversal,1.5944333996023856
-713.9962678686911,waveform Space/Connection,1.502982107355865
-713.9962678686911,horizon radial closure,1.598977563192275
-713.9962678686911,waveform Time/Traversal,1.598977563192275
-713.9962678686911,horizon angular traversal,1.598977563192275
-705.9962678686911,waveform Space/Connection,1.5234308435103663
-705.9962678686911,horizon radial closure,1.6035217267821642
-705.9962678686911,waveform Time/Traversal,1.6035217267821642
-705.9962678686911,horizon angular traversal,1.6035217267821642
-698.4962678686911,waveform Space/Connection,1.5299630786708323
-698.4962678686911,horizon radial closure,1.6077818801476853
-698.4962678686911,waveform Time/Traversal,1.6077818801476853
-698.4962678686911,horizon angular traversal,1.6077818801476853
-690.4962678686911,waveform Space/Connection,1.5376313547287703
-690.4962678686911,horizon radial closure,1.6123260437375746
-690.4962678686911,waveform Time/Traversal,1.6123260437375746
-690.4962678686911,horizon angular traversal,1.6123260437375746
-682.4962678686911,waveform Space/Connection,1.5430275489917638
-682.4962678686911,horizon radial closure,1.616870207327464
-682.4962678686911,waveform Time/Traversal,1.616870207327464
-682.4962678686911,horizon angular traversal,1.616870207327464
-674.9962678686911,waveform Space/Connection,1.548139733030389
-674.9962678686911,horizon radial closure,1.621130360692985
-674.9962678686911,waveform Time/Traversal,1.621130360692985
-674.9962678686911,horizon angular traversal,1.621130360692985
-666.9962678686911,waveform Space/Connection,1.5580800908832717
-666.9962678686911,horizon radial closure,1.6256745242828743
-666.9962678686911,waveform Time/Traversal,1.6256745242828743
-666.9962678686911,horizon angular traversal,1.6256745242828743
-658.9962678686911,waveform Space/Connection,1.5722806021016758
-658.9962678686911,horizon radial closure,1.6302186878727634
-658.9962678686911,waveform Time/Traversal,1.6302186878727634
-658.9962678686911,horizon angular traversal,1.6302186878727634
-651.4962678686911,waveform Space/Connection,1.5711445612042034
-651.4962678686911,horizon radial closure,1.6344788412382847
-651.4962678686911,waveform Time/Traversal,1.6344788412382847
-651.4962678686911,horizon angular traversal,1.6344788412382847
-643.4962678686911,waveform Space/Connection,1.5612042033513207
-643.4962678686911,horizon radial closure,1.6390230048281738
-643.4962678686911,waveform Time/Traversal,1.6390230048281738
-643.4962678686911,horizon angular traversal,1.6390230048281738
-635.4962678686911,waveform Space/Connection,1.5532519170690144
-635.4962678686911,horizon radial closure,1.643567168418063
-635.4962678686911,waveform Time/Traversal,1.643567168418063
-635.4962678686911,horizon angular traversal,1.643567168418063
-627.9962678686911,waveform Space/Connection,1.5666003976143141
-627.9962678686911,horizon radial closure,1.6478273217835842
-627.9962678686911,waveform Time/Traversal,1.6478273217835842
-627.9962678686911,horizon angular traversal,1.6478273217835842
-619.9962678686911,waveform Space/Connection,1.58051689860835
-619.9962678686911,horizon radial closure,1.6523714853734734
-619.9962678686911,waveform Time/Traversal,1.6523714853734734
-619.9962678686911,horizon angular traversal,1.6523714853734734
-611.9962678686911,waveform Space/Connection,1.5870491337688157
-611.9962678686911,horizon radial closure,1.6569156489633627
-611.9962678686911,waveform Time/Traversal,1.6569156489633627
-611.9962678686911,horizon angular traversal,1.6569156489633627
-603.9962678686911,waveform Space/Connection,1.596137460948594
-603.9962678686911,horizon radial closure,1.6614598125532518
-603.9962678686911,waveform Time/Traversal,1.6614598125532518
-603.9962678686911,horizon angular traversal,1.6614598125532518
-596.4962678686911,waveform Space/Connection,1.6009656347628514
-596.4962678686911,horizon radial closure,1.6657199659187731
-596.4962678686911,waveform Time/Traversal,1.6657199659187731
-596.4962678686911,horizon angular traversal,1.6657199659187731
-588.4962678686911,waveform Space/Connection,1.606361829025845
-588.4962678686911,horizon radial closure,1.6702641295086622
-588.4962678686911,waveform Time/Traversal,1.6702641295086622
-588.4962678686911,horizon angular traversal,1.6702641295086622
-580.4962678686911,waveform Space/Connection,1.6117580232888384
-580.4962678686911,horizon radial closure,1.6748082930985515
-580.4962678686911,waveform Time/Traversal,1.6748082930985515
-580.4962678686911,horizon angular traversal,1.6748082930985515
-572.9962678686911,waveform Space/Connection,1.6163021868787277
-572.9962678686911,horizon radial closure,1.6790684464640726
-572.9962678686911,waveform Time/Traversal,1.6790684464640726
-572.9962678686911,horizon angular traversal,1.6790684464640726
-564.9962678686911,waveform Space/Connection,1.621130360692985
-564.9962678686911,horizon radial closure,1.683612610053962
-564.9962678686911,waveform Time/Traversal,1.683612610053962
-564.9962678686911,horizon angular traversal,1.683612610053962
-556.9962678686911,waveform Space/Connection,1.6259585345072423
-556.9962678686911,horizon radial closure,1.6881567736438512
-556.9962678686911,waveform Time/Traversal,1.6881567736438512
-556.9962678686911,horizon angular traversal,1.6881567736438512
-549.4962678686911,waveform Space/Connection,1.6305026980971316
-549.4962678686911,horizon radial closure,1.6924169270093723
-549.4962678686911,waveform Time/Traversal,1.6924169270093723
-549.4962678686911,horizon angular traversal,1.6924169270093723
-541.4962678686911,waveform Space/Connection,1.6350468616870206
-541.4962678686911,horizon radial closure,1.6969610905992616
-541.4962678686911,waveform Time/Traversal,1.6969610905992616
-541.4962678686911,horizon angular traversal,1.6969610905992616
-533.4962678686911,waveform Space/Connection,1.63959102527691
-533.4962678686911,horizon radial closure,1.7015052541891509
-533.4962678686911,waveform Time/Traversal,1.7015052541891509
-533.4962678686911,horizon angular traversal,1.7015052541891509
-525.9962678686911,waveform Space/Connection,1.643851178642431
-525.9962678686911,horizon radial closure,1.705765407554672
-525.9962678686911,waveform Time/Traversal,1.705765407554672
-525.9962678686911,horizon angular traversal,1.705765407554672
-517.9962678686911,waveform Space/Connection,1.6486793524566885
-517.9962678686911,horizon radial closure,1.7103095711445613
-517.9962678686911,waveform Time/Traversal,1.7103095711445613
-517.9962678686911,horizon angular traversal,1.7103095711445613
-509.9962678686911,waveform Space/Connection,1.6537915364953137
-509.9962678686911,horizon radial closure,1.7148537347344504
-509.9962678686911,waveform Time/Traversal,1.7148537347344504
-509.9962678686911,horizon angular traversal,1.7148537347344504
-502.4962678686911,waveform Space/Connection,1.658335700085203
-502.4962678686911,horizon radial closure,1.7191138880999717
-502.4962678686911,waveform Time/Traversal,1.7191138880999717
-502.4962678686911,horizon angular traversal,1.7191138880999717
-494.4962678686911,waveform Space/Connection,1.6634478841238285
-494.4962678686911,horizon radial closure,1.7236580516898607
-494.4962678686911,waveform Time/Traversal,1.7236580516898607
-494.4962678686911,horizon angular traversal,1.7236580516898607
-486.4962678686911,waveform Space/Connection,1.668560068162454
-486.4962678686911,horizon radial closure,1.72820221527975
-486.4962678686911,waveform Time/Traversal,1.72820221527975
-486.4962678686911,horizon angular traversal,1.72820221527975
-478.9962678686911,waveform Space/Connection,1.673104231752343
-478.9962678686911,horizon radial closure,1.7324623686452711
-478.9962678686911,waveform Time/Traversal,1.7324623686452711
-478.9962678686911,horizon angular traversal,1.7324623686452711
-470.9962678686911,waveform Space/Connection,1.6793524566884408
-470.9962678686911,horizon radial closure,1.7370065322351604
-470.9962678686911,waveform Time/Traversal,1.7370065322351604
-470.9962678686911,horizon angular traversal,1.7370065322351604
