model,domain,test_role,sample_index,time,flux_left,flux_interface,flux_right,child_1_accumulation,child_1_release,child_1_total,child_1_ara,child_2_accumulation,child_2_release,child_2_total,child_2_ara,internal_handover,parent_accumulation_direct,parent_release_direct,parent_total_direct,parent_ara_direct,parent_ara_frozen,parent_ara_naive,parent_ara_no_internal,abs_error_frozen,abs_error_naive,abs_error_no_internal
Lossless transmission line,Maxwell/Poynting analogue,Verification,2585,15.777587890625,1.3717867114880165,0.3344259602955717,-0.15679290795991602,1.3717867114880165,0.3344259602955717,1.7062126717835882,0.39200970175186867,0.4912188682554877,0.0,0.4912188682554877,0.0,0.3344259602955717,1.5285796194479324,0.0,1.5285796194479324,0.0,0.0,0.19600485087593433,0.30437895716161856,0.0,0.19600485087593433,0.30437895716161856
Lossless transmission line,Maxwell/Poynting analogue,Verification,2611,15.936279296875,1.4427855886770753,0.032235041207508336,0.003654303357853819,1.4427855886770753,0.032235041207508336,1.4750206298845836,0.04370791913606068,0.032235041207508336,0.003654303357853819,0.035889344565362157,0.20364280273765115,0.032235041207508336,1.4427855886770753,0.003654303357853819,1.446439892034929,0.005052824355822694,0.005052824355822697,0.12367536093685591,0.04750692651748209,2.6020852139652106e-18,0.11862253658103322,0.042454102161659395
Lossless transmission line,Maxwell/Poynting analogue,Verification,2636,16.0888671875,1.3246369732477468,-0.29435590744695483,0.12452676663727014,1.6189928806947016,0.0,1.6189928806947016,0.0,0.0,0.41888267408422497,0.41888267408422497,2.0,0.29435590744695483,1.3246369732477468,0.12452676663727014,1.4491637398850168,0.1718601745405949,0.1718601745405949,1.0,0.4110974029811809,0.0,0.8281398254594051,0.239237228440586
Lossless transmission line,Maxwell/Poynting analogue,Verification,2662,16.24755859375,1.047099951012292,-0.5812869051721657,0.20669746825877475,1.6283868561844579,0.0,1.6283868561844579,0.0,0.0,0.7879843734309405,0.7879843734309405,2.0,0.5812869051721657,1.047099951012292,0.20669746825877475,1.2537974192710668,0.3297142984692768,0.3297142984692768,1.0,0.6522047306086821,0.0,0.6702857015307232,0.3224904321394053
Lossless transmission line,Maxwell/Poynting analogue,Verification,2688,16.40625,0.690585518801301,-0.7209312253136452,0.2484038758872835,1.4115167441149463,0.0,1.4115167441149463,0.0,0.0,0.9693351012009287,0.9693351012009287,2.0,0.7209312253136452,0.690585518801301,0.2484038758872835,0.9389893946885846,0.5290877134340085,0.5290877134340086,1.0,0.8142758677806968,1.1102230246251565e-16,0.4709122865659915,0.2851881543466883
Lossless transmission line,Maxwell/Poynting analogue,Verification,2713,16.558837890625,0.3560728615877706,-0.6562171116896592,0.26094762008398287,1.0122899732774298,0.0,1.0122899732774298,0.0,0.0,0.9171647317736421,0.9171647317736421,2.0,0.6562171116896592,0.3560728615877706,0.26094762008398287,0.6170204816717535,0.8458313065296379,0.8458313065296379,1.0,0.9506983806073489,0.0,0.1541686934703621,0.10486707407771101
Lossless transmission line,Maxwell/Poynting analogue,Verification,2739,16.717529296875,0.08273071704427432,-0.37347687530498475,0.25466993603213917,0.45620759234925906,0.0,0.45620759234925906,0.0,0.0,0.6281468113371239,0.6281468113371239,2.0,0.37347687530498475,0.08273071704427432,0.25466993603213917,0.3374006530764135,1.5095995441032077,1.5095995441032075,1.0,1.158563674757384,2.220446049250313e-16,0.5095995441032077,0.35103586934582376
Lossless transmission line,Maxwell/Poynting analogue,Verification,2764,16.8701171875,-0.08206981210222702,0.055296429302374016,0.23052370093631439,0.0,0.13736624140460105,0.13736624140460105,2.0,0.055296429302374016,0.23052370093631439,0.2858201302386884,1.6130683359762241,0.055296429302374016,0.0,0.31259351303854144,0.31259351303854144,2.0,2.0000000000000004,1.806534167988112,1.7386663039849297,4.440892098500626e-16,0.19346583201188805,0.2613336960150703
Lossless transmission line,Maxwell/Poynting analogue,Verification,2790,17.02880859375,-0.16379737087149987,0.5625521400300143,0.17747260852589505,0.0,0.7263495109015141,0.7263495109015141,2.0,0.5625521400300143,0.17747260852589505,0.7400247485559094,0.4796396576525761,0.5625521400300143,0.0,0.3412699793973949,0.3412699793973949,2.0,1.9999999999999993,1.239819828826288,1.23273047599981,6.661338147750939e-16,0.760180171173712,0.7672695240001901
Lossless transmission line,Maxwell/Poynting analogue,Verification,2816,17.1875,-0.19430556230094925,1.0083192480459613,0.0841571608905853,0.0,1.2026248103469106,1.2026248103469106,2.0,1.0083192480459613,0.0841571608905853,1.0924764089365466,0.15406677929550297,1.0083192480459613,0.0,0.27846272319153453,0.27846272319153453,2.0,2.0000000000000018,1.0770333896477515,1.121329168775603,1.7763568394002505e-15,0.9229666103522485,0.8786708312243969
Lossless transmission line,Maxwell/Poynting analogue,Verification,2841,17.340087890625,-0.21883336398585906,1.2777144432219962,-0.045304104141223545,0.0,1.4965478072078553,1.4965478072078553,2.0,1.3230185473632199,0.0,1.3230185473632199,0.0,1.2777144432219962,0.045304104141223545,0.21883336398585906,0.2641374681270826,1.6569657121160357,1.656965712116035,1.0,1.0615446625553997,6.661338147750939e-16,0.6569657121160357,0.595421049560636
Lossless transmission line,Maxwell/Poynting analogue,Verification,2867,17.498779296875,-0.27052101287165425,1.3337813634163829,-0.2023806929507172,0.0,1.604302376288037,1.604302376288037,2.0,1.5361620563671001,0.0,1.5361620563671001,0.0,1.3337813634163829,0.2023806929507172,0.27052101287165425,0.47290170582237145,1.1440898163021884,1.1440898163021882,1.0,1.021697529579511,2.220446049250313e-16,0.14408981630218842,0.12239228672267743
Lossless transmission line,Maxwell/Poynting analogue,Verification,2892,17.6513671875,-0.3513985353120926,1.1739103966603772,-0.3349599241380593,0.0,1.5253089319724698,1.5253089319724698,2.0,1.5088703207984366,0.0,1.5088703207984366,0.0,1.1739103966603772,0.3349599241380593,0.3513985353120926,0.686358459450152,1.023950475072752,1.0239504750727517,1.0,1.0054178114753836,2.220446049250313e-16,0.023950475072751942,0.018532663597368382
Lossless transmission line,Maxwell/Poynting analogue,Verification,2918,17.81005859375,-0.4501727145675314,0.8414755252190013,-0.3971643497252854,0.0,1.2916482397865328,1.2916482397865328,2.0,1.2386398749442866,0.0,1.2386398749442866,0.0,0.8414755252190013,0.3971643497252854,0.4501727145675314,0.8473370642928169,1.0625587703831727,1.0625587703831731,1.0,1.0209495371430797,4.440892098500626e-16,0.0625587703831727,0.041609233240093024
Lossless transmission line,Maxwell/Poynting analogue,Verification,2944,17.96875,-0.5313977758578927,0.43007625493459956,-0.32948589717444593,0.0,0.9614740307924923,0.9614740307924923,2.0,0.7595621521090454,0.0,0.7595621521090454,0.0,0.43007625493459956,0.32948589717444593,0.5313977758578927,0.8608836730323386,1.2345402578866915,1.2345402578866915,1.0,1.11731994985895,0.0,0.23454025788669153,0.11722030802774164
Lossless transmission line,Maxwell/Poynting analogue,Verification,2969,18.121337890625,-0.562153579950625,0.048428947849817314,-0.11805506210099787,0.0,0.6105825278004423,0.6105825278004423,2.0,0.1664840099508152,0.0,0.1664840099508152,0.0,0.048428947849817314,0.11805506210099787,0.562153579950625,0.6802086420516229,1.652885732986502,1.652885732986502,1.0,1.571506423548745,0.0,0.6528857329865021,0.08137930943775706
Lossless transmission line,Maxwell/Poynting analogue,Verification,2995,18.280029296875,-0.5244201877404812,-0.26435205747480917,0.23568468144742608,0.26435205747480917,0.5244201877404812,0.7887722452152903,1.3297125777982821,0.0,0.5000367389222352,0.5000367389222352,2.0,0.26435205747480917,0.0,0.7601048691879072,0.7601048691879072,2.0,1.9999999999999998,1.664856288899141,1.5897730994609502,2.220446049250313e-16,0.33514371110085905,0.41022690053904975
Lossless transmission line,Maxwell/Poynting analogue,Verification,3020,18.4326171875,-0.4179654764454039,-0.4520526309659362,0.6447161295077313,0.4520526309659362,0.4179654764454039,0.87001810741134,0.9608201780742754,0.0,1.0967687604736676,1.0967687604736676,2.0,0.4520526309659362,0.0,1.0626816059531352,1.0626816059531352,2.0,2.0,1.4804100890371377,1.540313555731585,0.0,0.5195899109628623,0.459686444268415
Lossless transmission line,Maxwell/Poynting analogue,Verification,3046,18.59130859375,-0.24771517001559812,-0.5312344978905955,1.048798816307293,0.5312344978905955,0.24771517001559812,0.7789496679061936,0.6360235589584452,0.0,1.5800333141978884,1.5800333141978884,2.0,0.5312344978905955,0.0,1.2965139863228912,1.2965139863228912,2.0,2.0000000000000004,1.3180117794792225,1.5496071807887621,4.440892098500626e-16,0.6819882205207775,0.45039281921123786
Lossless transmission line,Maxwell/Poynting analogue,Verification,3072,18.75,-0.0432631048988149,-0.5187186594191677,1.3334114819162248,0.5187186594191677,0.0432631048988149,0.5619817643179826,0.1539662232681828,0.0,1.8521301413353926,1.8521301413353926,2.0,0.5187186594191677,0.0,1.3766745868150396,1.3766745868150396,2.0,2.0,1.0769831116340913,1.5702612971632088,0.0,0.9230168883659087,0.42973870283679116
Lossless transmission line,Maxwell/Poynting analogue,Verification,3097,18.902587890625,0.15372044264023918,-0.45399122591737984,1.4282126144834792,0.607711668557619,0.0,0.607711668557619,0.0,0.0,1.8822038404008592,1.8822038404008592,2.0,0.45399122591737984,0.15372044264023918,1.4282126144834792,1.5819330571237185,1.805654933439807,1.805654933439807,1.0,1.5118616142827894,0.0,0.8056549334398071,0.2937933191570177
Lossless transmission line,Maxwell/Poynting analogue,Verification,3123,19.061279296875,0.32330857694091586,-0.3631757871801399,1.3211373745828212,0.6864843641210557,0.0,0.6864843641210557,0.0,0.0,1.6843131617629612,1.6843131617629612,2.0,0.3631757871801399,0.32330857694091586,1.3211373745828212,1.644445951523737,1.606787226249255,1.6067872262492553,1.0,1.4208831782333828,2.220446049250313e-16,0.6067872262492551,0.18590404801587224
Lossless transmission line,Maxwell/Poynting analogue,Verification,3148,19.2138671875,0.42019482954777954,-0.2731093678599593,1.0533494888592927,0.6933041974077389,0.0,0.6933041974077389,0.0,0.0,1.3264588567192521,1.3264588567192521,2.0,0.2731093678599593,0.42019482954777954,1.0533494888592927,1.4735443184070722,1.4296814499586716,1.4296814499586716,1.0,1.313479671795058,0.0,0.42968144995867164,0.11620177816361354
Lossless transmission line,Maxwell/Poynting analogue,Verification,3174,19.37255859375,0.42509715871127185,-0.1868889417484009,0.6801421578869927,0.6119861004596727,0.0,0.6119861004596727,0.0,0.0,0.8670310996353936,0.8670310996353936,2.0,0.1868889417484009,0.42509715871127185,0.6801421578869927,1.1052393165982646,1.230759976907721,1.230759976907721,1.0,1.17244221308537,0.0,0.2307599769077211,0.0583177638223511
Lossless transmission line,Maxwell/Poynting analogue,Verification,3200,19.53125,0.31927962658855047,-0.11131544907409686,0.30590942243782265,0.4305950756626473,0.0,0.4305950756626473,0.0,0.0,0.4172248715119195,0.4172248715119195,2.0,0.11131544907409686,0.31927962658855047,0.30590942243782265,0.6251890490263732,0.978614142119812,0.978614142119812,1.0,0.9842299014132833,0.0,0.021385857880187986,0.005615759293471245
Lossless transmission line,Maxwell/Poynting analogue,Verification,3225,19.683837890625,0.12214455168320308,-0.04805931301831237,0.023966123749947464,0.17020386470151544,0.0,0.17020386470151544,0.0,0.0,0.07202543676825984,0.07202543676825984,2.0,0.04805931301831237,0.12214455168320308,0.023966123749947464,0.14611067543315054,0.32805438314344926,0.32805438314344937,1.0,0.5946880607030688,1.1102230246251565e-16,0.6719456168565507,0.26663367755961953
Lossless transmission line,Maxwell/Poynting analogue,Verification,3251,19.842529296875,-0.14504810821024733,0.010447269860288093,-0.14005526338435514,0.0,0.15549537807053543,0.15549537807053543,2.0,0.15050253324464324,0.0,0.15050253324464324,0.0,0.010447269860288093,0.14005526338435514,0.14504810821024733,0.2851033715946025,1.0175124018981847,1.0175124018981847,1.0,1.0163165977324256,0.0,0.017512401898184704,0.0011958041657591512
Lossless transmission line,Maxwell/Poynting analogue,Verification,3276,19.9951171875,-0.40225619009474023,0.06354834618601853,-0.16781404997471383,0.0,0.46580453628075874,0.46580453628075874,2.0,0.23136239616073234,0.0,0.23136239616073234,0.0,0.06354834618601853,0.16781404997471383,0.40225619009474023,0.5700702400694541,1.411251322453639,1.411251322453639,1.0,1.3362783419732858,0.0,0.41125132245363893,0.07497298048035317
Lossless transmission line,Maxwell/Poynting analogue,Verification,3302,20.15380859375,-0.5932066112371798,0.1205640484485904,-0.0921555501788706,0.0,0.7137706596857701,0.7137706596857701,2.0,0.21271959862746098,0.0,0.21271959862746098,0.0,0.1205640484485904,0.0921555501788706,0.5932066112371798,0.6853621614160503,1.7310748816699633,1.7310748816699633,1.0,1.5408055363372337,0.0,0.7310748816699633,0.19026934533272954
Lossless transmission line,Maxwell/Poynting analogue,Verification,3328,20.3125,-0.6339328633589699,0.1832084419294492,0.036866874341405995,0.0,0.8171413052884191,0.8171413052884191,2.0,0.1832084419294492,0.036866874341405995,0.2200753162708552,0.3350387037138914,0.1832084419294492,0.0,0.6707997377003759,0.6707997377003759,2.0,2.0000000000000004,1.1675193518569458,1.6467306093609893,4.440892098500626e-16,0.8324806481430542,0.35326939063901075
Lossless transmission line,Maxwell/Poynting analogue,Verification,3353,20.465087890625,-0.4915374474279275,0.24719012348605754,0.15787412807391765,0.0,0.738727570913985,0.738727570913985,2.0,0.24719012348605754,0.15787412807391765,0.40506425155997516,0.7795016591363767,0.24719012348605754,0.0,0.6494115755018451,0.6494115755018451,2.0,1.9999999999999996,1.3897508295681884,1.567770780260697,4.440892098500626e-16,0.6102491704318116,0.43222921973930295
Lossless transmission line,Maxwell/Poynting analogue,Verification,3379,20.623779296875,-0.16096168687715848,0.3071000585243152,0.23616886698683637,0.0,0.4680617454014737,0.4680617454014737,2.0,0.3071000585243152,0.23616886698683637,0.5432689255111516,0.8694363174357138,0.3071000585243152,0.0,0.3971305538639949,0.3971305538639949,2.0,2.0,1.4347181587178568,1.3926812122741459,0.0,0.5652818412821432,0.6073187877258541
Lossless transmission line,Maxwell/Poynting analogue,Verification,3404,20.7763671875,0.27679119301068356,0.3402303616677636,0.2410620216900371,0.27679119301068356,0.3402303616677636,0.6170215546784472,1.10281515803794,0.3402303616677636,0.2410620216900371,0.5812923833578008,0.8294002419145997,0.3402303616677636,0.27679119301068356,0.2410620216900371,0.5178532147007207,0.9310052147860177,0.9310052147860177,0.9661076999762699,0.9701837972616775,0.0,0.035102485190252164,0.03917858247565975
Lossless transmission line,Maxwell/Poynting analogue,Verification,3430,20.93505859375,0.7582440280288277,0.32771802498688113,0.1660462904005347,0.7582440280288277,0.32771802498688113,1.0859620530157088,0.6035533637235492,0.32771802498688113,0.1660462904005347,0.49376431538741583,0.6725730686724575,0.32771802498688113,0.7582440280288277,0.1660462904005347,0.9242903184293625,0.3592946655174222,0.3592946655174222,0.6380632161980033,0.6251263829780094,0.0,0.27876855068058115,0.2658317174605872
Lossless transmission line,Maxwell/Poynting analogue,Verification,3456,21.09375,1.1526012969284298,0.25419961167830907,0.01878729128598295,1.1526012969284298,0.25419961167830907,1.4068009086067388,0.3613867607322804,0.25419961167830907,0.01878729128598295,0.272986902964292,0.13764243692262715,0.25419961167830907,1.1526012969284298,0.01878729128598295,1.1713885882144128,0.032076958022309324,0.03207695802230932,0.24951459882745375,0.3250254598632663,6.938893903907228e-18,0.21743764080514444,0.292948501840957
Lossless transmission line,Maxwell/Poynting analogue,Verification,3481,21.246337890625,1.361637946300393,0.13300082070471403,-0.1703516502015438,1.361637946300393,0.13300082070471403,1.494638767005107,0.17797052189568904,0.30335247090625783,0.0,0.30335247090625783,0.0,0.13300082070471403,1.5319895965019368,0.0,1.5319895965019368,0.0,0.0,0.08898526094784452,0.14794379182761128,0.0,0.08898526094784452,0.14794379182761128
Lossless transmission line,Maxwell/Poynting analogue,Verification,3507,21.405029296875,1.358738143275652,-0.011790349744065514,-0.3860072954393416,1.3705284930197175,0.0,1.3705284930197175,0.0,0.3860072954393416,0.011790349744065514,0.3977976451834071,0.05927812739378836,0.011790349744065514,1.7447454387149937,0.0,1.7447454387149937,0.0,0.0,0.02963906369689418,0.013335039831562086,0.0,0.02963906369689418,0.013335039831562086
Lossless transmission line,Maxwell/Poynting analogue,Verification,3532,21.5576171875,1.1599929342342326,-0.11636967602556958,-0.5771430724420449,1.276362610259802,0.0,1.276362610259802,0.0,0.5771430724420449,0.11636967602556958,0.6935127484676145,0.3355949152562804,0.11636967602556958,1.7371360066762773,0.0,1.7371360066762773,0.0,0.0,0.1677974576281402,0.11814927833885591,0.0,0.1677974576281402,0.11814927833885591
Lossless transmission line,Maxwell/Poynting analogue,Verification,3558,21.71630859375,0.8187588989139045,-0.1280940971742592,-0.721958868172885,0.9468529960881638,0.0,0.9468529960881638,0.0,0.721958868172885,0.1280940971742592,0.8500529653471443,0.30137909611773,0.1280940971742592,1.5407177670867895,0.0,1.5407177670867895,0.0,0.0,0.150689548058865,0.142571842849185,0.0,0.150689548058865,0.142571842849185
Lossless transmission line,Maxwell/Poynting analogue,Verification,3584,21.875,0.4400484369247156,0.00286778968831134,-0.7811355572903975,0.4400484369247156,0.00286778968831134,0.442916226613027,0.012949580602369348,0.7840033469787089,0.0,0.7840033469787089,0.0,0.00286778968831134,1.2211839942151133,0.0,1.2211839942151133,0.0,0.0,0.006474790301184674,0.004674780238310246,0.0,0.006474790301184674,0.004674780238310246
Lossless transmission line,Maxwell/Poynting analogue,Verification,3609,22.027587890625,0.13126967459863856,0.2662860164591868,-0.7440139289803297,0.13126967459863856,0.2662860164591868,0.3975556910578254,1.3396161717652528,1.0102999454395165,0.0,1.0102999454395165,0.0,0.2662860164591868,0.8752836035789683,0.0,0.8752836035789683,0.0,0.0,0.6698080858826264,0.3782859684700201,0.0,0.6698080858826264,0.3782859684700201
Lossless transmission line,Maxwell/Poynting analogue,Verification,3635,22.186279296875,-0.0691563577330744,0.6353124197439627,-0.6173538320484778,0.0,0.7044687774770371,0.7044687774770371,2.0,1.2526662517924405,0.0,1.2526662517924405,0.0,0.6353124197439627,0.6173538320484778,0.0691563577330744,0.6865101897815522,0.20147219593369756,0.20147219593369753,1.0,0.7198979804065823,2.7755575615628914e-17,0.7985278040663024,0.5184257844728847
Lossless transmission line,Maxwell/Poynting analogue,Verification,3660,22.3388671875,-0.12849616405491462,0.99484266805141,-0.44276701828943105,0.0,1.1233388321063247,1.1233388321063247,2.0,1.437609686340841,0.0,1.437609686340841,0.0,0.99484266805141,0.44276701828943105,0.12849616405491462,0.5712631823443457,0.44986677953791104,0.44986677953791115,1.0,0.8772834159020599,1.1102230246251565e-16,0.550133220462089,0.4274166363641489
Lossless transmission line,Maxwell/Poynting analogue,Verification,3686,22.49755859375,-0.07511098393706314,1.2634497449306479,-0.255165340737399,0.0,1.338560728867711,1.338560728867711,2.0,1.518615085668047,0.0,1.518615085668047,0.0,1.2634497449306479,0.255165340737399,0.07511098393706314,0.3302763246744621,0.4548372276523091,0.45483722765230944,1.0,0.9369817020414646,3.3306690738754696e-16,0.5451627723476908,0.4821444743891555
Lossless transmission line,Maxwell/Poynting analogue,Verification,3712,22.65625,0.0454562087106417,1.3287491099505064,-0.11014957728492665,0.0454562087106417,1.3287491099505064,1.374205318661148,1.933843643168361,1.438898687235433,0.0,1.438898687235433,0.0,1.3287491099505064,0.15560578599556835,0.0,0.15560578599556835,0.0,0.0,0.9669218215841805,0.9446853775511318,0.0,0.9669218215841805,0.9446853775511318
Lossless transmission line,Maxwell/Poynting analogue,Verification,3737,22.808837890625,0.17388499501145555,1.1560405128455769,-0.03781898035386319,0.17388499501145555,1.1560405128455769,1.3299255078570325,1.7385041583394485,1.19385949319944,0.0,1.19385949319944,0.0,1.1560405128455769,0.21170397536531874,0.0,0.21170397536531874,0.0,0.0,0.8692520791697242,0.9161164777202899,0.0,0.8692520791697242,0.9161164777202899
Lossless transmission line,Maxwell/Poynting analogue,Verification,3763,22.967529296875,0.28165336586201367,0.7534030573301348,-0.027063996170315463,0.28165336586201367,0.7534030573301348,1.0350564231921484,1.4557719568690077,0.7804670535004503,0.0,0.7804670535004503,0.0,0.7534030573301348,0.30871736203232913,0.0,0.30871736203232913,0.0,0.0,0.7278859784345039,0.8299568328387964,0.0,0.7278859784345039,0.8299568328387964
Lossless transmission line,Maxwell/Poynting analogue,Verification,3788,23.1201171875,0.3440687039351216,0.23261003045609951,-0.04125391789419249,0.3440687039351216,0.23261003045609951,0.5766787343912212,0.8067231079767749,0.273863948350292,0.0,0.273863948350292,0.0,0.23261003045609951,0.3853226218293141,0.0,0.3853226218293141,0.0,0.0,0.40336155398838747,0.5469685065218334,0.0,0.40336155398838747,0.5469685065218334
Lossless transmission line,Maxwell/Poynting analogue,Verification,3814,23.27880859375,0.3669662380455885,-0.3242932242595909,-0.02130744076269164,0.6912594623051793,0.0,0.6912594623051793,0.0,0.02130744076269164,0.3242932242595909,0.34560066502228254,1.8766932884152996,0.3242932242595909,0.3882736788082801,0.0,0.3882736788082801,0.0,0.0,0.9383466442076498,0.6255293567811628,0.0,0.9383466442076498,0.6255293567811628
Lossless transmission line,Maxwell/Poynting analogue,Verification,3840,23.4375,0.3561158134331146,-0.7691901646385352,0.09202679644541831,1.12530597807165,0.0,1.12530597807165,0.0,0.0,0.8612169610839535,0.8612169610839535,2.0,0.7691901646385352,0.3561158134331146,0.09202679644541831,0.44814260987853294,0.41070317535911954,0.4107031753591196,1.0,0.8670596690416519,5.551115123125783e-17,0.5892968246408805,0.45635649368253234
Lossless transmission line,Maxwell/Poynting analogue,Verification,3865,23.590087890625,0.32018242782691647,-1.0047579400176017,0.3159322893432158,1.3249403678445182,0.0,1.3249403678445182,0.0,0.0,1.3206902293608174,1.3206902293608174,2.0,1.0047579400176017,0.32018242782691647,0.3159322893432158,0.6361147171701322,0.993318597465237,0.9933185974652367,1.0,0.998393525351502,3.3306690738754696e-16,0.006681402534763015,0.005074927886265068
Lossless transmission line,Maxwell/Poynting analogue,Verification,3891,23.748779296875,0.2553865756376046,-1.0187313595707443,0.650270857824026,1.274117935208349,0.0,1.274117935208349,0.0,0.0,1.6690022173947705,1.6690022173947705,2.0,1.0187313595707443,0.2553865756376046,0.650270857824026,0.9056574334616306,1.4360194788851708,1.436019478885171,1.0,1.134171988132104,2.220446049250313e-16,0.4360194788851708,0.3018474907530668
Lossless transmission line,Maxwell/Poynting analogue,Verification,3916,23.9013671875,0.16071258094929058,-0.8388926531698329,1.0091430151906493,0.9996052341191235,0.0,0.9996052341191235,0.0,0.0,1.8480356683604822,1.8480356683604822,2.0,0.8388926531698329,0.16071258094929058,1.0091430151906493,1.16985559613994,1.725243728406175,1.7252437284061748,1.0,1.2979415113410475,2.220446049250313e-16,0.725243728406175,0.4273022170651275
Lossless transmission line,Maxwell/Poynting analogue,Verification,3942,24.06005859375,0.023698632520483074,-0.5263971674880632,1.3308348714152698,0.5500958000085463,0.0,0.5500958000085463,0.0,0.0,1.857232038903333,1.857232038903333,2.0,0.5263971674880632,0.023698632520483074,1.3308348714152698,1.354533503935753,1.9650084217900494,1.9650084217900499,1.0,1.5429822302414853,4.440892098500626e-16,0.9650084217900494,0.42202619154856413
Lossless transmission line,Maxwell/Poynting analogue,Verification,3968,24.21875,-0.1489573821480362,-0.18049084455869266,1.511173788350421,0.18049084455869266,0.1489573821480362,0.32944822670672885,0.9042840123139373,0.0,1.6916646329091136,1.6916646329091136,2.0,0.18049084455869266,0.0,1.6601311704984572,1.6601311704984572,2.0,2.0,1.4521420061569685,1.8213945909057259,0.0,0.5478579938430315,0.17860540909427414
Lossless transmission line,Maxwell/Poynting analogue,Verification,3993,24.371337890625,-0.3344252098491932,0.10588860544327985,1.5003501645618875,0.0,0.44031381529247304,0.44031381529247304,2.0,0.10588860544327985,1.5003501645618875,1.6062387700051675,1.8681533437983953,0.10588860544327985,0.0,1.8347753744110809,1.8347753744110809,2.0,1.9999999999999996,1.9340766718991977,1.8965200247440697,4.440892098500626e-16,0.06592332810080226,0.10347997525593033
Lossless transmission line,Maxwell/Poynting analogue,Verification,4019,24.530029296875,-0.5247776258236572,0.3067116135500699,1.2985682816644588,0.0,0.831489239373727,0.831489239373727,2.0,0.3067116135500699,1.2985682816644588,1.6052798952145286,1.617871482145385,0.3067116135500699,0.0,1.823345907488116,1.823345907488116,2.0,2.0,1.8089357410726925,1.748263707713209,0.0,0.1910642589273075,0.25173629228679095
Lossless transmission line,Maxwell/Poynting analogue,Verification,4044,24.6826171875,-0.6830036580285863,0.39554785043937457,0.9734530278449737,0.0,1.0785515084679609,1.0785515084679609,2.0,0.39554785043937457,0.9734530278449737,1.3690008782843481,1.4221364548208606,0.39554785043937457,0.0,1.65645668587356,1.65645668587356,2.0,2.0,1.7110682274104303,1.6767808913261035,0.0,0.2889317725895697,0.32321910867389647
Lossless transmission line,Maxwell/Poynting analogue,Verification,4070,24.84130859375,-0.8043558452001568,0.39813314934731653,0.5887417198227166,0.0,1.2024889945474733,1.2024889945474733,2.0,0.39813314934731653,0.5887417198227166,0.9868748691700331,1.1931436055674445,0.39813314934731653,0.0,1.3930975650228734,1.3930975650228734,2.0,1.9999999999999998,1.5965718027837221,1.6363024383975235,2.220446049250313e-16,0.4034281972162779,0.36369756160247646
Lossless transmission line,Maxwell/Poynting analogue,Verification,4096,25.0,-0.8730903493918335,0.3443860767954634,0.2521843705313708,0.0,1.217476426187297,1.217476426187297,2.0,0.3443860767954634,0.2521843705313708,0.5965704473268343,0.8454470772442078,0.3443860767954634,0.0,1.1252747199232043,1.1252747199232043,2.0,2.0,1.4227235386221038,1.6203118212394079,0.0,0.5772764613778962,0.37968817876059213
Free Gaussian probability,Schrodinger probability continuity,Holdout,0,0.05,0.3540431040498191,0.20282267501669152,0.0003255847363550293,0.3540431040498191,0.20282267501669152,0.5568657790665106,0.7284436668264613,0.20282267501669152,0.0003255847363550293,0.20314825975304654,0.0032053903562926944,0.20282267501669152,0.3540431040498191,0.0003255847363550293,0.3543686887861741,0.0018375479925738416,0.0018375479925738028,0.36582452859137704,0.5345908085292043,3.881443777498106e-17,0.3639869805988032,0.5327532605366304
Free Gaussian probability,Schrodinger probability continuity,Holdout,25,0.06495361328125,0.34248142318692676,0.21228845796213794,0.0003677640374717603,0.34248142318692676,0.21228845796213794,0.5547698811490647,0.7653207759672764,0.21228845796213794,0.0003677640374717603,0.2126562219996097,0.003458765833547398,0.21228845796213794,0.34248142318692676,0.0003677640374717603,0.3428491872243985,0.0021453399989019356,0.002145339998901982,0.38438977090041193,0.5542063818968419,4.640385298237959e-17,0.38224443090151,0.5520610418979399
Free Gaussian probability,Schrodinger probability continuity,Holdout,51,0.08050537109375,0.33057682225101276,0.2224012990271488,0.00041761373780718476,0.33057682225101276,0.2224012990271488,0.5529781212781616,0.8043764860464542,0.2224012990271488,0.00041761373780718476,0.222818912764956,0.0037484586261105324,0.2224012990271488,0.33057682225101276,0.00041761373780718476,0.33099443598881995,0.0025233882651809324,0.002523388265180949,0.40406247233628234,0.5744257917659739,1.6479873021779667e-17,0.4015390840711014,0.5719024035007929
Free Gaussian probability,Schrodinger probability continuity,Holdout,76,0.095458984375,0.31926768879894674,0.23237142215869694,0.0004720652375765543,0.31926768879894674,0.23237142215869694,0.5516391109576437,0.8424762405091288,0.23237142215869694,0.0004720652375765543,0.2328434873962735,0.004054785837949182,0.23237142215869694,0.31926768879894674,0.0004720652375765543,0.31973975403652327,0.0029528091619325583,0.002952809161932614,0.423265513173539,0.5936230781532946,5.551115123125783e-17,0.4203127040116064,0.5906702689913621
Free Gaussian probability,Schrodinger probability continuity,Holdout,102,0.11101074218750001,0.3076713465787742,0.24298204423334954,0.0005363823887131251,0.3076713465787742,0.24298204423334954,0.5506533908121237,0.8825226477766377,0.24298204423334954,0.0005363823887131251,0.24351842662206266,0.004405271470857386,0.24298204423334954,0.3076713465787742,0.0005363823887131251,0.3082077289674873,0.003480655014785225,0.0034806550147851866,0.4434639596237475,0.6132638335337132,3.859759734048396e-17,0.4399833046089623,0.6097831785189279
