model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Open two-level probability,Non-Hermitian quantum continuity,12,compressed_parent,13,7681,quantum state 2,0.8287884017949603,0.46100538041339556,0.2580603945709029,0.5692779865717134,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,compressed_parent,14,7681,quantum state 2,0.8075595443562306,0.42340776408993475,0.265283361675382,0.5859588846564437,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,compressed_parent,15,7681,quantum state 2,0.843631342768381,0.7279275489177587,0.1952559569150491,0.40555650048653613,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,0,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,1,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,2,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,3,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,4,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,5,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,6,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,7,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,8,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,9,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,10,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,11,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,12,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,13,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,14,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,zero_other,15,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,0,7361,quantum state 2,0.7698209718670077,0.5650156634181955,0.36554581188616914,0.002166926706075574,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,1,7361,quantum state 2,0.7491779320423821,0.577329494614742,0.36314070829488926,0.0018411772164444514,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,2,7361,quantum state 2,0.7583120204603581,0.5572458395036576,0.3650510906065408,0.015502192082782354,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,3,7361,quantum state 2,0.7557544757033248,0.5633953364404944,0.3635902577885014,0.00995652077829812,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,4,7361,quantum state 2,0.7583120204603581,0.5674750383690659,0.36585930216236595,0.007113830056093226,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,5,7361,quantum state 2,0.7499086591158203,0.5587377126061794,0.3654564654995385,0.0003817137812983009,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,6,7361,quantum state 2,0.7617829740591889,0.5467127474732645,0.36602513530959435,0.001770337251904709,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,7,7361,quantum state 2,0.7659846547314578,0.553982334707048,0.36760516630222295,0.0001929653353878774,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,8,7361,quantum state 2,0.7539276580197296,0.5557483350991118,0.36594146067013916,0.008213895970171825,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,9,7361,quantum state 2,0.7513701132626964,0.5542737109279188,0.36622524642781656,0.00028988988749771317,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,10,7361,quantum state 2,0.7594081110705152,0.5802338082794672,0.3645405325603484,0.0008204852345347108,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,11,7361,quantum state 2,0.7548410668615272,0.5696021109595821,0.3659815900261373,0.007422115733169367,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,12,7361,quantum state 2,0.7630617464377055,0.5620686039974381,0.36574578026215454,0.017305901281572573,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,13,7361,quantum state 2,0.7541103397880892,0.5702359261883346,0.36333046933478036,0.00012401337785977333,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,14,7361,quantum state 2,0.7634271099744245,0.5693207558704136,0.36605934907925525,0.00798403906841393,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,12,offline_centered_child,15,7361,quantum state 2,0.7590427475337961,0.5543616697150967,0.3646239373283259,0.002734002287375124,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,0,7681,quantum state 2,0.7909906800138073,0.31978128804718975,0.3763722518037068,0.25045070683034093,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,1,7681,quantum state 2,0.8027269589230238,0.5383432449770363,0.25451584450784387,0.047353046770418315,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,2,7681,quantum state 2,0.8215395236451501,0.5961168693316332,0.26699637742770604,0.11924001900489284,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,3,7681,quantum state 2,0.8419054193993787,0.6629925671274509,0.2254372777970437,0.07954633602618091,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,4,7681,quantum state 2,0.7856403175698999,0.47487066579953874,0.28486492205935265,0.07875303659234535,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,5,7681,quantum state 2,0.8215395236451501,0.6778485721803627,0.23669419635398598,0.09770878847074325,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,6,7681,quantum state 2,0.7897825336555057,0.3631764590728611,0.33775725545893004,0.19321457009306572,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,7,7681,quantum state 2,0.8558853986882983,0.6905057803223065,0.2477482436470005,0.21627699917954726,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,8,7681,quantum state 2,0.8674490852606145,0.6239452750403387,0.33716181942026824,0.31953388426207396,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,9,7681,quantum state 2,0.850707628581291,0.6831749220711533,0.24638981994853631,0.12653745917798367,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,10,7681,quantum state 2,0.8658957542285123,0.6994367567656062,0.222538558858243,0.11135507204404065,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,11,7681,quantum state 2,0.812219537452537,0.6381691333068159,0.2430900809797685,0.028098506870161598,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,12,7681,quantum state 2,0.8037625129444252,0.20051479043102197,0.42133206660293215,0.26854576744478936,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,13,7681,quantum state 2,0.7994477045219193,0.5572788713959161,0.2585947212100054,0.0394869378175358,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,14,7681,quantum state 2,0.7585433206765619,0.3407410598077314,0.36092065412546104,0.2192147359761995,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_time_lineage,15,7681,quantum state 2,0.8519157749395927,0.6622457653471161,0.2844327069670254,0.23834718875778296,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,0,7681,quantum state 2,0.6030376251294443,0.15239993513841116,0.4670773338011658,0.6628156008227384,0.2849889337325869,34
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,1,7681,quantum state 2,0.5961339316534345,0.17096154324568277,0.37184647520361735,0.6964290677896605,0.36427548496289547,40
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,2,7681,quantum state 2,0.5566102865032793,0.20407193408212151,0.45200123014914073,0.6086824866469868,0.33771644317146204,22
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,3,7681,quantum state 2,0.5717984121505005,-0.12197853957831946,0.5293054927941069,0.9899041935873796,0.2972269235776592,63
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,4,7681,quantum state 2,0.6758715913013462,0.2687082247507271,0.3868894714698118,0.4501338471414762,0.35229787788048433,38
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,5,7681,quantum state 2,0.5219192267863307,0.09293473647386852,0.4410399027554477,0.8083137484884985,0.32326519984377033,49
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,6,7681,quantum state 2,0.5859509837763204,0.17929992334018274,0.41546610887862434,0.7681657815244752,0.36401510220023436,38
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,7,7681,quantum state 2,0.6917500862961684,0.22909918094732162,0.3687718722102001,0.3626375122194381,0.5125634682983986,63
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,8,7681,quantum state 2,0.5357266137383501,0.2784350150741687,0.4503923571224555,0.5537232832746912,0.1482879833355032,35
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,9,7681,quantum state 2,0.6725923369002417,0.4711933363998223,0.40157603917820534,0.18379970244817742,0.30451764093217026,26
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,10,7681,quantum state 2,0.7040041422160856,0.48867969798029437,0.396737894223567,0.1365993832082426,0.28993620622314803,14
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,11,7681,quantum state 2,0.634967207455989,0.5564327932106661,0.3022055008909566,0.34672375108644576,0.39981773206613724,42
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,12,7681,quantum state 2,0.5239903348291336,-0.13648736881095314,0.7156780476829735,1.1174141469729382,0.31441218591329256,34
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,13,7681,quantum state 2,0.634276838108388,0.29520658797083604,0.4045174371143673,0.6189768733859885,0.4235125634682984,53
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,14,7681,quantum state 2,0.5714532274767,-0.0027733594142996818,0.46200699899940445,0.8619400693495656,0.3709152454107538,43
Open two-level probability,Non-Hermitian quantum continuity,6,repeated_parent_reselection,15,7681,quantum state 2,0.7222989299275112,0.4789456223215996,0.34756281235973635,0.16598495910921515,0.5061840906132014,30
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,0,7681,quantum state 2,0.5966517086641353,0.21523286204369868,1.3479637194259444,0.0008741612181989036,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,1,7681,quantum state 2,0.6109768726268554,0.18211066673664975,1.3892932838484124,0.013210891219545749,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,2,7681,quantum state 2,0.5847428374180187,0.17938196150885868,1.4758090141883144,0.021399329056774816,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,3,7681,quantum state 2,0.6054539178460476,0.19576090374125102,1.3464373417067432,0.016092539406846303,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,4,7681,quantum state 2,0.5793924749741112,0.193716921643648,1.3989055287996623,0.030769622291739525,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,5,7681,quantum state 2,0.5847428374180187,0.2140109076764285,1.3557460141752398,0.013639330711332883,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,6,7681,quantum state 2,0.5897480151881257,0.18608834183807502,1.3947021836131435,0.04080556493304723,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,7,7681,quantum state 2,0.6032102174663445,0.199253234002503,1.3349696921447638,0.0031389974896331757,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,8,7681,quantum state 2,0.5842250604073179,0.20868952664705523,1.2747759005225159,0.050213579691559616,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,9,7681,quantum state 2,0.6009665170866414,0.20779793760130127,1.3680144134201442,0.006076432864767523,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,10,7681,quantum state 2,0.59285467725233,0.2190174186547356,1.3023791435860783,0.017978084953894274,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,11,7681,quantum state 2,0.5723161891612012,0.19269211524514682,1.4346955350853017,0.011378475684829645,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,12,7681,quantum state 2,0.5866413531239213,0.1861065453149237,1.4428402950743582,0.007410667074576014,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,13,7681,quantum state 2,0.5740421125302037,0.19418952530176428,1.429489535460951,0.034681728658079516,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,14,7681,quantum state 2,0.5792198826372109,0.21236497832575624,1.3655909555486134,0.0361726010338001,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,fixed_child_no_memory,15,7681,quantum state 2,0.5681739730755955,0.19144270409099073,1.4290261170680894,0.0009481968800185747,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,0,7681,quantum state 2,0.40645495340006904,-0.27545722826028957,0.5331137789175576,1.2346427313593662,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,1,7681,quantum state 2,0.5334829133586468,-0.113092244035857,0.4133143541934877,1.0211778857092102,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,2,7681,quantum state 2,0.40196755264066275,-0.18886747244060076,0.5002967699771388,1.1951124695105808,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,3,7681,quantum state 2,0.48412150500517775,-0.22483067943395252,0.5433321617847571,1.2474722963296165,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,4,7681,quantum state 2,0.5591991715567829,0.19163045644881302,0.4063901354866092,0.772912178989824,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,5,7681,quantum state 2,0.4307904729030031,-0.20772778312279855,0.475148046397662,1.1371681015172213,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,6,7681,quantum state 2,0.5398688298239558,0.1404731292810308,0.3859985406992026,0.8778514622829656,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,7,7681,quantum state 2,0.4765274421815671,-0.15529336810576286,0.41087235571419795,1.0285986644946572,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,8,7681,quantum state 2,0.4867103900586814,0.162508391557754,0.3854988630282198,0.8772449776930882,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,9,7681,quantum state 2,0.5346910597169485,0.2769395179186247,0.44023191885168034,0.6444864183914507,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,10,7681,quantum state 2,0.5417673455298585,0.23800588635538833,0.4393944510648467,0.6802931994688146,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,11,7681,quantum state 2,0.4870555747324819,0.10155991547043518,0.39079667219473974,0.8870723863605533,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,12,7681,quantum state 2,0.4295823265447014,-0.30700299023638883,0.7389042063352024,1.5120490975611662,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,13,7681,quantum state 2,0.44045564376941665,-0.2302587089956411,0.4955690842728211,1.210695005291299,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,14,7681,quantum state 2,0.5170866413531239,0.015332687491233236,0.41317373125407003,1.0006168594917604,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,wrong_fixed_child,15,7681,quantum state 2,0.5345184673800484,0.11550732735456336,0.38131102914426157,0.8540619345209836,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,0,7681,quantum state 2,0.7317915084570245,0.05544318405431654,0.4070486435173885,0.7425467190948535,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,1,7681,quantum state 2,0.7435277873662409,0.375457338720198,0.2721581192862047,0.5342654662398142,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,2,7681,quantum state 2,0.711425612702796,0.38058719908138944,0.2754775591650114,0.5379362252528439,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,3,7681,quantum state 2,0.7437003797031412,0.30669253645736017,0.2961702584096054,0.5839629801517179,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,4,7681,quantum state 2,0.8158439765274422,0.5845760470101944,0.22606967893640184,0.4258326077910847,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,5,7681,quantum state 2,0.7799447704521919,0.48755849769278936,0.2519841955634823,0.5197296565232391,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,6,7681,quantum state 2,0.7597514670348636,0.4650955209668546,0.2578328471064699,0.5355330161880156,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,7,7681,quantum state 2,0.81429064549534,0.5711027208392657,0.22705493293528428,0.40616083265755504,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,8,7681,quantum state 2,0.7499137038315499,0.5388231211765694,0.2642330028430926,0.278855546715507,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,9,7681,quantum state 2,0.7597514670348636,0.5580533125477741,0.2716807335277349,0.25897447960673353,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,10,7681,quantum state 2,0.8044528822920263,0.548198179942389,0.2608008490775955,0.28446906371238706,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,11,7681,quantum state 2,0.7633759061097687,0.5443691434014414,0.2407991289606639,0.42948693974519575,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,12,7681,quantum state 2,0.6983085950983776,-0.10357445943571149,0.5397255813991712,0.8902974325029778,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,13,7681,quantum state 2,0.7352433551950294,0.26379097650545247,0.3077899499699598,0.6250909715544173,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,14,7681,quantum state 2,0.7298929927511218,0.31136941321568606,0.301475492395862,0.6099157977339797,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,compressed_parent,15,7681,quantum state 2,0.8172247152226441,0.5521045823648496,0.24547389722270985,0.3078573728816002,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,0,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,1,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,2,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,3,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,4,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,5,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,6,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,7,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,8,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,9,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,10,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,11,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,12,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,13,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,14,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,zero_other,15,7681,quantum state 2,0.0,0.0,0.3405647122065452,1.0,nan,-1
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,0,7361,quantum state 2,0.6614906832298136,0.3362614362592843,0.7296272964476667,0.009991676203485667,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,1,7361,quantum state 2,0.6607599561563756,0.2922776314399576,0.7293322989458488,0.026675250429967167,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,2,7361,quantum state 2,0.654183412495433,0.30996245949337065,0.729781751632781,0.006282022678240592,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,3,7361,quantum state 2,0.6571063207891853,0.31031621731730175,0.7298621255709493,0.008993234538310925,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,4,7361,quantum state 2,0.6569236390208257,0.3147243472189689,0.7268008045140061,0.017528318688867246,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,5,7361,quantum state 2,0.6582024113993423,0.34105879804676714,0.7302664289574973,0.016054546665091603,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,6,7361,quantum state 2,0.6529046401169163,0.3060952693922197,0.7310359891692668,0.014320073925216262,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,7,7361,quantum state 2,0.6603945926196566,0.3068983237989832,0.725060223051125,0.03813668519068609,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,8,7361,quantum state 2,0.6448666423090975,0.3089757937711476,0.7267503687714019,0.004158405909754519,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,9,7361,quantum state 2,0.6567409572524662,0.3355185731288254,0.7317287488344106,0.01692329344954581,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,10,7361,quantum state 2,0.6591158202411399,0.33535580696639067,0.7298664817225502,0.01720070093055559,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,11,7361,quantum state 2,0.6501644135915235,0.32364429847931775,0.7315827822873484,0.0099849116341388,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,12,7361,quantum state 2,0.6518085495067593,0.3139752694528704,0.7272896899243524,0.0035394647428693823,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,13,7361,quantum state 2,0.6505297771282426,0.32167400413060854,0.7304146117461067,0.009612144764191382,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,14,7361,quantum state 2,0.6572890025575447,0.3310095917304498,0.7303545164800813,0.01737139651379678,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,6,offline_centered_child,15,7361,quantum state 2,0.6536353671903544,0.32147354547532625,0.7260864800149167,0.024110574780289155,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,0,7681,quantum state 2,0.7329996548153263,0.33103420850632803,0.43597911072833756,0.06883195446900783,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,1,7681,quantum state 2,0.7718329306178806,0.4269064546660481,0.4544730861538745,0.26152346348902517,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,2,7681,quantum state 2,0.7431826026924404,0.5304283936424079,0.5816035756055807,0.4851963220522272,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,3,7681,quantum state 2,0.7233344839489126,0.17607928163264788,0.4699608961390676,0.21888783961033764,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,4,7681,quantum state 2,0.6739730755954436,0.21870451072469324,0.5476958834902478,0.32167801360993337,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,5,7681,quantum state 2,0.7547462892647566,0.4996552477095576,0.3758126023081928,0.1708442074769002,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,6,7681,quantum state 2,0.7074559889540905,0.38624438448605364,0.37777411721625226,0.06253885997191153,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,7,7681,quantum state 2,0.762167759751467,0.552331191937213,0.42721860326526867,0.2897449047317417,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,8,7681,quantum state 2,0.6467034863652054,0.06071255253297806,0.5843190892994573,0.37923425214999806,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,9,7681,quantum state 2,0.7286848463928202,0.4987936694931909,0.40171102417180043,0.16120534068823753,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,10,7681,quantum state 2,0.7150500517777011,0.33375221049593445,0.4006900172722343,0.07666962840918543,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,11,7681,quantum state 2,0.7293752157404211,0.5261583353571334,0.3719445556080742,0.05813353128376815,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,12,7681,quantum state 2,0.7447359337245426,0.48761940257090347,0.682186268320755,0.6360895069722041,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,13,7681,quantum state 2,0.7485329651363479,0.46854910786176546,0.40732540531967126,0.1567002891125191,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,14,7681,quantum state 2,0.6858819468415602,0.21144244518642683,0.4992322184081066,0.22531408219282942,1.0,0
Open two-level probability,Non-Hermitian quantum continuity,0,fixed_time_lineage,15,7681,quantum state 2,0.6637901277183293,0.08184452186087698,0.6339055046492688,0.40183007104852986,1.0,0
