salt,source,bin_low,bin_high,bin_center,effective_delayed_weight,proportion_of_split_weight,is_binned_mode,is_candidate_band
418,AC,0.75,1.0,0.875,0.2197076905163489,0.19999999999999998,False,False
418,AC,1.0,1.25,1.125,0.14647179367756596,0.13333333333333336,False,False
418,AC,1.25,1.5,1.375,0.1464717936775659,0.1333333333333333,False,True
418,AC,1.5,1.75,1.625,0.21970769051634886,0.19999999999999996,False,False
418,AC,1.75,2.0,1.875,0.21970769051634897,0.20000000000000007,True,False
419,C,0.0,0.25,0.125,0.6122518227158827,0.08559201374796772,False,False
419,C,0.25,0.5,0.375,1.0495745532272274,0.1467291664250875,False,False
419,C,0.5,0.75,0.625,1.3994327376363034,0.19563888856678335,True,False
419,C,0.75,1.0,0.875,0.9621100071249589,0.1345017358896636,False,False
419,C,1.0,1.25,1.125,1.0495745532272274,0.1467291664250875,False,False
419,C,1.25,1.5,1.375,0.6079448120668287,0.08498989922415756,False,True
419,C,1.5,1.75,1.625,0.7794282957521235,0.10896306867595736,False,False
419,C,1.75,2.0,1.875,0.6928251517796653,0.09685606104529543,False,False
419,AC,0.0,0.25,0.125,0.4373227305113448,0.09853393961140672,False,False
419,AC,0.25,0.5,0.375,0.4373227305113448,0.09853393961140672,False,False
419,AC,0.5,0.75,0.625,0.43732273051134485,0.09853393961140672,False,False
419,AC,0.75,1.0,0.875,0.43732273051134474,0.0985339396114067,False,False
419,AC,1.0,1.25,1.125,0.349858184409076,0.07882715168912541,False,False
419,AC,1.25,1.5,1.375,0.4338771219920998,0.09775760360581455,False,True
419,AC,1.5,1.75,1.625,0.7794282957521195,0.17561433528794973,False,False
419,AC,1.75,2.0,1.875,1.1258408716419526,0.25366515097148346,True,False
420,C,0.0,0.25,0.125,0.6611662738724619,0.1084333120884136,False,False
420,C,0.25,0.5,0.375,0.41322892117028875,0.06777082005525852,False,False
420,C,0.5,0.75,0.625,1.2396867635108657,0.20331246016577545,True,False
420,C,0.75,1.0,0.875,1.1570409792768057,0.18975829615472337,False,False
420,C,1.0,1.25,1.125,0.6611662738724609,0.10843331208841343,False,False
420,C,1.25,1.5,1.375,0.574351864172093,0.09419548061876523,False,True
420,C,1.5,1.75,1.625,0.6544964731263647,0.10733944415465901,False,False
420,C,1.75,2.0,1.875,0.7363085322671603,0.12075687467399139,False,False
420,AC,0.0,0.25,0.125,0.08264578423405773,0.020908033753474314,False,False
420,AC,0.25,0.5,0.375,0.49587470540434636,0.12544820252084588,False,False
420,AC,0.5,0.75,0.625,0.6611662738724621,0.16726427002779456,False,False
420,AC,0.75,1.0,0.875,0.24793735270217332,0.06272410126042297,False,False
420,AC,1.0,1.25,1.125,0.7438120581065193,0.18817230378126873,True,False
420,AC,1.25,1.5,1.375,0.41239519607702535,0.10432924993403216,False,True
420,AC,1.5,1.75,1.625,0.7363085322671563,0.1862740342812158,False,False
420,AC,1.75,2.0,1.875,0.572684413985566,0.14487980444094561,False,False
421,C,0.0,0.25,0.125,1.1538648174613515,0.10218891602903873,False,False
421,C,0.25,0.5,0.375,1.7832456269857264,0.1579283247721509,False,False
421,C,0.5,0.75,0.625,1.9930392301605178,0.1765081276865216,True,False
421,C,0.75,1.0,0.875,1.1538648174613524,0.10218891602903882,False,False
421,C,1.0,1.25,1.125,1.3617421352100791,0.12059900830874208,False,False
421,C,1.25,1.5,1.375,1.2472639064923543,0.11046055367821903,False,True
421,C,1.5,1.75,1.625,0.9354479298692624,0.08284541525866398,False,False
421,C,1.75,2.0,1.875,1.6630185419897998,0.14728073823762486,False,False
421,AC,0.0,0.25,0.125,0.6293808095243735,0.10758154712995897,False,False
421,AC,0.25,0.5,0.375,0.839174412699165,0.14344206283994537,False,False
421,AC,0.5,0.75,0.625,0.5244840079369784,0.08965128927496589,False,False
421,AC,0.75,1.0,0.875,0.8391744126991654,0.14344206283994543,False,False
421,AC,1.0,1.25,1.125,0.8353418418470362,0.14278695245920658,False,False
421,AC,1.25,1.5,1.375,0.31181597662309013,0.053299440779425396,False,True
