run,cycle,start_time_s,stop_time_s,period_s,p_AA,p_AB,p_BB,p_BA,te_AA,te_AB,te_BB,te_BA,inequality,diagonal_share,amplitude,next_retention,mu_AA,mu_AB,mu_BB,mu_BA,rotation_signed,rotation_folded,rotation_coherence,recurrence_residual,stratum,gap_phi,drift_phi,score_phi
run1,16,19.597,20.749000000000002,1.152000000000001,0.3845486111111111,0.10503472222222222,0.3645833333333333,0.14583333333333334,0.7690972222222222,0.21006944444444445,0.7291666666666666,0.2916666666666667,0.09627016238071118,0.7491319444444444,1.477333940766263,0.9827751194857013,0.40972222222222227,0.05208333333333333,0.8199748569093526,0.182446338324339,0.00227289145386933,0.00227289145386933,0.9977014053687508,0.010760523025664562,run1|I0|D3|A0,0.02828662343702519,0.3796931197962358,0.6061635684852515
run1,17,20.749000000000002,21.9,1.1509999999999962,0.3779322328410078,0.08774978279756733,0.3649000868809731,0.16941789748045177,0.7558644656820156,0.17549956559513466,0.7298001737619462,0.33883579496090355,0.09837941892218915,0.7428323197219808,1.451887040156846,0.9875581519137814,0.40139009556907035,0.043440486533449174,0.8318311695325911,0.19665714435072268,-0.0007727506509809245,0.0007727506509809245,0.9978047856595655,0.010487901603962416,run1|I0|D3|A0,0.055793686780373525,0.38119326059912423,0.590909896010689
run1,18,21.9,23.052,1.152000000000001,0.3706597222222222,0.0625,0.3819444444444444,0.18489583333333334,0.7413194444444444,0.125,0.7638888888888888,0.3697916666666667,0.11933064946146099,0.7526041666666666,1.4338228821648649,0.9911262051125148,0.3914930555555556,0.030815972222222227,0.8407369709670227,0.20718139500739896,-0.08699688967882602,0.08699688967882602,0.950114009309909,0.04208486801176897,run1|I1|D3|A0,0.09774529319622315,0.29496912157127914,0.6561582318306093
run1,19,23.052,24.424,1.3719999999999999,0.30466472303207,0.026239067055393587,0.39941690962099125,0.2696793002915452,0.60932944606414,0.052478134110787174,0.7988338192419825,0.5393586005830904,0.15052962096429956,0.7040816326530612,1.421099432003551,0.9862937994015564,0.3196064139941691,0.012755102040816327,0.7410540818466834,0.048577300337870014,0.09645539464399888,0.09645539464399888,0.9242220362010846,0.054178793215050244,run1|I1|D3|A0,0.11007583545326183,0.28551061660610627,0.6594514656672628
run1,21,25.32,26.434999999999995,1.1149999999999949,0.3650224215246637,0.02600896860986547,0.38385650224215245,0.22511210762331837,0.7300448430493274,0.05201793721973094,0.7677130044843049,0.45022421524663675,0.15891019079186008,0.7488789237668161,1.4016215581181761,0.9915947548106925,0.4026905829596412,0.012556053811659192,0.8748985323207348,0.2143331434603347,0.01576242085550439,0.01576242085550439,0.9991629776332879,0.005383441155352303,run1|I1|D3|A0,0.14612099400934841,0.36620359039460076,0.560735912600725
run1,22,26.434999999999995,27.553999999999995,1.1189999999999998,0.36014298480786416,0.05630026809651475,0.3512064343163539,0.2323503127792672,0.7202859696157283,0.1126005361930295,0.7024128686327078,0.4647006255585344,0.1081333526718995,0.711349419124218,1.3898405852595737,0.9889240505340474,0.42180518319928506,0.02770330652368186,0.8805072588410066,0.23750828707439453,0.01039435914839315,0.01039435914839315,0.9994711125263394,0.004342299370872521,run1|I1|D3|A0,0.14064301119201353,0.371571652101712,0.5581068423022812
run1,23,27.553999999999995,28.676000000000002,1.122000000000007,0.35650623885918004,0.08021390374331551,0.3270944741532977,0.23618538324420676,0.7130124777183601,0.16042780748663102,0.6541889483065954,0.47237076648841353,0.0792255415215476,0.6836007130124777,1.3744467811715086,0.9853714280412107,0.43716577540106955,0.039661319073083776,0.8822153117431873,0.25005565100566535,0.006736352198679851,0.006736352198679851,0.9996024685768868,0.003875601865825251,run1|I0|D3|A0,0.12757982327427875,0.3752296590514253,0.5609804293114353
run1,24,28.676000000000002,29.801000000000002,1.125,0.3537777777777778,0.09777777777777778,0.31022222222222223,0.23822222222222222,0.7075555555555556,0.19555555555555557,0.6204444444444445,0.47644444444444445,0.06239874203843876,0.664,1.3543405875296148,0.9821387152932272,0.44666666666666666,0.04844444444444445,0.8811991086890546,0.2597305431752354,0.0033074803874124648,0.0033074803874124648,0.9998574805966222,0.0023160530771051124,run1|I0|D3|A0,0.11795449575275821,0.3786585308626927,0.5623642212609282
run1,25,29.801000000000002,30.927,1.1259999999999977,0.35257548845470693,0.10746003552397869,0.30106571936056836,0.238898756660746,0.7051509769094139,0.21492007104795738,0.6021314387211367,0.477797513321492,0.0545274797089671,0.6536412078152753,1.3301503247058104,0.979452055109042,0.4511545293072824,0.053285968028419194,0.879874196378426,0.2649554177232617,0.00032710451237238924,0.00032710451237238924,0.9999672231245333,0.0012304264177469687,run1|I0|D3|A0,0.11252507176556543,0.38163890673773276,0.5620985573794846
run1,26,30.927,32.052,1.125,0.35288888888888886,0.1111111111111111,0.29777777777777775,0.23822222222222222,0.7057777777777777,0.2222222222222222,0.5955555555555555,0.47644444444444445,0.05202083360638621,0.6506666666666666,1.3028184691370654,0.9775741492595593,0.4524444444444444,0.05511111111111112,0.8785002345118185,0.2645227321387353,0.00017787156732818055,0.00017787156732818055,0.9999810096865424,0.0008417733592282622,run1|I0|D3|A0,0.10760336609457755,0.381788139682777,0.5644101772699343
run1,27,32.052,33.176,1.1240000000000023,0.35231316725978645,0.1103202846975089,0.297153024911032,0.2402135231316726,0.7046263345195729,0.2206405693950178,0.594306049822064,0.4804270462633452,0.052200989769232486,0.6494661921708185,1.2736016566063082,0.9763196843289272,0.4515124555160142,0.054715302491103214,0.8788602651699446,0.2662019973690841,0.0007194481815225862,0.0007194481815225862,0.9996549790778586,0.0040560250651137525,run1|I0|D3|A0,0.11097045953149072,0.38124656306858257,0.563268207165672
run1,28,33.176,34.299,1.1229999999999976,0.3508459483526269,0.10329474621549421,0.3027604630454141,0.24309884238646481,0.7016918967052538,0.20658949243098843,0.6055209260908282,0.48619768477292963,0.056817063905909904,0.653606411398041,1.2434423673386696,0.9752400200836794,0.4483526268922529,0.05120213713268031,0.882212266312327,0.27240110250497257,0.0009569203578059238,0.0009569203578059238,0.9986085989171287,0.007840478516746047,run1|I0|D3|A0,0.12719455979194566,0.38100909089229923,0.555393629211728
run1,29,34.299,35.425,1.1259999999999977,0.3463587921847247,0.08880994671403197,0.31705150976909413,0.2477797513321492,0.6927175843694494,0.17761989342806395,0.6341030195381883,0.4955595026642984,0.06789691358624073,0.6634103019538189,1.212654759296262,0.9731865287568217,0.44182948490230906,0.04396092362344583,0.8867741657542544,0.28543676163085097,-0.11528579587581866,0.11528579587581866,0.9040481776464865,0.057931625129094486,run1|I0|D3|A0,0.15855647385892985,0.2666802153742865,0.6540415476962486
run1,30,35.425,36.832,1.4070000000000036,0.2757640369580668,0.05046197583511016,0.3617626154939588,0.31201137171286425,0.5515280739161336,0.10092395167022032,0.7235252309879175,0.6240227434257285,0.10756240332202827,0.6375266524520256,1.1801392757799682,0.7242113663726948,0.345771144278607,0.024875621890547265,0.7561986489584488,0.06914213555367793,-0.05867316852665194,0.05867316852665194,0.9012271453697273,0.05725311739999145,run1|I1|D3|A0,0.10163152008718485,0.3232928427234532,0.6258913972329544
run1,42,47.774,49.089,1.3149999999999977,0.41064638783269963,0.08669201520912548,0.36577946768060837,0.13688212927756654,0.8212927756653993,0.17338403041825096,0.7315589353612167,0.2737642585551331,0.12171410606794741,0.776425855513308,0.8546702774226933,0.8356919690238526,0.29163498098859314,0.042965779467680605,0.7269961977186312,0.8922275460543179,0.042154139532032286,0.042154139532032286,0.9687587393300531,0.03616086569398512,run1|I1|D3|A-1,0.07083662916410302,0.33981187171807287,0.6247698136998756
run1,47,53.382,54.594,1.2120000000000033,0.39686468646864687,0.1353135313531353,0.4397689768976898,0.028052805280528052,0.7937293729372937,0.2706270627062706,0.8795379537953796,0.056105610561056105,0.20728282133444376,0.8366336633663367,0.7142410870055329,0.8704640426757115,0.27887788778877887,0.10617260629038454,0.7516501650165016,0.9855610561056105,-0.02040493996099957,0.02040493996099957,0.987442046927108,0.02163134082169353,run1|I2|D4|A-2,0.09080626597761762,0.3615610712891056,0.5930357957220855
run1,52,58.961000000000006,60.153,1.191999999999993,0.436241610738255,0.07885906040268456,0.45050335570469796,0.034395973154362415,0.87248322147651,0.15771812080536912,0.9010067114093959,0.06879194630872483,0.25172286321690684,0.886744966442953,0.6217211840399308,0.8938858008379577,0.27558724832214765,0.04227069857847685,0.7399328859060402,0.9823825503355704,-0.02022348172001287,0.02022348172001287,0.9965117131189766,0.012607103525653432,run1|I2|D4|A-2,0.08876131326352792,0.3617425295300923,0.5938768138381438
run1,57,64.554,65.694,1.1400000000000006,0.47719298245614034,0.009649122807017544,0.4649122807017544,0.04824561403508772,0.9543859649122807,0.01929824561403509,0.9298245614035088,0.09649122807017543,0.3506734230607238,0.9421052631578948,0.5557477384934568,0.9369700390798692,0.24780701754385964,0.0043859649122807015,0.7355263157894736,0.9715525701102666,0.010786479152888329,0.010786479152888329,0.9989715563078397,0.0055999948449777515,run1|I3|D4|A-3,0.11310636212729813,0.3711795320972168,0.5722672868391341
run1,61,68.989,70.11500000000001,1.1260000000000048,0.48845470692717585,0.013321492007104795,0.4866785079928952,0.011545293072824156,0.9769094138543517,0.02664298401420959,0.9733570159857904,0.023090586145648313,0.4160688095722044,0.9751332149200711,0.5207189802547632,0.0923076915245151,0.2571047957371226,0.006216696269982238,0.7455595026642984,0.9935412876101902,-0.006330070257599463,0.006330070257599463,0.49849289715222933,0.12826275930087927,run1|I4|D4|A-3,0.13322262509052346,0.3756359409925057,0.5577527464622326
run1,133,148.395,149.488,1.0929999999999893,0.48215919487648673,0.0036596523330283625,0.4638609332113449,0.05032021957913998,0.9643183897529735,0.007319304666056725,0.9277218664226898,0.10064043915827996,0.36593051636686647,0.9460201280878316,0.048066367000316745,0.8823529413429284,0.24428179322964316,0.0013723696248856359,0.7676120768526989,0.5105215004574566,0.0025393034909390044,0.0025393034909390044,0.9999778351091622,0.0010544583126987639,run1|I3|D4|A-10,0.11572630402229178,0.37942670775916615,0.5627101402296879
run1,134,149.488,150.578,1.0900000000000034,0.4798165137614679,0.006422018348623854,0.45688073394495415,0.05688073394495413,0.9596330275229358,0.012844036697247707,0.9137614678899083,0.11376146788990826,0.3466555012345731,0.936697247706422,0.04241150030239815,0.8629629632114879,0.24587155963302754,0.002752293577981652,0.7711009174311926,0.5142201834862384,0.0034403669724770714,0.0034403669724770714,0.9999615801722772,0.0013761467889908396,run1|I3|D4|A-10,0.11361738739689421,0.3785256442776281,0.5646656620239248
run1,135,150.578,151.668,1.0900000000000034,0.4743119266055046,0.011009174311926606,0.44678899082568807,0.06788990825688074,0.9486238532110092,0.022018348623853212,0.8935779816513761,0.13577981651376148,0.31760229922846017,0.9211009174311926,0.036599553975202426,0.8369098688768261,0.24770642201834864,0.005045871559633029,0.7761467889908256,0.5188073394495413,0.0030365620828898265,0.0030365620828898265,0.9999204130633884,0.001880480510923016,run1|I3|D4|A-10,0.11086509381891255,0.3789294491672153,0.5656380039233284
run1,136,151.668,152.75400000000002,1.0860000000000127,0.4677716390423573,0.014732965009208104,0.43554327808471455,0.08195211786372007,0.9355432780847146,0.029465930018416207,0.8710865561694291,0.16390423572744015,0.2897903184485574,0.9033149171270718,0.03063052791833698,0.8358974360787833,0.248158379373849,0.006906077348066299,0.7817679558011049,0.5230202578268877,0.00304237257872797,0.00304237257872797,0.9998504123146025,0.0026890977079220557,run1|I2|D4|A-11,0.10710413279706646,0.3789236386713772,0.5675242949300896
