run,regime,arm,event_local,left_index,right_index,target_index,pred_index,left_time_s,right_time_s,target_time_s,pred_time_s,duration_s,direction,left_angle_rad,right_angle_rad,target_speed_rad_s,pred_speed_rad_s,flow_fraction,target_phase,pred_phase,error_plain,error_left,error_right,wrong_pred_index,error_wrong,event_id
triple1,driven,1,79,62049,62809,62385,62429.0,62.0489,62.8089,62.3849,62.4289,0.759999999999998,increasing,-0.3424059040367995,0.327381648125348,1.4374051306688294,1.3956844510083786,0.9709750029617342,0.4421052631578947,0.5,0.05789473684210526,0.4421052631578947,0.5578947368421052,62807.0,0.5552631578947368,984
triple1,driven,1,80,62809,63565,63183,63187.0,62.8089,63.5649,63.1829,63.1869,0.7560000000000002,decreasing,0.327381648125348,-0.29779528829742974,1.3705179677712567,1.354134764478359,0.9880459770114943,0.4947089947089947,0.5,0.005291005291005291,0.4947089947089947,0.5052910052910053,63574.5,0.5178571428571429,985
triple1,driven,1,81,63565,64340,63954,63952.5,63.5649,64.3399,63.9539,63.9524,0.7749999999999986,increasing,-0.29779528829742974,0.2634502377279726,1.1789224908397602,1.1653503787934882,0.9884876977479627,0.5019354838709678,0.5,0.001935483870967742,0.5019354838709678,0.49806451612903224,64359.0,0.5225806451612903,986
triple1,driven,1,82,64340,65153,64681,64746.5,64.3399,65.1529,64.6809,64.7464,0.8130000000000024,decreasing,0.2634502377279726,-0.22192582589307763,0.9946785250727562,0.9812463136555243,0.9864959269968662,0.4194341943419434,0.5,0.08056580565805659,0.4194341943419434,0.5805658056580566,65157.5,0.5861008610086101,987
triple1,driven,1,83,65153,65975,65535,65564.0,65.1529,65.9749,65.5349,65.5639,0.8220000000000027,increasing,-0.22192582589307763,0.20454537565412467,0.8733115234219218,0.779371027451821,0.8924318602804976,0.46472019464720193,0.5,0.03527980535279805,0.46472019464720193,0.5352798053527981,65975.0,0.5352798053527981,988
triple1,driven,1,84,65975,66797,66431,66386.0,65.9749,66.7969,66.4309,66.3859,0.8219999999999885,decreasing,0.20454537565412467,-0.21878423309347417,0.8276060731269211,0.7739437952280729,0.935159637366969,0.5547445255474452,0.5,0.05474452554744526,0.5547445255474452,0.44525547445255476,66801.0,0.45012165450121655,989
triple1,driven,1,85,66797,67627,67175,67212.0,66.7969,67.6269,67.1749,67.2119,0.8300000000000125,increasing,-0.21878423309347417,0.2570099728919679,0.9488540955993657,0.8752579829837834,0.9224368499257058,0.45542168674698796,0.5,0.04457831325301205,0.45542168674698796,0.5445783132530121,67597.5,0.5090361445783133,990
triple1,driven,1,86,67627,68398,68002,68012.5,67.6269,68.3979,68.0019,68.0124,0.7710000000000008,decreasing,0.2570099728919679,-0.2869567937081787,1.1422311858601633,1.087919043823717,0.9524508324507475,0.48638132295719844,0.5,0.013618677042801557,0.48638132295719844,0.5136186770428015,68391.5,0.5051880674448768,991
triple1,driven,1,87,68398,69156,68749,68777.0,68.3979,69.1559,68.7489,68.7769,0.7579999999999956,increasing,-0.2869567937081787,0.31921350752823496,1.316015689338888,1.2218390843146363,0.9284380833851896,0.4630606860158311,0.5,0.036939313984168866,0.4630606860158311,0.5369393139841688,nan,nan,992
triple1,driven,2,0,409,1132,846,770.5,0.4089,1.1319,0.8459,0.7704,0.7229999999999999,decreasing,0.12591083570742212,-0.26663116532812037,1.0147244835298381,0.8654940832724511,0.8529350551015863,0.6044260027662517,0.5,0.10442600276625173,0.6044260027662517,0.39557399723374825,1115.5,0.3727524204702628,993
triple1,driven,2,1,1132,1822,1474,1477.0,1.1319,1.8219,1.4739,1.4769,0.6900000000000002,increasing,-0.26663116532812037,0.44279693978833734,1.8132217565301796,1.7615325156979074,0.9714931498885244,0.4956521739130435,0.5,0.004347826086956522,0.4956521739130435,0.5043478260869565,1827.5,0.5123188405797101,994
triple1,driven,2,2,1822,2523,2291,2172.5,1.8219,2.5229,2.2909,2.1723999999999997,0.7009999999999998,decreasing,0.44279693978833734,-0.5636766479077009,2.022876336139414,1.8623042540403252,0.9206218990106261,0.6690442225392297,0.5,0.16904422253922968,0.6690442225392297,0.3309557774607703,2532.5,0.34450784593437944,995
triple1,driven,2,3,2523,3243,2896,2883.0,2.5229,3.2429,2.8959,2.8829,0.7200000000000002,increasing,-0.5636766479077009,0.6388671338843506,2.689035386128833,2.6263931506306246,0.9767045700397462,0.5180555555555556,0.5,0.018055555555555554,0.5180555555555556,0.48194444444444445,3243.0,0.48194444444444445,996
triple1,driven,2,4,3243,3963,3685,3603.0,3.2429,3.9629,3.6849,3.6029,0.7199999999999998,decreasing,0.6388671338843506,-0.6872904199664549,2.6810933326850224,2.518961054158448,0.9395275514843027,0.6138888888888889,0.5,0.11388888888888889,0.6138888888888889,0.3861111111111111,3959.0,0.38055555555555554,997
triple1,driven,2,5,3963,4675,4230,4319.0,3.9629,4.6749,4.2299,4.3189,0.7120000000000002,increasing,-0.6872904199664549,0.6603220660777271,2.7402179718006288,2.6577753383975766,0.9699138410697752,0.375,0.5,0.125,0.375,0.625,4679.5,0.6313202247191011,998
triple1,driven,2,6,4675,5396,5040,5035.5,4.6749,5.3959,5.0399,5.0354,0.7210000000000001,decreasing,0.6603220660777271,-0.6134438822870427,2.6797643575161736,2.634001781305031,0.9829229103362062,0.5062413314840499,0.5,0.0062413314840499305,0.5062413314840499,0.49375866851595007,5393.5,0.49029126213592233,999
triple1,driven,2,7,5396,6112,5653,5754.0,5.3959,6.1119,5.6529,5.7539,0.7160000000000002,increasing,-0.6134438822870427,0.506040103074235,2.274035565048783,2.093302124529637,0.9205230369757788,0.35893854748603354,0.5,0.14106145251396648,0.35893854748603354,0.6410614525139665,6116.0,0.6466480446927374,1000
triple1,driven,2,8,6112,6836,6469,6474.0,6.1119,6.8359,6.4689,6.4739,0.7239999999999993,decreasing,0.506040103074235,-0.37081392591398243,2.050443104281319,2.0283969283705647,0.9892480918564762,0.4930939226519337,0.5,0.006906077348066298,0.4930939226519337,0.5069060773480663,6832.0,0.5013812154696132,1001
triple1,driven,2,9,6836,7552,7114,7194.0,6.8359,7.5519,7.1139,7.1939,0.7160000000000002,increasing,-0.37081392591398243,0.22185264245641578,1.2350182918705304,1.1619529424606592,0.9408386500096221,0.388268156424581,0.5,0.11173184357541899,0.388268156424581,0.611731843575419,7901.0,1.0991620111731844,1002
triple1,driven,2,10,7552,8966,7868,8259.0,7.5519,8.9659,7.8679,8.2589,1.4139999999999997,decreasing,0.22185264245641578,-0.12009874191267,0.6835248869269573,0.07375229915286662,0.10789994711743088,0.22347949080622348,0.5,0.2765205091937765,0.22347949080622348,0.7765205091937766,8629.5,0.5385431400282885,1003
triple1,driven,2,11,8966,9707,9395,9336.5,8.9659,9.7069,9.3949,9.336400000000001,0.7409999999999997,increasing,-0.12009874191267,0.2983426698674081,1.0340139847157328,0.96781561647358,0.9359792331432039,0.5789473684210527,0.5,0.07894736842105263,0.5789473684210527,0.42105263157894735,9690.0,0.398110661268556,1004
triple1,driven,2,12,9707,10414,10010,10060.5,9.7069,10.4139,10.0099,10.060400000000001,0.7070000000000007,decreasing,0.2983426698674081,-0.42631101768304447,1.5173800923800327,1.4920197593007285,0.9832867630156357,0.42857142857142855,0.5,0.07142857142857142,0.42857142857142855,0.5714285714285714,10420.0,0.57991513437058,1005
triple1,driven,2,13,10414,11133,10801,10773.5,10.4139,11.1329,10.8009,10.773399999999999,0.7189999999999994,increasing,-0.42631101768304447,0.537097097652933,2.1791365880334874,2.1112226667736227,0.9688344816782907,0.5382475660639777,0.5,0.03824756606397774,0.5382475660639777,0.4617524339360223,11136.0,0.4659248956884562,1006
triple1,driven,2,14,11133,11858,11431,11495.5,11.1329,11.8579,11.4309,11.4954,0.7250000000000014,decreasing,0.537097097652933,-0.6043523744077102,2.2874764125224316,2.2164637151090734,0.968955877741685,0.4110344827586207,0.5,0.08896551724137931,0.4110344827586207,0.5889655172413794,11853.5,0.5827586206896552,1007
triple1,driven,2,15,11858,12574,12238,12216.0,11.8579,12.5739,12.2379,12.2159,0.7159999999999993,increasing,-0.6043523744077102,0.618473047811881,2.543860357050019,2.4797896350880095,0.9748135852723029,0.5307262569832403,0.5,0.030726256983240222,0.5307262569832403,0.4692737430167598,12583.0,0.4818435754189944,1008
triple1,driven,2,16,12574,13308,12997,12941.0,12.5739,13.3079,12.9969,12.9409,0.734,decreasing,0.618473047811881,-0.6006647613549938,2.499893821002778,2.4095484684698696,0.9638603240770169,0.5762942779291553,0.5,0.07629427792915532,0.5762942779291553,0.42370572207084467,13297.0,0.4087193460490463,1009
triple1,driven,2,17,13308,14020,13590,13664.0,13.3079,14.0199,13.5899,13.6639,0.7119999999999997,increasing,-0.6006647613549938,0.5287359100530673,2.3493219461624313,2.2022494295695054,0.9373978875763853,0.3960674157303371,0.5,0.10393258426966293,0.3960674157303371,0.6039325842696629,14031.5,0.6200842696629213,1010
triple1,driven,2,18,14020,14755,14427,14387.5,14.0199,14.7549,14.4269,14.3874,0.7349999999999994,decreasing,0.5287359100530673,-0.4272110213592648,2.105029441151324,2.0425966824859003,0.9703411470429237,0.5537414965986395,0.5,0.05374149659863946,0.5537414965986395,0.44625850340136053,14753.0,0.4435374149659864,1011
triple1,driven,2,19,14755,15486,15033,15120.5,14.7549,15.4859,15.0329,15.1204,0.7310000000000016,increasing,-0.4272110213592648,0.2979240711972486,1.54588010839079,1.4492542644519775,0.9374946068493003,0.3803009575923393,0.5,0.11969904240766074,0.3803009575923393,0.6196990424076607,15496.0,0.6333789329685362,1012
triple1,driven,2,20,15486,16237,15819,15861.5,15.4859,16.2369,15.8189,15.8614,0.7509999999999977,decreasing,0.2979240711972486,-0.14222409674548775,0.995226854950725,0.9731172755045449,0.9777843821876422,0.4434087882822903,0.5,0.05659121171770972,0.4434087882822903,0.5565912117177098,16517.0,0.929427430093209,1013
triple1,driven,2,21,16237,17548,17300,16892.5,16.2369,17.5479,17.2999,16.892400000000002,1.311,increasing,-0.14222409674548775,0.1842021948135235,0.42496333797127717,0.22901927106872133,0.5389153618804653,0.8108314263920672,0.5,0.3108314263920671,0.8108314263920672,0.18916857360793288,17257.5,0.03241800152555301,1014
triple1,driven,2,22,17548,18278,17919,17913.0,17.5479,18.2779,17.9189,17.9129,0.7300000000000004,decreasing,0.1842021948135235,-0.31885510508392345,1.132346347623723,1.1143504406183828,0.9841074181560215,0.5082191780821917,0.5,0.00821917808219178,0.5082191780821917,0.4917808219178082,18278.5,0.49246575342465754,1015
triple1,driven,2,23,18278,19009,18683,18643.5,18.2779,19.0089,18.6829,18.6434,0.7310000000000016,increasing,-0.31885510508392345,0.44430853149360505,1.6827360948428256,1.6108680658963075,0.9572909684609631,0.5540355677154583,0.5,0.054035567715458276,0.5540355677154583,0.44596443228454175,19010.5,0.448016415868673,1016
triple1,driven,2,24,19009,19743,19381,19376.0,19.0089,19.7429,19.3809,19.3759,0.7339999999999982,decreasing,0.44430853149360505,-0.520628930487141,2.0316977558665066,2.015773395528861,0.9921620426603002,0.5068119891008175,0.5,0.006811989100817439,0.5068119891008175,0.49318801089918257,19735.5,0.4829700272479564,1017
triple1,driven,2,25,19743,20462,20125,20102.5,19.7429,20.4619,20.1249,20.102400000000003,0.7190000000000012,increasing,-0.520628930487141,0.5695446168922844,2.3188759779605386,2.2731550823790423,0.9802831647677389,0.5312934631432545,0.5,0.03129346314325452,0.5312934631432545,0.46870653685674546,20469.0,0.47844228094575797,1018
triple1,driven,2,26,20462,21195,20877,20828.5,20.4619,21.1949,20.8769,20.828400000000002,0.7330000000000005,decreasing,0.5695446168922844,-0.5694220217025969,2.265811707343518,2.2208060766690503,0.980137082649629,0.5661664392905866,0.5,0.06616643929058663,0.5661664392905866,0.43383356070941337,21189.0,0.4256480218281037,1019
triple1,driven,2,27,21195,21916,21567,21555.5,21.1949,21.9159,21.5669,21.5554,0.7210000000000001,increasing,-0.5694220217025969,0.5294484104582731,2.302546330756177,2.273113774576573,0.9872173880775124,0.5159500693481276,0.5,0.0159500693481276,0.5159500693481276,0.4840499306518724,21925.5,0.4972260748959778,1020
triple1,driven,2,28,21916,22656,22312,22286.0,21.9159,22.6559,22.3119,22.2859,0.7399999999999984,decreasing,0.5294484104582731,-0.45848840779899724,2.020083312955567,2.0187274280188436,0.9993287975164057,0.5351351351351351,0.5,0.03513513513513514,0.5351351351351351,0.4648648648648649,22651.0,0.4581081081081081,1021
triple1,driven,2,29,22656,23386,22951,23021.0,22.6559,23.3859,22.9509,23.0209,0.7300000000000004,increasing,-0.45848840779899724,0.3473720466227026,1.700099450660226,1.6317916854260335,0.959821312095792,0.4041095890410959,0.5,0.0958904109589041,0.4041095890410959,0.5958904109589042,23402.0,0.6178082191780822,1022
triple1,driven,2,30,23386,24148,23759,23767.0,23.3859,24.1479,23.7589,23.7669,0.7620000000000005,decreasing,0.3473720466227026,-0.22628156471765282,1.254298461967608,1.2255478420082195,0.9770783263862991,0.489501312335958,0.5,0.010498687664041995,0.489501312335958,0.510498687664042,24260.5,0.6581364829396326,1023
triple1,driven,2,31,24148,25135,24433,24641.5,24.1479,25.1349,24.4329,24.641399999999997,0.9869999999999983,increasing,-0.22628156471765282,0.13567246344579642,0.581549003063881,0.47310809281833616,0.8135309154100071,0.2887537993920973,0.5,0.21124620060790272,0.2887537993920973,0.7112462006079028,25128.0,0.7041540020263425,1024
triple1,driven,2,32,25135,26108,25802,25621.5,25.1349,26.1079,25.8019,25.6214,0.9730000000000025,decreasing,0.13567246344579642,-0.24459581189899948,0.7568224130766468,0.5799453721215979,0.7662899011724489,0.6855087358684481,0.5,0.1855087358684481,0.6855087358684481,0.31449126413155193,26011.0,0.2147995889003083,1025
triple1,driven,2,33,26108,26887,26546,26497.5,26.1079,26.8869,26.5459,26.4974,0.7789999999999999,increasing,-0.24459581189899948,0.3589158717587826,1.28534679025056,1.2314850420557386,0.9580955516414976,0.5622593068035944,0.5,0.06225930680359435,0.5622593068035944,0.43774069319640563,26859.0,0.4017971758664955,1026
triple1,driven,2,34,26887,27610,27259,27248.5,26.8869,27.6099,27.2589,27.2484,0.722999999999999,decreasing,0.3589158717587826,-0.4520098086271016,1.7527115521813392,1.7428030473937608,0.9943467567294534,0.5145228215767634,0.5,0.014522821576763486,0.5145228215767634,0.4854771784232365,27616.5,0.49446749654218536,1027
triple1,driven,2,35,27610,28346,28009,27978.0,27.6099,28.3459,28.0089,27.9779,0.7360000000000007,increasing,-0.4520098086271016,0.5131870769550781,2.0740572689197148,2.0050514707204723,0.9667290777196406,0.5421195652173914,0.5,0.042119565217391304,0.5421195652173914,0.4578804347826087,28343.5,0.4544836956521739,1028
triple1,driven,2,36,28346,29077,28679,28711.5,28.3459,29.0769,28.6789,28.711399999999998,0.7309999999999981,decreasing,0.5131870769550781,-0.5359974526945575,2.1826141344534316,2.1203155287293534,0.9714568852365291,0.45554035567715456,0.5,0.04445964432284542,0.45554035567715456,0.5444596443228454,29074.5,0.5410396716826266,1029
triple1,driven,2,37,29077,29803,29495,29440.0,29.0769,29.8029,29.4949,29.4399,0.7260000000000026,increasing,-0.5359974526945575,0.5175907663614545,2.215390834912119,2.1528320073446565,0.971761719611003,0.5757575757575758,0.5,0.07575757575757576,0.5757575757575758,0.42424242424242425,29813.5,0.43870523415977963,1030
triple1,driven,2,38,29803,30550,30150,30176.5,29.8029,30.5499,30.1499,30.1764,0.7469999999999999,decreasing,0.5175907663614545,-0.47041404996050185,2.035587482159026,1.98463936488506,0.9749712956478154,0.464524765729585,0.5,0.03547523427041499,0.464524765729585,0.535475234270415,30539.0,0.5207496653279786,1031
triple1,driven,2,39,30550,31275,30859,30912.5,30.5499,31.2749,30.8589,30.912399999999998,0.7249999999999979,increasing,-0.47041404996050185,0.38206336843357924,1.7505785746893585,1.7068237942730158,0.9750055318573135,0.4262068965517241,0.5,0.07379310344827586,0.4262068965517241,0.5737931034482758,31300.5,0.6089655172413793,1032
triple1,driven,2,40,31275,32051,31642,31663.0,31.2749,32.0509,31.6419,31.6629,0.7759999999999998,decreasing,0.38206336843357924,-0.2858754442372664,1.412423314143241,1.3885253921548357,0.9830801985855767,0.4729381443298969,0.5,0.027061855670103094,0.4729381443298969,0.5270618556701031,32088.5,0.5753865979381443,1033
triple1,driven,2,41,32051,32902,32317,32476.5,32.0509,32.9019,32.3169,32.4764,0.8509999999999991,increasing,-0.2858754442372664,0.18108608048107744,0.8668643870496698,0.785790883745222,0.906474986727304,0.3125734430082256,0.5,0.18742655699177438,0.3125734430082256,0.6874265569917744,32982.5,0.782021151586369,1034
triple1,driven,2,42,32902,33914,33519,33408.0,32.9019,33.9139,33.5189,33.4079,1.0120000000000005,decreasing,0.18108608048107744,-0.19700139470245492,0.5396039922168137,0.5292896133499846,0.9808852806584042,0.6096837944664032,0.5,0.10968379446640317,0.6096837944664032,0.39031620553359686,33811.5,0.2890316205533597,1035
triple1,driven,2,43,33914,34721,34353,34317.5,33.9139,34.7209,34.3529,34.3174,0.8070000000000022,increasing,-0.19700139470245492,0.2936461947652833,1.0076636575913602,0.9725095586352881,0.9651132610656002,0.5439900867410161,0.5,0.04399008674101611,0.5439900867410161,0.4560099132589839,34692.0,0.4200743494423792,1036
triple1,driven,2,44,34721,35470,35101,35095.5,34.7209,35.4699,35.1009,35.0954,0.7490000000000023,decreasing,0.2936461947652833,-0.3931865104790364,1.4937508544079032,1.449996939948904,0.9707086932670961,0.507343124165554,0.5,0.007343124165554072,0.507343124165554,0.49265687583444595,35470.0,0.49265687583444595,1037
triple1,driven,2,45,35470,36219,35901,35844.5,35.4699,36.2189,35.9009,35.8444,0.7489999999999952,increasing,-0.3931865104790364,0.46084296471105324,1.7854230895619487,1.7154007308241226,0.9607810836842006,0.57543391188251,0.5,0.07543391188251002,0.57543391188251,0.42456608811748997,36211.5,0.4145527369826435,1038
triple1,driven,2,46,36219,36953,36576,36586.0,36.2189,36.9529,36.5759,36.5859,0.7340000000000018,decreasing,0.46084296471105324,-0.4987474083861647,2.049448197394723,1.9936979103921126,0.9727974158734626,0.48637602179836514,0.5,0.013623978201634877,0.48637602179836514,0.5136239782016349,36955.0,0.5163487738419619,1039
triple1,driven,2,47,36953,37691,37358,37322.0,36.9529,37.6909,37.3579,37.3219,0.7379999999999995,increasing,-0.4987474083861647,0.5003886798740407,2.094674839057028,2.00323636142188,0.9563471733511102,0.5487804878048781,0.5,0.04878048780487805,0.5487804878048781,0.45121951219512196,37691.5,0.4518970189701897,1040
triple1,driven,2,48,37691,38430,38006,38060.5,37.6909,38.4299,38.0059,38.0604,0.7390000000000043,decreasing,0.5003886798740407,-0.46924352554272497,2.0091032852922432,1.9668686768636319,0.9789783786937226,0.42625169147496617,0.5,0.07374830852503383,0.42625169147496617,0.5737483085250338,38428.0,0.571041948579161,1041
triple1,driven,2,49,38430,39165,38816,38797.5,38.4299,39.1649,38.8159,38.797399999999996,0.7349999999999994,increasing,-0.46924352554272497,0.40591433915843034,1.803239597266585,1.7499183601996584,0.9704303093456063,0.5251700680272109,0.5,0.025170068027210883,0.5251700680272109,0.4748299319727891,39181.0,0.4965986394557823,1042
triple1,driven,2,50,39165,39932,39510,39548.5,39.1649,39.9319,39.5099,39.5484,0.7669999999999959,decreasing,0.40591433915843034,-0.32451380059836676,1.4882134862256935,1.44710368056874,0.9723764056451246,0.4498044328552803,0.5,0.050195567144719684,0.4498044328552803,0.5501955671447197,39945.0,0.5671447196870926,1043
triple1,driven,2,51,39932,40725,40264,40328.5,39.9319,40.7249,40.2639,40.3284,0.7929999999999993,increasing,-0.32451380059836676,0.22912482545425616,1.1060131046615616,1.0428639145628034,0.9429037596095375,0.41866330390920553,0.5,0.08133669609079446,0.41866330390920553,0.5813366960907944,40796.0,0.6708701134930644,1044
triple1,driven,2,52,40725,41660,41161,41192.5,40.7249,41.6599,41.1609,41.1924,0.9350000000000023,decreasing,0.22912482545425616,-0.18681598558300205,0.7677984947401356,0.6881740034286348,0.8962950671862804,0.4663101604278075,0.5,0.033689839572192515,0.4663101604278075,0.5336898395721925,41632.0,0.5037433155080214,1045
triple1,driven,2,53,41660,42539,42162,42099.5,41.6599,42.5389,42.1619,42.0994,0.8789999999999978,increasing,-0.18681598558300205,0.25414350618637105,0.8569311954611798,0.7992618970837451,0.9327025335489175,0.571103526734926,0.5,0.07110352673492605,0.571103526734926,0.42889647326507396,42495.0,0.378839590443686,1046
triple1,driven,2,54,42539,43330,42983,42934.5,42.5389,43.3299,42.9829,42.9344,0.7910000000000039,decreasing,0.25414350618637105,-0.3434884714964719,1.260004191907906,1.1947254448147602,0.9481916429227903,0.561314791403287,0.5,0.06131479140328698,0.561314791403287,0.438685208596713,43310.5,0.4140328697850822,1047
triple1,driven,2,55,43330,44082,43735,43706.0,43.3299,44.0819,43.7349,43.7059,0.7519999999999953,increasing,-0.3434884714964719,0.4132094827751036,1.5824331670032181,1.5505263669911888,0.9798368735708101,0.538563829787234,0.5,0.03856382978723404,0.538563829787234,0.46143617021276595,44076.0,0.45345744680851063,1048
triple1,driven,2,56,44082,44822,44460,44452.0,44.0819,44.8219,44.4599,44.4519,0.740000000000002,decreasing,0.4132094827751036,-0.4632948645162007,1.8687586987428217,1.8049776162295867,0.9658698137131655,0.5108108108108108,0.5,0.010810810810810811,0.5108108108108108,0.4891891891891892,44825.0,0.49324324324324326,1049
triple1,driven,2,57,44822,45568,45201,45195.0,44.8219,45.5679,45.2009,45.1949,0.7460000000000022,increasing,-0.4632948645162007,0.4782659098391435,1.9260996595382354,1.8994611984539216,0.9861697389580039,0.5080428954423593,0.5,0.00804289544235925,0.5080428954423593,0.49195710455764075,45562.5,0.48458445040214476,1050
triple1,driven,2,58,45568,46303,45912,45935.5,45.5679,46.3029,45.9119,45.9354,0.7349999999999994,decreasing,0.4782659098391435,-0.4619473438672155,1.9415542908510393,1.9332497848342538,0.9957227536433476,0.46802721088435373,0.5,0.03197278911564626,0.46802721088435373,0.5319727891156463,46309.5,0.5408163265306123,1051
triple1,driven,2,59,46303,47051,46711,46677.0,46.3029,47.0509,46.7109,46.6769,0.7479999999999976,increasing,-0.4619473438672155,0.4181840138972417,1.8211939751754556,1.758475971938917,0.9655621509342538,0.5454545454545454,0.5,0.045454545454545456,0.5454545454545454,0.45454545454545453,47054.5,0.4592245989304813,1052
triple1,driven,2,60,47051,47806,47381,47428.5,47.0509,47.8059,47.3809,47.428399999999996,0.7550000000000026,decreasing,0.4181840138972417,-0.3510987113757227,1.562753050408542,1.5052845241028798,0.9632260987808415,0.4370860927152318,0.5,0.06291390728476821,0.4370860927152318,0.5629139072847682,47822.0,0.5841059602649007,1053
triple1,driven,2,61,47806,48593,48209,48199.5,47.8059,48.5929,48.2089,48.1994,0.786999999999999,increasing,-0.3510987113757227,0.2691674604887968,1.276504666805353,1.252052305995604,0.9808442840471983,0.5120711562897078,0.5,0.01207115628970775,0.5120711562897078,0.48792884371029227,48620.5,0.52287166454892,1054
triple1,driven,2,62,48593,49435,48968,49014.0,48.5929,49.4349,48.9679,49.0139,0.8419999999999987,decreasing,0.2691674604887968,-0.21431398305027027,0.8722715172673202,0.8367470708820504,0.9592736370705283,0.44536817102137766,0.5,0.05463182897862233,0.44536817102137766,0.5546318289786223,49471.5,0.5979809976247031,1055
triple1,driven,2,63,49435,50350,49938,49892.5,49.4349,50.3499,49.9379,49.892399999999995,0.9149999999999991,increasing,-0.21431398305027027,0.23703257054973026,0.7775824271810609,0.7232862071032642,0.9301730360926048,0.5497267759562842,0.5,0.04972677595628415,0.5497267759562842,0.45027322404371584,50302.5,0.3983606557377049,1056
triple1,driven,2,64,50350,51170,50786,50760.0,50.3499,51.1699,50.7859,50.7599,0.8200000000000003,decreasing,0.23703257054973026,-0.3039029330249705,1.0744386468781166,1.0436716999345277,0.9713646311653203,0.5317073170731708,0.5,0.03170731707317073,0.5317073170731708,0.4682926829268293,51139.5,0.43109756097560975,1057
triple1,driven,2,65,51170,51929,51555,51549.5,51.1699,51.9289,51.5549,51.549400000000006,0.7590000000000003,increasing,-0.3039029330249705,0.37391321439821024,1.438105585770683,1.3854205836228428,0.9633649972094321,0.5072463768115942,0.5,0.007246376811594203,0.5072463768115942,0.4927536231884058,51928.5,0.49209486166007904,1058
triple1,driven,2,66,51929,52687,52339,52308.0,51.9289,52.6869,52.3389,52.3079,0.7580000000000027,decreasing,0.37391321439821024,-0.4304050091445477,1.6818874193534115,1.645598915173981,0.9784239398179331,0.5408970976253298,0.5,0.040897097625329816,0.5408970976253298,0.45910290237467016,52681.0,0.45118733509234826,1059
triple1,driven,2,67,52687,53433,53071,53060.0,52.6869,53.4329,53.0709,53.0599,0.7459999999999951,increasing,-0.4304050091445477,0.4518829896780794,1.803341264531678,1.7791044123116118,0.9865600301524956,0.514745308310992,0.5,0.014745308310991957,0.514745308310992,0.48525469168900803,53432.0,0.4839142091152815,1060
triple1,driven,2,68,53433,54177,53796,53805.0,53.4329,54.1769,53.7959,53.8049,0.7440000000000069,decreasing,0.4518829896780794,-0.4526387691298712,1.9176703145494716,1.8635526698587734,0.9717794845755787,0.4879032258064516,0.5,0.012096774193548387,0.4879032258064516,0.5120967741935484,54180.5,0.5168010752688172,1061
triple1,driven,2,69,54177,54928,54593,54552.5,54.1769,54.9279,54.5929,54.552400000000006,0.7509999999999977,increasing,-0.4526387691298712,0.4211806704899361,1.7634137023714163,1.723138916269619,0.9771608976114701,0.5539280958721704,0.5,0.05392809587217044,0.5539280958721704,0.44607190412782954,54930.0,0.44873501997336884,1062
triple1,driven,2,70,54928,55683,55266,55305.5,54.9279,55.6829,55.2659,55.305400000000006,0.7549999999999955,decreasing,0.4211806704899361,-0.36844027385099887,1.6433757490720335,1.5999170185312277,0.9735552075869771,0.447682119205298,0.5,0.05231788079470199,0.447682119205298,0.552317880794702,55690.5,0.562251655629139,1063
triple1,driven,2,71,55683,56453,56038,56068.0,55.6829,56.4529,56.0379,56.0679,0.7700000000000031,increasing,-0.36844027385099887,0.30257139617171136,1.3319300351246193,1.2904343278297283,0.9688454301647995,0.461038961038961,0.5,0.03896103896103896,0.461038961038961,0.538961038961039,56480.0,0.574025974025974,1064
triple1,driven,2,72,56453,57277,56820,56865.0,56.4529,57.2769,56.8199,56.8649,0.8239999999999981,decreasing,0.30257139617171136,-0.2454160457193444,1.0417991424927244,1.0153095532636638,0.974573228035417,0.44538834951456313,0.5,0.05461165048543689,0.44538834951456313,0.5546116504854369,57309.5,0.5940533980582524,1065
triple1,driven,2,73,57277,58166,57750,57721.5,57.2769,58.1659,57.7499,57.7214,0.8890000000000029,increasing,-0.2454160457193444,0.2323500669735843,0.8417091039125298,0.8154251558434175,0.9687731213231076,0.532058492688414,0.5,0.032058492688413945,0.532058492688414,0.46794150731158607,58136.5,0.4347581552305962,1066
triple1,driven,2,74,58166,58996,58601,58581.0,58.1659,58.9959,58.6009,58.5809,0.8299999999999983,decreasing,0.2323500669735843,-0.27742793750227923,0.993685811856283,0.9587235777769612,0.9648156050311217,0.5240963855421686,0.5,0.024096385542168676,0.5240963855421686,0.4759036144578313,58972.0,0.4469879518072289,1067
triple1,driven,2,75,58996,59778,59411,59387.0,58.9959,59.7779,59.4109,59.3869,0.7820000000000036,increasing,-0.27742793750227923,0.3439045124997797,1.2869192934140399,1.2509854413417465,0.9720776180323124,0.530690537084399,0.5,0.030690537084398978,0.530690537084399,0.46930946291560105,59773.0,0.4629156010230179,1068
triple1,driven,2,76,59778,60550,60172,60164.0,59.7779,60.5499,60.1719,60.1639,0.7719999999999985,decreasing,0.3439045124997797,-0.39652455301392964,1.5233651243778188,1.504952034076072,0.9879128844378218,0.5103626943005182,0.5,0.010362694300518135,0.5103626943005182,0.4896373056994819,60539.5,0.47603626943005184,1069
