date,MJD,pole_x,pole_y,pole_x_rate,pole_y_rate,ut1_utc,lod,sigma_x_pole,sigma_y_pole,sigma_UT1-UTC,sigma_LOD
2021-02-06,59251.0,0.049175,0.347001,-0.000138,0.001273,-0.1695087,0.0001375,6.5e-05,6.1e-05,9.5e-06,2.62e-05
2021-02-07,59252.0,0.049141,0.348363,7.6e-05,0.001355,-0.169569,6.1e-06,6.7e-05,6.2e-05,1.03e-05,2.67e-05
2021-02-08,59253.0,0.049358,0.349886,0.000453,0.001361,-0.1695155,-0.0001429,6.6e-05,6.1e-05,9.9e-06,2.67e-05
2021-02-09,59254.0,0.049955,0.351325,0.000642,0.00132,-0.169346,-0.0001434,6.6e-05,6.1e-05,9.3e-06,2.63e-05
2021-02-10,59255.0,0.050617,0.352624,0.000688,0.001201,-0.1692494,-3.81e-05,6.7e-05,6.2e-05,9.8e-06,2.67e-05
2021-02-11,59256.0,0.051213,0.353784,0.000521,0.001204,-0.1692754,7.06e-05,6.6e-05,6.2e-05,1.13e-05,2.78e-05
2021-02-12,59257.0,0.051389,0.354939,0.0001,0.00088,-0.1694207,0.0002506,6.6e-05,6.1e-05,1.41e-05,2.97e-05
2021-02-13,59258.0,0.051477,0.355707,0.000356,0.000671,-0.1697551,0.0004011,6.5e-05,6.2e-05,1.97e-05,3.24e-05
2021-02-14,59259.0,0.051902,0.356752,0.000258,0.001213,-0.1701999,0.0004626,6.5e-05,6.1e-05,2.78e-05,3.33e-05
2021-02-15,59260.0,0.051685,0.358151,-0.000581,0.001222,-0.1706778,0.0005003,6.6e-05,6.2e-05,3.25e-05,3.16e-05
2021-02-16,59261.0,0.05097,0.359239,-0.000774,0.001111,-0.1711796,0.0005056,6.7e-05,6.3e-05,2.59e-05,2.98e-05
2021-02-17,59262.0,0.050434,0.360322,-0.000243,0.000944,-0.1716446,0.0003942,6.7e-05,6.2e-05,1.88e-05,2.85e-05
2021-02-18,59263.0,0.050439,0.361152,0.00034,0.0008,-0.1719447,0.0001788,6.7e-05,6.2e-05,1.53e-05,2.85e-05
2021-02-19,59264.0,0.050894,0.36197,0.000646,0.000873,-0.1720183,2.8e-06,6.8e-05,6.3e-05,1.38e-05,2.9e-05
2021-02-20,59265.0,0.051464,0.363073,0.000225,0.00104,-0.1719244,-0.0002136,6.7e-05,6.3e-05,1.4e-05,2.96e-05
2021-02-21,59266.0,0.051404,0.363884,-0.000401,0.000845,-0.1715958,-0.0004565,6.6e-05,6.2e-05,1.36e-05,2.97e-05
2021-02-22,59267.0,0.050698,0.364548,-0.000772,0.000671,-0.1710571,-0.0005751,6.4e-05,6.1e-05,1.09e-05,2.88e-05
2021-02-23,59268.0,0.04993,0.365281,-0.000817,0.000612,-0.1704559,-0.0006339,6.2e-05,6e-05,8.6e-06,2.74e-05
2021-02-24,59269.0,0.049489,0.36558,6.1e-05,0.000335,-0.1698329,-0.0005853,6.1e-05,5.9e-05,7.5e-06,2.63e-05
2021-02-25,59270.0,0.049854,0.366111,0.000546,0.000741,-0.169325,-0.0004027,6e-05,5.8e-05,7e-06,2.56e-05
2021-02-26,59271.0,0.05029,0.367126,0.000335,0.001292,-0.1690478,-0.0001454,5.9e-05,5.8e-05,6.9e-06,2.55e-05
2021-02-27,59272.0,0.050434,0.368543,0.00013,0.001639,-0.1690439,0.0001362,6.1e-05,6.2e-05,7.4e-06,2.62e-05
2021-02-28,59273.0,0.05052,0.370234,3.2e-05,0.001835,-0.1693121,0.0003859,6.6e-05,6.5e-05,8.4e-06,2.7e-05
2021-03-01,59274.0,0.050634,0.371968,0.000217,0.001724,-0.1697945,0.000561,6.7e-05,6.6e-05,9.4e-06,2.72e-05
2021-03-02,59275.0,0.050729,0.373727,1.4e-05,0.001532,-0.1704041,0.0006507,6.6e-05,6.4e-05,1.07e-05,2.71e-05
2021-03-03,59276.0,0.050679,0.375228,1.3e-05,0.001333,-0.1710458,0.0006157,6.5e-05,6.3e-05,1.4e-05,2.71e-05
2021-03-04,59277.0,0.051143,0.37652,0.000847,0.001302,-0.1715845,0.0004336,6.5e-05,6.3e-05,2e-05,2.73e-05
2021-03-05,59278.0,0.052258,0.377882,0.001242,0.0014,-0.1718959,0.000182,6.2e-05,6.1e-05,2.69e-05,2.75e-05
2021-03-06,59279.0,0.053382,0.379371,0.001137,0.001396,-0.1719603,-3.77e-05,6.1e-05,6e-05,3.57e-05,2.84e-05
2021-03-07,59280.0,0.054581,0.380825,0.001474,0.001431,-0.1718389,-0.0001898,6.1e-05,6e-05,4.04e-05,2.9e-05
2021-03-08,59281.0,0.05619,0.382313,0.001624,0.001461,-0.1716016,-0.0002852,6.1e-05,5.9e-05,3.37e-05,2.82e-05
2021-03-09,59282.0,0.057648,0.383875,0.001307,0.001388,-0.1713123,-0.0002673,6.2e-05,6e-05,2.77e-05,2.66e-05
2021-03-10,59283.0,0.058727,0.38522,0.000988,0.001097,-0.1710924,-0.0001626,6.2e-05,6.1e-05,2.66e-05,2.54e-05
2021-03-11,59284.0,0.059679,0.386385,0.000912,0.001168,-0.1710009,-2.11e-05,6.5e-05,6.3e-05,2.82e-05,2.51e-05
2021-03-12,59285.0,0.06061,0.387743,0.001136,0.001479,-0.1710606,0.0001527,6.6e-05,6.5e-05,3.14e-05,2.54e-05
2021-03-13,59286.0,0.061775,0.38935,0.001324,0.001655,-0.1712862,0.0002831,6.6e-05,6.4e-05,3.8e-05,2.61e-05
2021-03-14,59287.0,0.063069,0.391022,0.001317,0.001569,-0.1716062,0.0003486,6.4e-05,6.3e-05,4.08e-05,2.65e-05
2021-03-15,59288.0,0.064307,0.392508,0.001305,0.001454,-0.1719537,0.0003278,6.2e-05,6e-05,3.17e-05,2.59e-05
2021-03-16,59289.0,0.065341,0.394197,0.000597,0.001846,-0.1722389,0.0002261,6e-05,5.8e-05,2.29e-05,2.47e-05
2021-03-17,59290.0,0.065637,0.395941,0.00011,0.001638,-0.1723975,8.77e-05,6e-05,5.8e-05,1.75e-05,2.43e-05
2021-03-18,59291.0,0.065876,0.397411,0.000375,0.001485,-0.1724127,-5.03e-05,6.1e-05,5.9e-05,1.36e-05,2.44e-05
2021-03-19,59292.0,0.06628,0.398921,0.000283,0.001607,-0.1722908,-0.0002035,6.2e-05,6e-05,1.11e-05,2.47e-05
2021-03-20,59293.0,0.066619,0.400418,0.000644,0.001344,-0.1720256,-0.0003104,6.2e-05,6e-05,1.05e-05,2.55e-05
2021-03-21,59294.0,0.067572,0.40178,0.001183,0.001581,-0.1716874,-0.0003426,6.3e-05,6e-05,1.03e-05,2.64e-05
2021-03-22,59295.0,0.068818,0.403512,0.001206,0.001835,-0.1713378,-0.0003643,6.3e-05,6.1e-05,9.2e-06,2.65e-05
2021-03-23,59296.0,0.070027,0.405073,0.001497,0.001442,-0.1709782,-0.000347,6.3e-05,6.1e-05,7.3e-06,2.54e-05
2021-03-24,59297.0,0.071501,0.406499,0.001509,0.001382,-0.1706746,-0.0002417,6.3e-05,6e-05,5.7e-06,2.39e-05
2021-03-25,59298.0,0.072817,0.407845,0.001126,0.001357,-0.1705216,-5.19e-05,6.2e-05,6e-05,4.7e-06,2.32e-05
2021-03-26,59299.0,0.073774,0.408987,0.001051,0.00092,-0.1705912,0.0001955,6.2e-05,6e-05,4.6e-06,2.36e-05
2021-03-27,59300.0,0.075004,0.409633,0.001442,0.000433,-0.1709208,0.0004608,6.3e-05,6.1e-05,5.2e-06,2.51e-05
2021-03-28,59301.0,0.076603,0.409793,0.001804,0.000383,-0.1714991,0.0006834,6.6e-05,6.3e-05,6.4e-06,2.61e-05
2021-03-29,59302.0,0.078237,0.410152,0.001561,0.000407,-0.1722501,0.0007973,6.5e-05,6.2e-05,7.3e-06,2.61e-05
2021-03-30,59303.0,0.079567,0.410469,0.001283,0.000547,-0.1730419,0.0007547,6.2e-05,6e-05,7.9e-06,2.54e-05
2021-03-31,59304.0,0.080687,0.411073,0.001078,0.000776,-0.173724,0.0006069,6.1e-05,5.8e-05,8.9e-06,2.5e-05
2021-04-01,59305.0,0.081582,0.411765,0.000892,0.000677,-0.1742183,0.0003504,5.9e-05,5.7e-05,1.05e-05,2.59e-05
2021-04-02,59306.0,0.082276,0.412506,0.000532,0.000843,-0.1744519,0.0001622,6e-05,5.8e-05,1.32e-05,2.85e-05
2021-04-03,59307.0,0.082917,0.413391,0.00061,0.000972,-0.1745407,4.7e-06,6.2e-05,5.9e-05,1.53e-05,3.07e-05
2021-04-04,59308.0,0.083728,0.413943,0.001068,0.000603,-0.1744986,-6.78e-05,6.2e-05,6e-05,1.51e-05,3.12e-05
2021-04-05,59309.0,0.08491,0.414495,0.00118,0.000912,-0.1744406,-2.72e-05,6.2e-05,6e-05,1.47e-05,3.04e-05
2021-04-06,59310.0,0.085867,0.415631,0.000936,0.001445,-0.1744631,7.65e-05,6.1e-05,5.8e-05,1.47e-05,2.88e-05
2021-04-07,59311.0,0.086619,0.416827,0.00084,0.001165,-0.174606,0.0002133,6e-05,5.7e-05,1.56e-05,2.73e-05
2021-04-08,59312.0,0.087335,0.417755,0.00068,0.00101,-0.1748877,0.000342,6.1e-05,5.9e-05,1.89e-05,2.68e-05
2021-04-09,59313.0,0.087591,0.418783,7.1e-05,0.001199,-0.175286,0.0004517,6.1e-05,6e-05,2.52e-05,2.65e-05
2021-04-10,59314.0,0.08751,0.419879,-0.000315,0.00114,-0.1757765,0.000521,6.2e-05,5.9e-05,3.5e-05,2.64e-05
2021-04-11,59315.0,0.087113,0.420749,-0.00035,0.000837,-0.1763086,0.0005312,6.3e-05,6e-05,4.14e-05,2.68e-05
2021-04-12,59316.0,0.086857,0.421342,-6.3e-05,0.000662,-0.1768214,0.0004838,6.5e-05,6.1e-05,3.33e-05,2.73e-05
2021-04-13,59317.0,0.086931,0.421906,0.000423,0.000521,-0.1772651,0.0003986,6.5e-05,6.2e-05,2.4e-05,2.69e-05
2021-04-14,59318.0,0.087777,0.422394,0.001128,0.000826,-0.1776127,0.0002975,6.4e-05,6.1e-05,1.73e-05,2.56e-05
2021-04-15,59319.0,0.088851,0.423268,0.001101,0.00083,-0.1778562,0.0001895,6.3e-05,6e-05,1.29e-05,2.43e-05
2021-04-16,59320.0,0.090085,0.423815,0.001589,0.000505,-0.177996,0.0001064,6.3e-05,6e-05,1.1e-05,2.38e-05
2021-04-17,59321.0,0.092216,0.424299,0.002196,0.00079,-0.1780572,6.2e-06,6.4e-05,6e-05,1.11e-05,2.46e-05
2021-04-18,59322.0,0.094227,0.425295,0.001844,0.000995,-0.1780146,-0.0001043,6.4e-05,6e-05,1.18e-05,2.61e-05
2021-04-19,59323.0,0.095901,0.426209,0.001578,0.001136,-0.1778954,-9.07e-05,6.2e-05,5.9e-05,1.2e-05,2.66e-05
2021-04-20,59324.0,0.097266,0.427573,0.001128,0.00137,-0.1778464,1.4e-06,6.3e-05,6e-05,1.25e-05,2.6e-05
2021-04-21,59325.0,0.09826,0.42892,0.000923,0.001289,-0.177911,0.0001288,6.2e-05,5.9e-05,1.54e-05,2.59e-05
2021-04-22,59326.0,0.098978,0.430076,0.000862,0.000962,-0.1781256,0.0003087,6.1e-05,5.8e-05,2.1e-05,2.64e-05
2021-04-23,59327.0,0.099589,0.43114,0.000494,0.000836,-0.178542,0.0005237,6e-05,5.8e-05,2.79e-05,2.73e-05
2021-04-24,59328.0,0.099878,0.432008,0.000178,0.000755,-0.1791732,0.0007217,6.1e-05,5.9e-05,3.72e-05,2.89e-05
2021-04-25,59329.0,0.10005,0.43274,0.00029,0.000582,-0.1799836,0.0009007,6.3e-05,6e-05,4.13e-05,3e-05
2021-04-26,59330.0,0.100452,0.433375,0.000716,0.000525,-0.1809356,0.0009928,6.3e-05,6e-05,3.22e-05,2.97e-05
2021-04-27,59331.0,0.101402,0.433824,0.001354,0.000607,-0.1818999,0.0008986,6.2e-05,6e-05,2.36e-05,2.89e-05
2021-04-28,59332.0,0.102724,0.434399,0.001474,0.00051,-0.182684,0.000649,6.2e-05,6e-05,1.83e-05,2.87e-05
2021-04-29,59333.0,0.104036,0.434854,0.001352,0.00025,-0.1831791,0.000343,6.3e-05,6.1e-05,1.48e-05,2.84e-05
2021-04-30,59334.0,0.105435,0.435216,0.001502,0.000384,-0.1833723,4.37e-05,6.1e-05,5.9e-05,1.29e-05,2.82e-05
2021-05-01,59335.0,0.106849,0.435795,0.001373,0.000548,-0.1833027,-0.0001543,6.1e-05,5.8e-05,1.28e-05,2.92e-05
2021-05-02,59336.0,0.108241,0.436433,0.001419,0.000887,-0.1830908,-0.0002604,6.1e-05,5.9e-05,1.33e-05,3e-05
2021-05-03,59337.0,0.109822,0.437426,0.001888,0.001125,-0.1828101,-0.0003111,5.9e-05,5.7e-05,1.39e-05,2.89e-05
2021-05-04,59338.0,0.111655,0.438443,0.001905,0.000994,-0.1825261,-0.0002126,5.8e-05,5.7e-05,1.5e-05,2.69e-05
2021-05-05,59339.0,0.113359,0.439352,0.001903,0.000823,-0.1823901,-6.57e-05,6e-05,5.8e-05,1.78e-05,2.57e-05
2021-05-06,59340.0,0.115312,0.440304,0.002012,0.001082,-0.1824007,9.85e-05,6.2e-05,5.9e-05,2.32e-05,2.51e-05
2021-05-07,59341.0,0.117203,0.441472,0.001829,0.001317,-0.1825646,0.0002146,6.2e-05,6e-05,3.27e-05,2.53e-05
2021-05-08,59342.0,0.118695,0.442615,0.001722,0.000936,-0.1828068,0.0002548,6.2e-05,6.1e-05,4.93e-05,2.64e-05
2021-05-09,59343.0,0.12045,0.443406,0.001818,0.000903,-0.1830554,0.0002279,6.2e-05,6.1e-05,6.17e-05,2.73e-05
2021-05-10,59344.0,0.122054,0.444226,0.001515,0.000897,-0.1832543,0.0001701,6.1e-05,5.9e-05,4.91e-05,2.71e-05
2021-05-11,59345.0,0.123268,0.444883,0.001345,0.000489,-0.1833828,8.51e-05,6.2e-05,6e-05,3.47e-05,2.6e-05
2021-05-12,59346.0,0.124642,0.445083,0.001662,3e-06,-0.1834108,-3.87e-05,6.3e-05,6.1e-05,2.58e-05,2.53e-05
2021-05-13,59347.0,0.12647,0.444917,0.001973,7.3e-05,-0.1833085,-0.0001583,6.3e-05,6.1e-05,1.93e-05,2.51e-05
2021-05-14,59348.0,0.128441,0.445051,0.002082,0.000435,-0.1830978,-0.0002632,6.2e-05,6e-05,1.46e-05,2.51e-05
2021-05-15,59349.0,0.130332,0.445463,0.002061,0.000467,-0.1828018,-0.0003164,6.3e-05,6.1e-05,1.24e-05,2.6e-05
2021-05-16,59350.0,0.132516,0.445762,0.002452,0.000585,-0.1824886,-0.0002847,6.4e-05,6.2e-05,1.12e-05,2.74e-05
2021-05-17,59351.0,0.134942,0.446312,0.002354,0.000598,-0.1822341,-0.0002298,6.4e-05,6.3e-05,9.7e-06,2.78e-05
2021-05-18,59352.0,0.137134,0.44662,0.002187,0.000151,-0.1820462,-0.0001493,6.3e-05,6.2e-05,7.6e-06,2.66e-05
2021-05-19,59353.0,0.139463,0.446427,0.00262,-0.00013,-0.1819752,4.22e-05,6.3e-05,6.2e-05,5.9e-06,2.49e-05
2021-05-20,59354.0,0.142107,0.446227,0.002713,-8.7e-05,-0.1821323,0.0002685,6.4e-05,6.3e-05,5.3e-06,2.4e-05
2021-05-21,59355.0,0.144536,0.446114,0.002371,2e-06,-0.1825053,0.0004571,6.5e-05,6.3e-05,5.7e-06,2.44e-05
2021-05-22,59356.0,0.146641,0.446102,0.002046,0.0002,-0.1830454,0.000617,6.6e-05,6.4e-05,7.1e-06,2.58e-05
2021-05-23,59357.0,0.148376,0.44627,0.001776,-1.9e-05,-0.1837173,0.0007178,6.6e-05,6.4e-05,8.7e-06,2.7e-05
2021-05-24,59358.0,0.150078,0.445998,0.001729,-0.000329,-0.1844309,0.0006797,6.7e-05,6.4e-05,8.7e-06,2.67e-05
2021-05-25,59359.0,0.151727,0.445495,0.001644,-0.000259,-0.1850336,0.000508,6.7e-05,6.5e-05,7.3e-06,2.51e-05
2021-05-26,59360.0,0.153176,0.445165,0.001527,-0.000122,-0.18542,0.0002684,6.7e-05,6.5e-05,6.3e-06,2.36e-05
2021-05-27,59361.0,0.154649,0.444713,0.001572,-0.000396,-0.1855514,-6.8e-06,6.7e-05,6.5e-05,6.2e-06,2.31e-05
2021-05-28,59362.0,0.156146,0.444097,0.001589,-0.000736,-0.1854126,-0.0002754,6.8e-05,6.6e-05,6.8e-06,2.36e-05
2021-05-29,59363.0,0.157829,0.443343,0.001822,-0.000473,-0.1850476,-0.0004307,6.8e-05,6.7e-05,8.3e-06,2.51e-05
2021-05-30,59364.0,0.159557,0.443172,0.001466,0.000123,-0.1845987,-0.0004421,6.9e-05,6.7e-05,9.9e-06,2.63e-05
2021-05-31,59365.0,0.160799,0.443048,0.001295,-0.000194,-0.1841908,-0.0003699,6.6e-05,6.4e-05,9.6e-06,2.59e-05
2021-06-01,59366.0,0.162252,0.442516,0.001465,-0.00034,-0.183881,-0.0002393,6.4e-05,6.2e-05,8.7e-06,2.48e-05
2021-06-02,59367.0,0.163525,0.442187,0.00101,-0.000176,-0.1837133,-9.34e-05,6.4e-05,6.2e-05,8.5e-06,2.43e-05
2021-06-03,59368.0,0.164318,0.441789,0.00088,-0.000482,-0.1836772,1.29e-05,6.4e-05,6.2e-05,8.8e-06,2.45e-05
2021-06-04,59369.0,0.165348,0.441038,0.001176,-0.000826,-0.1837151,5.75e-05,6.5e-05,6.3e-05,9.4e-06,2.45e-05
2021-06-05,59370.0,0.16654,0.439945,0.001134,-0.001155,-0.1837527,-1.74e-05,6.6e-05,6.4e-05,1.1e-05,2.44e-05
2021-06-06,59371.0,0.16751,0.438771,0.000985,-0.001014,-0.1836725,-0.0001508,6.5e-05,6.3e-05,1.22e-05,2.46e-05
2021-06-07,59372.0,0.168553,0.437793,0.001325,-0.000816,-0.1834546,-0.0002658,6.5e-05,6.2e-05,1.1e-05,2.45e-05
2021-06-08,59373.0,0.17004,0.437049,0.001814,-0.000663,-0.1831165,-0.0004325,6.4e-05,6.2e-05,9.2e-06,2.4e-05
2021-06-09,59374.0,0.171685,0.436448,0.001699,-0.000498,-0.182595,-0.0006009,6.4e-05,6.3e-05,8.2e-06,2.39e-05
2021-06-10,59375.0,0.17305,0.436107,0.00127,-0.000489,-0.1819176,-0.0007533,6.3e-05,6.3e-05,8.2e-06,2.5e-05
2021-06-11,59376.0,0.174279,0.435699,0.001265,-0.000365,-0.1811051,-0.0008541,6.4e-05,6.3e-05,9.2e-06,2.74e-05
2021-06-12,59377.0,0.175483,0.435391,0.001206,-0.00029,-0.1802184,-0.0009135,6.3e-05,6.2e-05,1.07e-05,2.89e-05
2021-06-13,59378.0,0.176494,0.435049,0.00122,-0.000319,-0.1792919,-0.0009473,6.2e-05,6.1e-05,1.17e-05,2.82e-05
2021-06-14,59379.0,0.177566,0.434783,0.001154,-0.000329,-0.1783694,-0.0008574,6.2e-05,6.2e-05,1.18e-05,2.69e-05
2021-06-15,59380.0,0.178452,0.434492,0.000897,-0.000481,-0.1775844,-0.0007192,6.2e-05,6.2e-05,1.17e-05,2.58e-05
2021-06-16,59381.0,0.17924,0.433903,0.000814,-0.000679,-0.1769507,-0.0005413,6.2e-05,6.2e-05,1.29e-05,2.5e-05
2021-06-17,59382.0,0.180079,0.433105,0.001173,-0.001056,-0.1765138,-0.0003283,6.1e-05,6.1e-05,1.54e-05,2.49e-05
2021-06-18,59383.0,0.181635,0.431994,0.001911,-0.00097,-0.1762898,-0.000123,6.1e-05,6.1e-05,1.87e-05,2.52e-05
2021-06-19,59384.0,0.183509,0.431241,0.002012,-0.000678,-0.1762412,1.1e-05,6.2e-05,6.2e-05,2.38e-05,2.6e-05
2021-06-20,59385.0,0.185284,0.430695,0.001901,-0.000443,-0.1762658,9.5e-06,6.3e-05,6.3e-05,2.69e-05,2.68e-05
2021-06-21,59386.0,0.187046,0.430324,0.001825,-0.000478,-0.1762143,-0.0001415,6.2e-05,6.3e-05,2.21e-05,2.7e-05
2021-06-22,59387.0,0.18867,0.429661,0.001755,-0.000883,-0.1759578,-0.0003692,6.2e-05,6.2e-05,1.65e-05,2.68e-05
2021-06-23,59388.0,0.190299,0.428647,0.001752,-0.001008,-0.1754509,-0.0006469,6.2e-05,6.2e-05,1.29e-05,2.69e-05
2021-06-24,59389.0,0.192043,0.427542,0.001922,-0.001122,-0.1746589,-0.0009402,6.2e-05,6.2e-05,1.06e-05,2.72e-05
2021-06-25,59390.0,0.193934,0.426241,0.001921,-0.001196,-0.1736007,-0.0011626,6.3e-05,6.2e-05,9.7e-06,2.74e-05
2021-06-26,59391.0,0.195566,0.424985,0.00177,-0.001209,-0.1723822,-0.0012538,6.4e-05,6.4e-05,1.03e-05,2.8e-05
2021-06-27,59392.0,0.197308,0.423942,0.001835,-0.000886,-0.1711403,-0.0012093,6.4e-05,6.4e-05,1.14e-05,2.86e-05
2021-06-28,59393.0,0.19908,0.423181,0.001869,-0.000938,-0.1699918,-0.0010781,6.2e-05,6.2e-05,1.11e-05,2.82e-05
2021-06-29,59394.0,0.201067,0.421964,0.002203,-0.001282,-0.1689938,-0.0009118,6.1e-05,6.1e-05,1.01e-05,2.74e-05
2021-06-30,59395.0,0.203191,0.420666,0.002152,-0.00127,-0.1681553,-0.0007711,6.1e-05,6.1e-05,9.4e-06,2.7e-05
2021-07-01,59396.0,0.205046,0.419365,0.00191,-0.001221,-0.1674274,-0.0006976,6.2e-05,6.2e-05,8.9e-06,2.74e-05
2021-07-02,59397.0,0.206984,0.418135,0.002067,-0.001161,-0.1667354,-0.0006981,6.2e-05,6.2e-05,8.7e-06,2.81e-05
2021-07-03,59398.0,0.209085,0.416947,0.002302,-0.001228,-0.1660075,-0.0007702,6.3e-05,6.3e-05,9e-06,2.91e-05
2021-07-04,59399.0,0.211409,0.415806,0.002246,-0.000968,-0.1651774,-0.0009027,6.3e-05,6.3e-05,9.1e-06,2.94e-05
2021-07-05,59400.0,0.213481,0.414985,0.002154,-0.00084,-0.1641994,-0.0010545,6.2e-05,6.2e-05,8e-06,2.84e-05
2021-07-06,59401.0,0.215687,0.414016,0.002473,-0.000878,-0.1630739,-0.001185,6.1e-05,6.1e-05,6.4e-06,2.66e-05
2021-07-07,59402.0,0.218138,0.41313,0.002428,-0.00088,-0.1618281,-0.0013076,6e-05,6e-05,5.1e-06,2.47e-05
2021-07-08,59403.0,0.220241,0.412085,0.001802,-0.001128,-0.160469,-0.0014021,5.9e-05,6e-05,4.4e-06,2.32e-05
2021-07-09,59404.0,0.221866,0.410761,0.001636,-0.001524,-0.1590385,-0.0014521,5.9e-05,6e-05,4.5e-06,2.29e-05
2021-07-10,59405.0,0.22367,0.409077,0.001951,-0.001586,-0.1575896,-0.001433,6.1e-05,6.1e-05,5.2e-06,2.4e-05
2021-07-11,59406.0,0.225704,0.407653,0.001975,-0.001278,-0.1562012,-0.0013248,6.1e-05,6.2e-05,6e-06,2.55e-05
2021-07-12,59407.0,0.22756,0.406527,0.001867,-0.000967,-0.1549573,-0.0011563,6e-05,6.1e-05,5.3e-06,2.63e-05
2021-07-13,59408.0,0.229389,0.405697,0.001693,-0.000539,-0.1539,-0.0009613,5.9e-05,5.9e-05,4.4e-06,2.6e-05
2021-07-14,59409.0,0.230888,0.405115,0.00148,-0.000688,-0.1530471,-0.000744,5.8e-05,5.8e-05,4.3e-06,2.56e-05
2021-07-15,59410.0,0.232424,0.404153,0.001528,-0.00107,-0.1524163,-0.0005167,5.8e-05,5.9e-05,4.6e-06,2.54e-05
2021-07-16,59411.0,0.233995,0.403072,0.001655,-0.000963,-0.1520002,-0.0003185,5.9e-05,6e-05,5.1e-06,2.59e-05
2021-07-17,59412.0,0.235623,0.402238,0.00144,-0.000676,-0.1517411,-0.0002212,6e-05,6.1e-05,6.4e-06,2.75e-05
2021-07-18,59413.0,0.237004,0.401525,0.001342,-0.000863,-0.1515149,-0.0002566,6.2e-05,6.2e-05,8e-06,2.91e-05
2021-07-19,59414.0,0.238408,0.400273,0.00154,-0.001251,-0.1511969,-0.0003941,6.2e-05,6.1e-05,7.6e-06,2.91e-05
2021-07-20,59415.0,0.239981,0.398912,0.001532,-0.001258,-0.1507139,-0.0005691,6e-05,5.9e-05,6.2e-06,2.78e-05
2021-07-21,59416.0,0.241416,0.397596,0.001336,-0.001099,-0.1500588,-0.0007301,6e-05,6e-05,5.8e-06,2.66e-05
2021-07-22,59417.0,0.242582,0.396316,0.001033,-0.001235,-0.1492656,-0.0008456,6.2e-05,6.1e-05,5.9e-06,2.54e-05
2021-07-23,59418.0,0.243582,0.394838,0.001005,-0.001371,-0.1483927,-0.0008915,6.3e-05,6.1e-05,6.3e-06,2.47e-05
2021-07-24,59419.0,0.244515,0.393369,0.000535,-0.001214,-0.1475181,-0.0008428,6.5e-05,6.3e-05,7.7e-06,2.52e-05
2021-07-25,59420.0,0.244636,0.392097,-0.000175,-0.001129,-0.1467313,-0.0007221,6.6e-05,6.4e-05,9.9e-06,2.58e-05
2021-07-26,59421.0,0.244319,0.390745,-0.000303,-0.001256,-0.1460771,-0.0005935,6.4e-05,6.2e-05,1.1e-05,2.56e-05
2021-07-27,59422.0,0.244106,0.389215,-0.000217,-0.001723,-0.145539,-0.0004969,6.4e-05,6.2e-05,1.14e-05,2.54e-05
2021-07-28,59423.0,0.24405,0.386992,7.4e-05,-0.002273,-0.145084,-0.0004061,6.4e-05,6.2e-05,1.26e-05,2.57e-05
2021-07-29,59424.0,0.24437,0.384539,0.000555,-0.002149,-0.1447083,-0.0003417,6.3e-05,6.1e-05,1.22e-05,2.58e-05
2021-07-30,59425.0,0.245129,0.382519,0.000924,-0.001585,-0.1443588,-0.000388,6.2e-05,6.1e-05,1.11e-05,2.58e-05
2021-07-31,59426.0,0.246087,0.381136,0.000842,-0.001013,-0.1439161,-0.0005105,6.4e-05,6.3e-05,1.12e-05,2.7e-05
2021-08-01,59427.0,0.246812,0.380155,0.000864,-0.000802,-0.1433397,-0.0006337,6.6e-05,6.3e-05,1.15e-05,2.84e-05
2021-08-02,59428.0,0.247778,0.378959,0.001073,-0.001023,-0.1426449,-0.0007497,6.4e-05,6.1e-05,1.01e-05,2.81e-05
2021-08-03,59429.0,0.248707,0.377636,0.000719,-0.001171,-0.1418309,-0.0008925,6.1e-05,5.8e-05,8.3e-06,2.64e-05
2021-08-04,59430.0,0.249292,0.376213,0.000785,-0.001315,-0.1408799,-0.000989,6e-05,5.7e-05,7.6e-06,2.49e-05
2021-08-05,59431.0,0.250375,0.37473,0.00131,-0.001183,-0.139862,-0.0010383,6e-05,5.7e-05,8e-06,2.48e-05
2021-08-06,59432.0,0.251586,0.373464,0.001016,-0.001071,-0.1388132,-0.0010508,6.1e-05,5.8e-05,9.6e-06,2.63e-05
2021-08-07,59433.0,0.252339,0.372174,0.000539,-0.001095,-0.13777,-0.0010341,6.4e-05,6.1e-05,1.18e-05,2.83e-05
2021-08-08,59434.0,0.252576,0.370901,-0.000194,-0.001115,-0.1367631,-0.0009804,6.5e-05,6.2e-05,1.28e-05,2.94e-05
2021-08-09,59435.0,0.251972,0.369496,-0.001126,-0.001573,-0.1358403,-0.0008521,6.4e-05,6.1e-05,1.21e-05,2.92e-05
2021-08-10,59436.0,0.250924,0.367461,-0.000923,-0.002111,-0.1350783,-0.0006661,6.1e-05,5.9e-05,1.01e-05,2.76e-05
2021-08-11,59437.0,0.250284,0.365267,-0.000405,-0.001935,-0.1345121,-0.0004636,6e-05,5.8e-05,8.5e-06,2.56e-05
2021-08-12,59438.0,0.249983,0.36335,-0.000229,-0.001738,-0.1341287,-0.0003168,6e-05,5.9e-05,8.4e-06,2.42e-05
2021-08-13,59439.0,0.249616,0.361522,-0.000402,-0.001746,-0.1338425,-0.0002817,6.1e-05,5.9e-05,9.3e-06,2.39e-05
