origin,target,origin_year,horizon,split,truth,current,climatology,persistence,base_levels,base_raw_movement,base_diara,base_radius,base_turn,base_quadrant,base_broken_diara
202502,202511,2025.0833333333333,9,holdout,-0.68,-0.39,0.024661508704061894,-0.39,-1.2437449190689298,-1.2449899827745747,-1.230780395597605,-1.2551564551496464,-1.2277713912083974,-1.264771727560665,-1.419886405650851
202503,202512,2025.1666666666667,9,holdout,-0.49,0.05,0.02471042471042471,0.05,-1.1892452205375077,-1.1821992086065645,-1.196981722108092,-1.2508302534105746,-1.16838186738447,-1.1668962807627103,-1.388354862337153
200801,200901,2008.0,12,evaluation,-1.0,-1.79,0.03197411003236247,-1.79,0.6481363304850559,0.655793275236751,0.6516539423682292,0.6594407898863275,0.6334591164552517,0.6904201829954372,0.5685753303768448
200802,200902,2008.0833333333333,12,evaluation,-0.71,-1.7,0.02638709677419356,-1.7,0.5993583067468145,0.5916960794132731,0.6260087000544029,0.6158430480905237,0.6049365152806119,0.4930395320159984,0.5112448163156011
200803,200903,2008.1666666666667,12,evaluation,-0.72,-1.17,0.022540192926045026,-1.17,0.600290866183917,0.5886310766384457,0.4993205229048346,0.57287544949769,0.5201497958500857,0.39461732082327616,0.5008494214062337
200804,200904,2008.25,12,evaluation,-0.25,-0.89,0.019615384615384618,-0.89,0.6029657118841872,0.5958656233564067,0.5093710012584289,0.5786448167955877,0.5197989888120136,0.38033377970275917,0.4961174889026325
200805,200905,2008.3333333333333,12,evaluation,0.17,-0.64,0.017507987220447285,-0.64,0.7556805844567474,0.7621253310777176,0.7003046661831762,0.7697131084795604,0.6804339510207886,0.7806505316332409,0.7026802548447673
200806,200906,2008.4166666666667,12,evaluation,0.49,-0.44,0.016050955414012743,-0.44,0.731181901485638,0.7315808422655674,0.6797930622866694,0.7329839062945348,0.671890981529198,0.5555295621706822,0.727259878523761
200807,200907,2008.5,12,evaluation,0.69,-0.04,0.01587301587301588,-0.04,0.5489853173621582,0.5377691326434253,0.47003205957397315,0.4884864702709195,0.5298501866419892,0.39906288731922923,0.48922541300622535
200808,200908,2008.5833333333333,12,evaluation,0.62,-0.04,0.01569620253164557,-0.04,0.4221669236069096,0.4188705479911742,0.31794301668968594,0.29658680515436037,0.42061911956065634,0.4269055625952966,0.3645666091190175
200809,200909,2008.6666666666667,12,evaluation,0.68,-0.28,0.014763406940063097,-0.28,0.35347946788361545,0.3533247440037004,0.5131291965306826,0.287038353287209,0.5635157560686426,0.5126711205384293,0.43899115597765553
200810,200910,2008.75,12,evaluation,0.96,-0.3,0.01377358490566038,-0.3,0.21363069204026428,0.2077331896505307,0.42378737011139006,0.2592853161218422,0.4222110342911911,0.4657016828341939,0.2802982202231611
200811,200911,2008.8333333333333,12,evaluation,1.49,-0.37,0.012570532915360507,-0.37,0.156820595787161,0.145674785544033,0.48453108798638084,0.2641873285220835,0.4133691428575667,0.07812816613151749,0.21477922559138093
200812,200912,2008.9166666666667,12,evaluation,1.81,-0.9,0.009718749999999998,-0.9,0.39958427988751993,0.40489575429709485,0.7526648434952732,0.523628640401343,0.6646561360798277,0.45149958086116865,0.5125464052144416
200901,201001,2009.0,12,evaluation,1.43,-1.0,0.0065732087227414315,-1.0,0.5449165495967396,0.5468763898749048,0.636056236647948,0.5734504600026243,0.6188947861413397,0.8525448901211529,0.637550488546886
200902,201002,2009.0833333333333,12,evaluation,1.18,-0.71,0.0043478260869565175,-0.71,0.42242669172211256,0.4037868169590857,0.37737132073312796,0.2833459713252915,0.49128462351962304,0.25648284178433634,0.43871460760914016
200903,201003,2009.1666666666667,12,evaluation,1.07,-0.72,0.002105263157894736,-0.72,0.40634788380274955,0.4049697908294839,0.3774740122521684,0.3118533837658232,0.44090848562859425,0.5224780143701641,0.4182501700299823
200904,201004,2009.25,12,evaluation,0.56,-0.25,0.0013271604938271597,-0.25,0.15722857590856,0.15049387474123496,0.03144832564718684,0.13059612809754773,0.07428631257813176,0.08613540482866684,0.20272642755753023
200905,201005,2009.3333333333333,12,evaluation,-0.15,0.17,0.0018461538461538396,0.17,0.19003712320324903,0.19016450586634018,-0.006875097207330252,0.23629607583718987,-0.045596179139304215,0.27364819863766976,0.21895536229544926
200906,201006,2009.4166666666667,12,evaluation,-0.62,0.49,0.0033435582822085885,0.49,0.258064817371314,0.2562725050189985,0.08680695128440377,0.3674695065344882,-0.021904675423527,0.17911170209303995,0.2610170623334321
200907,201007,2009.5,12,evaluation,-0.89,0.69,0.005443425076452592,0.69,0.06870527655543161,0.06472405673274417,-0.17359002894593178,0.10273261785488452,-0.22409954449707412,-0.055281711864056206,0.1683212541619786
200908,201008,2009.5833333333333,12,evaluation,-1.33,0.62,0.007317073170731703,0.62,-0.023549130217663326,-0.018855925846529422,-0.28271756237184675,-0.11000417901678873,-0.2356698592881037,-0.3112692814839073,0.15028782150193243
200909,201009,2009.6666666666667,12,evaluation,-1.56,0.68,0.00936170212765957,0.68,-0.15868857540311312,-0.1596501333323206,-0.3040539139072278,-0.2036422701667273,-0.2789500012042752,-0.30981858034465465,0.12423570721359117
200910,201010,2009.75,12,evaluation,-1.65,0.96,0.01224242424242424,0.96,-0.14669348499790352,-0.15316326184246368,-0.2092221932765887,-0.11176184890819045,-0.24313632320059872,-0.2479357722150585,0.07667392558035185
200911,201011,2009.8333333333333,12,evaluation,-1.57,1.49,0.016706948640483377,1.49,-0.30111629581359833,-0.3104528165304873,-0.31545482526092233,-0.24183881579945715,-0.36839782049136954,-0.4057708625827476,-0.2263512985413284
200912,201012,2009.9166666666667,12,evaluation,-1.63,1.81,0.02210843373493975,1.81,-0.5330664401521334,-0.5406652617308686,-0.5974832665733449,-0.5506993178750563,-0.5947415563399407,-0.6020949074792825,-0.5809983054622758
201001,201101,2010.0,12,evaluation,-1.7,1.43,0.02633633633633633,1.43,-0.5962094560027593,-0.5844955927834299,-0.62452941158499,-0.6995995655175399,-0.5507795608253324,-0.7469499790310007,-0.767159783528142
201002,201102,2010.0833333333333,12,evaluation,-1.26,1.18,0.02979041916167664,1.18,-0.4284650417457924,-0.4133169676627479,-0.3899679473340722,-0.5035256686007593,-0.32277848441786466,-0.5362932360524209,-0.5851069693856544
201003,201103,2010.1666666666667,12,evaluation,-0.98,1.07,0.03289552238805969,1.07,-0.4032487199235429,-0.3989434368177505,-0.3018971821331118,-0.3886761660511048,-0.3086720117512318,-0.40261696266965924,-0.514515878557259
201004,201104,2010.25,12,evaluation,-0.74,0.56,0.03446428571428572,0.56,-0.2043006902229573,-0.19525094262715978,-0.1810867290893329,-0.17725454024798032,-0.20123886064910956,-0.2317513054309825,-0.32712680571502395
201005,201105,2010.3333333333333,12,evaluation,-0.53,-0.15,0.033916913946587544,-0.15,-0.08891344352645808,-0.07440623469631655,-0.2193061963302987,-0.05416760211204994,-0.22891793462601315,-0.06466962696564213,-0.32435782504644534
201006,201106,2010.4166666666667,12,evaluation,-0.25,-0.62,0.03198224852071006,-0.62,-0.044822816670508955,-0.03730678690928574,-0.21193797971825568,0.05192546779616117,-0.286510234862729,-0.02199262520763999,-0.2924480320152314
201007,201107,2010.5,12,evaluation,-0.23,-0.89,0.029262536873156348,-0.89,0.14183727415641614,0.1442366758158679,-0.05793316686936294,0.1925559411719047,-0.12568912178791422,0.07950853768566442,-0.01546216485000269
201008,201108,2010.5833333333333,12,evaluation,-0.66,-1.33,0.025264705882352946,-1.33,0.18450090707776529,0.18845999079577502,-0.1062285174690035,0.15711563529941197,-0.10875905446560524,0.13072640901048033,0.03521750505560659
201009,201109,2010.6666666666667,12,evaluation,-0.76,-1.56,0.020615835777126102,-1.56,0.28156538716147134,0.2763769492127216,0.1920234829145756,0.2587435203426488,0.19452029583053643,0.24940892560976147,0.21851874568089624
201010,201110,2010.75,12,evaluation,-0.93,-1.65,0.01573099415204679,-1.65,0.26403689346445136,0.2570071287706328,0.2506622720860767,0.23572700113799994,0.25984905049408424,0.22185213487749597,0.28258311611780207
201011,201111,2010.8333333333333,12,evaluation,-1.09,-1.57,0.011107871720116624,-1.57,0.4840638115448435,0.4732735037701774,0.45432010881401613,0.4261192096559762,0.4864302565541245,0.2891810803751843,0.5384721807548288
201012,201112,2010.9166666666667,12,evaluation,-1.05,-1.63,0.00633720930232558,-1.63,0.3898643278273354,0.38772811454814143,0.4006240341268823,0.36531003917851884,0.4174619503195084,0.31017326119057204,0.43177721329271834
201101,201201,2011.0,12,evaluation,-0.93,-1.7,0.0013913043478260881,-1.7,0.7004100515476183,0.7040444350860944,0.6674578198247855,0.7174408066858081,0.6552626009883628,0.5975324574083145,0.6760568932581846
201102,201202,2011.0833333333333,12,evaluation,-0.61,-1.26,-0.0022543352601155997,-1.26,0.662496951105358,0.6599667982237206,0.5437107225588209,0.6812055080297683,0.5362282266684781,0.566620934657286,0.5894970150374269
201103,201203,2011.1666666666667,12,evaluation,-0.48,-0.98,-0.005072046109510081,-0.98,0.8436756790925675,0.8494900981692661,0.6393303001626612,0.8510071241949702,0.6253512447457803,0.8093755099862593,0.7661507831652149
201104,201204,2011.25,12,evaluation,-0.29,-0.74,-0.007183908045977011,-0.74,0.748399077988258,0.7551820900551768,0.6040909741481306,0.7838010858441377,0.5650404951718055,0.584442466600673,0.6108600273072534
201105,201205,2011.3333333333333,12,evaluation,-0.18,-0.53,-0.008681948424068761,-0.53,0.5631545536359795,0.5662740417445908,0.46412139706596356,0.5859814722053561,0.4362296252218259,0.39403956430946874,0.3830581431557618
201106,201206,2011.4166666666667,12,evaluation,0.14,-0.25,-0.009371428571428565,-0.25,0.41042089232459283,0.4043285492711492,0.3429612983704776,0.3771106212053557,0.367614290108736,0.25873420935825586,0.24073743113827265
201107,201207,2011.5,12,evaluation,0.44,-0.23,-0.009999999999999995,-0.23,0.3466810144626091,0.3423513018807635,0.3024516427045591,0.27450503863742404,0.36693035020671316,0.4053224337911516,0.1903961947361833
201108,201208,2011.5833333333333,12,evaluation,0.66,-0.66,-0.011846590909090914,-0.66,0.5013150730888777,0.50792410952454,0.7371959454754705,0.5118763914618348,0.7319687632277924,0.7407168907598817,0.5794112269652867
201109,201209,2011.6666666666667,12,evaluation,0.44,-0.76,-0.013966005665722389,-0.76,0.25772985883534727,0.2532303417163039,0.6542621367713236,0.33987731609302385,0.609891681590167,0.37754922622948023,0.33768959165278883
201110,201210,2011.75,12,evaluation,0.23,-0.93,-0.016553672316384188,-0.93,0.3404757310725729,0.336804910175429,0.6934970987775672,0.3811967778492732,0.6758893221327797,0.7370280375484715,0.4549970296441762
201111,201211,2011.8333333333333,12,evaluation,0.33,-1.09,-0.0195774647887324,-1.09,0.5688577284128276,0.5703542861403998,0.7925508443652454,0.5570166426924372,0.8168927994466539,0.8720967160222619,0.654443049998799
201112,201212,2011.9166666666667,12,evaluation,-0.13,-1.05,-0.02247191011235956,-1.05,0.5635007783204753,0.5534296872492123,0.6326371410943149,0.5139344535741369,0.6712261645251854,1.0374536522384368,0.6286349128826896
201201,201301,2012.0,12,evaluation,-0.42,-0.93,-0.025014005602240905,-0.93,0.28938871702024155,0.2772764996354988,0.3233665858197195,0.23386623473060061,0.36729295182575467,0.06785588176220389,0.40948455470228645
201202,201302,2012.0833333333333,12,evaluation,-0.4,-0.61,-0.026648044692737436,-0.61,0.17120793741026347,0.15752198536804063,0.06946949963227259,0.12765171574208145,0.11753890349622145,0.07237177908370054,0.37298348139596715
201203,201303,2012.1666666666667,12,evaluation,-0.14,-0.48,-0.027910863509749313,-0.48,0.4180420185778792,0.4107005157752846,0.2976370593187973,0.40127303550170124,0.31584728233682574,0.24764081379734115,0.5774881765672286
201204,201304,2012.25,12,evaluation,-0.08,-0.29,-0.028638888888888894,-0.29,0.5194241942226281,0.5215068257343406,0.3993865345002894,0.5745970175194164,0.35634151706118666,0.4741171134883403,0.5916654145818614
201205,201305,2012.3333333333333,12,evaluation,-0.28,-0.18,-0.02905817174515236,-0.18,0.3867447797102524,0.3955649228409301,0.3200375954171333,0.44901234291346337,0.2662165978037031,0.389495957824276,0.3736230570967765
201206,201306,2012.4166666666667,12,evaluation,-0.33,0.14,-0.02859116022099448,0.14,0.10852441315896166,0.11186016918202779,0.009917282422577996,0.13301830651077298,-0.016999626796789655,-0.004763270931502767,0.11856951411909941
201207,201307,2012.5,12,evaluation,-0.28,0.44,-0.027300275482093666,0.44,-0.05379997400349892,-0.05721576638848391,-0.24855395927637525,-0.052725002326967016,-0.2594797749961691,-0.2231849557297065,0.06743197370056096
201208,201308,2012.5833333333333,12,evaluation,-0.29,0.66,-0.025412087912087912,0.66,-0.12548749685974941,-0.12817599976940228,-0.3619715197565909,-0.1405472339898324,-0.36176131997903216,-0.35891065012460216,0.06539932657758732
201209,201309,2012.6666666666667,12,evaluation,-0.09,0.44,-0.02413698630136986,0.44,-0.3360906948987518,-0.3338788229067712,-0.6819524713186058,-0.4329501366136857,-0.6013054981755307,-0.6137135702300355,-0.07115776465452862
201210,201310,2012.75,12,evaluation,-0.24,0.23,-0.023442622950819666,0.23,-0.36669870804155663,-0.35933021594243286,-0.5542920406605294,-0.47779148389226644,-0.4595094627614493,-0.31473224652417897,-0.0799223693824202
201211,201311,2012.8333333333333,12,evaluation,-0.02,0.33,-0.022479564032697547,0.33,-0.29560126972210554,-0.2966150769112834,-0.3540057572203731,-0.2746100373097965,-0.3543743324937566,-0.32729066043009536,-0.25771455249071085
201212,201312,2012.9166666666667,12,evaluation,-0.09,-0.13,-0.02277173913043478,-0.13,-0.1513235290326056,-0.14229504082426916,0.4762754460356213,-0.22099915105665963,0.546781211272039,0.15364089755423033,0.27811575780275005
201301,201401,2013.0,12,evaluation,-0.42,-0.42,-0.023848238482384827,-0.42,-0.2529828191908099,-0.24908736179842408,0.6060501335309484,-0.0943299498433384,0.5149989351872915,0.07774175054791035,0.3296857403290818
201302,201402,2013.0833333333333,12,evaluation,-0.45,-0.4,-0.024864864864864864,-0.4,-0.38718967081444744,-0.39269811074257455,0.2876001161837454,-0.1301802419244852,0.1325206613635605,0.06213311343541142,-0.39815438993236135
201303,201403,2013.1666666666667,12,evaluation,-0.07,-0.14,-0.02517520215633423,-0.14,-0.3376744563587727,-0.34811690657373745,-0.012974133670466792,-0.3975415278831785,0.08625985737811132,-0.19618739390209133,-0.3561011658288776
201304,201404,2013.25,12,evaluation,0.28,-0.08,-0.025322580645161286,-0.08,-0.39694335364603295,-0.40078109098873954,-0.6055594338059421,-0.6477245381361215,-0.4153131115412267,-0.4304720336402427,-0.32201120010291556
201305,201405,2013.3333333333333,12,evaluation,0.45,-0.28,-0.026005361930294905,-0.28,-0.043081489252364616,-0.03462073621368305,0.28572063584916574,0.12760475196966656,0.12991000278977444,0.17582114259694656,-0.08536599353881026
201306,201406,2013.4166666666667,12,evaluation,0.48,-0.33,-0.02681818181818181,-0.33,0.06018050483750621,0.06990919739193205,0.3641902729301162,0.30626286791114693,0.18075834739456204,-0.11552496763396487,-0.014219178453920657
201307,201407,2013.5,12,evaluation,0.13,-0.28,-0.02749333333333333,-0.28,0.10380044414272573,0.10770397929334045,0.22555978384079942,0.09272465254778472,0.22694263656717575,-0.05622141984744272,0.030531218980421247
201308,201408,2013.5833333333333,12,evaluation,0.14,-0.29,-0.028191489361702123,-0.29,0.00319321013688462,0.011727873435942355,0.03036888807324033,-0.13004798763961403,0.1128937521036879,-0.07319793219812071,-0.04140931260916954
201309,201409,2013.6666666666667,12,evaluation,0.37,-0.09,-0.02835543766578249,-0.09,-0.04779078823909333,-0.04773402814501409,-0.2433860400282358,-0.08511286767169265,-0.22484077078433137,-0.21225153471462418,-0.008906468331088397
201310,201410,2013.75,12,evaluation,0.48,-0.24,-0.028915343915343904,-0.24,0.17510346248750142,0.1744448201901982,0.1105771903426108,0.16560698615623012,0.11307193655179833,0.08228335779158859,0.17046095794246371
201311,201411,2013.8333333333333,12,evaluation,0.89,-0.02,-0.028891820580474924,-0.02,0.2000112779511258,0.19385976532938856,0.09879128488454927,0.18444233083628142,0.11423122422689144,0.029997305440959993,0.2951508046096939
201312,201412,2013.9166666666667,12,evaluation,0.77,-0.09,-0.029052631578947358,-0.09,0.10625514234186592,0.10855065035549916,0.04590573276509821,0.09895973175891687,0.04856275097143081,0.26651887207375546,-0.1800590636693675
201401,201501,2014.0,12,evaluation,0.59,-0.42,-0.030078740157480306,-0.42,0.0816530565198533,0.08243441823596084,0.32156867187941957,0.08005284707462085,0.32792367838315567,0.46542699174600616,-0.08088996168610577
201402,201502,2014.0833333333333,12,evaluation,0.57,-0.45,-0.03117801047120418,-0.45,0.2859463070020223,0.29032170475998587,0.5157290778218324,0.3118236370839069,0.5049947384357316,0.5160966593188859,0.32590814939404633
201403,201503,2014.1666666666667,12,evaluation,0.48,-0.07,-0.03127937336814621,-0.07,0.4230137422788022,0.43102936754338084,0.6048105944124098,0.5121990972129599,0.5373616126241023,0.6825606796099833,0.45215295895515917
201404,201504,2014.25,12,evaluation,0.9,0.28,-0.03046874999999997,0.28,0.3538081906835055,0.35352944469483893,0.42641384878660793,0.3849399129374843,0.3937204558985686,0.22474368603407155,0.429259989835875
201405,201505,2014.3333333333333,12,evaluation,1.04,0.45,-0.029220779220779203,0.45,0.15131204763678482,0.1549164152924635,0.06430057541713977,0.08359797616245018,0.09493476266749856,-0.0034224572139139597,0.44418144639669266
201406,201506,2014.4166666666667,12,evaluation,1.28,0.48,-0.02790155440414505,0.48,0.10740534602607521,0.10228828543183416,-0.07897934199139725,0.028074928444450333,-0.0324269154367095,-0.004108800108905398,0.13614451711264033
201407,201507,2014.5,12,evaluation,1.56,0.13,-0.02749354005167957,0.13,0.42456066487453414,0.4259779722971206,0.36839864198436206,0.33758828913163236,0.42959586116865667,0.4981515826690963,0.23974805372825866
201408,201508,2014.5833333333333,12,evaluation,1.87,0.14,-0.027061855670103073,0.14,0.6455267290369062,0.6469644992066624,0.7671304680088443,0.7137260109661574,0.7221243267361435,0.8572380633290914,0.4957078218239193
201409,201509,2014.6666666666667,12,evaluation,2.01,0.37,-0.026041131105398428,0.37,0.30092655708600713,0.292163024335191,0.3593776491012361,0.4291251567513342,0.2869056258284767,0.4316888815666476,0.29363738609725276
201410,201510,2014.75,12,evaluation,2.21,0.48,-0.024743589743589704,0.48,0.15343040442347983,0.15133628728770204,0.13719525000303157,0.13668479489107532,0.15450459539446393,0.19298375640432625,0.1655717840849939
201411,201511,2014.8333333333333,12,evaluation,2.57,0.89,-0.02240409207161121,0.89,0.19528760348985638,0.189059820407279,0.11976097288779206,0.13796607890825813,0.14222215609009503,0.051552043944346544,0.20302375432411418
201412,201512,2014.9166666666667,12,evaluation,2.56,0.77,-0.02038265306122446,0.77,0.3371250235182607,0.3351708717630731,0.22111181385303655,0.32312266187105976,0.227639995113579,0.19698023745381096,0.28622979929478704
201501,201601,2015.0,12,evaluation,2.56,0.59,-0.01882951653944018,0.59,0.01717543950030351,0.011135895607442717,-0.09186371380382966,-0.04216577162797759,-0.04379382608222909,-0.022985562657547465,-0.05222525456911248
201502,201602,2015.0833333333333,12,evaluation,2.11,0.57,-0.017335025380710637,0.57,-0.11306493873225279,-0.109180670452403,-0.03952556441594039,-0.13374531122903924,-0.02778158908975812,0.12013653235667743,-0.22803199242247682
201503,201603,2015.1666666666667,12,evaluation,1.6,0.48,-0.016075949367088574,0.48,0.34627384045017645,0.35982483253716724,0.5376287707408722,0.41598773278047396,0.5023656975693923,0.7498442085821878,0.25083932632153216
201504,201604,2015.25,12,evaluation,1.05,0.9,-0.013762626262626252,0.9,0.4488915621004977,0.44827869305768053,0.6258522972099796,0.5356678647812304,0.5692287403726689,0.6521722073862521,0.44931761647277296
201505,201605,2015.3333333333333,12,evaluation,0.45,1.04,-0.011108312342569242,1.04,0.2987526409709905,0.3078568718484255,0.4964464383624828,0.3414952749243796,0.46042230950073815,0.5098141831827372,0.3011388880844478
201506,201606,2015.4166666666667,12,evaluation,0.06,1.28,-0.007864321608040173,1.28,-0.1456948700775857,-0.14863367884694187,-0.04759838790414407,-0.15622667537468093,-0.04897982012378854,-0.24792693495852064,-0.11519604274680424
201507,201607,2015.5,12,evaluation,-0.25,1.56,-0.003934837092731813,1.56,-0.44938564503139206,-0.45960421501194043,-0.4572618931644681,-0.4804781553197013,-0.4498115276200863,-0.5839910258549086,-0.3979256038622199
201508,201608,2015.5833333333333,12,evaluation,-0.48,1.87,0.0007500000000000018,1.87,-0.5109557937169317,-0.5191735386725507,-0.5155983610864978,-0.5289818601565165,-0.5083733247810325,-0.6455591471148285,-0.5709135588269488
201509,201609,2015.6666666666667,12,evaluation,-0.46,2.01,0.005760598503740645,2.01,-0.5487334780852846,-0.5529765690143712,-0.6261966338756484,-0.5878240121067301,-0.6001727485614622,-0.7256860918470903,-0.601788436423599
201510,201610,2015.75,12,evaluation,-0.75,2.21,0.011243781094527363,2.21,-0.6706706028717722,-0.6760794641488902,-0.7280363032913113,-0.7061221132963323,-0.7029808267555664,-0.8497197826057421,-0.7087423197948639
201511,201611,2015.8333333333333,12,evaluation,-0.63,2.57,0.01759305210918114,2.57,-0.7869428543342974,-0.7957298244352106,-0.7983788051394289,-0.7896437127793068,-0.794966983838575,-0.9012918593280359,-0.8245905509873417
201512,201612,2015.9166666666667,12,evaluation,-0.51,2.56,0.023886138613861383,2.56,-0.8794259034481637,-0.883425446378758,-0.8942779819561818,-0.869833506006807,-0.9002109749832025,-0.9605614273728218,-0.9150067698613267
201601,201701,2016.0,12,evaluation,-0.34,2.56,0.030148148148148143,2.56,-1.2368348385430905,-1.2437837825605302,-1.2119140702305728,-1.2330442797046972,-1.2152879030569659,-1.2894809490781387,-1.2581255118387944
201602,201702,2016.0833333333333,12,evaluation,-0.01,2.11,0.03527093596059113,2.11,-1.1516787759793408,-1.1468143821434433,-1.1505726419864049,-1.1597579073947526,-1.1451522866358477,-1.3076362271567523,-1.1867141627676605
201603,201703,2016.1666666666667,12,evaluation,-0.09,1.6,0.039115479115479114,1.6,-0.9477332861333478,-0.9460881495431087,-0.9879968506142356,-0.9608554176697006,-0.9756103764731481,-0.9861839598972808,-0.9648188790260124
201604,201704,2016.25,12,evaluation,0.22,1.05,0.04159313725490197,1.05,-1.007898290096103,-1.0073718529469502,-1.028150164523717,-1.0148937731119587,-1.023564325501775,-1.0323227717065224,-1.024858758327928
201605,201705,2016.3333333333333,12,evaluation,0.3,0.45,0.042591687041564796,0.45,-0.9152625256943867,-0.9060834594782248,-0.9635918882261116,-0.9300401670102522,-0.9607747970057583,-0.9975353942614404,-0.9583890756423592
201606,201706,2016.4166666666667,12,evaluation,0.22,0.06,0.042634146341463425,0.06,-0.8293570274911484,-0.8239726720644844,-0.9199418222254425,-0.8654820754311755,-0.9014786041230566,-0.9236772846532117,-0.8842602560101717
201607,201707,2016.5,12,evaluation,0.22,-0.25,0.04192214111922142,-0.25,-0.9129176933859581,-0.9082776873219606,-0.9585687839649868,-0.9184274180272687,-0.9604140570765165,-0.9305895045476913,-0.9783457912914706
201608,201708,2016.5833333333333,12,evaluation,-0.18,-0.48,0.040655339805825245,-0.48,-0.9930341925322107,-0.9872663787635924,-1.0078459423567352,-0.9564012798594604,-1.0383682043394733,-0.9672945326789343,-1.0440917706875597
201609,201709,2016.6666666666667,12,evaluation,-0.56,-0.46,0.03944309927360776,-0.46,-1.0799874127172833,-1.0825946071360661,-1.0468415934890714,-1.0265085958894613,-1.0884523172594922,-0.9836257202844055,-1.120992379004989
201610,201710,2016.75,12,evaluation,-0.52,-0.75,0.037536231884057976,-0.75,-0.8299240513797086,-0.8279602523329211,-0.7849329399073643,-0.7623722682163852,-0.8267055789320004,-0.6373670196516021,-0.8679871241072148
201611,201711,2016.8333333333333,12,evaluation,-0.84,-0.63,0.0359277108433735,-0.63,-0.8118064965136843,-0.8144783629419614,-0.7611023708394818,-0.7700922147596804,-0.8006489520234666,-0.6907005184035409,-0.9002319284394381
201612,201712,2016.9166666666667,12,evaluation,-0.85,-0.51,0.03461538461538461,-0.51,-1.083512001750368,-1.0880033226722499,-1.0751685097316197,-1.0808838806036603,-1.0791297719039339,-0.9663282364570133,-1.2358275277321193
201701,201801,2017.0,12,holdout,-0.86,-0.34,0.033717026378896876,-0.34,-0.9505805767707834,-0.9533125012937371,-0.9267051502403596,-0.9364088825038979,-0.9387564895796588,-0.8574960474753355,-1.1208912780617057
201702,201802,2017.0833333333333,12,holdout,-0.73,-0.01,0.03361244019138756,-0.01,-0.8558362507479285,-0.8669380033651303,-0.6644875407960364,-0.8121909048387359,-0.6921266437102547,-0.6091284300455102,-0.9743554422755407
201703,201803,2017.1666666666667,12,holdout,-0.73,-0.09,0.03331742243436754,-0.09,-0.6810213333845238,-0.6761907303492953,-0.5505468786739137,-0.6483353227922686,-0.5719259918543187,-0.5792043983320879,-0.7585145164471456
201704,201804,2017.25,12,holdout,-0.36,0.22,0.033761904761904764,0.22,-0.6822945570185317,-0.6917617937674688,-0.30657127502678005,-0.6363583666869825,-0.32145815815109086,-0.3549239721008245,-0.7405650605497044
201705,201805,2017.3333333333333,12,holdout,-0.12,0.3,0.034394299287410925,0.3,-0.5607162009256998,-0.5613535851803615,-0.07108538289462393,-0.517784064784169,-0.09158669573909003,-0.35364455134282413,-0.6273687131477522
201706,201806,2017.4166666666667,12,holdout,0.12,0.22,0.03483412322274882,0.22,-0.4530729092505027,-0.4520805499776913,-0.29643138170044514,-0.450577835453498,-0.2905943273420035,-0.40338446063130795,-0.49374256294765406
201707,201807,2017.5,12,holdout,0.27,0.22,0.035271867612293145,0.22,-0.3785026743005714,-0.3757150462681442,-0.19415114670946268,-0.42121643783702356,-0.1533645182857877,-0.26267034037612924,-0.3942794264158411
201708,201808,2017.5833333333333,12,holdout,0.05,-0.18,0.03476415094339623,-0.18,-0.09458233145896262,-0.08689358672219968,-0.29918729424532675,-0.09314333721702335,-0.28725671430300753,-0.35711256262609115,-0.056014891580175655
201709,201809,2017.6666666666667,12,holdout,0.3,-0.56,0.03336470588235294,-0.56,-0.06719041402102979,-0.06458419011120248,-0.37564624538960933,-0.05117937246817352,-0.37882367314701254,-0.3003685978660715,0.047204789125343594
201710,201810,2017.75,12,holdout,0.84,-0.52,0.03206572769953052,-0.52,-0.24944360156617273,-0.2522490703821967,-0.4821882090987437,-0.31845941576737263,-0.4537920840845969,-0.4098455797629388,-0.16799826274081603
201711,201811,2017.8333333333333,12,holdout,1.0,-0.84,0.030023419203747074,-0.84,-0.19190213521474392,-0.1895710299803815,-0.5411860924341824,-0.31811753651398406,-0.44690969270109426,-0.347465927720564,-0.1223194870448839
201712,201812,2017.9166666666667,12,holdout,0.97,-0.85,0.02796728971962617,-0.85,-0.2864131362454587,-0.2907874699645796,-0.3822325452676897,-0.34774767329392353,-0.3435864212838622,-0.45649258786039737,-0.197878228295066
201801,201901,2018.0,12,holdout,0.51,-0.86,0.025897435897435896,-0.86,-0.25113441442471585,-0.24740263681101585,-0.3254017455140844,-0.2511510289944028,-0.33276401494046337,-0.24795185640761044,-0.19510856827163364
201802,201902,2018.0833333333333,12,holdout,0.62,-0.73,0.02413953488372093,-0.73,-0.07000528429454694,-0.06613460746190644,-0.20778159742696922,-0.07717532384079,-0.20916566427890101,-0.2088636339186553,-0.06095968060272107
201803,201903,2018.1666666666667,12,holdout,0.81,-0.73,0.022389791183294663,-0.73,0.03955901158106988,0.04159125221679659,-0.03008142308670214,0.07421663610581634,-0.05394194400604578,0.10711093147152641,0.030776073599717894
201804,201904,2018.25,12,holdout,0.67,-0.36,0.021504629629629637,-0.36,-0.15248435789348475,-0.15160413646962279,-0.2272896358350796,-0.11664775692052086,-0.2527576268910407,-0.08566133633017191,-0.21624906360165402
