event,time_s,c1,c2,z_native,agreement
GW170608,-1.378173828125,0.20735294576987034,0.4285062776671995,0.46912369161724954,0.8248477691518814
GW170608,-1.374267578125,0.23453365261337758,0.36908040566376915,0.5449899411460543,0.8638617497472747
GW170608,-1.370361328125,0.2912919744933331,0.32200341917996617,0.6479949522127765,0.9231075032046894
GW170608,-1.366455078125,0.2828549595445008,0.34786650637775796,0.7583053906842339,0.921153470779817
GW170608,-1.362548828125,1.1109842324861863,0.34408718279879735,0.8256645237618726,0.43508935456776154
GW170608,-1.358642578125,0.47145005284822983,0.29172272263840016,0.8026125536764042,0.8322148877300429
GW170608,-1.354736328125,0.288857451555911,0.24881165555428802,0.6759937638889258,0.8846042296358035
GW170608,-1.350830078125,0.407231773310814,0.25489298054496023,0.47937382415611723,0.8092771753132566
GW170608,-1.346923828125,1.2065433190052828,0.3137777233950819,0.29291812790040617,0.5809640142240082
GW170608,-1.343017578125,0.9062159290641473,0.3575384413258843,0.2170977572627626,0.47634866969847234
GW170608,-1.339111328125,0.2711267244667771,0.32046441750015964,0.3145395633895567,0.9386109484688278
GW170608,-1.335205078125,0.3642288172526356,0.30219775432196594,0.5649307935009458,0.9003336777502603
GW170608,-1.331298828125,0.26052751201983976,0.248552803339875,0.8861241606591136,0.9409243845036777
GW170608,-1.327392578125,1.6047706770504464,0.21344741992172553,1.192435463284753,0.8886462636611088
GW170608,-1.323486328125,1.1049667644057806,0.22146845290898987,1.4339652335152993,0.4110669669282474
GW170608,-1.319580078125,1.0842663299611712,0.2826003574219904,1.6071743063668635,0.5460455586983924
GW170608,-1.315673828125,0.44300256084752593,0.3561983475261051,1.74553124717774,0.8475323300913619
GW170608,-1.311767578125,0.3809143792833497,0.4045054902271801,1.87367744774326,0.9416864959294833
GW170608,-1.307861328125,0.5082189266445969,0.42502495826090947,1.9838346496853483,0.8949370142504081
GW170608,-1.303955078125,0.42069913880984944,0.43633822930257404,2.0529455807547277,0.9538050273396873
GW170608,-1.300048828125,0.6171290543962115,0.44692447947534153,2.0656219926246497,0.8933441201057947
GW170608,-1.296142578125,0.8441134508952037,0.45226757818349883,2.0163680077786426,0.6590536075924256
GW170608,-1.292236328125,0.5058673863062146,0.4369321845860977,1.9134886394830835,0.8888709534416315
GW170608,-1.288330078125,0.4097423037097402,0.40030111378661415,1.7811170292844103,0.9247582108448487
GW170608,-1.284423828125,1.0044381995996494,0.34997900153256467,1.6469355306926026,0.5504355066039116
GW170608,-1.280517578125,0.49832818370288023,0.3004267467202922,1.526357122228095,0.8758927623453169
GW170608,-1.276611328125,0.8791351005009722,0.24732039262787922,1.4118758107640312,0.5629504704846298
GW170608,-1.272705078125,0.30262685754136864,0.21502248276647695,1.2755492450763093,0.9915661033663254
GW170608,-1.268798828125,0.5148415097435445,0.1987342557584128,1.084210191644017,0.9695087269312948
GW170608,-1.264892578125,0.7195768475881371,0.1780753383267606,0.8149168611450645,0.6239191712267655
GW170608,-1.260986328125,1.0916626819014932,0.15987718653893673,0.46818183641484823,0.41682656076899427
GW170608,-1.257080078125,1.0199664129383574,0.1664346602240241,0.0818499654360195,0.3922232362697303
GW170608,-1.253173828125,1.0552430870923963,0.21517053695539984,-0.26842758273039463,0.45543180971052954
GW170608,-1.249267578125,0.21443599381142608,0.3159896392606283,-0.4933865193379418,0.872630121711597
GW170608,-1.245361328125,0.20589690965105165,0.38248552430419286,-0.5375379309845207,0.8635486787181375
GW170608,-1.241455078125,0.19961390136870533,0.39846027845223536,-0.4352918296808452,0.908365585368566
GW170608,-1.237548828125,0.540269164285099,0.39267543542913785,-0.28856386817605606,0.6975746227724873
GW170608,-1.233642578125,1.0104231855746404,0.3762094376169137,-0.18177561669742542,0.3720727737021665
GW170608,-1.229736328125,0.2897112599990849,0.3514770617655503,-0.1465281375530388,0.9232636286205035
GW170608,-1.225830078125,0.18182473737616583,0.3301972291445518,-0.18462880469016865,0.9338548696937515
GW170608,-1.221923828125,0.2207747747748189,0.3580064330767342,-0.2801860611973601,0.9357434242421183
GW170608,-1.218017578125,0.1568735462875227,0.4204019080757462,-0.39961098405220874,0.9813558808192052
GW170608,-1.214111328125,0.13852141052100536,0.43675937714597857,-0.4907812486351039,0.9753255324118423
GW170608,-1.210205078125,0.16291556789590764,0.35033702126516764,-0.5002104663682676,0.9727449083760712
GW170608,-1.206298828125,0.20325603218475052,0.26686804243883183,-0.41522065732942504,0.9864863007496075
GW170608,-1.202392578125,0.7473570489980471,0.24899118255499092,-0.2737441510903065,0.6137238942244035
GW170608,-1.198486328125,0.25949913390145024,0.2639330868339835,-0.1280305909708917,0.9272648401817627
GW170608,-1.194580078125,0.20511581278201907,0.2373347161158165,-0.0026470233575588697,0.9470175817055824
GW170608,-1.190673828125,1.4308382677348606,0.18952618111867986,0.10924885467939043,0.7585977506696324
GW170608,-1.186767578125,0.6988714564871019,0.1731737649963772,0.2181098785327392,0.9703983798596462
GW170608,-1.182861328125,0.24719469012705475,0.18593024831895122,0.3259266226536063,0.9624371107665072
GW170608,-1.178955078125,0.29422901477944946,0.19944441070931482,0.42462596847439715,0.9266895211750785
GW170608,-1.175048828125,0.23021261564516785,0.2149091858609081,0.49714678765598,0.9524640445329604
GW170608,-1.171142578125,0.5982164382606083,0.23903265299197576,0.5153689404485778,0.687701251230755
GW170608,-1.167236328125,1.000225729618311,0.2402320693754448,0.4443330660597632,0.4597631778027962
GW170608,-1.163330078125,0.23635824287114932,0.21378614382694486,0.2583820758176897,0.899361524687383
GW170608,-1.159423828125,0.1672185913974682,0.1746967277772404,-0.03400700677637403,0.9735428513572661
GW170608,-1.155517578125,0.2477920693696728,0.16550796379149152,-0.3562500395573439,0.9590188060600087
GW170608,-1.151611328125,0.2121629232750509,0.19715233785701525,-0.5590364394568794,0.9674248099523313
GW170608,-1.147705078125,0.4932913243365059,0.29134919647810087,-0.5071477463936045,0.8169136393582623
GW170608,-1.143798828125,0.9541198687882705,0.442170133131621,-0.20387854329481056,0.4676302913509651
GW170608,-1.139892578125,0.16162063363983636,0.527488901767745,0.20469576042223098,0.929365278005386
GW170608,-1.135986328125,0.29319027764231376,0.4766251303674704,0.5426989401758793,0.9052821063957147
GW170608,-1.132080078125,0.18916106115071696,0.4032892174993338,0.6978855528219537,0.9679057853473743
GW170608,-1.128173828125,0.3968479525278597,0.3402229532769957,0.635355830134147,0.9761566150846497
GW170608,-1.124267578125,0.20890085165610417,0.2918949673001664,0.38964900454159324,0.9575434241435073
GW170608,-1.120361328125,0.266362833187864,0.25218825795543554,0.05603632738104075,0.9053650761984835
GW170608,-1.116455078125,0.2834937615614481,0.21588037695227769,-0.2309471467228595,0.9006931179712643
GW170608,-1.112548828125,0.21398703042115044,0.2154919150174448,-0.35818454316916876,0.910768637292882
GW170608,-1.108642578125,0.24165525481592345,0.29781249624449907,-0.30385283194771345,0.8591160090018963
GW170608,-1.104736328125,1.0320477808560011,0.4567579570261518,-0.1166774731998671,0.4830285944963292
GW170608,-1.100830078125,0.9947188800968664,0.5517977925312572,0.15156878407473046,0.3999318211241968
GW170608,-1.096923828125,0.2969106905152047,0.581883825515024,0.46722499625295444,0.8263918354400706
GW170608,-1.093017578125,0.9928157484885912,0.5827247781487959,0.8041338977202851,0.47573927360335366
GW170608,-1.089111328125,0.2468559807634056,0.5463500442469237,1.1301595957744153,0.8788164810895362
GW170608,-1.085205078125,0.9781460182777942,0.46426534356178084,1.4107156358081632,0.4217422382038899
GW170608,-1.081298828125,0.2595786344532394,0.34974304300906994,1.6167316239366087,0.9132901869013949
GW170608,-1.077392578125,1.743025737986582,0.25635789318932567,1.7239051069568545,0.9355776875535512
GW170608,-1.073486328125,1.1244486540901013,0.19977478479682426,1.7265510096709766,0.48773400397516997
GW170608,-1.069580078125,0.36734376153647397,0.18220485963209496,1.650210571688215,0.9298993442845768
GW170608,-1.065673828125,0.3460259985994547,0.2027038141327689,1.5517820726372937,0.945742218065695
GW170608,-1.061767578125,0.42621624725292695,0.24382219104048541,1.4979334509274786,0.8977721616796673
GW170608,-1.057861328125,1.253212706252157,0.2537720851517121,1.5243828132134696,0.6106972434282705
GW170608,-1.053955078125,1.261021692438665,0.23387070898285323,1.6060954698272178,0.6173695990425542
GW170608,-1.050048828125,0.37780799494794703,0.24922953432356543,1.670920404248553,0.9440659289819985
GW170608,-1.046142578125,0.48093145491802974,0.3172230023574255,1.6533496149845626,0.8490414684800903
GW170608,-1.042236328125,0.30361743021304577,0.4042323137725531,1.5278028213859929,0.9501102566567207
GW170608,-1.038330078125,0.2658344471839304,0.4313899183764106,1.3117646226204926,0.9647931931450615
GW170608,-1.034423828125,1.0938501937810512,0.3455055595460654,1.0594790072460485,0.4402666258535032
GW170608,-1.030517578125,0.33037782752136036,0.28611495511531,0.84862830346382,0.9426261612317972
GW170608,-1.026611328125,0.3243478229825894,0.2838026285945108,0.7383610122741503,0.9592172235476359
GW170608,-1.022705078125,1.1011680281188105,0.29282669390755467,0.7379717243685019,0.4223258366727962
GW170608,-1.018798828125,0.2842830604707318,0.2947637161038599,0.8058866173205973,0.9858196436572458
GW170608,-1.014892578125,0.26731496424666507,0.2957684691972262,0.8852685862489865,0.9812411350624427
GW170608,-1.010986328125,0.9323599295473397,0.261840111842342,0.9308554256447445,0.5833664043043026
GW170608,-1.007080078125,1.0048113521063073,0.2298110846046362,0.9302272071214398,0.5069793696458078
GW170608,-1.003173828125,1.087658287690752,0.247910791449712,0.9076031863497986,0.5357252895589512
GW170608,-0.999267578125,0.40421088831096197,0.31695036314539193,0.893640279568342,0.8944932344254732
GW170608,-0.995361328125,0.953502193942114,0.3627293076641923,0.8997305413311516,0.5172271427166248
GW170608,-0.991455078125,0.2333689798163514,0.3223411172924038,0.9112279680255939,0.9634285107726592
GW170608,-0.987548828125,0.2508591483062821,0.25254561585590235,0.9014236584000932,0.9662802418973523
GW170608,-0.983642578125,0.26479136286611116,0.21665622860143513,0.8546070346903423,0.9613860626699586
GW170608,-0.979736328125,1.1905566948802175,0.22662251509838144,0.7809659383735542,0.5591935797920448
GW170608,-0.975830078125,1.6292413710301592,0.2710147523259185,0.7132387099538908,0.9657975991170733
GW170608,-0.971923828125,0.29657198974364096,0.35191477952119293,0.6945692979171663,0.9644665232877653
GW170608,-0.968017578125,0.28896740506347973,0.46302081084946123,0.7431552859814345,0.9070742374163833
GW170608,-0.964111328125,0.3577368393200475,0.5186285983140038,0.8321329889379664,0.860406760085115
GW170608,-0.960205078125,0.2585824752334518,0.4745858335424077,0.9150159284398682,0.8592708719950265
GW170608,-0.956298828125,0.28103780701273906,0.39818626771954313,0.9658496797832161,0.8615929573470326
GW170608,-0.952392578125,0.9979142986684921,0.3587117243008367,0.9937188138618913,0.48554914504998015
GW170608,-0.948486328125,0.2799755758054936,0.3267154724913893,1.0354110579346176,0.8538580427234328
GW170608,-0.944580078125,0.35106283232765406,0.29687214420206154,1.1215814224830907,0.8665237340323348
