run,split,field_g,phase_turns,detector,share_residual,phase_bin_weight
EMU00066584,validation,20.0,0.21875,15,-0.0001518098243822901,315335.0
EMU00066584,validation,20.0,0.21875,16,-0.0012095560270293203,315335.0
EMU00066584,validation,20.0,0.21875,17,-0.0009592596278489977,315335.0
EMU00066584,validation,20.0,0.21875,18,-9.975354140923147e-05,315335.0
EMU00066584,validation,20.0,0.21875,19,-0.0005881643875015007,315335.0
EMU00066584,validation,20.0,0.21875,20,-0.00020208774804128616,315335.0
EMU00066584,validation,20.0,0.21875,21,2.9993391620929606e-05,315335.0
EMU00066584,validation,20.0,0.21875,22,-0.00032566941585587025,315335.0
EMU00066584,validation,20.0,0.21875,23,0.0001255762478759132,315335.0
EMU00066584,validation,20.0,0.21875,24,0.0005087036056199549,315335.0
EMU00066584,validation,20.0,0.21875,25,0.0007206270846141473,315335.0
EMU00066584,validation,20.0,0.21875,26,0.0006769447883830088,315335.0
EMU00066584,validation,20.0,0.21875,27,0.001073461697367903,315335.0
EMU00066584,validation,20.0,0.21875,28,0.0014913500704449843,315335.0
EMU00066584,validation,20.0,0.21875,29,0.0013502267409223954,315335.0
EMU00066584,validation,20.0,0.21875,30,0.0011999701210479966,315335.0
EMU00066584,validation,20.0,0.21875,31,0.002601041390921742,315335.0
EMU00066584,validation,20.0,0.21875,32,0.0016456341176721166,315335.0
EMU00066584,validation,20.0,0.21875,33,0.0014996340012403957,315335.0
EMU00066584,validation,20.0,0.21875,34,0.0022457563203065103,315335.0
EMU00066584,validation,20.0,0.21875,35,0.002056419421782044,315335.0
EMU00066584,validation,20.0,0.21875,36,0.0018765100715947662,315335.0
EMU00066584,validation,20.0,0.21875,37,0.0028007239665683394,315335.0
EMU00066584,validation,20.0,0.21875,38,0.0023714267967545155,315335.0
EMU00066584,validation,20.0,0.21875,39,0.0018035226736240935,315335.0
EMU00066584,validation,20.0,0.21875,40,0.002080261716483449,315335.0
EMU00066584,validation,20.0,0.21875,41,0.0025351843755667338,315335.0
EMU00066584,validation,20.0,0.21875,42,0.0020568595283229833,315335.0
EMU00066584,validation,20.0,0.21875,43,0.0022792216000580277,315335.0
EMU00066584,validation,20.0,0.21875,44,0.0019146179017489966,315335.0
EMU00066584,validation,20.0,0.21875,45,0.0015963311207743624,315335.0
EMU00066584,validation,20.0,0.21875,46,0.0014093440783546278,315335.0
EMU00066584,validation,20.0,0.21875,47,0.001247512141642227,315335.0
EMU00066584,validation,20.0,0.21875,48,0.0011059120852526545,315335.0
EMU00066584,validation,20.0,0.21875,49,-0.0006426669170424811,315335.0
EMU00066584,validation,20.0,0.21875,50,-0.0005084082086870721,315335.0
EMU00066584,validation,20.0,0.21875,51,-0.0008426461639073653,315335.0
EMU00066584,validation,20.0,0.21875,52,-0.001400359401318297,315335.0
EMU00066584,validation,20.0,0.21875,53,-0.001707022525218442,315335.0
EMU00066584,validation,20.0,0.21875,54,-0.0009339886518093316,315335.0
EMU00066584,validation,20.0,0.21875,55,-0.0017356906406857445,315335.0
EMU00066584,validation,20.0,0.21875,56,-0.0023262277827612683,315335.0
EMU00066584,validation,20.0,0.21875,57,-0.0018037575604554774,315335.0
EMU00066584,validation,20.0,0.21875,58,-0.0016889585734703306,315335.0
EMU00066584,validation,20.0,0.21875,59,-0.002632811704111271,315335.0
EMU00066584,validation,20.0,0.21875,60,-0.0017422674034167252,315335.0
EMU00066584,validation,20.0,0.21875,61,-0.0017306625372184427,315335.0
EMU00066584,validation,20.0,0.21875,62,-0.0026858797767252518,315335.0
EMU00066584,validation,20.0,0.21875,63,-0.001893307910942308,315335.0
EMU00066584,validation,20.0,0.21875,64,-0.002531748471498305,315335.0
EMU00066584,validation,20.0,0.21875,65,-0.002571022081214521,315335.0
EMU00066584,validation,20.0,0.21875,66,-0.0018681086850802172,315335.0
EMU00066584,validation,20.0,0.21875,67,-0.0017709529018945654,315335.0
EMU00066584,validation,20.0,0.21875,68,-0.0021638810083813263,315335.0
EMU00066584,validation,20.0,0.21875,69,-0.0017662379211095184,315335.0
EMU00066584,validation,20.0,0.21875,70,-0.001207907381181159,315335.0
EMU00066584,validation,20.0,0.21875,71,-0.001815703226814978,315335.0
EMU00066584,validation,20.0,0.21875,72,-0.0016363886445062879,315335.0
EMU00066584,validation,20.0,0.21875,73,-0.0005620178561128107,315335.0
EMU00066584,validation,20.0,0.21875,74,-0.0007637237684876165,315335.0
EMU00066584,validation,20.0,0.21875,75,-0.0008412314469794916,315335.0
EMU00066584,validation,20.0,0.21875,76,5.219317989336591e-05,315335.0
EMU00066584,validation,20.0,0.21875,77,-5.0961283374106124e-05,315335.0
EMU00066584,validation,20.0,0.21875,78,1.6134938504289584e-05,315335.0
EMU00066584,validation,20.0,0.21875,79,0.001034551292386751,315335.0
EMU00066584,validation,20.0,0.21875,80,0.00041448897157314986,315335.0
EMU00066584,validation,20.0,0.21875,81,-0.00027797216620787285,315335.0
EMU00066584,validation,20.0,0.21875,82,0.0014311588162460958,315335.0
EMU00066584,validation,20.0,0.21875,83,0.0007371188458806734,315335.0
EMU00066584,validation,20.0,0.21875,84,-4.679309406161369e-05,315335.0
EMU00066584,validation,20.0,0.21875,85,0.0010840669965193274,315335.0
EMU00066584,validation,20.0,0.21875,86,0.0009642518210748106,315335.0
EMU00066584,validation,20.0,0.21875,87,0.00019035636551523833,315335.0
EMU00066584,validation,20.0,0.21875,88,0.001150328615945116,315335.0
EMU00066584,validation,20.0,0.21875,89,0.0010874645085655918,315335.0
EMU00066584,validation,20.0,0.21875,90,-0.00020216775207300568,315335.0
EMU00066584,validation,20.0,0.21875,91,0.001037823319837018,315335.0
EMU00066584,validation,20.0,0.21875,92,0.000736949344830387,315335.0
EMU00066584,validation,20.0,0.21875,93,-0.0003884580468715357,315335.0
EMU00066584,validation,20.0,0.21875,94,-6.326195685884772e-05,315335.0
EMU00066584,validation,20.0,0.21875,95,-0.0002767422276940473,315335.0
EMU00066584,validation,20.0,0.21875,96,-0.0005621414951920162,315335.0
EMU00066584,validation,20.0,0.23958333333333334,1,7.513613139043185e-05,243209.0
EMU00066584,validation,20.0,0.23958333333333334,2,0.0005578266173148229,243209.0
EMU00066584,validation,20.0,0.23958333333333334,3,0.0004173160496585763,243209.0
EMU00066584,validation,20.0,0.23958333333333334,4,-0.0002710343963441321,243209.0
EMU00066584,validation,20.0,0.23958333333333334,5,-0.00020947538301237158,243209.0
EMU00066584,validation,20.0,0.23958333333333334,6,6.016467265043411e-05,243209.0
EMU00066584,validation,20.0,0.23958333333333334,7,-0.0012833075929341614,243209.0
EMU00066584,validation,20.0,0.23958333333333334,8,-0.0007256193883395499,243209.0
EMU00066584,validation,20.0,0.23958333333333334,9,-0.00041144546587110843,243209.0
EMU00066584,validation,20.0,0.23958333333333334,10,-0.0014460967942129946,243209.0
EMU00066584,validation,20.0,0.23958333333333334,11,-0.0012979544992183002,243209.0
EMU00066584,validation,20.0,0.23958333333333334,12,-0.0007102034155939412,243209.0
EMU00066584,validation,20.0,0.23958333333333334,13,-0.0014171673420120255,243209.0
EMU00066584,validation,20.0,0.23958333333333334,14,-0.0009230457905977985,243209.0
EMU00066584,validation,20.0,0.23958333333333334,15,-0.0009036219941907466,243209.0
EMU00066584,validation,20.0,0.23958333333333334,16,-0.0021053790630881208,243209.0
EMU00066584,validation,20.0,0.23958333333333334,17,-0.0009203407062593855,243209.0
EMU00066584,validation,20.0,0.23958333333333334,18,-0.0006493292158380804,243209.0
EMU00066584,validation,20.0,0.23958333333333334,19,-0.0006602233592408986,243209.0
EMU00066584,validation,20.0,0.23958333333333334,20,-0.0006210261134877816,243209.0
EMU00066584,validation,20.0,0.23958333333333334,21,-0.0002780007083791886,243209.0
EMU00066584,validation,20.0,0.23958333333333334,22,-0.0004653852752152285,243209.0
EMU00066584,validation,20.0,0.23958333333333334,23,-0.0007287197433021536,243209.0
EMU00066584,validation,20.0,0.23958333333333334,24,0.0002679673180262051,243209.0
EMU00066584,validation,20.0,0.23958333333333334,25,-6.8951531315558035e-06,243209.0
EMU00066584,validation,20.0,0.23958333333333334,26,0.0006211328301936835,243209.0
EMU00066584,validation,20.0,0.23958333333333334,27,0.0006166039108030288,243209.0
EMU00066584,validation,20.0,0.23958333333333334,28,0.0012081835965735818,243209.0
EMU00066584,validation,20.0,0.23958333333333334,29,0.0008757971665246028,243209.0
EMU00066584,validation,20.0,0.23958333333333334,30,0.001072198053704042,243209.0
EMU00066584,validation,20.0,0.23958333333333334,31,0.0020601435226493357,243209.0
EMU00066584,validation,20.0,0.23958333333333334,32,0.0014614718073017868,243209.0
EMU00066584,validation,20.0,0.23958333333333334,33,0.0015897248982110128,243209.0
EMU00066584,validation,20.0,0.23958333333333334,34,0.002146886251084225,243209.0
EMU00066584,validation,20.0,0.23958333333333334,35,0.002234044401357384,243209.0
EMU00066584,validation,20.0,0.23958333333333334,36,0.0013168448588556391,243209.0
EMU00066584,validation,20.0,0.23958333333333334,37,0.0023214563321365296,243209.0
EMU00066584,validation,20.0,0.23958333333333334,38,0.0017167862599108555,243209.0
EMU00066584,validation,20.0,0.23958333333333334,39,0.0019803765850181718,243209.0
EMU00066584,validation,20.0,0.23958333333333334,40,0.0015469896584113828,243209.0
EMU00066584,validation,20.0,0.23958333333333334,41,0.0022429742309561873,243209.0
EMU00066584,validation,20.0,0.23958333333333334,42,0.0018429298136385377,243209.0
EMU00066584,validation,20.0,0.23958333333333334,43,0.0015339885383752918,243209.0
EMU00066584,validation,20.0,0.23958333333333334,44,0.001850270029073955,243209.0
EMU00066584,validation,20.0,0.23958333333333334,45,0.0009095234344535581,243209.0
EMU00066584,validation,20.0,0.23958333333333334,46,0.0011237212565134854,243209.0
EMU00066584,validation,20.0,0.23958333333333334,47,0.0010352041410510934,243209.0
EMU00066584,validation,20.0,0.23958333333333334,48,0.0006063612177340374,243209.0
EMU00066584,validation,20.0,0.23958333333333334,49,-0.00021893073027689824,243209.0
EMU00066584,validation,20.0,0.23958333333333334,50,-0.0005911776806035972,243209.0
EMU00066584,validation,20.0,0.23958333333333334,51,-0.0004903434624407454,243209.0
EMU00066584,validation,20.0,0.23958333333333334,52,-0.0011036754574450492,243209.0
EMU00066584,validation,20.0,0.23958333333333334,53,-0.0011461449745019908,243209.0
EMU00066584,validation,20.0,0.23958333333333334,54,-0.0009578660001333269,243209.0
EMU00066584,validation,20.0,0.23958333333333334,55,-0.0016040345463781776,243209.0
EMU00066584,validation,20.0,0.23958333333333334,56,-0.0019758137973858924,243209.0
EMU00066584,validation,20.0,0.23958333333333334,57,-0.0012071384471304164,243209.0
EMU00066584,validation,20.0,0.23958333333333334,58,-0.001346714637997969,243209.0
EMU00066584,validation,20.0,0.23958333333333334,59,-0.0021012536770805734,243209.0
EMU00066584,validation,20.0,0.23958333333333334,60,-0.0016132825808437032,243209.0
EMU00066584,validation,20.0,0.23958333333333334,61,-0.0018341852632707308,243209.0
EMU00066584,validation,20.0,0.23958333333333334,62,-0.002404630770197984,243209.0
EMU00066584,validation,20.0,0.23958333333333334,63,-0.00142470036746147,243209.0
EMU00066584,validation,20.0,0.23958333333333334,64,-0.002648422868165323,243209.0
EMU00066584,validation,20.0,0.23958333333333334,65,-0.002085761068829824,243209.0
EMU00066584,validation,20.0,0.23958333333333334,66,-0.0019484287719154583,243209.0
EMU00066584,validation,20.0,0.23958333333333334,67,-0.0017724171295332696,243209.0
EMU00066584,validation,20.0,0.23958333333333334,68,-0.0017517953638907804,243209.0
EMU00066584,validation,20.0,0.23958333333333334,69,-0.001303991706422983,243209.0
EMU00066584,validation,20.0,0.23958333333333334,70,-0.0013003668989426276,243209.0
EMU00066584,validation,20.0,0.23958333333333334,71,-0.0013118627114824448,243209.0
EMU00066584,validation,20.0,0.23958333333333334,72,-0.000956937745324763,243209.0
EMU00066584,validation,20.0,0.23958333333333334,73,-0.00014566220071848663,243209.0
EMU00066584,validation,20.0,0.23958333333333334,74,-0.0002653303703421685,243209.0
EMU00066584,validation,20.0,0.23958333333333334,75,-0.0006177417386026322,243209.0
EMU00066584,validation,20.0,0.23958333333333334,76,0.0007787909051294557,243209.0
EMU00066584,validation,20.0,0.23958333333333334,77,0.00015470439545229756,243209.0
EMU00066584,validation,20.0,0.23958333333333334,78,-0.00025704698802657427,243209.0
EMU00066584,validation,20.0,0.23958333333333334,79,0.0014218761492621028,243209.0
EMU00066584,validation,20.0,0.23958333333333334,80,0.0014187063564053018,243209.0
EMU00066584,validation,20.0,0.23958333333333334,81,0.0002565655598298738,243209.0
EMU00066584,validation,20.0,0.23958333333333334,82,0.0018285654140397843,243209.0
EMU00066584,validation,20.0,0.23958333333333334,83,0.001462042361538581,243209.0
EMU00066584,validation,20.0,0.23958333333333334,84,0.000374113917263073,243209.0
EMU00066584,validation,20.0,0.23958333333333334,85,0.0008450574139886297,243209.0
EMU00066584,validation,20.0,0.23958333333333334,86,0.0013703030143940524,243209.0
EMU00066584,validation,20.0,0.23958333333333334,87,0.0006317767112236763,243209.0
EMU00066584,validation,20.0,0.23958333333333334,88,0.0013642217819847303,243209.0
EMU00066584,validation,20.0,0.23958333333333334,89,0.001515131089394687,243209.0
EMU00066584,validation,20.0,0.23958333333333334,90,0.0003683965716700338,243209.0
EMU00066584,validation,20.0,0.23958333333333334,91,0.0012557490153432705,243209.0
EMU00066584,validation,20.0,0.23958333333333334,92,0.001141578570288983,243209.0
EMU00066584,validation,20.0,0.23958333333333334,93,0.0001914054621465399,243209.0
EMU00066584,validation,20.0,0.23958333333333334,94,0.0003070595785655671,243209.0
EMU00066584,validation,20.0,0.23958333333333334,95,0.0005421369922396959,243209.0
EMU00066584,validation,20.0,0.23958333333333334,96,-0.00010027548811683472,243209.0
EMU00066584,validation,20.0,0.2604166666666667,1,-0.0001615229569255175,293673.0
EMU00066584,validation,20.0,0.2604166666666667,2,8.739997911523626e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,3,4.472596715444284e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,4,-0.00033046909551340465,293673.0
EMU00066584,validation,20.0,0.2604166666666667,5,-0.0007251207119694264,293673.0
EMU00066584,validation,20.0,0.2604166666666667,6,-0.00042218521254902937,293673.0
EMU00066584,validation,20.0,0.2604166666666667,7,-0.0014035049078087811,293673.0
EMU00066584,validation,20.0,0.2604166666666667,8,-0.0012512057991251148,293673.0
EMU00066584,validation,20.0,0.2604166666666667,9,-0.0005972434257299703,293673.0
EMU00066584,validation,20.0,0.2604166666666667,10,-0.0015451479010568623,293673.0
EMU00066584,validation,20.0,0.2604166666666667,11,-0.0016504771439916927,293673.0
EMU00066584,validation,20.0,0.2604166666666667,12,-0.0009869589048641133,293673.0
EMU00066584,validation,20.0,0.2604166666666667,13,-0.0017621539116835037,293673.0
EMU00066584,validation,20.0,0.2604166666666667,14,-0.001353475014293794,293673.0
EMU00066584,validation,20.0,0.2604166666666667,15,-0.0009909257894998896,293673.0
EMU00066584,validation,20.0,0.2604166666666667,16,-0.0020291862658471885,293673.0
EMU00066584,validation,20.0,0.2604166666666667,17,-0.0017136581782220038,293673.0
EMU00066584,validation,20.0,0.2604166666666667,18,-0.001069120714307543,293673.0
EMU00066584,validation,20.0,0.2604166666666667,19,-0.0009510415189303291,293673.0
EMU00066584,validation,20.0,0.2604166666666667,20,-0.0012026256384688695,293673.0
EMU00066584,validation,20.0,0.2604166666666667,21,-0.000933522684650023,293673.0
EMU00066584,validation,20.0,0.2604166666666667,22,-0.0009010049591569189,293673.0
EMU00066584,validation,20.0,0.2604166666666667,23,-0.000989931307624446,293673.0
EMU00066584,validation,20.0,0.2604166666666667,24,-0.0002708372001411465,293673.0
EMU00066584,validation,20.0,0.2604166666666667,25,-0.0003053466942640437,293673.0
EMU00066584,validation,20.0,0.2604166666666667,26,6.331106873340343e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,27,5.3345343043468704e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,28,0.0008646513856780136,293673.0
EMU00066584,validation,20.0,0.2604166666666667,29,0.0005646086313629476,293673.0
EMU00066584,validation,20.0,0.2604166666666667,30,0.0003467091779141208,293673.0
EMU00066584,validation,20.0,0.2604166666666667,31,0.0017783856473896668,293673.0
EMU00066584,validation,20.0,0.2604166666666667,32,0.0012518686281329115,293673.0
EMU00066584,validation,20.0,0.2604166666666667,33,0.0011861948854505703,293673.0
EMU00066584,validation,20.0,0.2604166666666667,34,0.0018312522722272197,293673.0
EMU00066584,validation,20.0,0.2604166666666667,35,0.0019694783024307994,293673.0
EMU00066584,validation,20.0,0.2604166666666667,36,0.0013788287461473495,293673.0
EMU00066584,validation,20.0,0.2604166666666667,37,0.0025882412256548622,293673.0
EMU00066584,validation,20.0,0.2604166666666667,38,0.0015700262880328265,293673.0
EMU00066584,validation,20.0,0.2604166666666667,39,0.0009552649497712101,293673.0
EMU00066584,validation,20.0,0.2604166666666667,40,0.001444014935878029,293673.0
EMU00066584,validation,20.0,0.2604166666666667,41,0.0018430467789631085,293673.0
EMU00066584,validation,20.0,0.2604166666666667,42,0.0013740740778096347,293673.0
EMU00066584,validation,20.0,0.2604166666666667,43,0.0017385669160939262,293673.0
EMU00066584,validation,20.0,0.2604166666666667,44,0.0016188135397947466,293673.0
EMU00066584,validation,20.0,0.2604166666666667,45,0.001049246183738296,293673.0
EMU00066584,validation,20.0,0.2604166666666667,46,0.0008680944181299221,293673.0
EMU00066584,validation,20.0,0.2604166666666667,47,0.0005951879466028733,293673.0
EMU00066584,validation,20.0,0.2604166666666667,48,0.0005174975387722657,293673.0
EMU00066584,validation,20.0,0.2604166666666667,49,-0.0002781784752629651,293673.0
EMU00066584,validation,20.0,0.2604166666666667,50,-0.00026166836353517484,293673.0
EMU00066584,validation,20.0,0.2604166666666667,51,0.000317533852340267,293673.0
EMU00066584,validation,20.0,0.2604166666666667,52,-0.000974207746448361,293673.0
EMU00066584,validation,20.0,0.2604166666666667,53,-0.0010719827155847483,293673.0
EMU00066584,validation,20.0,0.2604166666666667,54,-0.0001911550780344753,293673.0
EMU00066584,validation,20.0,0.2604166666666667,55,-0.001204638639024163,293673.0
EMU00066584,validation,20.0,0.2604166666666667,56,-0.001938617713436055,293673.0
EMU00066584,validation,20.0,0.2604166666666667,57,-0.0010139835258419047,293673.0
EMU00066584,validation,20.0,0.2604166666666667,58,-0.0015244866308302266,293673.0
EMU00066584,validation,20.0,0.2604166666666667,59,-0.002065157280793864,293673.0
EMU00066584,validation,20.0,0.2604166666666667,60,-0.0010618019586151877,293673.0
EMU00066584,validation,20.0,0.2604166666666667,61,-0.0016098358471367505,293673.0
EMU00066584,validation,20.0,0.2604166666666667,62,-0.0021228534756728232,293673.0
EMU00066584,validation,20.0,0.2604166666666667,63,-0.0011323057050363979,293673.0
EMU00066584,validation,20.0,0.2604166666666667,64,-0.0020748437098458816,293673.0
EMU00066584,validation,20.0,0.2604166666666667,65,-0.0021520544369566185,293673.0
EMU00066584,validation,20.0,0.2604166666666667,66,-0.0012229914474849734,293673.0
EMU00066584,validation,20.0,0.2604166666666667,67,-0.0014033041036177944,293673.0
EMU00066584,validation,20.0,0.2604166666666667,68,-0.0020858489290933213,293673.0
EMU00066584,validation,20.0,0.2604166666666667,69,-0.0010438917865430043,293673.0
EMU00066584,validation,20.0,0.2604166666666667,70,-0.0009243841853515764,293673.0
EMU00066584,validation,20.0,0.2604166666666667,71,-0.0010715448487358659,293673.0
EMU00066584,validation,20.0,0.2604166666666667,72,-0.0007949487430195235,293673.0
EMU00066584,validation,20.0,0.2604166666666667,73,0.0004311357113568436,293673.0
EMU00066584,validation,20.0,0.2604166666666667,74,3.286510810353292e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,75,2.2096233591814e-05,293673.0
EMU00066584,validation,20.0,0.2604166666666667,76,0.0008875055537154347,293673.0
EMU00066584,validation,20.0,0.2604166666666667,77,0.0004670411734412667,293673.0
EMU00066584,validation,20.0,0.2604166666666667,78,0.00025503331660924587,293673.0
EMU00066584,validation,20.0,0.2604166666666667,79,0.0017543397568521907,293673.0
EMU00066584,validation,20.0,0.2604166666666667,80,0.0012205662282468025,293673.0
EMU00066584,validation,20.0,0.2604166666666667,81,0.0006538715369898205,293673.0
EMU00066584,validation,20.0,0.2604166666666667,82,0.0018912470648025088,293673.0
EMU00066584,validation,20.0,0.2604166666666667,83,0.0019688459183056176,293673.0
EMU00066584,validation,20.0,0.2604166666666667,84,0.0012815169138144836,293673.0
EMU00066584,validation,20.0,0.2604166666666667,85,0.0017592794849173097,293673.0
EMU00066584,validation,20.0,0.2604166666666667,86,0.0015362090939626902,293673.0
EMU00066584,validation,20.0,0.2604166666666667,87,0.0011822082590873702,293673.0
EMU00066584,validation,20.0,0.2604166666666667,88,0.0018482279191168358,293673.0
EMU00066584,validation,20.0,0.2604166666666667,89,0.0013700014117577204,293673.0
EMU00066584,validation,20.0,0.2604166666666667,90,0.0010600974936070563,293673.0
EMU00066584,validation,20.0,0.2604166666666667,91,0.0015318453976615497,293673.0
EMU00066584,validation,20.0,0.2604166666666667,92,0.0010933430189323588,293673.0
EMU00066584,validation,20.0,0.2604166666666667,93,0.0008550607924420457,293673.0
EMU00066584,validation,20.0,0.2604166666666667,94,0.0007304900541755317,293673.0
EMU00066584,validation,20.0,0.2604166666666667,95,0.0005404155520589447,293673.0
EMU00066584,validation,20.0,0.2604166666666667,96,0.0004977396026141759,293673.0
EMU00066584,validation,20.0,0.28125,1,-0.0001386890032243857,283763.0
EMU00066584,validation,20.0,0.28125,2,-0.0005399985249386497,283763.0
EMU00066584,validation,20.0,0.28125,3,-0.0002581886045183413,283763.0
EMU00066584,validation,20.0,0.28125,4,-0.0008295772126402916,283763.0
EMU00066584,validation,20.0,0.28125,5,-0.001172229040751186,283763.0
EMU00066584,validation,20.0,0.28125,6,-0.0006875475415205955,283763.0
EMU00066584,validation,20.0,0.28125,7,-0.001709134413025485,283763.0
EMU00066584,validation,20.0,0.28125,8,-0.001498591030846003,283763.0
EMU00066584,validation,20.0,0.28125,9,-0.0010099466003267736,283763.0
EMU00066584,validation,20.0,0.28125,10,-0.001783643625916891,283763.0
EMU00066584,validation,20.0,0.28125,11,-0.001749030749632401,283763.0
EMU00066584,validation,20.0,0.28125,12,-0.001343384265288883,283763.0
EMU00066584,validation,20.0,0.28125,13,-0.0020784457515453042,283763.0
EMU00066584,validation,20.0,0.28125,14,-0.0018081133251693464,283763.0
EMU00066584,validation,20.0,0.28125,15,-0.0016101973128796387,283763.0
EMU00066584,validation,20.0,0.28125,16,-0.0024073475465842013,283763.0
EMU00066584,validation,20.0,0.28125,17,-0.001854230883941797,283763.0
EMU00066584,validation,20.0,0.28125,18,-0.0013153719247251197,283763.0
EMU00066584,validation,20.0,0.28125,19,-0.0016298685166878737,283763.0
EMU00066584,validation,20.0,0.28125,20,-0.0012600998497958847,283763.0
EMU00066584,validation,20.0,0.28125,21,-0.0010996833495219556,283763.0
EMU00066584,validation,20.0,0.28125,22,-0.0009294425395326941,283763.0
EMU00066584,validation,20.0,0.28125,23,-0.0006653037835848025,283763.0
EMU00066584,validation,20.0,0.28125,24,-0.000850975568579068,283763.0
EMU00066584,validation,20.0,0.28125,25,-0.00038646810935829163,283763.0
EMU00066584,validation,20.0,0.28125,26,-0.0007393045026563996,283763.0
EMU00066584,validation,20.0,0.28125,27,-0.00046654733665797774,283763.0
EMU00066584,validation,20.0,0.28125,28,0.000805576726156845,283763.0
EMU00066584,validation,20.0,0.28125,29,0.00026650054026041055,283763.0
EMU00066584,validation,20.0,0.28125,30,0.00013530144463917324,283763.0
EMU00066584,validation,20.0,0.28125,31,0.0012985260724899768,283763.0
EMU00066584,validation,20.0,0.28125,32,0.0012145531928685687,283763.0
EMU00066584,validation,20.0,0.28125,33,0.0005229120987290778,283763.0
EMU00066584,validation,20.0,0.28125,34,0.0014072174525769328,283763.0
EMU00066584,validation,20.0,0.28125,35,0.0013004702333239602,283763.0
EMU00066584,validation,20.0,0.28125,36,0.000985428605648163,283763.0
EMU00066584,validation,20.0,0.28125,37,0.001896398170849345,283763.0
EMU00066584,validation,20.0,0.28125,38,0.0014111204099090983,283763.0
EMU00066584,validation,20.0,0.28125,39,0.0008377688371755554,283763.0
EMU00066584,validation,20.0,0.28125,40,0.0014029866014429152,283763.0
EMU00066584,validation,20.0,0.28125,41,0.0014267595608891178,283763.0
EMU00066584,validation,20.0,0.28125,42,0.0006950417965402513,283763.0
EMU00066584,validation,20.0,0.28125,43,0.0012730119791779797,283763.0
EMU00066584,validation,20.0,0.28125,44,0.0009571901451272395,283763.0
EMU00066584,validation,20.0,0.28125,45,0.00018527112226062405,283763.0
EMU00066584,validation,20.0,0.28125,46,0.000604307517412007,283763.0
EMU00066584,validation,20.0,0.28125,47,-7.136701633742368e-05,283763.0
EMU00066584,validation,20.0,0.28125,48,0.0001346548651675495,283763.0
EMU00066584,validation,20.0,0.28125,49,2.1815531354887363e-05,283763.0
EMU00066584,validation,20.0,0.28125,50,2.8226719097797256e-05,283763.0
EMU00066584,validation,20.0,0.28125,51,0.00023970723341103323,283763.0
EMU00066584,validation,20.0,0.28125,52,-0.00035715800578523964,283763.0
EMU00066584,validation,20.0,0.28125,53,-0.0004897003722451732,283763.0
EMU00066584,validation,20.0,0.28125,54,-4.977907022492529e-05,283763.0
EMU00066584,validation,20.0,0.28125,55,-0.0010758509852796586,283763.0
EMU00066584,validation,20.0,0.28125,56,-0.0011537030239537668,283763.0
EMU00066584,validation,20.0,0.28125,57,-0.00010647802787908911,283763.0
EMU00066584,validation,20.0,0.28125,58,-0.0016166915675679939,283763.0
EMU00066584,validation,20.0,0.28125,59,-0.00184641114496955,283763.0
EMU00066584,validation,20.0,0.28125,60,-0.0006136665402758344,283763.0
EMU00066584,validation,20.0,0.28125,61,-0.0014257683448470621,283763.0
EMU00066584,validation,20.0,0.28125,62,-0.0017891530972083188,283763.0
EMU00066584,validation,20.0,0.28125,63,-0.0007327967990637823,283763.0
EMU00066584,validation,20.0,0.28125,64,-0.0016387222669374398,283763.0
EMU00066584,validation,20.0,0.28125,65,-0.0015184834235808852,283763.0
EMU00066584,validation,20.0,0.28125,66,-0.0011455329036804606,283763.0
EMU00066584,validation,20.0,0.28125,67,-0.0009259555587469054,283763.0
EMU00066584,validation,20.0,0.28125,68,-0.0012268448557946998,283763.0
EMU00066584,validation,20.0,0.28125,69,-0.0003254967428777971,283763.0
EMU00066584,validation,20.0,0.28125,70,-0.0006654377011232084,283763.0
EMU00066584,validation,20.0,0.28125,71,-0.0008844975015322132,283763.0
EMU00066584,validation,20.0,0.28125,72,-0.00017822937357078343,283763.0
EMU00066584,validation,20.0,0.28125,73,0.00032249723369783955,283763.0
EMU00066584,validation,20.0,0.28125,74,0.0002671842428954416,283763.0
EMU00066584,validation,20.0,0.28125,75,8.40664262274391e-05,283763.0
EMU00066584,validation,20.0,0.28125,76,0.0014187137625086882,283763.0
EMU00066584,validation,20.0,0.28125,77,0.0009608160592505134,283763.0
EMU00066584,validation,20.0,0.28125,78,0.0006081868368144125,283763.0
EMU00066584,validation,20.0,0.28125,79,0.0021950709647986667,283763.0
EMU00066584,validation,20.0,0.28125,80,0.0019550743775952374,283763.0
EMU00066584,validation,20.0,0.28125,81,0.0011018702156543388,283763.0
EMU00066584,validation,20.0,0.28125,82,0.0019985637096048155,283763.0
EMU00066584,validation,20.0,0.28125,83,0.0020901111259384094,283763.0
EMU00066584,validation,20.0,0.28125,84,0.0013665085237054553,283763.0
EMU00066584,validation,20.0,0.28125,85,0.0018793315074350414,283763.0
EMU00066584,validation,20.0,0.28125,86,0.002088231337260421,283763.0
EMU00066584,validation,20.0,0.28125,87,0.0012054082239181326,283763.0
EMU00066584,validation,20.0,0.28125,88,0.0016842054091603964,283763.0
