event,role,time_s,M_rem,C_acc,TE_ARA_sum,TE_ARA_residual,C_amount,C_density,local_period_ARA,frequency_hz
GW151226,untouched_confirmation,-0.16957998275756836,0.5932475753676085,0.8282889919453258,1.4215365673129343,0.5784634326870657,0.8969978032706858,0.7595801806199658,0.29216499877959484,279.3804496538754
GW151226,untouched_confirmation,-0.16567373275756836,0.5742276878093195,0.7313888210886014,1.3056165088979208,0.6943834911020792,0.7805711496216744,0.6822064925555283,0.2819135953136441,279.3804496538754
GW151226,untouched_confirmation,-0.16176748275756836,0.5552078002510304,0.6030021967293141,1.1582099969803445,0.8417900030196555,0.6321698804002929,0.5738345130583353,0.3129118867463998,279.3804496538754
GW151226,untouched_confirmation,-0.15786123275756836,0.5361879126927416,0.49707102758115695,1.0332589402738985,0.9667410597261015,0.5252623871125214,0.46887966804979253,0.4024896265560166,272.77515721609734
GW151226,untouched_confirmation,-0.15395498275756836,0.5176177055598788,0.4810837197949719,0.9987014253548507,1.0012985746451493,0.4771784232365145,0.48498901635342934,0.5689528923602636,260.1776739958397
GW151226,untouched_confirmation,-0.15004873275756836,0.49990512004894266,0.5451549914571638,1.0450601115061064,0.9549398884938936,0.4879179887722724,0.6023919941420552,0.7959482548206005,248.62231358145783
GW151226,untouched_confirmation,-0.14614248275756836,0.4829792096831333,0.6487673907737369,1.1317466004568701,0.8682533995431299,0.5338052233341469,0.7637295582133269,0.9628996826946545,248.62231358145783
GW151226,untouched_confirmation,-0.14223623275756836,0.4660532993173239,0.6994142055162313,1.1654675048335552,0.8345324951664448,0.597754454478887,0.8010739565535758,0.9987795948254821,248.62231358145783
GW151226,untouched_confirmation,-0.13832998275756836,0.4491273889515146,0.6337564071271662,1.0828837960786808,0.9171162039213192,0.6370515010983646,0.6304613131559678,0.9748596534049305,248.62231358145783
GW151226,untouched_confirmation,-0.13442373275756836,0.43220147858570523,0.543812545765194,0.9760140243508992,1.0239859756491008,0.6441298511105686,0.44349524041981936,0.9245789602147914,248.62231358145783
GW151226,untouched_confirmation,-0.13051748275756836,0.41527556821989586,0.5058579448376861,0.921133513057582,1.078866486942418,0.6111789113985844,0.40053697827678786,0.8025384427629974,253.3197502714213
GW151226,untouched_confirmation,-0.12661123275756836,0.3980298619708528,0.5788381742738589,0.9768680362447117,1.0231319637552883,0.5621186233829631,0.5955577251647547,0.5879912130827435,255.3440121393109
GW151226,untouched_confirmation,-0.12270498275756836,0.3806463463898988,0.6730534537466439,1.0536998001365427,0.9463001998634573,0.5225774957285819,0.8235294117647058,0.40712716621918477,255.3440121393109
GW151226,untouched_confirmation,-0.11879873275756836,0.3632628308089447,0.7616548694166463,1.124917700225591,0.875082299774409,0.5008542836221626,1.02245545521113,0.3937027092994874,255.3440121393109
GW151226,untouched_confirmation,-0.11489248275756836,0.3458793152279907,0.8653893092506713,1.211268624478662,0.7887313755213381,0.5040273370759092,1.2267512814254333,0.4713204783988284,255.3440121393109
GW151226,untouched_confirmation,-0.11098623275756836,0.3284957996470367,0.813400048816207,1.1418958484632435,0.8581041515367565,0.529655845740786,1.0971442518916281,0.584085916524286,256.9004776927112
GW151226,untouched_confirmation,-0.10707998275756836,0.31100632174892445,0.6706126433976081,0.9816189651465326,1.0183810348534674,0.5677324871857456,0.7734927996094704,0.6734195752989993,256.9004776927112
