Name,Time_s,D_px,D_mm,D_smooth_mm,u_breakup,r_observed_mm_s,r_mechanical_mm_s,r_unresolved_mm_s,x_rate_ara,Bo_local,G_height_proxy,fluid,D0_mm,coverage
241112c,2.071,17.0,0.208588957055215,0.2077737271967941,0.5598810489321439,0.1525639386792601,0.09840854042496718,0.05415539825429293,0.7099370758662111,0.003518483958404387,0.15668411802605467,S3,2.0,0.9240335225736687
241112c,2.072,17.0,0.208588957055215,0.2075918641029869,0.5601513922681807,0.1525346332742122,0.09833190277381806,0.05420273050039415,0.7106940809036286,0.003512327238358816,0.15661668123733544,S3,2.0,0.9240335225736687
241112c,2.073,17.0,0.208588957055215,0.20741008892733195,0.5604217356042174,0.15249360570714524,0.09825535886872318,0.05423824683842206,0.7113510968136374,0.003506178882049683,0.1565491886708874,S3,2.0,0.9240335225736687
241112c,2.074,17.0,0.208588957055215,0.20722843097588003,0.5606920789402541,0.15244085597805906,0.09817890855337892,0.05426194742468014,0.7119081964810026,0.0035000398716064697,0.1564816625447677,S3,2.0,0.9240335225736687
241112c,2.075,17.0,0.208588957055215,0.20704691955468177,0.560962422276291,0.1523763840869537,0.09810255167181144,0.05427383241514226,0.7123654067571371,0.0034939111856932214,0.1564141251163965,S3,2.0,0.9240335225736687
241112c,2.076,17.0,0.208588957055215,0.20686558396978802,0.5612327656123277,0.15230019003382925,0.09802628806837622,0.05427390196545302,0.7127227084010543,0.0034877937995148618,0.15634659868255707,S3,2.0,0.9240335225736687
241112c,2.077,17.0,0.208588957055215,0.20668445352724946,0.5615031089483644,0.1522122738186856,0.09795011758775685,0.054262156230928754,0.7129800359669487,0.003481688684824873,0.15627910557939562,S3,2.0,0.9240335225736687
241112c,2.078,17.0,0.208588957055215,0.2065035575331169,0.5617734522844011,0.15211263544152287,0.09787404007496443,0.05423859536655844,0.7131372776380506,0.0034755968099344143,0.15621166818242166,S3,2.0,0.9240335225736687
241112c,2.079,17.0,0.208588957055215,0.206322925293441,0.562043795620438,0.15200127490234092,0.09779805537533659,0.054203219527004326,0.7131942750063021,0.0034695191397228066,0.15614430890650755,S3,2.0,0.9240335225736687
241112c,2.08,17.0,0.208588957055215,0.20614258611427255,0.5623141389564748,0.15187819220113988,0.09772216333453682,0.05415602886660306,0.7131508227972786,0.0034634566356494395,0.15607705020588866,S3,2.0,0.9240335225736687
241112c,2.081,17.0,0.208588957055215,0.20596256930166232,0.5625844822925115,0.15174338733791962,0.09764636379855356,0.05409702353936606,0.7130066685396522,0.0034574102557670752,0.15600991457416358,S3,2.0,0.9240335225736687
241112c,2.082,17.0,0.208588957055215,0.20578290416166103,0.5628548256285483,0.15159686031268021,0.09757065661369918,0.054026203698981035,0.7127615121783898,0.003451380954736539,0.15594292454429398,S3,2.0,0.9240335225736687
241112c,2.083,17.0,0.208588957055215,0.20560362000031943,0.5631251689645851,0.1514386111254217,0.09749504162660953,0.05394356949881217,0.7124150056307109,0.003445369683842823,0.1558761026886044,S3,2.0,0.9240335225736687
241112c,2.084,17.0,0.208588957055215,0.20542474612368827,0.5633955123006218,0.151268639776144,0.09741951868424281,0.05384912109190118,0.7119667522837543,0.003439377391012588,0.1558094716187826,S3,2.0,0.9240335225736687
241112c,2.085,17.0,0.208588957055215,0.20524631183781827,0.5636658556366586,0.15108694626484717,0.09734408763387893,0.05374285863096824,0.7114163064327205,0.003433405020833059,0.1557430539858793,S3,2.0,0.9240335225736687
241112c,2.086,17.0,0.208588957055215,0.2050683464487602,0.5639361989726953,0.1508935305915312,0.09726874832311852,0.05362478226841269,0.7107631726581437,0.0034274535145723283,0.15567687248030831,S3,2.0,0.9240335225736687
241112c,2.087,17.0,0.208588957055215,0.20489087926256483,0.5642065423087321,0.15068839275619605,0.09719350059988228,0.05349489215631377,0.7100068051407914,0.003421523810201053,0.1556109498318466,S3,2.0,0.9240335225736687
241112c,2.088,17.0,0.208588957055215,0.20471393958528283,0.5644768856447689,0.1504715327588418,0.09711834431241023,0.053353188446431554,0.7091466069125489,0.003415616842415555,0.15554530880963388,S3,2.0,0.9240335225736687
241112c,2.089,17.0,0.208588957055215,0.20453755672296503,0.5647472289808056,0.1502429505994683,0.0970432793092605,0.05319967129020779,0.7081819290414822,0.0034097335426623208,0.1554799722221734,S3,2.0,0.9240335225736687
241112c,2.09,17.0,0.208588957055215,0.2043617599816621,0.5650175723168424,0.15000264627807572,0.09696830543930905,0.053034340838766666,0.7071120697491072,0.0034038748391638984,0.15541496291733098,S3,2.0,0.9240335225736687
241112c,2.091,17.0,0.208588957055215,0.20418657866742482,0.5652879156528793,0.14975061979466395,0.09689342255174838,0.05285719724291557,0.7059362734577347,0.0033980416569462045,0.15535030378233586,S3,2.0,0.9240335225736687
241112c,2.092,17.0,0.208588957055215,0.20401204208630397,0.565558258988916,0.14948687114923306,0.09681863049608717,0.05266824065314589,0.7046537297655668,0.0033922349178672133,0.15528601774378015,S3,2.0,0.9240335225736687
241112c,2.093,17.0,0.208588957055215,0.2038381795443502,0.5658286023249527,0.149211400341783,0.09674392912214916,0.052467471219633854,0.703263572347047,0.003386455540647061,0.15522212776761907,S3,2.0,0.9240335225736687
241112c,2.094,17.0,0.208588957055215,0.20366502034761438,0.5660989456609894,0.1489242073723138,0.09666931828007244,0.05225488909224135,0.7017648777757531,0.0033807044408995495,0.1551586568591708,S3,2.0,0.9240335225736687
241112c,2.095,17.0,0.208588957055215,0.20349259380214715,0.5663692889970263,0.14862529224082546,0.09659479782030864,0.052030494420516826,0.7001566642669277,0.0033749825311650363,0.15509562806311683,S3,2.0,0.9240335225736687
241112c,2.096,17.0,0.208588957055215,0.20332092921399933,0.566639632333063,0.14831465494731796,0.09652036759362233,0.05179428735369564,0.6984378903365038,0.0033692907209447436,0.15503306446350146,S3,2.0,0.9240335225736687
241112c,2.097,17.0,0.208588957055215,0.2031500558892216,0.5669099756690997,0.1479922954917913,0.09644602745108992,0.05154626804070138,0.6966074533732806,0.0033636299167364484,0.1549709891837321,S3,2.0,0.9240335225736687
241112c,2.098,17.0,0.208588957055215,0.20298000313386474,0.5671803190051365,0.14765821387424546,0.09637177724409901,0.051286436630146454,0.6946641881206154,0.0033580010220715865,0.15490942538657926,S3,2.0,0.9240335225736687
241112c,2.099,17.0,0.208588957055215,0.20281080025397952,0.5674506623411734,0.1473124100946805,0.09629761682434763,0.051014793270332856,0.692606865063774,0.003352404937553757,0.15484839627417663,S3,2.0,0.9240335225736687
241112c,2.1,17.0,0.208588957055215,0.20264247655561665,0.5677210056772101,0.1469548841530964,0.0962235460438435,0.0507313381092529,0.6904341887187826,0.0033468425608986076,0.15478792508802058,S3,2.0,0.9240335225736687
241112c,2.101,17.0,0.208588957055215,0.20247506134482687,0.5679913490132469,0.14658563604949312,0.09614956475490317,0.05043607129458995,0.6881447958183396,0.003341314786975147,0.15472803510897093,S3,2.0,0.9240335225736687
241112c,2.102,17.0,0.208588957055215,0.20230858392766093,0.5682616923492836,0.14620466578387073,0.09607567281015109,0.050128992973719644,0.6857372533900332,0.003335822507848437,0.15466874965725044,S3,2.0,0.9240335225736687
241112c,2.103,17.0,0.208588957055215,0.20214307361016962,0.5685320356853204,0.14581197335622917,0.09600187006251922,0.049810103293709954,0.683210056721752,0.003330366612823695,0.1546100920924448,S3,2.0,0.9240335225736687
241112c,2.104,17.0,0.208588957055215,0.2019785596984036,0.5688023790213572,0.14540755876656844,0.09592815636524586,0.04947940240132258,0.6805616272088697,0.003324947988491787,0.15455208581350285,S3,2.0,0.9240335225736687
241112c,2.105,17.0,0.208588957055215,0.20181507149841368,0.5690727223573939,0.14499142201488854,0.09585453157187514,0.049136890443013406,0.6777903100773472,0.003319567518776139,0.15449475425873657,S3,2.0,0.9240335225736687
241112c,2.106,17.0,0.208588957055215,0.2016526383162506,0.5693430656934306,0.14456356310118948,0.09578099553625616,0.04878256756493332,0.6748943719765294,0.003314226084981022,0.15443812090582085,S3,2.0,0.9240335225736687
241112c,2.107,17.0,0.208588957055215,0.20154049504981758,0.5696134090294676,0.1446632014783524,0.09570754811254208,0.04895565336581033,0.6768224796011599,0.003310540888538846,0.15441991049450737,S3,2.0,0.9240335225736687
241112c,2.108,17.0,0.208588957055215,0.20137891540638245,0.5698837523655043,0.1442089677001102,0.09563418915518972,0.0485747785449205,0.6736720929302287,0.003305234743101545,0.15436373011916169,S3,2.0,0.9240335225736687
241112c,2.109,16.0,0.196319018404908,0.2012676916172916,0.570154095701541,0.14428223121272996,0.09556091851895833,0.048721312693771626,0.6753612317228009,0.0033015847163772013,0.15434605759895104,S3,2.0,0.9240335225736687
241112c,2.11,17.0,0.208588957055215,0.20115630298166529,0.5704244390375777,0.14434084202282574,0.09548773605890924,0.048853105963916496,0.6769131353160732,0.0032979313008825875,0.15432818391128184,S3,2.0,0.9240335225736687
241112c,2.111,17.0,0.208588957055215,0.20099558054021446,0.5706947823736146,0.1438455806775166,0.09541464163040479,0.04843093904711181,0.6733740281627112,0.003292663359397661,0.15427236969281918,S3,2.0,0.9240335225736687
241112c,2.112,17.0,0.208588957055215,0.2008853165242855,0.5709651257096513,0.14387781662306928,0.09534163508910791,0.04853618153396137,0.6746861006532554,0.003289051710842011,0.15425519339463117,S3,2.0,0.9240335225736687
241112c,2.113,17.0,0.208588957055215,0.20077499023299872,0.571235469045688,0.14389539986609798,0.09526871629098088,0.0486266835751171,0.6758615441545277,0.003285440006019354,0.15423789520397216,S3,2.0,0.9240335225736687
241112c,2.114,16.0,0.196319018404908,0.2006646382989175,0.5715058123817248,0.1438983304066029,0.09519588509228509,0.04870244531431782,0.6769007698241238,0.003281829446525722,0.1542205032120082,S3,2.0,0.9240335225736687
241112c,2.115,17.0,0.208588957055215,0.20055429735460537,0.5717761557177616,0.14388660824458369,0.09512314134957998,0.0487634668950037,0.6778041054677415,0.0032782212313221992,0.15420304555910933,S3,2.0,0.9240335225736687
241112c,2.116,16.0,0.196319018404908,0.20044400403262566,0.5720464990537983,0.14386023338004064,0.09505048491972237,0.04880974846031827,0.678571795881574,0.003274616556734486,0.15418555043484933,S3,2.0,0.9240335225736687
241112c,2.117,17.0,0.208588957055215,0.20033379496554185,0.5723168423898352,0.14381920581297367,0.09497791565986577,0.0488412901531079,0.6792040030678853,0.003271016616454644,0.15416804607800574,S3,2.0,0.9240335225736687
241112c,2.118,16.0,0.196319018404908,0.20022370678591736,0.5725871857258719,0.14376352554338268,0.09490543342745943,0.04885809211592325,0.679700806324197,0.0032674226015450406,0.15415056077656009,S3,2.0,0.9240335225736687
241112c,2.119,17.0,0.208588957055215,0.20011377612631562,0.5728575290619087,0.1436931925712678,0.09483303808024793,0.04886015449101988,0.6800622022060873,0.0032638357004444677,0.15413312286769768,S3,2.0,0.9240335225736687
241112c,2.12,17.0,0.208588957055215,0.20000403961930008,0.5731278723979455,0.14360820689662898,0.09476072947627016,0.04884747742035882,0.6802881043632814,0.0032602570989764576,0.1541157607378075,S3,2.0,0.9240335225736687
241112c,2.121,17.0,0.208588957055215,0.19989453389743417,0.5733982157339822,0.14350856851946628,0.09468850747385875,0.04882006104560753,0.680378343248338,0.00325668798035978,0.15409850282248252,S3,2.0,0.9240335225736687
241112c,2.122,17.0,0.208588957055215,0.1997852955932813,0.5736685590700189,0.14339427743977953,0.0946163719316392,0.04877790550814033,0.6803326656968623,0.003253129525221129,0.15408137760651938,S3,2.0,0.9240335225736687
241112c,2.123,16.0,0.196319018404908,0.1996763613394049,0.5739389024060558,0.14326533365756888,0.09454432270852922,0.04872101094903966,0.680150734377823,0.0032495829116100045,0.15406441362391876,S3,2.0,0.9240335225736687
241112c,2.124,17.0,0.208588957055215,0.1995677677683684,0.5742092457420925,0.14312173717283433,0.09447235966373808,0.048649377509096245,0.6798321271121393,0.0032460493150157656,0.15404763945788488,S3,2.0,0.9240335225736687
241112c,2.125,17.0,0.208588957055215,0.19945955151273528,0.5744795890781292,0.14296348798557573,0.09440048265676573,0.04856300532881,0.679376336057354,0.003242529908386884,0.154031083740826,S3,2.0,0.9240335225736687
241112c,2.126,16.0,0.196319018404908,0.19935174920506896,0.5747499324141659,0.1427905860957933,0.09432869154740214,0.04846189454839114,0.6787827667557822,0.0032390258621523838,0.1540147751543542,S3,2.0,0.9240335225736687
241112c,2.127,16.0,0.196319018404908,0.1992443974779328,0.5750202757502028,0.14260303150348688,0.09425698619572657,0.04834604530776031,0.6780507370431065,0.0032355383442454573,0.15399874242928516,S3,2.0,0.9240335225736687
241112c,2.128,16.0,0.196319018404908,0.19913753296389028,0.5752906190862396,0.14240082420865655,0.09418536646210689,0.04821545774654966,0.677179475813998,0.003232068520129289,0.15398301434563866,S3,2.0,0.9240335225736687
241112c,2.129,16.0,0.196319018404908,0.19903119229550484,0.5755609624222763,0.14218396421130228,0.09411383220719878,0.0480701320041035,0.6761681216408563,0.0032286175528250453,0.15396761973263812,S3,2.0,0.9240335225736687
241112c,2.13,16.0,0.196319018404908,0.19892541210533993,0.5758313057583131,0.14195245151142405,0.09404238329194514,0.04791006821947891,0.6750157212413228,0.003225186602942067,0.1539525874687108,S3,2.0,0.9240335225736687
241112c,2.131,16.0,0.196319018404908,0.1988202290259589,0.5761016490943498,0.1417062861090219,0.09397101957757513,0.04773526653144676,0.6737212277897338,0.003221776828710238,0.15393794648148787,S3,2.0,0.9240335225736687
241112c,2.132,16.0,0.196319018404908,0.1987156796899253,0.5763719924303866,0.14144546800409571,0.09389974092560377,0.047545727078491945,0.6722834990671487,0.0032183893860145574,0.15392372574780433,S3,2.0,0.9240335225736687
241112c,2.133,16.0,0.196319018404908,0.19861180072980245,0.5766423357664234,0.14116999719664572,0.09382854719783107,0.04734144999881465,0.6707012954440933,0.003215025428431872,0.1539099542936988,S3,2.0,0.9240335225736687
241112c,2.134,16.0,0.196319018404908,0.1985086287781538,0.5769126791024601,0.1408798736866718,0.09375743825634118,0.04712243543033061,0.6689732776895401,0.003211686107269831,0.1538966611944139,S3,2.0,0.9240335225736687
241112c,2.135,16.0,0.196319018404908,0.1984062004675429,0.5771830224384968,0.14057509747417382,0.093686413963502,0.046888683510671825,0.667098004599088,0.0032083725716080006,0.15388387557439606,S3,2.0,0.9240335225736687
241112c,2.136,16.0,0.196319018404908,0.19830455243053302,0.5774533657745338,0.14025566855915197,0.09361547418196411,0.04664019437718786,0.6650739304346568,0.0032050859683411728,0.15387162660729553,S3,2.0,0.9240335225736687
241112c,2.137,16.0,0.196319018404908,0.1982037212996877,0.5777237091105705,0.13992158694160614,0.09354461877466053,0.046376968166945615,0.6628994021673045,0.0032018274422248734,0.1538599435159663,S3,2.0,0.9240335225736687
241112c,2.138,16.0,0.196319018404908,0.1981037437075703,0.5779940524466072,0.13957285262153643,0.09347384760480544,0.04609900501673099,0.6605726565141193,0.003198598135923041,0.15384885557246628,S3,2.0,0.9240335225736687
241112c,2.139,16.0,0.196319018404908,0.19800465628674432,0.5782643957826439,0.1392094655989427,0.09340316053589402,0.04580630506304868,0.6580918167592849,0.003195399190057906,0.15383839209805708,S3,2.0,0.9240335225736687
241112c,2.14,16.0,0.196319018404908,0.19790649566977317,0.5785347391186808,0.1388314258738251,0.09333255743170135,0.04549886844212375,0.65545488934868,0.0031922317432620463,0.1538285824632043,S3,2.0,0.9240335225736687
241112c,2.141,16.0,0.196319018404908,0.19780929848922021,0.5788050824547175,0.13843873344618357,0.093262038156282,0.045176695289901564,0.6526597602464121,0.0031890969322326424,0.1538194560875772,S3,2.0,0.9240335225736687
241112c,2.142,16.0,0.196319018404908,0.197713101377649,0.5790754257907542,0.13803138831601805,0.09319160257396929,0.04483978574204876,0.6497041910408036,0.0031859958917879105,0.15381104244004898,S3,2.0,0.9240335225736687
241112c,2.143,16.0,0.196319018404908,0.1975673836341797,0.579345769126791,0.13815154047671444,0.09312125054937427,0.045030289927340164,0.6518970367171557,0.0031813013617168844,0.15376402294977196,S3,2.0,0.9240335225736687
241112c,2.144,16.0,0.196319018404908,0.19747193749015882,0.5796161124628278,0.1377178204820058,0.09305098194738554,0.04466683853462025,0.6486718767155689,0.0031782282876458958,0.15375604818439037,S3,2.0,0.9240335225736687
241112c,2.145,16.0,0.196319018404908,0.1973775939862972,0.5798864557988646,0.13726944778477326,0.09298079663316818,0.04428865115160509,0.6452805320677898,0.003175192174565302,0.153748868229173,S3,2.0,0.9240335225736687
241112c,2.146,16.0,0.196319018404908,0.19728438975515833,0.5801567991349014,0.1368064223850168,0.09291069447216328,0.043895727912853524,0.6417202810744802,0.0031721941496555468,0.1537425127424277,S3,2.0,0.9240335225736687
