dataset,cohort,genotype,condition,plant_id,events,candidate,increment_ara,one_step_median_ara,one_step_mean_ara,carrier_median_ara,carrier_mean_ara
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,one_third,0.6666666666666666,0.04166666666666663,0.055555555555555546,0.04166666666666652,0.02777777777777783
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,one_over_e,0.7357588823428847,0.11075888234288467,0.0785862941142949,0.11075888234288467,0.138184431352436
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,three_eighths,0.75,0.125,0.08333333333333333,0.125,0.16666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,fibonacci_8_21,0.7619047619047619,0.13690476190476186,0.09523809523809519,0.14880952380952372,0.19047619047619038
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,phi,0.7639320225002103,0.1389320225002103,0.09726535583354363,0.1528640450004204,0.1945307116670872
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,two_fifths,0.8,0.17500000000000004,0.1333333333333334,0.2250000000000001,0.2666666666666668
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,silver_conjugate,0.8284271247461903,0.2034271247461903,0.16176045807952363,0.2818542494923806,0.3235209161590474
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E46,5,ridge,1.0,0.375,0.3333333333333333,0.625,0.6666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,persistence,0.0,0.75,0.75,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.12500000000000022,0.12500000000000022
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.021361676485672998,0.021361676485672998
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.017857142857142794,0.017857142857142794
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.020898033750315292,0.020898033750315292
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.07499999999999996,0.07499999999999996
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.11764068711928544,0.11764068711928544
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E47,4,ridge,1.0,0.25,0.25,0.375,0.375
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,persistence,0.0,0.75,0.75,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,one_third,0.6666666666666666,0.08333333333333337,0.09375000000000003,0.2708333333333335,0.3437500000000003
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,one_over_e,0.7357588823428847,0.014241117657115332,0.0419308382428365,0.060914970542981006,0.0632925147285095
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,three_eighths,0.75,0.0,0.03125,0.0,0.03125
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.0401785714285714,0.0773809523809521,0.08482142857142838
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,phi,0.7639320225002103,0.013932022500210306,0.04169901687515773,0.09055814625136716,0.09394410125094627
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,two_fifths,0.8,0.050000000000000044,0.06875000000000003,0.31250000000000044,0.25625000000000026
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,silver_conjugate,0.8284271247461903,0.07842712474619029,0.09007034355964272,0.45463562373095145,0.3841720613578563
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E48,10,ridge,1.0,0.25,0.25,0.5,0.46875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,persistence,0.0,0.75,0.75,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.20833333333333348,0.2083333333333336
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.03560279414278833,0.03560279414278833
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.029761904761904656,0.029761904761904656
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.03483005625052571,0.0348300562505256
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.12500000000000022,0.1250000000000001
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.19606781186547573,0.19606781186547573
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E49,6,ridge,1.0,0.25,0.25,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,persistence,0.0,0.75,0.6607142857142857,0.375,0.4642857142857143
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,one_third,0.6666666666666666,0.08333333333333337,0.13690476190476192,0.2916666666666665,0.23809523809523792
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,one_over_e,0.7357588823428847,0.11075888234288467,0.1270344453795879,0.5253121764001927,0.5144641008001101
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,three_eighths,0.75,0.125,0.125,0.625,0.5714285714285714
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,fibonacci_8_21,0.7619047619047619,0.11309523809523814,0.1335034013605442,0.6488095238095237,0.6190476190476188
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,phi,0.7639320225002103,0.1110679774997897,0.13495144464300737,0.6528640450004204,0.6271566614294126
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,two_fifths,0.8,0.07499999999999996,0.16071428571428575,0.7750000000000004,0.7714285714285717
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,silver_conjugate,0.8284271247461903,0.07842712474619029,0.18101937481870736,0.8602813742385709,0.8354256780638091
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E50,9,ridge,1.0,0.25,0.3392857142857143,0.375,0.4642857142857143
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,persistence,0.0,0.25,0.25,0.5,0.5714285714285714
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,one_third,0.6666666666666666,0.41666666666666663,0.4166666666666666,0.5,0.5476190476190474
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,one_over_e,0.7357588823428847,0.48575888234288467,0.48575888234288467,0.542723352971346,0.5714285714285714
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,three_eighths,0.75,0.5,0.5,0.5,0.5714285714285714
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,fibonacci_8_21,0.7619047619047619,0.5119047619047619,0.5119047619047619,0.5119047619047619,0.5578231292517007
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,phi,0.7639320225002103,0.5139320225002103,0.5139320225002103,0.5139320225002102,0.5555062599997596
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,two_fifths,0.8,0.55,0.5499999999999999,0.55,0.5142857142857141
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,silver_conjugate,0.8284271247461903,0.5784271247461903,0.5784271247461904,0.5294372515228583,0.4957946783538774
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E51,9,ridge,1.0,0.75,0.75,0.5,0.5714285714285714
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,persistence,0.0,0.75,0.75,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.20833333333333348,0.2083333333333336
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.03560279414278833,0.03560279414278833
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.029761904761904656,0.029761904761904656
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.03483005625052571,0.0348300562505256
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.12500000000000022,0.1250000000000001
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.19606781186547573,0.19606781186547573
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_E52,6,ridge,1.0,0.25,0.25,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,persistence,0.0,0.625,0.5416666666666666,0.625,0.5833333333333334
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,one_third,0.6666666666666666,0.04166666666666663,0.12499999999999996,0.08333333333333304,0.16666666666666652
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,one_over_e,0.7357588823428847,0.11075888234288467,0.194092215676218,0.22151776468576934,0.30485109801910265
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,three_eighths,0.75,0.125,0.20833333333333334,0.25,0.3333333333333333
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,fibonacci_8_21,0.7619047619047619,0.13690476190476186,0.2202380952380952,0.2738095238095237,0.35714285714285704
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,phi,0.7639320225002103,0.1389320225002103,0.22226535583354365,0.2778640450004204,0.36119737833375387
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,two_fifths,0.8,0.17500000000000004,0.25833333333333336,0.3500000000000001,0.4333333333333335
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,silver_conjugate,0.8284271247461903,0.2034271247461903,0.2867604580795236,0.4068542494923806,0.4901875828257139
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M1,5,ridge,1.0,0.375,0.4583333333333333,0.625,0.5833333333333334
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,persistence,0.0,0.625,0.5625,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,one_third,0.6666666666666666,0.04166666666666663,0.10416666666666663,0.22916666666666652,0.22916666666666652
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,one_over_e,0.7357588823428847,0.11075888234288467,0.17325888234288467,0.40189720585721167,0.40189720585721167
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,three_eighths,0.75,0.125,0.1875,0.4375,0.4375
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,fibonacci_8_21,0.7619047619047619,0.13690476190476186,0.19940476190476186,0.46726190476190466,0.46726190476190466
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,phi,0.7639320225002103,0.1389320225002103,0.2014320225002103,0.4723300562505257,0.4723300562505256
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,two_fifths,0.8,0.17500000000000004,0.23750000000000004,0.5625000000000002,0.5625000000000002
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,silver_conjugate,0.8284271247461903,0.2034271247461903,0.2659271247461903,0.6335678118654757,0.6017135623730951
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M2,6,ridge,1.0,0.375,0.4375,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,persistence,0.0,0.75,0.75,0.75,0.75
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.08333333333333348,0.08333333333333348
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.014241117657115332,0.014241117657115332
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.011904761904761862,0.011904761904761862
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.013932022500210195,0.013932022500210195
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.04999999999999982,0.04999999999999982
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.07842712474619029,0.07842712474619029
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M3,3,ridge,1.0,0.25,0.25,0.25,0.25
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,persistence,0.0,0.75,0.6666666666666666,0.75,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,one_third,0.6666666666666666,0.08333333333333337,0.11111111111111112,0.08333333333333304,0.055555555555555504
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,one_over_e,0.7357588823428847,0.014241117657115332,0.08808037255237178,0.207276647028654,0.1476785097905129
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,three_eighths,0.75,0.0,0.08333333333333333,0.25,0.16666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.09523809523809519,0.2738095238095237,0.19047619047619038
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,phi,0.7639320225002103,0.013932022500210306,0.09726535583354363,0.2778640450004204,0.1945307116670872
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,two_fifths,0.8,0.050000000000000044,0.1333333333333334,0.3500000000000001,0.26666666666666683
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,silver_conjugate,0.8284271247461903,0.07842712474619029,0.16176045807952363,0.4068542494923806,0.32352091615904727
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M6,5,ridge,1.0,0.25,0.3333333333333333,0.75,0.6666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,persistence,0.0,0.75,0.75,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.20833333333333348,0.20833333333333348
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.03560279414278833,0.03560279414278833
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.029761904761904656,0.029761904761904656
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.03483005625052571,0.0348300562505256
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.12500000000000022,0.12500000000000017
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.19606781186547573,0.19606781186547573
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M8,6,ridge,1.0,0.25,0.25,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,persistence,0.0,0.75,0.75,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.16666666666666696,0.16666666666666682
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.028482235314230664,0.028482235314230664
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.023809523809523725,0.023809523809523725
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.02786404500042039,0.02786404500042054
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.10000000000000009,0.10000000000000009
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.15685424949238058,0.15685424949238058
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M10,5,ridge,1.0,0.25,0.25,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,persistence,0.0,0.6875,0.6875,0.625,0.625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,one_third,0.6666666666666666,0.0625,0.0625,0.04166666666666674,0.04166666666666674
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,one_over_e,0.7357588823428847,0.0625,0.0625,0.103638323514327,0.103638323514327
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,three_eighths,0.75,0.0625,0.0625,0.125,0.125
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,fibonacci_8_21,0.7619047619047619,0.07440476190476186,0.07440476190476186,0.1428571428571428,0.1428571428571428
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,phi,0.7639320225002103,0.0764320225002103,0.0764320225002103,0.1458980337503153,0.1458980337503153
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,two_fifths,0.8,0.11250000000000004,0.11250000000000004,0.20000000000000007,0.20000000000000007
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,silver_conjugate,0.8284271247461903,0.1409271247461903,0.1409271247461903,0.24264068711928544,0.24264068711928544
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M11,4,ridge,1.0,0.3125,0.3125,0.5,0.5
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,persistence,0.0,0.75,0.6875,0.75,0.5625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,one_third,0.6666666666666666,0.08333333333333337,0.10416666666666669,0.08333333333333326,0.06250000000000011
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,one_over_e,0.7357588823428847,0.014241117657115332,0.06962055882855767,0.20015608820009634,0.15901776468576934
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,three_eighths,0.75,0.0,0.0625,0.25,0.1875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.07440476190476186,0.27976190476190466,0.21726190476190466
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,phi,0.7639320225002103,0.013932022500210306,0.0764320225002103,0.2848300562505257,0.2223300562505256
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,two_fifths,0.8,0.050000000000000044,0.11250000000000004,0.3750000000000002,0.3125000000000001
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,silver_conjugate,0.8284271247461903,0.07842712474619029,0.1409271247461903,0.4460678118654757,0.3835678118654757
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M12,6,ridge,1.0,0.25,0.3125,0.75,0.6875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,persistence,0.0,0.625,0.625,0.6875,0.6875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,one_third,0.6666666666666666,0.04166666666666663,0.04166666666666663,0.06249999999999978,0.06249999999999978
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,one_over_e,0.7357588823428847,0.11075888234288467,0.11075888234288467,0.166138323514327,0.166138323514327
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,three_eighths,0.75,0.125,0.125,0.1875,0.1875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,fibonacci_8_21,0.7619047619047619,0.13690476190476186,0.13690476190476186,0.2053571428571428,0.2053571428571428
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,phi,0.7639320225002103,0.1389320225002103,0.1389320225002103,0.2083980337503153,0.2083980337503153
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,two_fifths,0.8,0.17500000000000004,0.17500000000000004,0.26249999999999996,0.26249999999999996
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,silver_conjugate,0.8284271247461903,0.2034271247461903,0.2034271247461903,0.30514068711928544,0.30514068711928544
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M13,4,ridge,1.0,0.375,0.375,0.5625,0.5625
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,persistence,0.0,0.625,0.6666666666666666,0.625,0.4166666666666667
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,one_third,0.6666666666666666,0.04166666666666663,0.055555555555555546,0.04166666666666652,0.02777777777777783
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,one_over_e,0.7357588823428847,0.11075888234288467,0.0785862941142949,0.11075888234288467,0.138184431352436
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,three_eighths,0.75,0.125,0.08333333333333333,0.125,0.16666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,fibonacci_8_21,0.7619047619047619,0.13690476190476186,0.09523809523809519,0.14880952380952372,0.19047619047619038
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,phi,0.7639320225002103,0.1389320225002103,0.09726535583354363,0.1528640450004204,0.1945307116670872
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,two_fifths,0.8,0.17500000000000004,0.1333333333333334,0.2250000000000001,0.2666666666666668
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,silver_conjugate,0.8284271247461903,0.2034271247461903,0.16176045807952363,0.2818542494923806,0.32352091615904727
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M14,5,ridge,1.0,0.375,0.3333333333333333,0.625,0.6666666666666666
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,persistence,0.0,0.75,0.75,0.75,0.75
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,one_third,0.6666666666666666,0.08333333333333337,0.08333333333333337,0.08333333333333348,0.08333333333333348
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,one_over_e,0.7357588823428847,0.014241117657115332,0.014241117657115332,0.014241117657115332,0.014241117657115332
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,three_eighths,0.75,0.0,0.0,0.0,0.0
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,fibonacci_8_21,0.7619047619047619,0.011904761904761862,0.011904761904761862,0.011904761904761862,0.011904761904761862
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,phi,0.7639320225002103,0.013932022500210306,0.013932022500210306,0.013932022500210195,0.013932022500210195
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,two_fifths,0.8,0.050000000000000044,0.050000000000000044,0.04999999999999982,0.04999999999999982
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,silver_conjugate,0.8284271247461903,0.07842712474619029,0.07842712474619029,0.07842712474619029,0.07842712474619029
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M15,3,ridge,1.0,0.25,0.25,0.25,0.25
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M16,3,persistence,0.0,0.875,0.875,0.875,0.875
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M16,3,one_third,0.6666666666666666,0.20833333333333337,0.20833333333333337,0.20833333333333348,0.20833333333333348
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M16,3,one_over_e,0.7357588823428847,0.13924111765711533,0.13924111765711533,0.13924111765711533,0.13924111765711533
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M16,3,three_eighths,0.75,0.125,0.125,0.125,0.125
Cyanella2025,Cyanella_all,Cyanella_alba,field_2023,Cyanella_M16,3,fibonacci_8_21,0.7619047619047619,0.11309523809523814,0.11309523809523814,0.11309523809523814,0.11309523809523814
