domain,population,split,cell,evidence_role,n,n_contracting,n_expanding,n_reverse,n_forward,radial_median_contracting,radial_median_expanding,radial_reciprocal_product,radial_implied_alpha,angular_median_reverse_turns,angular_median_forward_turns,angular_implied_tau,radial_fixed_winner,angular_fixed_winner,radial_e_pass,angular_phi_pass,joint_fixed_pass,radial_score_plastic,radial_score_sqrt2,radial_score_three_halves,radial_score_phi,radial_score_octave,radial_score_e,angular_score_quarter,angular_score_third,angular_score_one_over_e,angular_score_three_eighths,angular_score_phi_inverse_squared,angular_score_two_fifths,angular_score_sqrt2_minus_1,radial_alpha_cal,radial_score_fitted_cal,radial_e_beats_fitted,angular_tau_cal,angular_score_fitted_cal,angular_phi_beats_fitted,strong_transfer_pass
recorded_river,matched_rank_controls,evaluation,elevation_rank=19,real_data_control,10,6,4,3,7,0.985257290666,1.05727852635,1.04169137635,1.03553972521,0.0586216122478,0.058936626985,0.0587791196164,plastic,quarter,False,False,False,0.245924253436,0.311298269393,0.370189787221,0.445936504173,0.657871859673,0.964724679113,0.191220880384,0.274554213717,0.309100321555,0.316220880384,0.323186891634,0.341220880384,0.355434442757,1.10239444567,0.0622092619782,False,0.139986490531,0.0812073709142,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=20,real_data_control,10,7,3,4,6,0.993382189712,1.54220081451,1.5319948221,1.24598346626,0.0615179881808,0.0384241947066,0.0499710914437,plastic,quarter,False,False,False,0.21328534574,0.21328534574,0.21328534574,0.261286674233,0.473222029734,0.780074849174,0.200028908556,0.28336224189,0.317908349728,0.325028908556,0.331994919806,0.350028908556,0.364242470929,1.10239444567,0.21328534574,False,0.139986490531,0.090015399087,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=21,real_data_control,10,5,5,5,5,0.985189260094,1.13880499507,1.12193845049,1.07513957284,0.024563027117,0.20103100511,0.112797016113,plastic,quarter,False,False,False,0.208749085967,0.274123101925,0.333014619753,0.408761336704,0.620696692204,0.927549511645,0.137202983887,0.22053631722,0.255082425058,0.262202983887,0.269168995137,0.287202983887,0.30141654626,1.10239444567,0.0575289743162,False,0.139986490531,0.0882339889964,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=22,real_data_control,10,7,3,6,4,0.92063353022,2.21559380334,2.0397499447,1.55132101893,0.175489106667,0.183785638181,0.179637372424,sqrt2,quarter,False,False,False,0.356413612108,0.356413612108,0.356413612108,0.356413612108,0.356413612108,0.560893161768,0.0703626275759,0.153695960909,0.188242068747,0.195362627576,0.202328638826,0.220362627576,0.234576189949,1.10239444567,0.356413612108,False,0.139986490531,0.0396508818935,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=23,real_data_control,10,4,6,4,6,0.718946140158,1.03950521401,0.747348261285,1.24724528765,0.0774627547389,0.120788543757,0.0991256492479,plastic,quarter,False,False,False,0.14561199463,0.162216751467,0.221108269295,0.296854986246,0.508790341747,0.815643161187,0.150874350752,0.234207684085,0.268753791924,0.275874350752,0.282840362002,0.300874350752,0.315087913125,1.10239444567,0.14561199463,False,0.139986490531,0.0408608412828,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=24,real_data_control,10,7,3,5,5,0.920147936873,2.51241433609,2.31179286792,1.65240615153,0.182347887039,0.143299009765,0.162823448402,plastic,quarter,False,False,False,0.419011678398,0.419011678398,0.419011678398,0.419011678398,0.419011678398,0.497767500684,0.0871765515976,0.170509884931,0.205055992769,0.212176551598,0.219142562848,0.237176551598,0.251390113971,1.10239444567,0.419011678398,False,0.139986490531,0.0228369578718,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=25,real_data_control,10,4,6,3,7,0.992041325381,1.09647498185,1.08774849424,1.05100913639,0.119972062143,0.0309950586499,0.0754835603966,plastic,quarter,False,False,False,0.231154081243,0.2965280972,0.355419615029,0.43116633198,0.64310168748,0.94995450692,0.174516439603,0.257849772937,0.292395880775,0.299516439603,0.306482450853,0.324516439603,0.338730001976,1.10239444567,0.0474390897856,False,0.139986490531,0.064502930134,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=26,real_data_control,10,6,4,4,6,0.909229496173,1.03922739028,0.944896196475,1.06970914038,0.124631665968,0.156142393903,0.140387029936,plastic,quarter,False,False,False,0.214381929951,0.279755945908,0.338647463736,0.414394180688,0.626329536188,0.933182355628,0.109612970064,0.192946303398,0.227492411236,0.234612970064,0.241578981314,0.259612970064,0.273826532437,1.10239444567,0.0306669384932,False,0.139986490531,0.0157553639674,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=27,real_data_control,10,6,4,6,4,0.672800639252,2.56541795494,1.72601484003,2.02344094805,0.176672977963,0.321771600649,0.249222289306,three_halves,quarter,False,False,False,0.388014241142,0.322640225185,0.272907595278,0.272907595278,0.272907595278,0.330786184535,0.0725493113432,0.0841110440276,0.118657151866,0.125777710694,0.132743721944,0.150777710694,0.164991273067,1.10239444567,0.5717292326,True,0.139986490531,0.109235798775,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=28,real_data_control,10,4,6,4,6,0.660572742506,1.06034600721,0.70043566999,1.32329129393,0.112525263767,0.133251520932,0.122888392349,plastic,quarter,False,False,False,0.17802637592,0.17802637592,0.17802637592,0.24459017238,0.456525527881,0.763378347321,0.127111607651,0.210444940984,0.244991048822,0.252111607651,0.259077618901,0.277111607651,0.291325170024,1.10239444567,0.17802637592,False,0.139986490531,0.0170980981815,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=29,real_data_control,10,5,5,4,6,0.405786392902,2.55940954956,1.03857356907,2.5114304355,0.183976851693,0.191127186787,0.18755201924,e,quarter,True,False,False,0.639652911115,0.574278895158,0.515387377329,0.439640660378,0.227705304878,0.0791475145625,0.0624479807602,0.145781314094,0.180327421932,0.18744798076,0.19441399201,0.21244798076,0.226661543133,1.10239444567,0.823367902572,True,0.139986490531,0.0475655287092,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=30,real_data_control,10,5,5,5,5,0.919412479153,1.06058320978,0.975113438249,1.07403189027,0.0418413335596,0.119128169395,0.0804847514774,plastic,quarter,False,False,False,0.209779885685,0.275153901642,0.33404541947,0.409792136421,0.621727491922,0.928580311362,0.169515248523,0.252848581856,0.287394689694,0.294515248523,0.301481259773,0.319515248523,0.333728810896,1.10239444567,0.0260648942267,False,0.139986490531,0.0595017390533,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=31,real_data_control,10,5,5,5,5,0.939255249816,1.0620958818,0.997579132785,1.06338381726,0.131978323975,0.0715618721192,0.101770098047,plastic,quarter,False,False,False,0.219743470275,0.285117486232,0.344009004061,0.419755721012,0.631691076512,0.938543895953,0.148229901953,0.231563235286,0.266109343125,0.273229901953,0.280195913203,0.298229901953,0.312443464326,1.10239444567,0.0360284788176,False,0.139986490531,0.0382163924837,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=32,real_data_control,10,4,6,4,6,0.676074375383,1.059956373,0.716609342809,1.33441933469,0.192979727872,0.147664668933,0.170322198402,sqrt2,quarter,False,False,False,0.166612218253,0.166612218253,0.180625140126,0.256371857077,0.468307212578,0.775160032018,0.0796778015978,0.163011134931,0.197557242769,0.204677801598,0.211643812848,0.229677801598,0.243891363971,1.10239444567,0.166612218253,False,0.139986490531,0.0303357078716,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=33,real_data_control,10,5,5,6,4,0.329084332398,2.99940210304,0.987056238675,3.01900437749,0.15383536201,0.222647692561,0.188241527286,e,quarter,True,False,False,0.82372752638,0.758353510422,0.699461992594,0.623715275643,0.411779920143,0.104927100702,0.0617584727144,0.145091806048,0.179637913886,0.186758472714,0.193724483964,0.211758472714,0.225972035087,1.10239444567,1.00744251784,True,0.139986490531,0.048255036755,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=34,real_data_control,10,4,6,4,6,0.632280002469,1.08838275928,0.688162653723,1.39582171553,0.308223926026,0.313099265739,0.310661595883,plastic,third,False,False,False,0.186865026848,0.186865026848,0.186865026848,0.209653910839,0.421589266339,0.728442085779,0.0606615958826,0.0226717374508,0.0572178452889,0.0643384041174,0.0713044153676,0.0893384041174,0.103551966491,1.10239444567,0.186865026848,False,0.139986490531,0.170675105352,True,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=35,real_data_control,10,5,5,5,5,0.943555113082,1.02894149771,0.970863011229,1.04426736359,0.0824731829613,0.0921889333106,0.0873310581359,plastic,quarter,False,False,False,0.237884022254,0.303258038211,0.362149556039,0.437896272991,0.649831628491,0.956684447931,0.162668941864,0.246002275197,0.280548383036,0.287668941864,0.294634953114,0.312668941864,0.326882504237,1.10239444567,0.054169030796,False,0.139986490531,0.0526554323947,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=36,real_data_control,10,5,5,4,6,0.917201501557,1.08374356619,0.99401122621,1.08700336269,0.128662582206,0.111373577689,0.120018079948,plastic,quarter,False,False,False,0.19777487264,0.263148888597,0.322040406426,0.397787123377,0.609722478877,0.916575298317,0.129981920052,0.213315253385,0.247861361224,0.254981920052,0.261947931302,0.279981920052,0.294195482425,1.10239444567,0.0140598811826,False,0.139986490531,0.0199684105827,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=37,real_data_control,10,5,5,6,4,0.326441917187,1.17749986338,0.384385312889,1.89922961115,0.146017368454,0.326499644243,0.236258506348,sqrt2,quarter,False,False,False,0.478054905251,0.478054905251,0.478054905251,0.478054905251,0.478054905251,0.478054905251,0.0902411378942,0.097074826985,0.131620934823,0.138741493652,0.145707504902,0.163741493652,0.177955056025,1.10239444567,0.543963753268,True,0.139986490531,0.0962720158177,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=38,real_data_control,10,5,5,4,6,0.924166969947,1.03819811793,0.959468408857,1.05990001259,0.109160547706,0.0653874378982,0.0872739928022,plastic,quarter,False,False,False,0.223024998396,0.288399014353,0.347290532182,0.423037249133,0.634972604633,0.941825424073,0.162726007198,0.246059340531,0.280605448369,0.287726007198,0.294692018448,0.312726007198,0.326939569571,1.10239444567,0.0393100069385,False,0.139986490531,0.0527124977285,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=39,real_data_control,10,7,3,5,5,0.956429071264,3.18614828487,3.047324845,1.82518381074,0.0964628193652,0.0687286952078,0.0825957572865,plastic,quarter,False,False,False,0.557132052872,0.557132052872,0.557132052872,0.557132052872,0.557132052872,0.557132052872,0.167404242713,0.250737576047,0.285283683885,0.292404242713,0.299370253964,0.317404242713,0.331617805087,1.10239444567,0.557132052872,True,0.139986490531,0.0573907332441,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=40,real_data_control,10,5,5,4,6,0.909639376065,1.0181810054,0.926177534477,1.05798100294,0.127805086821,0.074196578282,0.101000832552,plastic,quarter,False,False,False,0.224837196677,0.290211212634,0.349102730463,0.424849447414,0.636784802914,0.943637622354,0.148999167448,0.232332500782,0.26687860862,0.273999167448,0.280965178698,0.298999167448,0.313212729821,1.10239444567,0.0411222052194,False,0.139986490531,0.038985657979,False,False
recorded_river,matched_rank_controls,evaluation,elevation_rank=41,real_data_control,10,5,5,3,7,0.999999926537,1.00000001546,0.999999941994,1.00000004446,0.404557453086,0.216452869174,0.31050516113,plastic,quarter,False,False,False,0.281199529863,0.34657354582,0.405465063648,0.481211780599,0.6931471361,0.99999995554,0.0940522919559,0.0940522919559,0.0940522919559,0.0940522919559,0.0940522919559,0.0940522919559,0.103708401243,1.10239444567,0.0974845384049,False,0.139986490531,0.170518670599,True,False
recorded_river,matched_rank_controls,holdout,elevation_rank=2,real_data_control,11,5,5,5,6,0.830182773923,1.13631678353,0.943350619407,1.16993801237,0.144928250275,0.107553038975,0.126240644625,plastic,quarter,False,False,False,0.124248807796,0.189622823753,0.248514341581,0.324261058532,0.536196414033,0.843049233473,0.123759355375,0.207092688708,0.241638796546,0.248759355375,0.255725366625,0.273759355375,0.287972917748,1.10239444567,0.0594661836623,False,0.139986490531,0.0186876056499,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=3,real_data_control,11,6,4,5,6,0.910074321557,1.17483511228,1.06918726775,1.13287654795,0.0831082741456,0.0357774979492,0.0594428860474,plastic,quarter,False,False,False,0.153521165053,0.21889518101,0.277786698838,0.35353341579,0.56546877129,0.87232159073,0.190557113953,0.273890447286,0.308436555124,0.315557113953,0.322523125203,0.340557113953,0.354770676326,1.10239444567,0.0334493985037,False,0.139986490531,0.0805436044832,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=4,real_data_control,11,4,6,4,7,0.844472625646,1.16537734767,0.984129268656,1.17431374841,0.123099694048,0.111850104885,0.117474899467,plastic,quarter,False,False,False,0.120155626184,0.185529642141,0.244421159969,0.320167876921,0.532103232421,0.838956051861,0.132525100533,0.215858433867,0.250404541705,0.257525100533,0.264491111783,0.282525100533,0.296738662906,1.10239444567,0.0635593652737,False,0.139986490531,0.0225115910639,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=5,real_data_control,11,5,5,4,7,0.811731767685,1.13552782806,0.921744011131,1.18274908176,0.20628727884,0.1455811131,0.17593419597,plastic,quarter,False,False,False,0.113358115152,0.178732131109,0.237623648937,0.313370365889,0.525305721389,0.832158540829,0.0740658040297,0.157399137363,0.191945245201,0.19906580403,0.20603181528,0.22406580403,0.238279366403,1.10239444567,0.070356876306,False,0.139986490531,0.0359477054397,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=6,real_data_control,11,5,5,4,7,0.972806325128,1.15031668292,1.11903534504,1.08741549299,0.132134202018,0.125094403961,0.128614302989,plastic,quarter,False,False,False,0.19739580096,0.262769816917,0.321661334745,0.397408051697,0.609343407197,0.916196226637,0.121385697011,0.204719030344,0.239265138182,0.246385697011,0.253351708261,0.271385697011,0.285599259384,1.10239444567,0.0562335075532,False,0.139986490531,0.0113721875412,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=7,real_data_control,11,4,6,4,7,0.971886904698,1.01483003308,0.986300019646,1.02185632059,0.0808569806864,0.0735531402078,0.0772050604471,plastic,quarter,False,False,False,0.259581085392,0.324955101349,0.383846619177,0.459593336129,0.671528691629,0.978381511069,0.172794939553,0.256128272886,0.290674380724,0.297794939553,0.304760950803,0.322794939553,0.337008501926,1.10239444567,0.075866093934,False,0.139986490531,0.0627814300836,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=8,real_data_control,11,4,6,4,7,0.746964317532,1.2057276461,0.900635528298,1.27406027439,0.21635478339,0.151180441523,0.183767612457,plastic,quarter,False,False,False,0.0523273111527,0.107163038748,0.166054556576,0.241801273528,0.453736629028,0.760589448468,0.0662323875435,0.149565720877,0.184111828715,0.191232387543,0.198198398794,0.216232387543,0.230445949917,1.10239444567,0.141925968667,False,0.139986490531,0.0437811219259,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=9,real_data_control,11,7,3,4,7,0.975665194005,1.21958908891,1.18991062503,1.11803747069,0.124227547377,0.105531972591,0.114879759984,plastic,quarter,False,False,False,0.169624684329,0.234998700286,0.293890218114,0.369636935066,0.581572290566,0.888425110006,0.135120240016,0.21845357335,0.252999681188,0.260120240016,0.267086251266,0.285120240016,0.299333802389,1.10239444567,0.0869390996445,False,0.139986490531,0.0251067305468,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=10,real_data_control,11,5,5,5,6,0.888041488237,1.08425099886,0.962859870652,1.10496440363,0.0647316688318,0.0384981791088,0.0516149239703,plastic,quarter,False,False,False,0.181386453786,0.246760469743,0.305651987571,0.381398704522,0.593334060023,0.900186879463,0.19838507603,0.281718409363,0.316264517201,0.32338507603,0.33035108728,0.34838507603,0.362598638403,1.10239444567,0.0189236955567,False,0.139986490531,0.0883715665604,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=11,real_data_control,11,5,5,4,7,0.812458437993,1.27217674644,1.03359073226,1.25133372575,0.16794111544,0.0751097798823,0.121525447661,plastic,quarter,False,False,False,0.0569896112248,0.122363627182,0.18125514501,0.257001861961,0.468937217462,0.775790036902,0.128474552339,0.211807885672,0.24635399351,0.253474552339,0.260440563589,0.278474552339,0.292688114712,1.10239444567,0.126725380233,False,0.139986490531,0.0464156677789,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=12,real_data_control,11,4,6,5,6,0.831003723064,1.08853205876,0.904574193508,1.1450479633,0.153002428522,0.113170396826,0.133086412674,plastic,quarter,False,False,False,0.146224045615,0.211598061572,0.2704895794,0.346236296352,0.558171651852,0.865024471292,0.116913587326,0.200246920659,0.234793028498,0.241913587326,0.248879598576,0.266913587326,0.281127149699,1.10239444567,0.0501454752076,False,0.139986490531,0.019916015848,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=13,real_data_control,11,7,3,3,8,0.954906308097,1.42114219904,1.35705765057,1.21993976175,0.232346038991,0.0856151127304,0.158980575861,sqrt2,quarter,False,False,False,0.152659431893,0.152659431893,0.206663626196,0.282410343147,0.494345698648,0.801198518088,0.0910194241392,0.174352757473,0.208898865311,0.216019424139,0.222985435389,0.241019424139,0.255232986512,1.10239444567,0.152659431893,False,0.139986490531,0.0733654631304,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=14,real_data_control,11,4,6,4,7,0.759969697506,1.08062195986,0.821239943955,1.19472574906,0.189083377846,0.0211283236074,0.105105850727,plastic,quarter,False,False,False,0.105192833155,0.170566849112,0.22945836694,0.305205083891,0.517140439391,0.823993258832,0.144894149273,0.228227482606,0.262773590445,0.269894149273,0.276860160523,0.294894149273,0.309107711646,1.10239444567,0.0984699770312,False,0.139986490531,0.0839775271195,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=15,real_data_control,11,5,5,5,6,0.758884332929,1.30491963349,0.990283065586,1.31130612344,0.138912899851,0.206340230692,0.172626565272,plastic,quarter,False,False,False,0.0101758930336,0.0755499089906,0.134441426819,0.21018814377,0.422123499271,0.728976318711,0.0773734347282,0.160706768062,0.1952528759,0.202373434728,0.209339445978,0.227373434728,0.241586997101,1.10239444567,0.173539098424,False,0.139986490531,0.0337136654205,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=16,real_data_control,11,7,3,4,7,0.80390438975,1.32040331361,1.06147802005,1.28159588029,0.175880507457,0.0967961674454,0.136338337451,plastic,quarter,False,False,False,0.0330934915036,0.0984675074606,0.157359025289,0.23310574224,0.445041097741,0.751893917181,0.113661662549,0.196994995882,0.23154110372,0.238661662549,0.245627673799,0.263661662549,0.277875224922,1.10239444567,0.150621499954,False,0.139986490531,0.0395421700058,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=17,real_data_control,11,6,4,4,7,0.856087713086,1.43004643038,1.22424517819,1.2921606855,0.14765660264,0.0776909777275,0.112673790184,plastic,quarter,False,False,False,0.101162236505,0.101162236505,0.148920432072,0.224667149023,0.436602504523,0.743455323963,0.137326209816,0.22065954315,0.255205650988,0.262326209816,0.269292221066,0.287326209816,0.301539772189,1.10239444567,0.159060093172,False,0.139986490531,0.0349828124562,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=18,real_data_control,11,6,4,5,6,0.885992004837,1.47002942762,1.30243431975,1.27377045139,0.0857176721916,0.0555096008923,0.070613636542,plastic,quarter,False,False,False,0.132117533539,0.132117533539,0.152300222265,0.228046939216,0.439982294717,0.746835114157,0.179386363458,0.262719696791,0.297265804629,0.304386363458,0.311352374708,0.329386363458,0.343599925831,1.10239444567,0.155680302978,False,0.139986490531,0.0693728539887,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=19,real_data_control,11,4,6,4,7,0.810294666967,1.17314381542,0.95059217722,1.20676510858,0.130518580071,0.123703282714,0.127110931393,plastic,quarter,False,False,False,0.0961773353038,0.161551351261,0.220442869089,0.29618958604,0.508124941541,0.814977760981,0.122889068607,0.206222401941,0.240768509779,0.247889068607,0.254855079857,0.272889068607,0.28710263098,1.10239444567,0.0875376561541,False,0.139986490531,0.012875559138,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=20,real_data_control,11,4,6,3,8,0.665647362826,1.08129270901,0.719759640197,1.27316445868,0.149155989705,0.0877078809692,0.118431935337,plastic,quarter,False,False,False,0.164418977883,0.164418977883,0.164418977883,0.238635569028,0.450570924528,0.757423743968,0.131568064663,0.214901397996,0.249447505834,0.256568064663,0.263534075913,0.281568064663,0.295781627036,1.10239444567,0.164418977883,False,0.139986490531,0.030724054368,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=21,real_data_control,11,5,5,5,6,0.602607135165,1.85345007106,1.1169022375,1.75377272213,0.160253786475,0.0756996935816,0.117976740028,phi,quarter,False,False,False,0.280569734336,0.215195718379,0.156304200551,0.0805574835996,0.131377871901,0.438230691341,0.132023259972,0.215356593305,0.249902701143,0.257023259972,0.263989271222,0.282023259972,0.296236822345,1.10239444567,0.464284725794,True,0.139986490531,0.0422770464468,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=22,real_data_control,11,4,6,3,8,0.962409897984,1.02384452461,0.98535810448,1.03142317858,0.198636208869,0.0536621941168,0.126149201493,plastic,quarter,False,False,False,0.250259817653,0.31563383361,0.374525351438,0.450272068389,0.66220742389,0.96906024333,0.123850798507,0.20718413184,0.241730239679,0.248850798507,0.255816809757,0.273850798507,0.28806436088,1.10239444567,0.0665448261948,False,0.139986490531,0.072487007376,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=23,real_data_control,11,7,3,6,5,0.844509216072,1.95191127303,1.64840705902,1.52029490297,0.160709472665,0.189172732554,0.174941102609,plastic,quarter,False,False,False,0.249904701411,0.249904701411,0.249904701411,0.249904701411,0.274242849406,0.581095668846,0.0750588973907,0.158392230724,0.192938338562,0.200058897391,0.207024908641,0.225058897391,0.239272459764,1.10239444567,0.321419748289,False,0.139986490531,0.0349546120787,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=24,real_data_control,11,3,7,2,9,0.998779421176,1.00289511411,1.00167100157,1.00205824312,0.064456463229,0.0128369372957,0.0386467002624,plastic,quarter,False,False,False,0.279143446485,0.344517462442,0.40340898027,0.479155697221,0.691091052722,0.997943872162,0.211353299738,0.294686633071,0.329232740909,0.336353299738,0.343319310988,0.361353299738,0.375566862111,1.10239444567,0.0954284550267,False,0.139986490531,0.101339790268,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=25,real_data_control,11,4,6,4,7,0.701949861499,1.02961252774,0.722736371247,1.26759850577,0.175554557218,0.0376157517544,0.106585154486,plastic,quarter,False,False,False,0.162355377532,0.162355377532,0.213927185767,0.289673902719,0.501609258219,0.808462077659,0.143414845514,0.226748178847,0.261294286685,0.268414845514,0.275380856764,0.293414845514,0.307628407887,1.10239444567,0.162355377532,False,0.139986490531,0.0689694027319,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=26,real_data_control,11,2,8,3,8,0.676268967884,1.00322226507,0.678448085757,1.28981199627,0.168850340405,0.0165592729343,0.0927048066695,plastic,quarter,False,False,False,0.193973657944,0.193973657944,0.208274365464,0.284021082415,0.495956437916,0.802809257356,0.15729519333,0.240628526664,0.275174634502,0.28229519333,0.289261204581,0.30729519333,0.321508755704,1.10239444567,0.193973657944,False,0.139986490531,0.0761455337352,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=27,real_data_control,11,5,5,4,7,0.906282325916,1.12786331397,1.0221625875,1.11556910952,0.202547547169,0.0665643547342,0.134555950951,plastic,quarter,False,False,False,0.171834887499,0.237208903456,0.296100421285,0.371847138236,0.583782493736,0.890635313176,0.115444049049,0.198777382382,0.23332349022,0.240444049049,0.247410060299,0.265444049049,0.279657611422,1.10239444567,0.0118801039584,False,0.139986490531,0.0679915962173,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=28,real_data_control,11,5,5,5,6,0.419220071882,2.61609250451,1.09671848779,2.49807523632,0.181541690415,0.159411517334,0.170476603874,e,quarter,True,False,False,0.634320955549,0.568946939592,0.510055421764,0.434308704812,0.222373349312,0.0844794701282,0.0795233961256,0.162856729459,0.197402837297,0.204523396126,0.211489407376,0.229523396126,0.243736958499,1.10239444567,0.818035947007,True,0.139986490531,0.0304901133438,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=29,real_data_control,11,5,5,6,5,0.374964493242,2.62768094887,0.985287055395,2.64722736642,0.131862263286,0.208760648359,0.170311455823,e,quarter,True,False,False,0.692313241124,0.626939225167,0.568047707339,0.492300990387,0.280365634887,0.0264871845529,0.0796885441775,0.163021877511,0.197567985349,0.204688544177,0.211654555428,0.229688544177,0.243902106551,1.10239444567,0.876028232582,True,0.139986490531,0.0384491925365,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=30,real_data_control,11,6,4,3,8,0.998878137994,1.01427478479,1.01313690845,1.00764416806,0.178073552426,0.0137717703194,0.0959226613729,plastic,quarter,False,False,False,0.273551398752,0.338925414709,0.397816932537,0.473563649489,0.685499004989,0.992351824429,0.154077338627,0.23741067196,0.271956779799,0.279077338627,0.286043349877,0.304077338627,0.318290901,1.10239444567,0.0898364072944,False,0.139986490531,0.0821508910535,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=31,real_data_control,11,6,4,4,7,0.671735539246,1.87138589924,1.25707641616,1.66913266434,0.226692417844,0.209722040107,0.218207228976,three_halves,quarter,False,False,False,0.23108534451,0.165711328553,0.114394360127,0.114394360127,0.180862261727,0.487715081167,0.0317927710242,0.115126104358,0.149672212196,0.156792771024,0.163758782274,0.181792771024,0.196006333397,1.10239444567,0.414800335968,False,0.139986490531,0.0782207384451,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=32,real_data_control,11,5,5,4,7,0.931186861919,1.01980721288,0.949631078326,1.04650334227,0.121176519517,0.0280342223531,0.0746053709349,plastic,quarter,False,False,False,0.235745117662,0.301119133619,0.360010651447,0.435757368399,0.647692723899,0.954545543339,0.175394629065,0.258727962398,0.293274070237,0.300394629065,0.307360640315,0.325394629065,0.339608191438,1.10239444567,0.052030126204,False,0.139986490531,0.0653811195958,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=33,real_data_control,11,5,5,6,5,0.911759617868,1.04047918673,0.948666905695,1.06825890549,0.188583111095,0.409473212145,0.29902816162,plastic,quarter,False,False,False,0.215169442292,0.280543458249,0.339434976077,0.415181693029,0.627117048529,0.933969867969,0.110445050525,0.110445050525,0.110445050525,0.110445050525,0.110445050525,0.110445050525,0.115185400753,1.10239444567,0.0314544508343,False,0.139986490531,0.159041671089,True,False
recorded_river,matched_rank_controls,holdout,elevation_rank=34,real_data_control,11,6,4,5,6,0.648191852556,2.06745564382,1.34010790385,1.78145585,0.193150984069,0.13190285955,0.16252692181,phi,quarter,False,False,False,0.298744051357,0.2333700354,0.174478517572,0.14637506799,0.14637506799,0.42005637432,0.0874730781903,0.170806411524,0.205352519362,0.21247307819,0.21943908944,0.23747307819,0.251686640563,1.10239444567,0.482459042815,True,0.139986490531,0.0306240622596,False,False
recorded_river,matched_rank_controls,holdout,elevation_rank=35,real_data_control,11,5,5,5,6,0.326395695233,1.03404377323,0.337507436266,1.77990675275,0.188364295258,0.189382936222,0.18887361574,plastic,quarter,False,False,False,0.543083867766,0.543083867766,0.543083867766,0.543083867766,0.543083867766,0.543083867766,0.0611263842602,0.144459717594,0.179005825432,0.18612638426,0.19309239551,0.21112638426,0.225339946633,1.10239444567,0.543083867766,True,0.139986490531,0.0488871252092,False,False
