year,body,mean_projection_share,median_projection_share,mean_absolute_share,median_absolute_share
1913,uranus,0.027359271262762656,0.027374763392592243,0.017799145350970987,0.017801407419516857
1914,uranus,0.023447443439731548,0.02379869876700557,0.01742201786823086,0.01742002859482403
1915,uranus,0.015047083650561847,0.014992015412614966,0.017156223680777245,0.017150672539620184
1916,uranus,0.005064017219122284,0.005312372092639466,0.01707409210967665,0.01707182558662313
1917,uranus,-0.004152231624270944,-0.004316342106184304,0.01719088037741978,0.01718330360020048
1918,uranus,-0.01163328661133691,-0.011664363552064818,0.01746422335163554,0.017461663365013307
1919,uranus,-0.016586974117728248,-0.016896017366797637,0.01780930478938679,0.017812154663042847
1920,uranus,-0.018984384980707713,-0.019071067221449696,0.018131851608967443,0.018138536574755157
1921,uranus,-0.018575763315815393,-0.01877674339394615,0.018353396592642138,0.01836411375924921
1922,uranus,-0.01557682391670281,-0.015506047325796283,0.018424209405172125,0.018428239567356123
1923,uranus,-0.010106414066348667,-0.010172845724032273,0.018331108052165576,0.018338412730488217
1924,uranus,-0.002640656244501897,-0.0025457972063313555,0.01809360898497419,0.01809721470706368
1925,uranus,0.006060690031846888,0.005937711033220852,0.017778969325427076,0.017779190969284844
1926,uranus,0.014582469654958343,0.014597303897962826,0.017475731375790022,0.017473640881532356
1927,uranus,0.021243347060511664,0.021301242223853652,0.0172823941751851,0.01727815627238994
1928,uranus,0.02362465981711142,0.023848186198937717,0.017265720596333113,0.017259094191860367
1929,uranus,0.019682708676540553,0.02027051120835627,0.0174428807901425,0.01743924391142097
1930,uranus,0.009160534795339246,0.009231989206331071,0.01776195191103229,0.017758990165717765
1931,uranus,-0.005494340699052329,-0.005352593988217052,0.018135380500428892,0.018137285810040978
1932,uranus,-0.01867202113195432,-0.0194337010219059,0.01846287268431277,0.018470471986921932
1933,uranus,-0.02627560890491636,-0.02638743476294074,0.018668370878999217,0.018678079287129102
1934,uranus,-0.026456056249398778,-0.026817816159894033,0.0187043958182148,0.018714136390330066
1935,uranus,-0.020966215518336488,-0.020761617517267017,0.01856775445923718,0.018576766989880127
1936,uranus,-0.012242600673498435,-0.012291667754861051,0.018294172298899337,0.018297666793852942
1937,uranus,-0.002820622819121898,-0.0027268176525853363,0.017954296779125394,0.01795343642938261
1938,uranus,0.0057711167682516305,0.0057216878254686835,0.017645637089424494,0.017640422832862098
1939,uranus,0.012403657167268819,0.012458625060736278,0.017462167052982844,0.01745544888289047
1940,uranus,0.01665678183525482,0.016765941996225893,0.017472350779418534,0.01746738549728529
1941,uranus,0.018274072614376004,0.01827153458938286,0.017680914621312237,0.017676622714159377
1942,uranus,0.017248811285535653,0.017473889197560183,0.018034310340358305,0.018035103369010257
1943,uranus,0.013726677509233723,0.013846103102547412,0.018435575160790654,0.018437957790396194
1944,uranus,0.007737663959869527,0.00783239820286816,0.018794412553412975,0.018799131600165726
1945,uranus,-0.000291034301833946,-0.0003964131142204445,0.01902859723315784,0.019037656108687493
1946,uranus,-0.009773213389374103,-0.009809844870613002,0.019100680929466124,0.019102100628364496
1947,uranus,-0.01938696295732551,-0.01961852786192279,0.019007360910956166,0.01901571502813173
1948,uranus,-0.026764596912005098,-0.02667881478727302,0.018789652731833008,0.01879568793616104
1949,uranus,-0.028080774860186203,-0.028561731660632927,0.018519641479478217,0.01851820314737037
1950,uranus,-0.02045088420940984,-0.020483258447272865,0.01829540881621677,0.018289457358609023
1951,uranus,-0.004788775259316274,-0.005281678033708394,0.01821287044434279,0.018210731317165833
1952,uranus,0.011553577462314934,0.011913196406538486,0.018330915193282102,0.018323790943711185
1953,uranus,0.022353164276782855,0.022693634180870528,0.018643969162780796,0.018642559778554228
1954,uranus,0.0256822346923905,0.025695536646242214,0.01908193758853302,0.019083737757771595
1955,uranus,0.023193177040801455,0.023461343664967486,0.019543240432667294,0.019549261044403594
1956,uranus,0.01721625998318308,0.017201861485248,0.01992151077153965,0.01992949130020965
1957,uranus,0.009424469374220134,0.009405241321815968,0.020142557161362012,0.020150077653383676
1958,uranus,0.0011289406630179705,0.0009505987421538321,0.020162031565593336,0.020171262456605086
1959,uranus,-0.0067827797279023,-0.006780496357461916,0.019990891596582034,0.020000494334753705
1960,uranus,-0.013502962824125355,-0.013590476823766162,0.019675916256354883,0.019680570573562785
1961,uranus,-0.018358436411675543,-0.018277157697192466,0.01930983614435263,0.019311819602760804
1962,uranus,-0.020539799767777495,-0.020602587648829513,0.018997678270249705,0.01899244577869366
1963,uranus,-0.019547482968968664,-0.01959722785127621,0.018838303777141557,0.018829758376384072
1964,uranus,-0.014696223693437174,-0.015094445226922836,0.01888007731446708,0.018872668166316463
1965,uranus,-0.0063318654210472065,-0.0063695292870880865,0.019107097248028202,0.01910418361411941
1966,uranus,0.004847593638732839,0.004597950459157297,0.019435091703206352,0.01943879828875453
1967,uranus,0.016720958178469386,0.0172483022366937,0.019761884937426904,0.019769849763358233
1968,uranus,0.02668153524445975,0.026815840835829684,0.019993156594960666,0.020002045489414234
1969,uranus,0.03119493360924522,0.03134680211759778,0.02006312020973367,0.020067922507530814
1970,uranus,0.028286372321518295,0.02820874226056135,0.01995072645043798,0.019957328639829294
1971,uranus,0.017654758099149466,0.01782758549279592,0.01967103111308575,0.019675969415678844
1972,uranus,0.002835551562471266,0.0027409908134478616,0.019284633963734647,0.019289232130745387
1973,uranus,-0.0115814979465085,-0.011639360606086741,0.0188768802684003,0.018875499890654644
1974,uranus,-0.02131702996600583,-0.021350186641775366,0.018552764741145596,0.018549047796445815
1975,uranus,-0.024423992169850996,-0.024412042879043725,0.018396405360843606,0.018389130608371818
1976,uranus,-0.02181446757254437,-0.021921647169768962,0.0184506159082311,0.018442552240334236
1977,uranus,-0.01523025478802127,-0.015546060317202612,0.018684126567830833,0.018679958503119376
1978,uranus,-0.006981906352587385,-0.006826549208172976,0.01901997539786929,0.019021451797193976
1979,uranus,0.001476953959373194,0.0014526287134547422,0.019352118256246102,0.019358677789214348
1980,uranus,0.008919974822620679,0.009244465891800687,0.019590791864058665,0.019602068002759175
1981,uranus,0.014842695751227352,0.014856070265081482,0.019671711815599985,0.019675986098375342
1982,uranus,0.018628961419647577,0.018857874589247255,0.019570255462210456,0.019579460801570307
1983,uranus,0.020185816891464294,0.020143129289319495,0.0193013806794373,0.01930649179195037
1984,uranus,0.018934764187161557,0.019117442583955917,0.018917616991632358,0.018918367807078007
1985,uranus,0.014754371745818269,0.014704600397003881,0.01851095928625619,0.018510979995519768
1986,uranus,0.007082488541265822,0.007476332751743826,0.01818613835009076,0.018181666184289937
1987,uranus,-0.003851305394182547,-0.00378010166318412,0.018027606422702007,0.018021833576105352
1988,uranus,-0.016888793741689688,-0.01669635147989216,0.01806637226303635,0.018061489794990903
1989,uranus,-0.027793480026171866,-0.028362718001921493,0.018273125333641185,0.018269461109210735
1990,uranus,-0.030474992672872625,-0.030758221911318818,0.018558973508262275,0.018559410720226054
1991,uranus,-0.022095473684637965,-0.022145371896740304,0.018826896024249497,0.018833623111040972
1992,uranus,-0.007394931022577598,-0.007392855855530125,0.01898519813652995,0.018994002103622783
1993,uranus,0.00632609534509439,0.006954252023241312,0.018981741573666697,0.01899393598311241
1994,uranus,0.015776593077970344,0.015778882746271115,0.01879850742016744,0.018807600314167998
1995,uranus,0.02016007623836578,0.020416105311270603,0.018464694526624446,0.018469911506257056
1996,uranus,0.020683843332265042,0.020557438908711895,0.018041533577612467,0.018042037375841608
1997,uranus,0.018001026607452984,0.018197730450213927,0.017622323035616876,0.017617518142571224
1998,uranus,0.013118063553730174,0.013112140078316615,0.017303265896550207,0.017297689148287203
1999,uranus,0.006568015083582137,0.006805187140924152,0.01716128585815946,0.017155706824067852
2000,uranus,-0.0008409180194396713,-0.0008746882737139696,0.017221405681501743,0.017216771988074385
2001,uranus,-0.00843096226417277,-0.008370581181085095,0.017443910257073186,0.01744337875541415
2002,uranus,-0.015131013672561314,-0.01539248865216479,0.01774721770855868,0.017748825261436067
2003,uranus,-0.0200167778111145,-0.020144724998223326,0.018032809393366232,0.018035878469302522
2004,uranus,-0.021745997199258228,-0.021693912940867335,0.018225211434089478,0.01823358195957228
2005,uranus,-0.019543626907218694,-0.019540214868948243,0.01827000574634749,0.018276997572737163
2006,uranus,-0.01292651203763946,-0.013000284665062027,0.018158611019948517,0.018168000187863326
2007,uranus,-0.0027139527049266123,-0.002639203769359388,0.017914486950823115,0.01792045237604737
2008,uranus,0.009161014393589982,0.009188745501353552,0.01760291657934025,0.017603219999253666
2009,uranus,0.019725213977792956,0.01969322333095279,0.017307330310925705,0.017302822844184686
2010,uranus,0.025405328305157644,0.02570737559204936,0.017126082504658583,0.017118268502915614
2011,uranus,0.023924001725959862,0.024109949743446015,0.01712591102525589,0.017118582270617484
2012,uranus,0.01522392038312884,0.015820044267634514,0.01732308590088677,0.017320279669156315
2013,uranus,0.002638789283511107,0.002417089863865356,0.017667887623185746,0.01766790603632289
2014,uranus,-0.009830937694109653,-0.009928459768280678,0.018069970645744032,0.01807457144971341
2015,uranus,-0.01849202764002765,-0.019000698409683096,0.018430891686102076,0.018437746026055198
2016,uranus,-0.022381552214781764,-0.022513865133223825,0.01866892339213698,0.018674887973953988
2017,uranus,-0.021642289790752337,-0.021787742872900723,0.01873707853033577,0.01874051554321027
2018,uranus,-0.017557839596990667,-0.017474802258613937,0.01862635244124612,0.018634459126293926
2019,uranus,-0.011351355304263845,-0.01135966765084594,0.01837362178154365,0.018379846748736876
2020,uranus,-0.00411330744407723,-0.004101512101390957,0.018047843506090573,0.01805032894775348
2021,uranus,0.003312191526687238,0.0032493376310320714,0.017750473868859144,0.01774687174844317
2022,uranus,0.01022877609996951,0.010189101544467694,0.017573804549327547,0.017566080991670428
2023,uranus,0.016021572282947275,0.016090352825711824,0.017585781050740604,0.017577714298395122
2024,uranus,0.019969406977170583,0.02011343096402681,0.017789241076803762,0.017783710701851405
2025,uranus,0.021142838392936573,0.02113554834936312,0.018128631497698316,0.01813073830042507
2026,uranus,0.01840832579767368,0.018637196279179192,0.018504490010112225,0.018509839188902807
2027,uranus,0.010380779458871076,0.01074697871870799,0.018826216362964006,0.018834144920422655
2028,uranus,-0.00300861073948772,-0.003369037940522097,0.019019495365420615,0.01902843398323032
2029,uranus,-0.019281787652666565,-0.019257195412727888,0.01904943703848928,0.019055368899069787
2030,uranus,-0.030781093657076396,-0.031571298883119235,0.018917069565045633,0.018923050756066234
2031,uranus,-0.031766932926008094,-0.03163595602612397,0.018663944227914186,0.018668674924889418
2032,uranus,-0.022797301064969314,-0.023086940430077196,0.018365628771822823,0.018366091764157225
2033,uranus,-0.009848147130381742,-0.009817683862808683,0.018115445952268227,0.018112826849854723
2034,uranus,0.0025154522882934664,0.0024667195672474656,0.018009327025001343,0.01800534186818972
2035,uranus,0.011903377949482664,0.011976398930799676,0.018101809164174528,0.018093121577129584
2036,uranus,0.017829990891685715,0.018057550714739384,0.018392295790948227,0.018387176185739224
2037,uranus,0.02040002984508299,0.020440797221189702,0.018813695844141422,0.01881222272442707
2038,uranus,0.01983842398599268,0.020083019429666397,0.019271276462669493,0.019277260290985154
2039,uranus,0.016617711938735753,0.01662702290502687,0.019662131183048815,0.019671787897207547
2040,uranus,0.011001110632018987,0.011063524256508353,0.01991390627850657,0.01992449008191455
2041,uranus,0.0037049386375058338,0.0035372510366903673,0.019981172672729156,0.01998544586987279
2042,uranus,-0.0046232767944434676,-0.00458308040173326,0.0198676540955274,0.019873904006657717
2043,uranus,-0.012809015355410533,-0.012950744988607677,0.01961078019345763,0.019612809365456865
2044,uranus,-0.019654930601711643,-0.01952884819795806,0.01928990314725247,0.019291146327833325
2045,uranus,-0.02338656208807409,-0.02363394553098994,0.01901058971687297,0.019007151715517152
2046,uranus,-0.02259661716350768,-0.02266704197521815,0.018873507384288907,0.01886828582146415
2047,uranus,-0.01597431401203432,-0.016598055031176003,0.01893384893397645,0.01892869529124982
2048,uranus,-0.004169870427627323,-0.004190066178524232,0.019179376760295932,0.0191742189473839
2049,uranus,0.010783598144544063,0.010654039367543795,0.019537255975507026,0.019537432956783347
2050,uranus,0.02398485266665654,0.024658714679355882,0.019900733681573426,0.01990543385035383
2051,uranus,0.030912466827239866,0.0313124075441762,0.020172454813708898,0.0201822069154137
2052,uranus,0.02934609144980073,0.029541190063846777,0.020276728898231386,0.020279932514796054
2053,uranus,0.020845242412743135,0.020834753656622816,0.02018754435738989,0.020198436005186268
2054,uranus,0.009111465127562267,0.008844413753140178,0.019912907644626943,0.019920107415039683
2055,uranus,-0.0024270141183770576,-0.0024013514202382027,0.01951321157210892,0.019515823187367696
2056,uranus,-0.011519838356014752,-0.011692567657471776,0.01907392084111656,0.019069766366499992
2057,uranus,-0.017358881684851182,-0.01730249531977684,0.018703555483547504,0.018699055246450706
2058,uranus,-0.019637045893659093,-0.01967853782099787,0.01849294586468864,0.018486389739951124
2059,uranus,-0.018858867453689768,-0.01892685122182744,0.018490836071306638,0.018485621115513207
2060,uranus,-0.015278704388596772,-0.015592299817225324,0.018675560837626358,0.018674219493193235
2061,uranus,-0.009663167703596902,-0.009643933320869429,0.018971296137424952,0.018971779651301493
2062,uranus,-0.002394135300929772,-0.0025510124354271874,0.019273991002242353,0.01927762460788547
2063,uranus,0.0056951090191217895,0.005958719215694377,0.01949014135913351,0.019497240169802154
2064,uranus,0.013974593458087228,0.013946552350870452,0.019556923028253955,0.019558950232253725
2065,uranus,0.02101788625015343,0.021357020343583652,0.019444629578793397,0.01945530740238706
2066,uranus,0.02532431873629897,0.025198858597057006,0.019174968714441624,0.019182944169610874
2067,uranus,0.02458678044524795,0.024914993584642095,0.018800032055445608,0.018801815736343982
2068,uranus,0.01739903275803288,0.017420462188032344,0.018410014688704672,0.018407656605669426
2069,uranus,0.003655288242854047,0.004005982964122489,0.01810295592234992,0.018094483415127455
2070,uranus,-0.012273837039910826,-0.012313106118808679,0.01796710235012926,0.017960594956425536
2071,uranus,-0.023885449394256693,-0.0244207556772824,0.018033712358655536,0.018029136175521945
2072,uranus,-0.027269215749785962,-0.02749386523625932,0.018273466202007236,0.018272505391246755
2073,uranus,-0.022867574440602705,-0.023405169310071826,0.018596951650138367,0.018600922178413973
2074,uranus,-0.014207719888929818,-0.0140107895285111,0.01890399543070692,0.018910283755211327
2075,uranus,-0.004161177095161974,-0.004213228088870782,0.01910095966833519,0.019107227625007463
2076,uranus,0.004986105473583798,0.005341740047048587,0.019130415963609388,0.01913960115736648
2077,uranus,0.012283868959457713,0.01224285968260899,0.018973823093497922,0.018982339388461715
2078,uranus,0.016914530086963427,0.0170956405273706,0.018655763970740452,0.01866318656229526
2079,uranus,0.018903598600577137,0.018856259604293126,0.018241922711287495,0.018246058551945967
2080,uranus,0.017990598304761372,0.018151012962463787,0.017825361493028567,0.01782254641165738
2081,uranus,0.014526609507055149,0.014529561992340985,0.017508261212443862,0.017502348907930378
2082,uranus,0.008609921947740254,0.00886708751469508,0.017364792306670353,0.01735596968673301
2083,uranus,0.0008433490960209834,0.000869725877392115,0.017419061157402993,0.01741291500151744
2084,uranus,-0.008190340554637097,-0.008083200689747992,0.017627933598764703,0.017627704885235917
2085,uranus,-0.017190328972222335,-0.01747828378729831,0.017908835751201033,0.01791293197918801
2086,uranus,-0.02443085680049543,-0.024704266170170325,0.018159554943824173,0.018166418574259904
2087,uranus,-0.027341873609849607,-0.027238273263237234,0.01830870515914192,0.018317350053652096
2088,uranus,-0.023434554820009487,-0.02371128031463667,0.0183077569754323,0.01831311935800519
2089,uranus,-0.011804138586191983,-0.011650152956046933,0.01815185377337796,0.01815823406453947
2090,uranus,0.004241154190664113,0.004128687315711219,0.0178686708630057,0.017873249875658248
2091,uranus,0.017861679599651296,0.018291584802149267,0.01752334890553444,0.01752488750318758
2092,uranus,0.024637922668425533,0.02454781571957436,0.017200870513910137,0.017199672191407816
2093,uranus,0.023617558482145834,0.024034505827734493,0.016994515562122777,0.016988315611502554
2094,uranus,0.01751861783793378,0.017562513278950403,0.01697110367182016,0.016963498225351734
2095,uranus,0.008940358249689952,0.009154062293837827,0.01714505624635251,0.017138448739430462
2096,uranus,8.597489751606724e-05,-4.1337115527969916e-05,0.017472409811404382,0.01746973252568124
2097,uranus,-0.007870113170106798,-0.007964431682552056,0.017864537973671848,0.017868358402817735
2098,uranus,-0.014046375950176642,-0.014294922303477304,0.018229581729468956,0.018237715035835614
2099,uranus,-0.018081214838536416,-0.018205737943366614,0.01848479953593009,0.018493767618530926
2100,uranus,-0.019514868283763954,-0.019462329698763915,0.018585548842096927,0.018585538310378413
1900,neptune,-0.018691262125345286,-0.018628593133243193,0.018135702896291944,0.018143375507709603
1901,neptune,-0.018117796591200115,-0.018274832359580235,0.017794697809445984,0.017797849603084462
1902,neptune,-0.01450687912102304,-0.014464708046419103,0.01744029892616028,0.01743991475920643
1903,neptune,-0.008084407848069715,-0.008342849586890178,0.017171751334273247,0.017166384678951437
1904,neptune,0.0003567183199962787,0.00036800321989648995,0.017065054106424414,0.017062422466367647
1905,neptune,0.009773206956275426,0.00960122901815134,0.017147805978661692,0.01714255709612467
1906,neptune,0.018316635472473516,0.01866608026069927,0.01738226746871195,0.0173813172629941
1907,neptune,0.024125638323361648,0.024344105309811074,0.017683524223504315,0.01768738248504552
1908,neptune,0.024357258172809593,0.02489168984613012,0.017959943641064076,0.01796844929853484
1909,neptune,0.017260583571036374,0.01738549990520631,0.01813025354921887,0.01813779467634596
1910,neptune,0.0030748329196003447,0.0029650258243929593,0.01814988433184806,0.01815789368781088
1911,neptune,-0.013333446781386479,-0.013538657234819021,0.018005880023649414,0.018011084032799062
1912,neptune,-0.024635867029971868,-0.025127435628984698,0.017730345973938095,0.017734256320348328
1913,neptune,-0.02697465181429369,-0.026906436185477094,0.017380912679718252,0.017383324621231676
1914,neptune,-0.021050334711457303,-0.02142350603285963,0.01704795411638824,0.01704620345323983
1915,neptune,-0.010912784704641075,-0.01084917639250012,0.016819343845646262,0.01681406688640884
1916,neptune,1.840236556474371e-05,-0.0001640348543909321,0.016766822387811436,0.016760662756124787
1917,neptune,0.009165577738384962,0.009374600224271808,0.016906297189382528,0.016898969878631733
1918,neptune,0.015535501537701486,0.0156528136999645,0.017196683975332253,0.01719429013668605
1919,neptune,0.01849503297305329,0.018680621658514262,0.017554612548444724,0.01755756175626881
1920,neptune,0.01819756102476078,0.018307202241151527,0.017886930648963788,0.017893684570938533
1921,neptune,0.014793010668855407,0.014903443133452902,0.01811578955325234,0.018126544195479273
1922,neptune,0.008847807547237478,0.008782964128721706,0.01819166165248005,0.018195743928965644
1923,neptune,0.0011077727548777206,0.00107260526521372,0.018101300264709352,0.01810869413527666
1924,neptune,-0.007422926110690215,-0.007481158224986376,0.017864001793519806,0.017867734748397972
1925,neptune,-0.015236900472875677,-0.015257360547020496,0.017546450317838882,0.01754682450333722
1926,neptune,-0.020505091891108194,-0.020538776139472595,0.017236410296549882,0.017234501106964326
1927,neptune,-0.021335034090231263,-0.021659424053506626,0.01703104356627324,0.017027030891731628
1928,neptune,-0.01618229780444003,-0.016406089378126005,0.01699582918870379,0.016989481822690063
1929,neptune,-0.004835739822530699,-0.0053725205404035895,0.017147209671343328,0.017143822016251534
1930,neptune,0.009703928770221786,0.010055909112636029,0.017433607751932464,0.017430902599978985
1931,neptune,0.022517892215266615,0.022732383307504923,0.017768579682760233,0.017770652582628742
1932,neptune,0.02792839270692225,0.0280135446986172,0.018053674821844248,0.018061300341815318
1933,neptune,0.024597353426043765,0.02466204344527402,0.018214886996723235,0.01822452594495127
1934,neptune,0.014849989931448098,0.014789282359388018,0.018206784156492486,0.01821791451966872
1935,neptune,0.0029338955806881514,0.0027712243791834434,0.018027569829703754,0.018036401375523706
1936,neptune,-0.007606308276713227,-0.007784148899227972,0.017713395435118344,0.0177168202396437
1937,neptune,-0.014836138527020233,-0.014843499469070875,0.017333964727759693,0.017333149963951133
1938,neptune,-0.018081669967774265,-0.018229031900567575,0.01698414247076255,0.016979142389154493
1939,neptune,-0.017585613002132728,-0.017639990969663462,0.01675422981500349,0.016747835000781797
1940,neptune,-0.013882861800263647,-0.01415195142710217,0.01670879240300906,0.016704151285058023
1941,neptune,-0.007959499982183257,-0.007992646192724294,0.01685053417593372,0.016846599122138685
1942,neptune,-0.0005553132915073743,-0.0007143059033185213,0.017126740022270246,0.01712766065189005
1943,neptune,0.007179637197172184,0.007384958657703557,0.017444558265309315,0.017446960280259077
1944,neptune,0.014490374522503886,0.014509088175049638,0.01771836666339666,0.017722922201346376
1945,neptune,0.01997151382124165,0.02033796433040557,0.017872222945593333,0.01788077683494028
1946,neptune,0.022386426005994085,0.02233264731507456,0.01787320512131516,0.017882625517956694
1947,neptune,0.0200203265039273,0.02033864008070755,0.017719771187420897,0.017727488481131874
1948,neptune,0.011807824204232499,0.011699671584156857,0.01745200940209591,0.017457503551397045
1949,neptune,-0.002093517644332276,-0.0018241976695380021,0.017138196656168184,0.017136739667750863
1950,neptune,-0.0171602675001112,-0.01732451127778108,0.016869641266506023,0.016864037734316235
1951,neptune,-0.02626887750843867,-0.026779791731473816,0.016734391899631086,0.01672717782145265
1952,neptune,-0.0247901654762935,-0.02509781525284162,0.016785421919025878,0.016778851393574448
1953,neptune,-0.014894338413546131,-0.015355148522266935,0.01701618526913616,0.017014881745266344
1954,neptune,-0.0026036124617400233,-0.0023074392913224966,0.017361494674652766,0.017363124351175114
1955,neptune,0.008282598960875326,0.00836006041398038,0.017728385566030583,0.01773381409473629
1956,neptune,0.015707097778380388,0.016146219802879017,0.018020908826569048,0.018028035942293866
1957,neptune,0.019430395503957476,0.019467205378327163,0.01817345076536446,0.01818008243733831
1958,neptune,0.019470871297917455,0.019659913114782934,0.018147783629746287,0.01815589020899391
1959,neptune,0.016411926632431656,0.016315412382347027,0.01795532344822912,0.017963717626659464
1960,neptune,0.010674851917292682,0.010782063415449378,0.017639120056703844,0.017643053467151663
1961,neptune,0.003205004624662532,0.0031829449802943124,0.017282765918283906,0.017284308490982937
1962,neptune,-0.005163941494550928,-0.005038917050312528,0.016980204443447937,0.016975309637390884
1963,neptune,-0.012993918327086988,-0.013039795955536171,0.016819428047432805,0.016811593146304864
1964,neptune,-0.01880786248989568,-0.018954362079247965,0.016843128615462517,0.01683631140924905
1965,neptune,-0.020883683884871142,-0.02098362924523681,0.017037040369258263,0.01703423195101043
1966,neptune,-0.01787880459794548,-0.018292528470184175,0.017326140186063366,0.017329221140815077
1967,neptune,-0.009605084235897248,-0.009654078638475982,0.01761951173804485,0.01762638432145761
1968,neptune,0.002805466713895367,0.002719586437964704,0.017833157050667327,0.017840867137866156
1969,neptune,0.01602842101497337,0.016637208970376974,0.017908142168490324,0.017910061981145534
1970,neptune,0.02583270700938396,0.02586092655211697,0.017825269203016705,0.017830972810162757
1971,neptune,0.027994230838135865,0.028338902537140078,0.017597578357069665,0.017601819389770568
1972,neptune,0.021861250287307444,0.021740315113801395,0.017278672959924246,0.017282642913513363
1973,neptune,0.00948206394089731,0.00973979344847797,0.016944282504299885,0.016942913843550553
1974,neptune,-0.004048438932303008,-0.004108439649164095,0.01668817608689483,0.016684703874830214
1975,neptune,-0.014552830708308206,-0.014681954763308858,0.016586144643640752,0.016582801843547573
1976,neptune,-0.01979534971776107,-0.020004697672324337,0.016677560199960074,0.01667009214830782
1977,neptune,-0.019668146178342952,-0.02000794307111869,0.01693530904326214,0.016931324583087298
1978,neptune,-0.015540100696856579,-0.015594239878525302,0.017290663508996097,0.017291790590590786
1979,neptune,-0.008900655750166348,-0.009017499830035766,0.017647696327169553,0.01765347747472821
1980,neptune,-0.0012961673216553395,-0.0010814658140887276,0.017924171820836922,0.01793432970609996
1981,neptune,0.006195400957639794,0.006219822294168508,0.018060053740949156,0.018069262235425
1982,neptune,0.012517945401674615,0.012747611519719955,0.018030790352208302,0.018039249581880974
1983,neptune,0.017064701571559173,0.01701155682325223,0.017847866406917202,0.017852634125868613
1984,neptune,0.01893390441709159,0.019003536050315094,0.01755827612606055,0.017559049389875236
1985,neptune,0.017587498574446383,0.01755147020900522,0.01724580162700816,0.017245898497976867
1986,neptune,0.012081816074696303,0.012476596909873523,0.017007379927422565,0.01700325718576563
1987,neptune,0.0022485163961480947,0.002358850059436868,0.01692316034099353,0.016921848769328483
1988,neptune,-0.011202062068468233,-0.010887216620109027,0.01702363919240525,0.017019020065587486
1989,neptune,-0.024090261881689588,-0.02463218512691044,0.017282758063378912,0.017279249817835997
1990,neptune,-0.029574588232026817,-0.029644328832889272,0.017617549596277038,0.01761792524712661
1991,neptune,-0.02327981050172414,-0.023467297479271464,0.017936116089259324,0.01794251640881178
1992,neptune,-0.009195505628852305,-0.009228880337795647,0.018150356738516463,0.01815881426974697
1993,neptune,0.004960485392477499,0.005564149095631424,0.018208923990696436,0.018211378990946804
1994,neptune,0.015021651843252845,0.015048229873803118,0.01809269424233354,0.018101596699020304
1995,neptune,0.019702279593515514,0.019974697184631136,0.017827970335181364,0.01783319981745239
1996,neptune,0.020041045573304512,0.01994252178477803,0.01747246710297752,0.01747316954848243
1997,neptune,0.016763730345819114,0.016973306567063112,0.017115768104389507,0.017111310188789048
1998,neptune,0.011039042320938842,0.011048033092705096,0.016851481908990447,0.01684622286388833
1999,neptune,0.0036599852514682444,0.003870814466451082,0.016755544076047006,0.0167541742414379
2000,neptune,-0.0042856673554872654,-0.004344215021809121,0.01685370711053628,0.016849277463070765
2001,neptune,-0.011798534618195692,-0.011820277665335202,0.017108162444189508,0.017107739708671344
2002,neptune,-0.01755357179073509,-0.017837823921678403,0.017439406651451068,0.017441096332498084
2003,neptune,-0.020447211271092485,-0.020643579283640794,0.017750525938525514,0.017753680897852578
2004,neptune,-0.01925137830909941,-0.019483167344485342,0.017966838356264617,0.01797525483882499
2005,neptune,-0.013580470856456028,-0.013596558482973805,0.01803375289950821,0.018034438692413012
2006,neptune,-0.003958789145720363,-0.0038986219729715706,0.017942007827521842,0.01795147689950652
2007,neptune,0.007798755552108861,0.007823585458905512,0.017714553874699095,0.01772064372217399
2008,neptune,0.018511577271901208,0.018716541770413635,0.017415854193870497,0.01741633721783416
2009,neptune,0.024797976505681534,0.024789689190284053,0.01712858113996516,0.017124297538941586
2010,neptune,0.02359093454085585,0.02417950323750119,0.016950185400177762,0.01694263114813231
2011,neptune,0.014680947526129475,0.014797177725456403,0.01694670136916481,0.016939628487056248
2012,neptune,0.0007305395786346552,0.0010361418754869167,0.017134186520733716,0.017131592460927006
2013,neptune,-0.012818547550547644,-0.013251940291193347,0.017463310200152106,0.01746352076792287
2014,neptune,-0.021711398613395695,-0.022105246442663085,0.017844458309386732,0.017849203260887576
2015,neptune,-0.023876576065568825,-0.023934547529466086,0.018180167501876423,0.018187129911528772
2016,neptune,-0.020251368837609526,-0.0203934018963242,0.01838989320184148,0.018395954975401817
2017,neptune,-0.012995651327822265,-0.012887913698395216,0.018427850485906425,0.01843684858930317
2018,neptune,-0.004242619508300595,-0.004213998070467717,0.01828608250819235,0.018294164329904227
2019,neptune,0.004113741548574211,0.004241655408025102,0.01800191356144241,0.01800810150161883
2020,neptune,0.011043770924796786,0.010982007986442544,0.017643980095885553,0.01764647400228747
2021,neptune,0.015699106398029208,0.015811986085018805,0.017312174838688615,0.017308720988008203
2022,neptune,0.017706525552614233,0.017694701354458633,0.017096551249987334,0.01708911795727472
2023,neptune,0.01665867798990262,0.01695164986364294,0.01706244016544757,0.017054736470148896
2024,neptune,0.012407419082996743,0.012511244025098942,0.017210842444097194,0.01720565467852392
2025,neptune,0.004741893169831006,0.0050987869797987345,0.017487051848608978,0.017489246343217038
2026,neptune,-0.005684786932765762,-0.005883364501296255,0.017794989016435957,0.017800278250412544
2027,neptune,-0.017880426280418756,-0.017876318696972576,0.018047499735014762,0.018055210411607445
