dataset,cohort,genotype,condition,source_file,source_plant,angle_deg,event,plant_id,u_ara,position_ara,heldout,source_bin,source_orientation
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,307.0,6,bot1-7_JC-JL_P112,1.7055555555555555,1.8277777777777775,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,140.0,7,bot1-7_JC-JL_P112,0.7777777777777778,0.6055555555555552,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,109.0,8,bot1-7_JC-JL_P112,0.6055555555555555,1.2111111111111104,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,335.0,9,bot1-7_JC-JL_P112,1.8611111111111112,1.072222222222221,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,206.0,10,bot1-7_JC-JL_P112,1.1444444444444444,0.216666666666665,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,292.0,11,bot1-7_JC-JL_P112,1.6222222222222222,1.8388888888888868,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,259.0,12,bot1-7_JC-JL_P112,1.4388888888888889,1.277777777777775,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,239.0,13,bot1-7_JC-JL_P112,1.3277777777777777,0.6055555555555525,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,322.0,14,bot1-7_JC-JL_P112,1.788888888888889,0.39444444444444215,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,116.0,15,bot1-7_JC-JL_P112,0.6444444444444445,1.0388888888888879,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,86.0,16,bot1-7_JC-JL_P112,0.4777777777777778,1.5166666666666657,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,205.0,17,bot1-7_JC-JL_P112,1.1388888888888888,0.655555555555555,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,249.0,18,bot1-7_JC-JL_P112,1.3833333333333333,0.03888888888888786,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,66.0,19,bot1-7_JC-JL_P112,0.36666666666666664,0.405555555555555,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,142.0,20,bot1-7_JC-JL_P112,0.7888888888888889,1.1944444444444429,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,89.0,21,bot1-7_JC-JL_P112,0.49444444444444446,1.6888888888888864,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,85.0,22,bot1-7_JC-JL_P112,0.4722222222222222,0.16111111111110787,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,106.0,23,bot1-7_JC-JL_P112,0.5888888888888889,0.7499999999999964,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,304.0,24,bot1-7_JC-JL_P112,1.6888888888888889,0.43888888888888644,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,127.0,25,bot1-7_JC-JL_P112,0.7055555555555556,1.1444444444444422,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,296.0,26,bot1-7_JC-JL_P112,1.6444444444444444,0.7888888888888879,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,145.0,27,bot1-7_JC-JL_P112,0.8055555555555556,1.594444444444445,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,285.0,28,bot1-7_JC-JL_P112,1.5833333333333333,1.1777777777777771,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,149.0,29,bot1-7_JC-JL_P112,0.8277777777777777,0.005555555555556424,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,312.0,30,bot1-7_JC-JL_P112,1.7333333333333334,1.7388888888888907,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,107.0,31,bot1-7_JC-JL_P112,0.5944444444444444,0.3333333333333357,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,148.0,32,bot1-7_JC-JL_P112,0.8222222222222222,1.1555555555555586,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,266.0,33,bot1-7_JC-JL_P112,1.4777777777777779,0.63333333333334,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,319.0,34,bot1-7_JC-JL_P112,1.7722222222222221,0.40555555555556566,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,284.0,35,bot1-7_JC-JL_P112,1.5777777777777777,1.9833333333333414,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,9.0,36,bot1-7_JC-JL_P112,0.05,0.033333333333338544,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,261.0,37,bot1-7_JC-JL_P112,1.45,1.4833333333333414,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,217.0,38,bot1-7_JC-JL_P112,1.2055555555555555,0.6888888888888971,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,74.0,39,bot1-7_JC-JL_P112,0.4111111111111111,1.1000000000000085,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,82.0,40,bot1-7_JC-JL_P112,0.45555555555555555,1.5555555555555642,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,111.0,41,bot1-7_JC-JL_P112,0.6166666666666667,0.17222222222223138,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,306.0,42,bot1-7_JC-JL_P112,1.7,1.8722222222222342,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,140.0,43,bot1-7_JC-JL_P112,0.7777777777777778,0.6500000000000128,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,301.0,44,bot1-7_JC-JL_P112,1.6722222222222223,0.32222222222223706,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,135.0,45,bot1-7_JC-JL_P112,0.75,1.072222222222237,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,297.0,46,bot1-7_JC-JL_P112,1.65,0.7222222222222356,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,147.0,47,bot1-7_JC-JL_P112,0.8166666666666667,1.5388888888889056,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,270.0,48,bot1-7_JC-JL_P112,1.5,1.0388888888889056,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,112.0,49,bot1-7_JC-JL_P112,0.6222222222222222,1.6611111111111256,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,308.0,50,bot1-7_JC-JL_P112,1.711111111111111,1.3722222222222342,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,142.0,51,bot1-7_JC-JL_P112,0.7888888888888889,0.16111111111112564,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,168.0,52,bot1-7_JC-JL_P112,0.9333333333333333,1.0944444444444557,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,199.0,53,bot1-7_JC-JL_P112,1.1055555555555556,0.20000000000000995,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,290.0,54,bot1-7_JC-JL_P112,1.6111111111111112,1.8111111111111242,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,136.0,55,bot1-7_JC-JL_P112,0.7555555555555555,0.5666666666666771,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,16.0,56,bot1-7_JC-JL_P112,0.08888888888888889,0.6555555555555657,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,113.0,57,bot1-7_JC-JL_P112,0.6277777777777778,1.2833333333333456,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,97.0,58,bot1-7_JC-JL_P112,0.5388888888888889,1.822222222222237,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,208.0,59,bot1-7_JC-JL_P112,1.1555555555555554,0.9777777777777956,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,81.0,60,bot1-7_JC-JL_P112,0.45,1.4277777777777985,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,150.0,61,bot1-7_JC-JL_P112,0.8333333333333334,0.26111111111113416,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,298.0,62,bot1-7_JC-JL_P112,1.6555555555555554,1.9166666666666927,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,118.0,63,bot1-7_JC-JL_P112,0.6555555555555556,0.5722222222222513,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,96.0,64,bot1-7_JC-JL_P112,0.5333333333333333,1.1055555555555827,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,198.0,65,bot1-7_JC-JL_P112,1.1,0.20555555555557703,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,98.0,66,bot1-7_JC-JL_P112,0.5444444444444444,0.7500000000000284,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,38.0,67,bot1-7_JC-JL_P112,0.2111111111111111,0.961111111111137,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,68.0,68,bot1-7_JC-JL_P112,0.37777777777777777,1.338888888888917,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,64.0,69,bot1-7_JC-JL_P112,0.35555555555555557,1.6944444444444713,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,313.0,70,bot1-7_JC-JL_P112,1.738888888888889,1.4333333333333655,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,131.0,71,bot1-7_JC-JL_P112,0.7277777777777777,0.16111111111113985,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,112,60.0,72,bot1-7_JC-JL_P112,0.3333333333333333,0.49444444444446844,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,265.0,1,bot1-7_JC-JL_P113,1.4722222222222223,1.4722222222222223,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,141.0,2,bot1-7_JC-JL_P113,0.7833333333333333,0.25555555555555554,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,129.0,3,bot1-7_JC-JL_P113,0.7166666666666667,0.9722222222222223,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,133.0,4,bot1-7_JC-JL_P113,0.7388888888888889,1.7111111111111112,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,131.0,5,bot1-7_JC-JL_P113,0.7277777777777777,0.4388888888888891,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,143.0,6,bot1-7_JC-JL_P113,0.7944444444444444,1.2333333333333334,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,111.0,7,bot1-7_JC-JL_P113,0.6166666666666667,1.8499999999999996,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,125.0,8,bot1-7_JC-JL_P113,0.6944444444444444,0.5444444444444443,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,132.0,9,bot1-7_JC-JL_P113,0.7333333333333333,1.2777777777777777,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,46.0,10,bot1-7_JC-JL_P113,0.25555555555555554,1.5333333333333332,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,105.0,11,bot1-7_JC-JL_P113,0.5833333333333334,0.11666666666666714,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,112.0,12,bot1-7_JC-JL_P113,0.6222222222222222,0.7388888888888889,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,59.0,13,bot1-7_JC-JL_P113,0.3277777777777778,1.0666666666666664,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,233.0,14,bot1-7_JC-JL_P113,1.2944444444444445,0.3611111111111107,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,258.0,15,bot1-7_JC-JL_P113,1.4333333333333333,1.7944444444444443,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,143.0,16,bot1-7_JC-JL_P113,0.7944444444444444,0.5888888888888886,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,124.0,17,bot1-7_JC-JL_P113,0.6888888888888889,1.2777777777777768,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,127.0,18,bot1-7_JC-JL_P113,0.7055555555555556,1.9833333333333325,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,269.0,19,bot1-7_JC-JL_P113,1.4944444444444445,1.4777777777777779,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,130.0,20,bot1-7_JC-JL_P113,0.7222222222222222,0.1999999999999993,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,85.0,21,bot1-7_JC-JL_P113,0.4722222222222222,0.6722222222222207,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,38.0,22,bot1-7_JC-JL_P113,0.2111111111111111,0.8833333333333329,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,138.0,23,bot1-7_JC-JL_P113,0.7666666666666667,1.6499999999999986,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,119.0,24,bot1-7_JC-JL_P113,0.6611111111111111,0.31111111111111,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,118.0,25,bot1-7_JC-JL_P113,0.6555555555555556,0.966666666666665,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,58.0,26,bot1-7_JC-JL_P113,0.32222222222222224,1.2888888888888879,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,76.0,27,bot1-7_JC-JL_P113,0.4222222222222222,1.7111111111111086,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,116.0,28,bot1-7_JC-JL_P113,0.6444444444444445,0.3555555555555543,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,46.0,29,bot1-7_JC-JL_P113,0.25555555555555554,0.6111111111111107,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,224.0,30,bot1-7_JC-JL_P113,1.2444444444444445,1.8555555555555543,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,258.0,31,bot1-7_JC-JL_P113,1.4333333333333333,1.2888888888888879,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,125.0,32,bot1-7_JC-JL_P113,0.6944444444444444,1.9833333333333307,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,145.0,33,bot1-7_JC-JL_P113,0.8055555555555556,0.7888888888888879,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,126.0,34,bot1-7_JC-JL_P113,0.7,1.4888888888888872,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,40.0,35,bot1-7_JC-JL_P113,0.2222222222222222,1.7111111111111086,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,216.0,36,bot1-7_JC-JL_P113,1.2,0.9111111111111079,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,198.0,37,bot1-7_JC-JL_P113,1.1,0.011111111111109295,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,49.0,38,bot1-7_JC-JL_P113,0.2722222222222222,0.28333333333333144,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,36.0,39,bot1-7_JC-JL_P113,0.2,0.48333333333333073,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,84.0,40,bot1-7_JC-JL_P113,0.4666666666666667,0.9499999999999957,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,130.0,41,bot1-7_JC-JL_P113,0.7222222222222222,1.6722222222222172,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,262.0,42,bot1-7_JC-JL_P113,1.4555555555555555,1.1277777777777729,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,128.0,43,bot1-7_JC-JL_P113,0.7111111111111111,1.838888888888885,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,55.0,44,bot1-7_JC-JL_P113,0.3055555555555556,0.1444444444444386,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,220.0,45,bot1-7_JC-JL_P113,1.2222222222222223,1.36666666666666,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,200.0,46,bot1-7_JC-JL_P113,1.1111111111111112,0.4777777777777743,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,194.0,47,bot1-7_JC-JL_P113,1.0777777777777777,1.55555555555555,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,209.0,48,bot1-7_JC-JL_P113,1.1611111111111112,0.7166666666666615,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,261.0,49,bot1-7_JC-JL_P113,1.45,0.1666666666666643,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,138.0,50,bot1-7_JC-JL_P113,0.7666666666666667,0.93333333333333,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,163.0,51,bot1-7_JC-JL_P113,0.9055555555555556,1.8388888888888886,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,102.0,52,bot1-7_JC-JL_P113,0.5666666666666667,0.40555555555555856,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,141.0,53,bot1-7_JC-JL_P113,0.7833333333333333,1.18888888888889,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,252.0,54,bot1-7_JC-JL_P113,1.4,0.5888888888888886,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,136.0,55,bot1-7_JC-JL_P113,0.7555555555555555,1.3444444444444414,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,235.0,56,bot1-7_JC-JL_P113,1.3055555555555556,0.6499999999999986,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,220.0,57,bot1-7_JC-JL_P113,1.2222222222222223,1.87222222222222,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,279.0,58,bot1-7_JC-JL_P113,1.55,1.4222222222222172,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,46.0,59,bot1-7_JC-JL_P113,0.25555555555555554,1.67777777777777,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,82.0,60,bot1-7_JC-JL_P113,0.45555555555555555,0.13333333333332575,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,122.0,61,bot1-7_JC-JL_P113,0.6777777777777778,0.8111111111111029,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,51.0,62,bot1-7_JC-JL_P113,0.2833333333333333,1.0944444444444343,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,209.0,63,bot1-7_JC-JL_P113,1.1611111111111112,0.25555555555554577,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,41.0,64,bot1-7_JC-JL_P113,0.22777777777777777,0.48333333333332007,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,210.0,65,bot1-7_JC-JL_P113,1.1666666666666667,1.6499999999999844,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,259.0,66,bot1-7_JC-JL_P113,1.4388888888888889,1.0888888888888744,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,126.0,67,bot1-7_JC-JL_P113,0.7,1.7888888888888772,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,257.0,68,bot1-7_JC-JL_P113,1.4277777777777778,1.2166666666666544,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,216.0,69,bot1-7_JC-JL_P113,1.2,0.4166666666666572,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,278.0,70,bot1-7_JC-JL_P113,1.5444444444444445,1.9611111111111015,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,38.0,71,bot1-7_JC-JL_P113,0.2111111111111111,0.17222222222221006,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,56.0,72,bot1-7_JC-JL_P113,0.3111111111111111,0.48333333333332007,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,131.0,73,bot1-7_JC-JL_P113,0.7277777777777777,1.2111111111110944,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,234.0,74,bot1-7_JC-JL_P113,1.3,0.5111111111110915,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,128.0,75,bot1-7_JC-JL_P113,0.7111111111111111,1.2222222222222001,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,56.0,76,bot1-7_JC-JL_P113,0.3111111111111111,1.5333333333333101,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,150.0,77,bot1-7_JC-JL_P113,0.8333333333333334,0.3666666666666458,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,102.0,78,bot1-7_JC-JL_P113,0.5666666666666667,0.9333333333333158,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,113,104.0,79,bot1-7_JC-JL_P113,0.5777777777777777,1.5111111111110915,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,124.0,1,bot1-7_JC-JL_P114,0.6888888888888889,0.6888888888888889,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,146.0,2,bot1-7_JC-JL_P114,0.8111111111111111,1.5,False,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,139.0,3,bot1-7_JC-JL_P114,0.7722222222222223,0.27222222222222214,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,258.0,4,bot1-7_JC-JL_P114,1.4333333333333333,1.7055555555555557,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,242.0,5,bot1-7_JC-JL_P114,1.3444444444444446,1.0500000000000007,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,276.0,6,bot1-7_JC-JL_P114,1.5333333333333334,0.5833333333333339,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,115.0,7,bot1-7_JC-JL_P114,0.6388888888888888,1.2222222222222232,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,124.0,8,bot1-7_JC-JL_P114,0.6888888888888889,1.9111111111111123,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,119.0,9,bot1-7_JC-JL_P114,0.6611111111111111,0.5722222222222229,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,128.0,10,bot1-7_JC-JL_P114,0.7111111111111111,1.2833333333333332,True,,
Landrein2015,bot1-7_JC-JL,bot1-7,JC-JL,bot17-JC-JL.txt,114,146.0,11,bot1-7_JC-JL_P114,0.8111111111111111,0.094444444444445,True,,
