replicate,observed_expected_ratio,excess_ratio
646,0.9988915423267659,-0.0011084576732340867
647,1.0000070103970151,7.010397015116965e-06
648,0.9994571401836287,-0.000542859816371255
649,0.9999812315494395,-1.8768450560480154e-05
650,1.0000693869249029,6.938692490288112e-05
651,0.9987645232124759,-0.0012354767875241146
652,0.9986851438775605,-0.0013148561224395339
653,0.9997203067406817,-0.00027969325931831435
654,0.9988164491674826,-0.0011835508325174215
655,0.998755969325726,-0.0012440306742740326
656,0.997367324027613,-0.002632675972387033
657,0.9979970482718091,-0.0020029517281908715
658,1.0001366514039958,0.00013665140399576892
659,0.9971971008561736,-0.002802899143826365
660,0.9996407433471007,-0.00035925665289926467
661,0.9990384743320464,-0.0009615256679536
662,0.9985485304335606,-0.0014514695664393784
663,0.9980593892372281,-0.001940610762771855
664,0.9991994255996054,-0.0008005744003946047
665,1.0008722983076757,0.0008722983076756563
666,0.999302068528903,-0.0006979314710969797
667,0.9978475329415979,-0.0021524670584021077
668,0.9986352656004058,-0.0013647343995941696
669,0.9986891537119758,-0.0013108462880242477
670,1.0002473707763726,0.00024737077637260185
671,0.9999205447496974,-7.945525030261802e-05
672,0.996957031658548,-0.0030429683414520126
673,0.9984092518180239,-0.0015907481819761315
674,0.9998026343573531,-0.00019736564264694056
675,1.0001643628357597,0.00016436283575971267
676,0.9985994569153898,-0.0014005430846102396
677,0.9989182173585248,-0.0010817826414751819
678,0.9982829622981217,-0.0017170377018782546
679,0.9981130036813797,-0.0018869963186203265
680,0.9999078784295543,-9.212157044569125e-05
681,0.9999097819570952,-9.02180429047661e-05
682,0.9991610564909266,-0.000838943509073431
683,0.9992673840183849,-0.0007326159816151145
684,0.9989294025456509,-0.0010705974543491203
685,0.999033354818983,-0.0009666451810169674
686,0.9971515788156817,-0.0028484211843182727
687,0.998559366612104,-0.0014406333878960176
688,0.9991156592987472,-0.0008843407012527615
689,0.9982539225449989,-0.001746077455001105
690,0.9990969188831559,-0.0009030811168441177
691,1.0003144516600482,0.00031445166004817615
692,0.997425851085055,-0.002574148914945007
693,0.9992190607789383,-0.000780939221061705
694,0.9974059663406134,-0.0025940336593865965
695,0.9971156145605061,-0.002884385439493875
696,0.9979503048730259,-0.0020496951269740604
697,0.9979356509725087,-0.002064349027491308
698,1.000205703966803,0.00020570396680308356
699,1.000628192016771,0.0006281920167710009
700,0.9987135618307568,-0.0012864381692432314
701,0.9992777214717053,-0.0007222785282946509
702,0.9998028179022564,-0.00019718209774355344
703,0.9996928996380192,-0.0003071003619807833
704,0.9979893515116409,-0.002010648488359079
705,0.9986727224312416,-0.0013272775687583893
706,0.9995534946493623,-0.000446505350637727
707,0.9998923595712245,-0.00010764042877553504
708,0.9993498718100446,-0.0006501281899553568
709,0.9989174065682808,-0.0010825934317192365
710,0.9977508277802306,-0.002249172219769391
711,0.9983936422276676,-0.001606357772332423
712,0.9986187434447521,-0.0013812565552479006
713,0.9973674731770827,-0.0026325268229172583
714,0.9995600971884986,-0.00043990281150141364
715,0.9986692341125475,-0.001330765887452512
716,0.9977077185570297,-0.002292281442970334
717,0.9998032415517172,-0.00019675844828281885
718,0.9992444458877545,-0.0007555541122454823
719,0.9980974751924604,-0.0019025248075396073
720,0.9974724612093768,-0.002527538790623174
721,0.9992345554103292,-0.0007654445896707607
722,0.9980945150104367,-0.001905484989563333
723,0.9983747433239757,-0.0016252566760243115
724,0.9978015531491649,-0.002198446850835145
725,0.9980644071860102,-0.001935592813989806
726,0.9991648210764269,-0.0008351789235730989
727,0.9990090585710757,-0.000990941428924308
728,0.9983799427837163,-0.0016200572162836657
729,0.9976471352086266,-0.0023528647913734213
730,0.9970975340235482,-0.002902465976451829
731,1.001649896345625,0.0016498963456250682
732,0.9973326068961317,-0.0026673931038683207
733,1.0025760624745783,0.002576062474578311
734,1.0005226012484107,0.0005226012484107478
735,0.9992327191129537,-0.0007672808870462511
736,0.9996647354847354,-0.00033526451526455503
737,1.0001230709178257,0.00012307091782570723
738,0.9987784686148173,-0.0012215313851826615
739,1.0006809435516304,0.0006809435516303974
740,0.997806202052725,-0.0021937979472750335
741,0.9985749809914157,-0.0014250190085842718
742,0.9991988400863662,-0.000801159913633831
743,0.9977798402386077,-0.0022201597613923374
744,0.9986145559389699,-0.0013854440610301388
745,0.9988968369169697,-0.0011031630830302674
746,1.0008500591268725,0.0008500591268725266
747,1.0005866066508275,0.000586606650827548
748,0.9979860235610543,-0.0020139764389457415
749,0.9994671694375359,-0.000532830562464115
750,0.9996945650219106,-0.0003054349780894361
751,0.9959776073171425,-0.004022392682857534
752,0.9983576878569269,-0.001642312143073088
753,1.000556746238607,0.0005567462386069089
754,0.9985477246577492,-0.0014522753422507861
755,0.9979798660948027,-0.0020201339051972855
756,0.9994668773148864,-0.0005331226851136295
757,0.9998379959374972,-0.0001620040625027741
758,0.9974310097349691,-0.0025689902650308793
759,0.998732753941239,-0.0012672460587610512
760,0.9966898540847506,-0.003310145915249363
761,0.9997999858409139,-0.00020001415908610376
762,0.9987144995664266,-0.00128550043357345
763,0.9990620549710036,-0.0009379450289963565
764,0.9994899097421772,-0.0005100902578227817
765,0.9963068244374023,-0.003693175562597739
766,0.9972023551060116,-0.0027976448939883714
767,0.9996145173743218,-0.0003854826256781685
768,0.9976505008357618,-0.0023494991642382113
769,0.9980478101788696,-0.0019521898211304345
770,0.9988102442691926,-0.0011897557308073736
771,0.9985951571942334,-0.0014048428057665818
772,0.9972295067276993,-0.0027704932723007225
773,0.9995146292962739,-0.0004853707037261179
774,0.9994968507229877,-0.000503149277012338
775,0.9989060459769701,-0.0010939540230299194
776,0.9983764423844057,-0.0016235576155942955
777,0.996897494548227,-0.003102505451773041
778,0.9988377022493042,-0.0011622977506957621
779,0.9981807267789106,-0.0018192732210894347
780,0.9981950925091625,-0.001804907490837504
781,0.9967671545904836,-0.003232845409516405
782,0.9962071153184551,-0.003792884681544928
783,0.9997999172212526,-0.00020008277874739022
784,1.0003002514583776,0.0003002514583776428
785,0.9983747403855803,-0.0016252596144197273
786,0.9977812077552957,-0.0022187922447043373
787,0.9979779842082822,-0.0020220157917177906
788,0.9988058960848593,-0.0011941039151407429
789,0.9967767100416809,-0.003223289958319109
790,0.9986691697571475,-0.001330830242852521
791,0.9995335345835992,-0.0004664654164008297
792,1.000070703932414,7.070393241392914e-05
793,0.9993146756691718,-0.0006853243308282408
794,0.9962437870157096,-0.003756212984290408
795,0.9980339183953536,-0.001966081604646397
796,1.001273160569617,0.0012731605696170156
797,0.9997340480994341,-0.00026595190056588613
798,0.9970569698345754,-0.0029430301654246316
799,0.9992390008246053,-0.0007609991753947387
