salt,source,bin_low,bin_high,bin_center,proportion_of_split_weight
899,AC,0.0,0.25,0.125,0.08333333333333336
899,AC,0.25,0.5,0.375,0.0
899,AC,0.5,0.75,0.625,0.16666666666666669
899,AC,0.75,1.0,0.875,0.25000000000000006
899,AC,1.0,1.25,1.125,0.08333333333333331
899,AC,1.25,1.5,1.375,0.08333333333333331
899,AC,1.5,1.75,1.625,0.16666666666666663
899,AC,1.75,2.0,1.875,0.16666666666666663
900,C,0.0,0.25,0.125,0.04342382211494835
900,C,0.25,0.5,0.375,0.13027146634484504
900,C,0.5,0.75,0.625,0.1736952884597934
900,C,0.75,1.0,0.875,0.10855955528737088
900,C,1.0,1.25,1.125,0.19540719951726757
900,C,1.25,1.5,1.375,0.0868476442298967
900,C,1.5,1.75,1.625,0.10855955528737078
900,C,1.75,2.0,1.875,0.15323546875850727
900,AC,0.0,0.25,0.125,0.14285714285714285
900,AC,0.25,0.5,0.375,0.07142857142857142
900,AC,0.5,0.75,0.625,0.21428571428571427
900,AC,0.75,1.0,0.875,0.14285714285714285
900,AC,1.0,1.25,1.125,0.17857142857142858
900,AC,1.25,1.5,1.375,0.07142857142857142
900,AC,1.5,1.75,1.625,0.14285714285714285
900,AC,1.75,2.0,1.875,0.03571428571428571
901,C,0.0,0.25,0.125,0.10452970119844383
901,C,0.25,0.5,0.375,0.1493281445692056
901,C,0.5,0.75,0.625,0.08959688674152336
901,C,0.75,1.0,0.875,0.13439533011228505
901,C,1.0,1.25,1.125,0.16426095902612617
901,C,1.25,1.5,1.375,0.14932814456920543
901,C,1.5,1.75,1.625,0.13420836688215576
901,C,1.75,2.0,1.875,0.07435246690105483
901,AC,0.0,0.25,0.125,0.13172361565088614
901,AC,0.25,0.5,0.375,0.18441306191124066
901,AC,0.5,0.75,0.625,0.13172361565088622
901,AC,0.75,1.0,0.875,0.052689446260354496
901,AC,1.0,1.25,1.125,0.026344723130177248
901,AC,1.25,1.5,1.375,0.1580683387810635
901,AC,1.5,1.75,1.625,0.13139377196686566
901,AC,1.75,2.0,1.875,0.18364342664852606
902,C,0.0,0.25,0.125,0.11752516407350723
902,C,0.25,0.5,0.375,0.14270912780354436
902,C,0.5,0.75,0.625,0.10913050949682802
902,C,0.75,1.0,0.875,0.08394654576679075
902,C,1.0,1.25,1.125,0.15800104801404208
902,C,1.25,1.5,1.375,0.09953794376585988
902,C,1.5,1.75,1.625,0.14101208700163484
902,C,1.75,2.0,1.875,0.14813757407779285
902,AC,0.0,0.25,0.125,0.08532012007010852
902,AC,0.25,0.5,0.375,0.13407447439588488
902,AC,0.5,0.75,0.625,0.09750870865155246
902,AC,0.75,1.0,0.875,0.12188588581444058
902,AC,1.0,1.25,1.125,0.12043646681379616
902,AC,1.25,1.5,1.375,0.18065470022069433
902,AC,1.5,1.75,1.625,0.10839282013241659
902,AC,1.75,2.0,1.875,0.15172682390110648
903,C,0.0,0.25,0.125,0.09647137965416935
903,C,0.25,0.5,0.375,0.14841750716026061
903,C,0.5,0.75,0.625,0.11131313037019537
903,C,0.75,1.0,0.875,0.14812937968210357
903,C,1.0,1.25,1.125,0.10915217428402148
903,C,1.25,1.5,1.375,0.14553623237869417
903,C,1.5,1.75,1.625,0.1405112053268337
903,C,1.75,2.0,1.875,0.1004689911437217
903,AC,0.0,0.25,0.125,0.10224322192308755
903,AC,0.25,0.5,0.375,0.12496393790599578
903,AC,0.5,0.75,0.625,0.09088286393163346
903,AC,0.75,1.0,0.875,0.09088286393163349
903,AC,1.0,1.25,1.125,0.11139815862586645
903,AC,1.25,1.5,1.375,0.11139815862586679
903,AC,1.5,1.75,1.625,0.20537901683774826
903,AC,1.75,2.0,1.875,0.16285177821816824
904,C,0.0,0.25,0.125,0.09702076163465609
904,C,0.25,0.5,0.375,0.1617012693910934
904,C,0.5,0.75,0.625,0.14014110013894762
904,C,0.75,1.0,0.875,0.11858093088680188
904,C,1.0,1.25,1.125,0.1617012693910934
904,C,1.25,1.5,1.375,0.07508313012698743
904,C,1.5,1.75,1.625,0.11754290968411406
904,C,1.75,2.0,1.875,0.12822862874630614
904,AC,0.0,0.25,0.125,0.0
904,AC,0.25,0.5,0.375,0.14687455644168454
904,AC,0.5,0.75,0.625,0.14687455644168448
904,AC,0.75,1.0,0.875,0.12239546370140372
904,AC,1.0,1.25,1.125,0.17135364918196522
904,AC,1.25,1.5,1.375,0.09705924099606165
904,AC,1.5,1.75,1.625,0.1698536717431079
904,AC,1.75,2.0,1.875,0.14558886149409248
905,C,0.0,0.25,0.125,0.0995513180076677
905,C,0.25,0.5,0.375,0.11765155764542555
905,C,0.5,0.75,0.625,0.19005251619645694
905,C,0.75,1.0,0.875,0.08145107836991011
905,C,1.0,1.25,1.125,0.10798714745599097
905,C,1.25,1.5,1.375,0.13443546077484964
905,C,1.5,1.75,1.625,0.13443546077484955
905,C,1.75,2.0,1.875,0.13443546077484955
905,AC,0.0,0.25,0.125,0.07722548817902991
905,AC,0.25,0.5,0.375,0.15445097635805982
905,AC,0.5,0.75,0.625,0.15445097635805982
905,AC,0.75,1.0,0.875,0.15445097635806013
905,AC,1.0,1.25,1.125,0.09615744628784567
905,AC,1.25,1.5,1.375,0.09559582538393281
905,AC,1.5,1.75,1.625,0.17207248569107905
905,AC,1.75,2.0,1.875,0.09559582538393281
906,C,0.0,0.25,0.125,0.1063829787234044
906,C,0.25,0.5,0.375,0.1063829787234044
906,C,0.5,0.75,0.625,0.08510638297872351
906,C,0.75,1.0,0.875,0.27659574468085124
906,C,1.0,1.25,1.125,0.12765957446808493
906,C,1.25,1.5,1.375,0.08510638297872329
906,C,1.5,1.75,1.625,0.10638297872340412
906,C,1.75,2.0,1.875,0.10638297872340412
906,AC,0.0,0.25,0.125,0.07142857142857145
906,AC,0.25,0.5,0.375,0.035714285714285726
906,AC,0.5,0.75,0.625,0.1428571428571429
906,AC,0.75,1.0,0.875,0.17857142857142863
906,AC,1.0,1.25,1.125,0.1428571428571429
906,AC,1.25,1.5,1.375,0.07142857142857145
906,AC,1.5,1.75,1.625,0.10714285714285718
906,AC,1.75,2.0,1.875,0.24999999999999972
907,C,0.0,0.25,0.125,0.08333333333333327
907,C,0.25,0.5,0.375,0.16666666666666655
907,C,0.5,0.75,0.625,0.16666666666666655
907,C,0.75,1.0,0.875,0.11111111111111102
907,C,1.0,1.25,1.125,0.08333333333333327
907,C,1.25,1.5,1.375,0.1666666666666668
907,C,1.5,1.75,1.625,0.11111111111111129
907,C,1.75,2.0,1.875,0.11111111111111129
907,AC,0.0,0.25,0.125,0.15789473684210525
907,AC,0.25,0.5,0.375,0.0
907,AC,0.5,0.75,0.625,0.10526315789473684
907,AC,0.75,1.0,0.875,0.21052631578947367
907,AC,1.0,1.25,1.125,0.10526315789473684
907,AC,1.25,1.5,1.375,0.21052631578947367
907,AC,1.5,1.75,1.625,0.05263157894736842
907,AC,1.75,2.0,1.875,0.15789473684210525
908,C,0.0,0.25,0.125,0.08976017199243698
908,C,0.25,0.5,0.375,0.15190182952566247
908,C,0.5,0.75,0.625,0.15190182952566297
908,C,0.75,1.0,0.875,0.08932900817592818
908,C,1.0,1.25,1.125,0.12169633216739685
908,C,1.25,1.5,1.375,0.14197905419529755
908,C,1.5,1.75,1.625,0.12714611273755685
908,C,1.75,2.0,1.875,0.12628566168005811
908,AC,0.0,0.25,0.125,0.06958464687662062
908,AC,0.25,0.5,0.375,0.11928796607420673
908,AC,0.5,0.75,0.625,0.09940663839517223
908,AC,0.75,1.0,0.875,0.1880449450585015
908,AC,1.0,1.25,1.125,0.1070712155307934
908,AC,1.25,1.5,1.375,0.09733746866435765
908,AC,1.5,1.75,1.625,0.13745237156277615
908,AC,1.75,2.0,1.875,0.1818147478375717
910,C,0.0,0.25,0.125,0.17241379310344826
910,C,0.25,0.5,0.375,0.10344827586206899
910,C,0.5,0.75,0.625,0.17241379310344832
910,C,0.75,1.0,0.875,0.17241379310344826
910,C,1.0,1.25,1.125,0.06896551724137932
910,C,1.25,1.5,1.375,0.10344827586206899
910,C,1.5,1.75,1.625,0.13793103448275865
910,C,1.75,2.0,1.875,0.06896551724137921
910,AC,0.0,0.25,0.125,0.08333333333333331
910,AC,0.25,0.5,0.375,0.08333333333333331
910,AC,0.5,0.75,0.625,0.16666666666666663
910,AC,0.75,1.0,0.875,0.25000000000000006
910,AC,1.0,1.25,1.125,0.0
910,AC,1.25,1.5,1.375,0.33333333333333337
910,AC,1.5,1.75,1.625,0.08333333333333334
910,AC,1.75,2.0,1.875,0.0
911,C,0.0,0.25,0.125,0.053579389172136546
911,C,0.25,0.5,0.375,0.08929898195356091
911,C,0.5,0.75,0.625,0.16073816751640965
911,C,0.75,1.0,0.875,0.1785979639071216
911,C,1.0,1.25,1.125,0.14287837112569715
911,C,1.25,1.5,1.375,0.17859796390712143
911,C,1.5,1.75,1.625,0.10707772495524695
911,C,1.75,2.0,1.875,0.08923143746270579
911,AC,0.0,0.25,0.125,0.10002080493981151
911,AC,0.25,0.5,0.375,0.10002080493981151
911,AC,0.5,0.75,0.625,0.15003120740971726
911,AC,0.75,1.0,0.875,0.1500312074097173
911,AC,1.0,1.25,1.125,0.10002080493981136
911,AC,1.25,1.5,1.375,0.12502600617476411
911,AC,1.5,1.75,1.625,0.22487658887975467
911,AC,1.75,2.0,1.875,0.049972575306612144
912,C,0.0,0.25,0.125,0.06242522318632917
912,C,0.25,0.5,0.375,0.08323363091510555
912,C,0.5,0.75,0.625,0.14565885410143467
912,C,0.75,1.0,0.875,0.22889248501654025
912,C,1.0,1.25,1.125,0.18727566955898745
912,C,1.25,1.5,1.375,0.08323363091510554
912,C,1.5,1.75,1.625,0.020808407728776384
912,C,1.75,2.0,1.875,0.188472098577721
912,AC,0.0,0.25,0.125,0.18702952525247812
912,AC,0.25,0.5,0.375,0.031171587542079673
912,AC,0.5,0.75,0.625,0.06234317508415935
912,AC,0.75,1.0,0.875,0.1246863501683187
912,AC,1.0,1.25,1.125,0.1246863501683187
912,AC,1.25,1.5,1.375,0.09351476262623902
912,AC,1.5,1.75,1.625,0.15585793771039844
912,AC,1.75,2.0,1.875,0.22071031144800798
913,C,0.0,0.25,0.125,0.09428789620266892
913,C,0.25,0.5,0.375,0.1320030546837365
913,C,0.5,0.75,0.625,0.09428789620266882
913,C,0.75,1.0,0.875,0.11314547544320264
913,C,1.0,1.25,1.125,0.18857579240533764
913,C,1.25,1.5,1.375,0.13200305468373635
913,C,1.5,1.75,1.625,0.1508606339242702
913,C,1.75,2.0,1.875,0.09483619645437892
913,AC,0.0,0.25,0.125,0.11530724638038568
913,AC,0.25,0.5,0.375,0.15374299517384765
913,AC,0.5,0.75,0.625,0.07687149758692383
913,AC,0.75,1.0,0.875,0.15374299517384754
913,AC,1.0,1.25,1.125,0.23061449276077117
913,AC,1.25,1.5,1.375,0.07687149758692373
913,AC,1.5,1.75,1.625,0.07687149758692383
913,AC,1.75,2.0,1.875,0.1159777777503766
914,C,0.0,0.25,0.125,0.046511627906976764
914,C,0.25,0.5,0.375,0.1395348837209303
914,C,0.5,0.75,0.625,0.116279069767442
914,C,0.75,1.0,0.875,0.1860465116279072
914,C,1.0,1.25,1.125,0.0465116279069768
914,C,1.25,1.5,1.375,0.23255813953488363
914,C,1.5,1.75,1.625,0.04651162790697666
914,C,1.75,2.0,1.875,0.18604651162790664
914,AC,0.0,0.25,0.125,0.0526315789473684
914,AC,0.25,0.5,0.375,0.1052631578947368
914,AC,0.5,0.75,0.625,0.0526315789473684
914,AC,0.75,1.0,0.875,0.15789473684210514
914,AC,1.0,1.25,1.125,0.2631578947368422
914,AC,1.25,1.5,1.375,0.10526315789473688
914,AC,1.5,1.75,1.625,0.10526315789473688
914,AC,1.75,2.0,1.875,0.1578947368421053
915,C,0.0,0.25,0.125,0.06666666666666665
915,C,0.25,0.5,0.375,0.23333333333333328
915,C,0.5,0.75,0.625,0.09999999999999995
915,C,0.75,1.0,0.875,0.10000000000000005
915,C,1.0,1.25,1.125,0.13333333333333347
915,C,1.25,1.5,1.375,0.2000000000000002
915,C,1.5,1.75,1.625,0.13333333333333316
915,C,1.75,2.0,1.875,0.03333333333333327
915,AC,0.0,0.25,0.125,0.09090909090909091
915,AC,0.25,0.5,0.375,0.0
915,AC,0.5,0.75,0.625,0.09090909090909091
915,AC,0.75,1.0,0.875,0.0
915,AC,1.0,1.25,1.125,0.3636363636363636
915,AC,1.25,1.5,1.375,0.18181818181818185
915,AC,1.5,1.75,1.625,0.0
915,AC,1.75,2.0,1.875,0.2727272727272727
916,C,0.0,0.25,0.125,0.0689644957829636
916,C,0.25,0.5,0.375,0.10344674367444544
916,C,0.5,0.75,0.625,0.15517011551166812
916,C,0.75,1.0,0.875,0.1206878676201863
916,C,1.0,1.25,1.125,0.1551701155116677
916,C,1.25,1.5,1.375,0.120687867620186
916,C,1.5,1.75,1.625,0.120687867620186
916,C,1.75,2.0,1.875,0.15518492665869682
916,AC,0.0,0.25,0.125,0.13333015170832482
916,AC,0.25,0.5,0.375,0.03333253792708121
916,AC,0.5,0.75,0.625,0.09999761378124365
916,AC,0.75,1.0,0.875,0.09999761378124365
916,AC,1.0,1.25,1.125,0.06666507585416238
916,AC,1.25,1.5,1.375,0.13333015170832485
916,AC,1.5,1.75,1.625,0.23332776548956852
916,AC,1.75,2.0,1.875,0.20001908975005092
917,C,0.0,0.25,0.125,0.09584316688671962
917,C,0.25,0.5,0.375,0.05476752393526837
917,C,0.5,0.75,0.625,0.17799445278962195
917,C,0.75,1.0,0.875,0.10953504787053658
917,C,1.0,1.25,1.125,0.09584316688671951
917,C,1.25,1.5,1.375,0.12326342427519471
917,C,1.5,1.75,1.625,0.19194180171932598
917,C,1.75,2.0,1.875,0.15081141563661327
917,AC,0.0,0.25,0.125,0.09997002235086123
917,AC,0.25,0.5,0.375,0.12496252793857655
917,AC,0.5,0.75,0.625,0.14995503352629178
917,AC,0.75,1.0,0.875,0.12496252793857641
917,AC,1.0,1.25,1.125,0.04998501117543057
917,AC,1.25,1.5,1.375,0.249958364376196
917,AC,1.5,1.75,1.625,0.1251290704337923
917,AC,1.75,2.0,1.875,0.07507744226027516
919,C,0.0,0.25,0.125,0.09409626300723782
919,C,0.25,0.5,0.375,0.052275701670687666
919,C,0.5,0.75,0.625,0.16728224534620056
919,C,0.75,1.0,0.875,0.08364112267310027
919,C,1.0,1.25,1.125,0.10455140334137537
919,C,1.25,1.5,1.375,0.1349165089895454
919,C,1.5,1.75,1.625,0.1245383159903496
919,C,1.75,2.0,1.875,0.2386984389815033
919,AC,0.0,0.25,0.125,0.08089483116749913
919,AC,0.25,0.5,0.375,0.12943172986799856
919,AC,0.5,0.75,0.625,0.16178966233499822
919,AC,0.75,1.0,0.875,0.11325276363449872
919,AC,1.0,1.25,1.125,0.0970737974009989
919,AC,1.25,1.5,1.375,0.17665882198207963
919,AC,1.5,1.75,1.625,0.1284791432596943
919,AC,1.75,2.0,1.875,0.11241925035223253
920,C,0.0,0.25,0.125,0.0711384205826972
920,C,0.25,0.5,0.375,0.04742561372179813
920,C,0.5,0.75,0.625,0.18970245488719262
920,C,0.75,1.0,0.875,0.11856403430449537
920,C,1.0,1.25,1.125,0.07113842058269725
920,C,1.25,1.5,1.375,0.21341526174809175
920,C,1.5,1.75,1.625,0.16598964802629357
920,C,1.75,2.0,1.875,0.12262614614673409
920,AC,0.0,0.25,0.125,0.21124395027797307
920,AC,0.25,0.5,0.375,0.09053312154770282
920,AC,0.5,0.75,0.625,0.06035541436513521
920,AC,0.75,1.0,0.875,0.1810662430954056
920,AC,1.0,1.25,1.125,0.0
920,AC,1.25,1.5,1.375,0.09053312154770282
920,AC,1.5,1.75,1.625,0.21124395027797324
920,AC,1.75,2.0,1.875,0.15502419888810726
921,C,0.0,0.25,0.125,0.08927615880815003
921,C,0.25,0.5,0.375,0.14284185409303998
921,C,0.5,0.75,0.625,0.16069708585467019
921,C,0.75,1.0,0.875,0.17855231761630017
921,C,1.0,1.25,1.125,0.10713139056978012
921,C,1.25,1.5,1.375,0.0892761588081501
921,C,1.5,1.75,1.625,0.1785523176162998
921,C,1.75,2.0,1.875,0.05367271663360961
921,AC,0.0,0.25,0.125,0.08329173024547702
921,AC,0.25,0.5,0.375,0.12493759536821554
921,AC,0.5,0.75,0.625,0.04164586512273852
921,AC,0.75,1.0,0.875,0.08329173024547701
921,AC,1.0,1.25,1.125,0.12493759536821546
921,AC,1.25,1.5,1.375,0.12493759536821553
921,AC,1.5,1.75,1.625,0.24987519073643127
921,AC,1.75,2.0,1.875,0.16708269754522956
922,C,0.0,0.25,0.125,0.05344846791491751
922,C,0.25,0.5,0.375,0.07126462388655667
922,C,0.5,0.75,0.625,0.17816155971639164
922,C,0.75,1.0,0.875,0.12471309180147418
922,C,1.0,1.25,1.125,0.08908077985819582
922,C,1.25,1.5,1.375,0.16034540374475253
922,C,1.5,1.75,1.625,0.12560569508577674
922,C,1.75,2.0,1.875,0.1973803779919349
922,AC,0.0,0.25,0.125,0.0787693351122344
922,AC,0.25,0.5,0.375,0.10502578014964585
922,AC,0.5,0.75,0.625,0.15753867022446874
922,AC,0.75,1.0,0.875,0.1575386702244688
922,AC,1.0,1.25,1.125,0.07876933511223437
922,AC,1.25,1.5,1.375,0.10502578014964582
922,AC,1.5,1.75,1.625,0.15866621451365107
922,AC,1.75,2.0,1.875,0.15866621451365098
923,C,0.0,0.25,0.125,0.1310443314815415
923,C,0.25,0.5,0.375,0.08190270717596349
923,C,0.5,0.75,0.625,0.163805414351927
923,C,0.75,1.0,0.875,0.14742487291673428
923,C,1.0,1.25,1.125,0.13104433148154135
923,C,1.25,1.5,1.375,0.14765633540298284
923,C,1.5,1.75,1.625,0.11498783752709724
923,C,1.75,2.0,1.875,0.08213416966221232
923,AC,0.0,0.25,0.125,0.07835322028993687
923,AC,0.25,0.5,0.375,0.09794152536242105
923,AC,0.5,0.75,0.625,0.15670644057987385
923,AC,0.75,1.0,0.875,0.07835322028993692
923,AC,1.0,1.25,1.125,0.21547135579732654
923,AC,1.25,1.5,1.375,0.05887563091781972
923,AC,1.5,1.75,1.625,0.09821831461333903
923,AC,1.75,2.0,1.875,0.21608029214934604
925,C,0.0,0.25,0.125,0.11033177987421325
925,C,0.25,0.5,0.375,0.0802412944539733
925,C,0.5,0.75,0.625,0.11033177987421325
925,C,0.75,1.0,0.875,0.1203619416809598
925,C,1.0,1.25,1.125,0.10030161806746618
925,C,1.25,1.5,1.375,0.12957522122165138
925,C,1.5,1.75,1.625,0.19934649418715586
925,C,1.75,2.0,1.875,0.14950987064036697
925,AC,0.0,0.25,0.125,0.03645915319358092
925,AC,0.25,0.5,0.375,0.12760703617753325
925,AC,0.5,0.75,0.625,0.2005253425646951
925,AC,0.75,1.0,0.875,0.12760703617753327
925,AC,1.0,1.25,1.125,0.09114788298395234
925,AC,1.25,1.5,1.375,0.16303834522279761
925,AC,1.5,1.75,1.625,0.14492297353137573
925,AC,1.75,2.0,1.875,0.10869223014853178
926,C,0.0,0.25,0.125,0.20000000000000015
926,C,0.25,0.5,0.375,0.06666666666666671
926,C,0.5,0.75,0.625,0.16666666666666674
926,C,0.75,1.0,0.875,0.13333333333333328
926,C,1.0,1.25,1.125,0.09999999999999995
926,C,1.25,1.5,1.375,0.1999999999999999
926,C,1.5,1.75,1.625,0.09999999999999995
926,C,1.75,2.0,1.875,0.03333333333333332
926,AC,0.0,0.25,0.125,0.08695652173913049
926,AC,0.25,0.5,0.375,0.13043478260869573
926,AC,0.5,0.75,0.625,0.17391304347826098
926,AC,0.75,1.0,0.875,0.17391304347826092
926,AC,1.0,1.25,1.125,0.13043478260869557
926,AC,1.25,1.5,1.375,0.13043478260869557
926,AC,1.5,1.75,1.625,0.08695652173913038
926,AC,1.75,2.0,1.875,0.08695652173913038
928,C,0.0,0.25,0.125,0.1130155869893795
928,C,0.25,0.5,0.375,0.13185151815427607
928,C,0.5,0.75,0.625,0.13185151815427598
928,C,0.75,1.0,0.875,0.15068744931917255
928,C,1.0,1.25,1.125,0.09417965582448284
928,C,1.25,1.5,1.375,0.15068744931917263
928,C,1.5,1.75,1.625,0.13260513960337908
928,C,1.75,2.0,1.875,0.09512168263586139
928,AC,0.0,0.25,0.125,0.06435002385462274
928,AC,0.25,0.5,0.375,0.12870004770924548
928,AC,0.5,0.75,0.625,0.032175011927311384
928,AC,0.75,1.0,0.875,0.12870004770924548
928,AC,1.0,1.25,1.125,0.16087505963655674
928,AC,1.25,1.5,1.375,0.19305007156386808
928,AC,1.5,1.75,1.625,0.06467185263629119
928,AC,1.75,2.0,1.875,0.22747788496285892
929,C,0.0,0.25,0.125,0.10072911125516522
929,C,0.25,0.5,0.375,0.08058328900413217
929,C,0.5,0.75,0.625,0.14102075575723155
929,C,0.75,1.0,0.875,0.05036455562758258
929,C,1.0,1.25,1.125,0.13045047982762087
929,C,1.25,1.5,1.375,0.17018258892508153
929,C,1.5,1.75,1.625,0.1601718484000758
929,C,1.75,2.0,1.875,0.16649737120311028
929,AC,0.0,0.25,0.125,0.028262374754304632
929,AC,0.25,0.5,0.375,0.1413118737715231
929,AC,0.5,0.75,0.625,0.14131187377152324
929,AC,0.75,1.0,0.875,0.05652474950860935
929,AC,1.0,1.25,1.125,0.15509418706680037
929,AC,1.25,1.5,1.375,0.12639571971015162
929,AC,1.5,1.75,1.625,0.18257159513688567
929,AC,1.75,2.0,1.875,0.16852762628020204
930,C,0.0,0.25,0.125,0.03920231582019073
930,C,0.25,0.5,0.375,0.21561273701104902
930,C,0.5,0.75,0.625,0.13720810537066738
930,C,0.75,1.0,0.875,0.13720810537066744
930,C,1.0,1.25,1.125,0.09800578955047698
930,C,1.25,1.5,1.375,0.11760694746057238
930,C,1.5,1.75,1.625,0.13720810537066777
930,C,1.75,2.0,1.875,0.1179478940457083
930,AC,0.0,0.25,0.125,0.11998330388524166
930,AC,0.25,0.5,0.375,0.03999443462841389
930,AC,0.5,0.75,0.625,0.11998330388524166
930,AC,0.75,1.0,0.875,0.15997773851365557
930,AC,1.0,1.25,1.125,0.15997773851365546
930,AC,1.25,1.5,1.375,0.11998330388524152
930,AC,1.5,1.75,1.625,0.1999721731420692
930,AC,1.75,2.0,1.875,0.08012800354648103
931,C,0.0,0.25,0.125,0.12297246561658652
931,C,0.25,0.5,0.375,0.14053996070467042
931,C,0.5,0.75,0.625,0.15810745579275423
931,C,0.75,1.0,0.875,0.10540497052850281
931,C,1.0,1.25,1.125,0.10540497052850281
931,C,1.25,1.5,1.375,0.10540497052850281
931,C,1.5,1.75,1.625,0.12245430407013402
931,C,1.75,2.0,1.875,0.13971090223034638
931,AC,0.0,0.25,0.125,0.05269702414994598
931,AC,0.25,0.5,0.375,0.13174256037486493
931,AC,0.5,0.75,0.625,0.18443958452481107
931,AC,0.75,1.0,0.875,0.07904553622491903
931,AC,1.0,1.25,1.125,0.07904553622491903
931,AC,1.25,1.5,1.375,0.23713660867475708
931,AC,1.5,1.75,1.625,0.07873467151267548
931,AC,1.75,2.0,1.875,0.15715847831310742
932,C,0.0,0.25,0.125,0.09738270508337622
932,C,0.25,0.5,0.375,0.17041973389590845
932,C,0.5,0.75,0.625,0.17041973389590823
932,C,0.75,1.0,0.875,0.12172838135421986
932,C,1.0,1.25,1.125,0.07998646303713515
932,C,1.25,1.5,1.375,0.11157302133233567
932,C,1.5,1.75,1.625,0.09563401828485968
932,C,1.75,2.0,1.875,0.15285594311625675
932,AC,0.0,0.25,0.125,0.04900445974718839
932,AC,0.25,0.5,0.375,0.134762264304768
932,AC,0.5,0.75,0.625,0.12251114936797096
932,AC,0.75,1.0,0.875,0.0857578045575798
932,AC,1.0,1.25,1.125,0.1448134646942382
932,AC,1.25,1.5,1.375,0.16843572874890156
932,AC,1.5,1.75,1.625,0.13234235830270838
932,AC,1.75,2.0,1.875,0.1623727702766447
933,C,0.0,0.25,0.125,0.08202307763106456
933,C,0.25,0.5,0.375,0.08202307763106456
933,C,0.5,0.75,0.625,0.19685538631455515
933,C,0.75,1.0,0.875,0.13123692420970345
933,C,1.0,1.25,1.125,0.1476415397359164
933,C,1.25,1.5,1.375,0.08202307763106467
933,C,1.5,1.75,1.625,0.14732348442305496
933,C,1.75,2.0,1.875,0.1308734324235762
933,AC,0.0,0.25,0.125,0.12828712550182572
933,AC,0.25,0.5,0.375,0.05131485020073028
933,AC,0.5,0.75,0.625,0.07697227530109542
933,AC,0.75,1.0,0.875,0.10262970040146063
933,AC,1.0,1.25,1.125,0.12828712550182586
933,AC,1.25,1.5,1.375,0.2565742510036517
933,AC,1.5,1.75,1.625,0.1791755897597286
933,AC,1.75,2.0,1.875,0.07675908232968172
934,C,0.0,0.25,0.125,0.10281921615877214
934,C,0.25,0.5,0.375,0.11016344588439876
934,C,0.5,0.75,0.625,0.16891728368941128
934,C,0.75,1.0,0.875,0.11016344588439836
934,C,1.0,1.25,1.125,0.15144226331753247
934,C,1.25,1.5,1.375,0.12980765427217061
934,C,1.5,1.75,1.625,0.12124258732358138
934,C,1.75,2.0,1.875,0.10544410346973501
934,AC,0.0,0.25,0.125,0.1096633770071581
934,AC,0.25,0.5,0.375,0.08529373767223401
934,AC,0.5,0.75,0.625,0.09747855733969607
934,AC,0.75,1.0,0.875,0.13403301634208228
934,AC,1.0,1.25,1.125,0.15554068320063408
934,AC,1.25,1.5,1.375,0.16750535113914394
934,AC,1.5,1.75,1.625,0.1532950390836623
934,AC,1.75,2.0,1.875,0.09719023821538918
935,C,0.0,0.25,0.125,0.12068965517241378
935,C,0.25,0.5,0.375,0.10344827586206895
935,C,0.5,0.75,0.625,0.1896551724137931
935,C,0.75,1.0,0.875,0.18965517241379312
935,C,1.0,1.25,1.125,0.08620689655172412
935,C,1.25,1.5,1.375,0.0689655172413793
935,C,1.5,1.75,1.625,0.1379310344827586
935,C,1.75,2.0,1.875,0.10344827586206905
935,AC,0.0,0.25,0.125,0.10344827586206896
935,AC,0.25,0.5,0.375,0.0689655172413793
935,AC,0.5,0.75,0.625,0.03448275862068965
935,AC,0.75,1.0,0.875,0.17241379310344826
935,AC,1.0,1.25,1.125,0.13793103448275865
935,AC,1.25,1.5,1.375,0.10344827586206894
935,AC,1.5,1.75,1.625,0.31034482758620685
935,AC,1.75,2.0,1.875,0.0689655172413794
936,C,0.0,0.25,0.125,0.12820512820512825
936,C,0.25,0.5,0.375,0.07692307692307693
936,C,0.5,0.75,0.625,0.17948717948717963
936,C,0.75,1.0,0.875,0.20512820512820543
936,C,1.0,1.25,1.125,0.05128205128205122
936,C,1.25,1.5,1.375,0.10256410256410244
936,C,1.5,1.75,1.625,0.10256410256410244
936,C,1.75,2.0,1.875,0.15384615384615366
936,AC,0.0,0.25,0.125,0.19230769230769226
936,AC,0.25,0.5,0.375,0.07692307692307689
936,AC,0.5,0.75,0.625,0.15384615384615377
936,AC,0.75,1.0,0.875,0.11538461538461547
936,AC,1.0,1.25,1.125,0.11538461538461547
936,AC,1.25,1.5,1.375,0.0
936,AC,1.5,1.75,1.625,0.03846153846153849
936,AC,1.75,2.0,1.875,0.30769230769230765
938,C,0.0,0.25,0.125,0.020818681134898574
938,C,0.25,0.5,0.375,0.0832747245395943
938,C,0.5,0.75,0.625,0.18736813021408716
938,C,0.75,1.0,0.875,0.1873681302140871
938,C,1.0,1.25,1.125,0.16654944907918884
938,C,1.25,1.5,1.375,0.14573076794429024
938,C,1.5,1.75,1.625,0.12491208680939163
938,C,1.75,2.0,1.875,0.08397803006446218
938,AC,0.0,0.25,0.125,0.14974705906370858
938,AC,0.25,0.5,0.375,0.024957843177284767
938,AC,0.5,0.75,0.625,0.19966274541827803
938,AC,0.75,1.0,0.875,0.1247892158864237
938,AC,1.0,1.25,1.125,0.14974705906370872
