source_file,direction,lifecycle_band,feature,raw_share_change,matched_nonexchange_mean_change,event_minus_matched_change
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.008333333333333401,-0.0013978494623655881,0.009731182795698989
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.10166666666666671,-0.00691756272401434,0.10858422939068105
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.33333333333333337,-0.011630824372759852,0.34496415770609323
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.1433333333333334,0.0013440860215053864,0.14198924731182802
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.2950000000000001,0.018602150537634407,0.2763978494623657
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0033333333333334,-0.0013978494623655881,-0.0019354838709678118
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.0966666666666667,-0.00691756272401434,-0.08974910394265237
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.1233333333333334,-0.011630824372759852,-0.11170250896057356
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.07166666666666668,0.0013440860215053864,-0.07301075268817207
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.5000000000000001,0.018602150537634407,0.4813978494623657
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0283333333333332,-0.00691756272401434,-0.02141577060931886
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,-0.365,-0.011630824372759852,-0.35336917562724013
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.10666666666666662,0.0013440860215053864,-0.10801075268817201
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.40000000000000013,0.018602150537634407,-0.41860215053763455
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0133333333333334,-0.0013978494623655881,0.014731182795698988
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.0483333333333332,-0.00691756272401434,0.05525089605734754
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.21833333333333332,-0.011630824372759852,0.2299641577060932
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.12000000000000001,0.0013440860215053864,0.11865591397849462
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.32500000000000007,0.018602150537634407,-0.3436021505376345
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0183333333333334,-0.0013978494623655881,-0.016935483870967813
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.021666666666666598,-0.00691756272401434,-0.014749103942652258
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.3266666666666668,-0.011630824372759852,0.3382974910394267
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.038333333333333275,0.0013440860215053864,0.036989247311827886
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.45833333333333337,0.018602150537634407,0.43973118279569895
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0066666666666667,-0.0013978494623655881,0.008064516129032289
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.008333333333333297,-0.00691756272401434,0.015250896057347637
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.3766666666666667,-0.011630824372759852,-0.36503584229390684
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.09666666666666668,0.0013440860215053864,-0.09801075268817207
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.10666666666666658,0.018602150537634407,0.08806451612903217
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0116666666666667,-0.0013978494623655881,-0.010268817204301112
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0949999999999999,-0.00691756272401434,-0.08808243727598557
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.0,-0.011630824372759852,0.011630824372759852
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.0,0.0013440860215053864,-0.0013440860215053864
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.19999999999999996,0.018602150537634407,-0.21860215053763438
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.15166666666666662,-0.00691756272401434,0.15858422939068095
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.0,-0.011630824372759852,0.011630824372759852
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.04833333333333341,0.0013440860215053864,0.04698924731182802
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.23333333333333317,0.018602150537634407,0.21473118279569875
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.013333333333333298,-0.0013978494623655881,-0.01193548387096771
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.15166666666666662,-0.00691756272401434,-0.14474910394265228
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.0,-0.011630824372759852,0.011630824372759852
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.06833333333333341,0.0013440860215053864,-0.0696774193548388
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.20499999999999985,0.018602150537634407,-0.22360215053763427
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0416666666666666,-0.0013978494623655881,0.04306451612903219
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.11,-0.00691756272401434,0.11691756272401434
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.005,-0.011630824372759852,0.016630824372759853
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.0483333333333334,0.0013440860215053864,0.04698924731182801
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.03166666666666684,0.018602150537634407,-0.05026881720430125
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0283333333333333,-0.0013978494623655881,-0.02693548387096771
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.0466666666666666,-0.00691756272401434,0.05358422939068094
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.0016666666666666,-0.011630824372759852,0.013297491039426452
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.0116666666666666,0.0013440860215053864,0.010322580645161214
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.05333333333333323,0.018602150537634407,0.034731182795698826
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0466666666666666,-0.00691756272401434,-0.039749103942652256
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.0,-0.011630824372759852,0.011630824372759852
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.0066666666666665994,0.0013440860215053864,-0.008010752688171986
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.44,0.018602150537634407,0.4213978494623656
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.045,-0.00691756272401434,-0.03808243727598566
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.3133333333333334,-0.011630824372759852,-0.30170250896057355
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.0816666666666667,0.0013440860215053864,-0.0830107526881721
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.11833333333333351,0.018602150537634407,0.0997311827956991
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0183333333333333,-0.0013978494623655881,0.01973118279569889
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0866666666666666,-0.00691756272401434,-0.07974910394265226
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,-0.0016666666666666,-0.011630824372759852,0.009964157706093253
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.0483333333333333,0.0013440860215053864,-0.04967741935483869
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.8766666666666666,0.018602150537634407,-0.895268817204301
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.0049999999999999,-0.00691756272401434,0.01191756272401424
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.7833333333333333,-0.011630824372759852,0.7949641577060932
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.08833333333333329,0.0013440860215053864,0.0869892473118279
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.4433333333333334,0.018602150537634407,0.424731182795699
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0416666666666666,-0.0013978494623655881,0.04306451612903219
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.046666666666666703,-0.00691756272401434,-0.03974910394265237
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.3383333333333335,-0.011630824372759852,-0.3267025089605736
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.10000000000000009,0.0013440860215053864,-0.10134408602150548
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.69,0.018602150537634407,-0.7086021505376343
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.13666666666666671,-0.00691756272401434,-0.12974910394265238
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.7033333333333334,-0.011630824372759852,0.7149641577060932
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.12333333333333332,0.0013440860215053864,0.12198924731182793
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.5483333333333333,0.018602150537634407,0.529731182795699
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.02166666666666671,-0.00691756272401434,-0.014749103942652369
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.45666666666666667,-0.011630824372759852,-0.4450358422939068
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.07000000000000002,0.0013440860215053864,-0.07134408602150541
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.37500000000000006,0.018602150537634407,-0.3936021505376345
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0083333333333333,-0.0013978494623655881,-0.006935483870967712
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.2033333333333332,-0.00691756272401434,0.21025089605734754
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.10666666666666672,-0.011630824372759852,0.11829749103942656
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.07333333333333329,0.0013440860215053864,0.0719892473118279
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.16666666666666669,0.018602150537634407,0.14806451612903226
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0016666666666666,-0.0013978494623655881,0.0030645161290321883
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.10833333333333331,-0.00691756272401434,-0.10141577060931897
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.07833333333333331,-0.011630824372759852,-0.06670250896057346
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.018333333333333285,0.0013440860215053864,0.0169892473118279
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.0016666666666667052,0.018602150537634407,-0.016935483870967702
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.01,-0.0013978494623655881,0.011397849462365588
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.0416666666666666,-0.00691756272401434,0.04858422939068094
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,-0.01666666666666672,-0.011630824372759852,-0.005035842293906866
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.0366666666666667,0.0013440860215053864,-0.03801075268817209
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.14833333333333332,0.018602150537634407,0.1297311827956989
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0216666666666667,-0.0013978494623655881,-0.020268817204301112
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.0583333333333332,-0.00691756272401434,-0.05141577060931886
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.06499999999999999,-0.011630824372759852,-0.05336917562724014
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.0033333333333332993,0.0013440860215053864,-0.004677419354838686
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.10499999999999998,0.018602150537634407,0.08639784946236558
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.005,-0.0013978494623655881,0.006397849462365588
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0483333333333334,-0.00691756272401434,-0.04141577060931906
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,-0.030000000000000002,-0.011630824372759852,-0.01836917562724015
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.031666666666666704,0.0013440860215053864,-0.03301075268817209
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.16833333333333333,0.018602150537634407,-0.18693548387096776
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0033333333333334,-0.0013978494623655881,0.004731182795698988
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.0333333333333333,-0.00691756272401434,0.040250896057347635
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.0933333333333333,-0.011630824372759852,0.10496415770609314
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.0383333333333333,0.0013440860215053864,0.036989247311827914
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.09999999999999998,0.018602150537634407,0.08139784946236557
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.1033333333333333,-0.00691756272401434,-0.09641577060931897
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.006666666666666696,-0.011630824372759852,0.018297491039426548
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.0033333333333334034,0.0013440860215053864,-0.00467741935483879
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.06666666666666665,0.018602150537634407,-0.08526881720430106
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.0033333333333334,-0.00691756272401434,0.01025089605734774
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.03166666666666659,-0.011630824372759852,0.04329749103942644
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.031666666666666704,0.0013440860215053864,0.03032258064516132
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.1233333333333334,0.018602150537634407,-0.14193548387096783
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.0666666666666666,-0.00691756272401434,0.07358422939068093
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.04333333333333342,-0.011630824372759852,0.05496415770609327
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.013333333333333294,0.0013440860215053864,0.011989247311827909
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.04999999999999993,0.018602150537634407,-0.06860215053763434
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.005,-0.0013978494623655881,0.006397849462365588
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.0050000000000000044,-0.00691756272401434,0.011917562724014345
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.0016666666666667052,-0.011630824372759852,0.013297491039426557
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.0383333333333334,0.0013440860215053864,0.03698924731182801
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.15166666666666673,0.018602150537634407,-0.17026881720430115
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0016666666666667,-0.0013978494623655881,-0.0002688172043011118
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.026666666666666797,-0.00691756272401434,0.03358422939068113
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.12,-0.011630824372759852,0.13163082437275986
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.006666666666666599,0.0013440860215053864,0.005322580645161212
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.056666666666666754,0.018602150537634407,0.03806451612903235
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.021666666666666598,-0.0013978494623655881,0.023064516129032188
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.0033333333333332993,-0.00691756272401434,0.003584229390681041
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.0783333333333334,-0.011630824372759852,-0.06670250896057354
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.0033333333333332993,0.0013440860215053864,0.001989247311827913
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.13,0.018602150537634407,-0.14860215053763443
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0283333333333333,-0.0013978494623655881,-0.02693548387096771
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.021666666666666598,-0.00691756272401434,0.028584229390680938
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.1266666666666666,-0.011630824372759852,0.13829749103942646
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.010000000000000009,0.0013440860215053864,0.008655913978494623
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.2516666666666666,0.018602150537634407,0.23306451612903217
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0033333333333333,-0.0013978494623655881,-0.001935483870967712
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.055,-0.00691756272401434,-0.04808243727598566
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.17999999999999988,-0.011630824372759852,-0.16836917562724002
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.013333333333333308,0.0013440860215053864,-0.014677419354838694
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.11499999999999999,0.018602150537634407,-0.1336021505376344
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.05333333333333339,-0.00691756272401434,0.060250896057347736
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.09166666666666659,-0.011630824372759852,0.10329749103942644
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.03,0.0013440860215053864,-0.03134408602150539
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.18166666666666664,0.018602150537634407,0.16306451612903222
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0216666666666666,-0.0013978494623655881,-0.020268817204301015
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.0366666666666667,-0.00691756272401434,-0.02974910394265236
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.035,-0.011630824372759852,-0.02336917562724015
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.0883333333333333,0.0013440860215053864,-0.0896774193548387
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.16333333333333344,0.018602150537634407,-0.18193548387096786
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0116666666666666,-0.0013978494623655881,0.013064516129032188
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.006666666666666807,-0.00691756272401434,0.0002508960573475334
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.04999999999999999,-0.011630824372759852,0.06163082437275984
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.10833333333333328,0.0013440860215053864,0.10698924731182789
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.22833333333333328,0.018602150537634407,0.20973118279569886
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0066666666666666,-0.0013978494623655881,-0.005268817204301012
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.021666666666666598,-0.00691756272401434,-0.014749103942652258
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.14166666666666677,-0.011630824372759852,-0.1300358422939069
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.058333333333333307,0.0013440860215053864,-0.059677419354838696
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.09166666666666667,0.018602150537634407,-0.11026881720430108
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0016666666666666,-0.0013978494623655881,0.0030645161290321883
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.0049999999999999,-0.00691756272401434,0.0019175627240144398
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.07000000000000009,-0.011630824372759852,0.08163082437275994
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.024999999999999994,0.0013440860215053864,0.02365591397849461
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.5716666666666667,0.018602150537634407,0.5530645161290323
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.005,-0.0013978494623655881,-0.003602150537634412
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.235,-0.00691756272401434,-0.22808243727598565
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.2216666666666666,-0.011630824372759852,-0.21003584229390673
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.11000000000000001,0.0013440860215053864,-0.1113440860215054
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.29333333333333333,0.018602150537634407,-0.31193548387096776
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.13,-0.00691756272401434,0.13691756272401434
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.1316666666666667,-0.011630824372759852,0.14329749103942657
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.03166666666666661,0.0013440860215053864,0.03032258064516122
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.1216666666666667,0.018602150537634407,-0.14026881720430112
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.0633333333333333,-0.00691756272401434,0.07025089605734763
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.04166666666666671,-0.011630824372759852,0.05329749103942656
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.016666666666666594,0.0013440860215053864,0.015322580645161208
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.10833333333333328,0.018602150537634407,0.08973118279569887
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.02,-0.0013978494623655881,-0.018602150537634414
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.008333333333333401,-0.00691756272401434,-0.0014157706093190607
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.041666666666666685,-0.011630824372759852,-0.030035842293906833
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.0383333333333333,0.0013440860215053864,-0.03967741935483869
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.22166666666666662,0.018602150537634407,-0.24026881720430104
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0016666666666666,-0.0013978494623655881,-0.00026881720430101184
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.026666666666666713,-0.00691756272401434,0.03358422939068105
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.1233333333333333,-0.011630824372759852,0.13496415770609316
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,0.0733333333333333,0.0013440860215053864,0.07198924731182792
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,0.16833333333333328,0.018602150537634407,0.14973118279569886
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.0,-0.0013978494623655881,0.0013978494623655881
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.09166666666666672,-0.00691756272401434,-0.08474910394265238
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,-0.0266666666666667,-0.011630824372759852,-0.015035842293906847
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,-0.05,0.0013440860215053864,-0.05134408602150539
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,0.2583333333333334,0.018602150537634407,0.239731182795699
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,0.01,-0.0013978494623655881,0.011397849462365588
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,-0.001666666666666601,-0.00691756272401434,0.005250896057347739
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,-0.1383333333333333,-0.011630824372759852,-0.12670250896057345
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.1283333333333334,0.0013440860215053864,-0.12967741935483879
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.07833333333333337,0.018602150537634407,-0.09693548387096777
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,-0.0083333333333333,-0.0013978494623655881,-0.006935483870967712
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,0.00666666666666671,-0.00691756272401434,0.01358422939068105
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.0,-0.011630824372759852,0.011630824372759852
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.08,0.0013440860215053864,0.07865591397849461
20220418_cam4_flid44.h5,retention → traversal,>72 h,idle,-0.025000000000000022,0.018602150537634407,-0.04360215053763443
20220418_cam4_flid44.h5,retention → traversal,>72 h,proboscis,-0.0083333333333333,-0.0013978494623655881,-0.006935483870967712
20220418_cam4_flid44.h5,retention → traversal,>72 h,grooming,0.05666666666666659,-0.00691756272401434,0.06358422939068092
20220418_cam4_flid44.h5,retention → traversal,>72 h,locomotion,0.01333333333333328,-0.011630824372759852,0.024964157706093133
20220418_cam4_flid44.h5,retention → traversal,>72 h,unresolved,-0.0366666666666666,0.0013440860215053864,-0.038010752688171986
20220418_cam4_flid44.h5,traversal → retention,>72 h,idle,-0.185,0.018602150537634407,-0.20360215053763442
20220418_cam4_flid44.h5,traversal → retention,>72 h,proboscis,0.005,-0.0013978494623655881,0.006397849462365588
20220418_cam4_flid44.h5,traversal → retention,>72 h,grooming,-0.02833333333333339,-0.00691756272401434,-0.02141577060931905
20220418_cam4_flid44.h5,traversal → retention,>72 h,locomotion,0.13999999999999999,-0.011630824372759852,0.15163082437275985
20220418_cam4_flid44.h5,traversal → retention,>72 h,unresolved,0.06833333333333329,0.0013440860215053864,0.0669892473118279
