field,time_s,q25,median,q75
e_time,-0.17098039215686275,0.713058344516171,1.2738602873757816,1.517207712960703
e_time,-0.16705882352941176,0.9305468133067238,1.2119923272913584,1.7018550158652672
e_time,-0.1631372549019608,0.8207020976316857,1.0359135228380678,1.475943237965439
e_time,-0.15921568627450983,0.7279092227594572,0.8869548564545151,1.3572191458406395
e_time,-0.15529411764705883,0.7265072003905296,0.9384292676982843,1.338577965547418
e_time,-0.15137254901960784,0.6511157386287301,0.9844594599179939,1.3552763048001786
e_time,-0.14745098039215687,0.7365294077149221,0.9466312599606553,1.264159894614425
e_time,-0.1435294117647059,0.4786304038683137,0.6648150169174228,1.2133845150276035
e_time,-0.1396078431372549,0.23025121805313686,0.5197691872024899,1.0772180405553606
e_time,-0.13568627450980392,0.33059564903824246,0.46963776890978365,1.0042466605756712
e_time,-0.13176470588235295,0.43633518092310397,0.7424345873903127,1.1887344936754305
e_time,-0.12784313725490198,0.6874520820552983,1.0104954845008542,1.3494368906947694
e_time,-0.12392156862745099,0.7366709807559612,1.2257076693173854,1.5119808322449106
e_time,-0.12,0.6184263140450464,1.155923625637841,1.4167235526638224
e_time,-0.11607843137254903,0.5670387923126788,0.7924654979183954,1.3995086560059922
e_time,-0.11215686274509806,0.4207957041737857,0.5874513094229554,1.181363399638014
e_time,-0.10823529411764707,0.33119748272223315,0.5745041213632375,1.1873469433806911
e_time,-0.10431372549019607,0.40543052783720296,0.8352656473100686,1.4514800167848223
e_time,-0.10039215686274511,0.43690556849261114,0.9446224995668506,1.4607029533805225
e_time,-0.09647058823529414,0.31467698746571937,1.022573115295657,1.463609524935693
e_time,-0.09254901960784315,0.6144957177166197,1.222110720964989,1.6206385134623231
e_time,-0.08862745098039215,0.7144058900103855,1.1944316134192032,1.5773718938592114
e_time,-0.08470588235294119,0.8079797471069183,1.129445566592159,1.518284176381976
e_time,-0.08078431372549022,0.6719381156918902,0.9908258766960532,1.291908449866567
e_time,-0.07686274509803923,0.4248124956604486,0.8903390594228144,1.3414982860567923
e_time,-0.07294117647058823,0.5935485184352637,1.011921093570521,1.4513218219101254
e_time,-0.06901960784313727,0.5920185501586527,1.1671404803759997,1.574536668726101
e_time,-0.0650980392156863,0.9930484886705938,1.0959717606599375,1.5007849137626899
e_time,-0.06117647058823533,0.8966589895986052,1.112521357090554,1.5673266834840243
e_time,-0.05725490196078431,0.8532635528630625,1.1059311691481573,1.5274591164266538
e_time,-0.053333333333333344,0.6601171588967537,1.098040029289723,1.5404611923866953
e_time,-0.04941176470588238,0.6069210369599365,1.04310327730668,1.5111873671631628
e_time,-0.045490196078431355,0.8042627923041432,0.9964812116188373,1.3226632898337767
e_time,-0.04156862745098039,0.6736751115134033,1.04824293657088,1.2534200248186442
e_time,-0.03764705882352942,0.39849370411703566,1.065174988175914,1.2161687072430518
e_time,-0.033725490196078456,0.4821895925237799,0.9559067113745812,1.2324198583250667
e_time,-0.02980392156862749,0.43737962856609747,0.9384628338765268,1.5315590735928284
e_time,-0.025882352941176467,0.36439870571153105,0.6915776608422236,1.3277398704337458
e_time,-0.0219607843137255,0.3002028364916273,0.7517573810793863,1.3924101207483237
e_time,-0.018039215686274535,0.38843821040742377,0.7771893829535688,1.192897866517044
e_time,-0.014117647058823513,0.41088847291418584,0.963604897414176,1.3546429535811573
e_time,-0.010196078431372546,0.5322411583112627,0.9040761532828899,1.4908255083825084
e_time,-0.00627450980392158,0.5265318277154669,0.9945871407666063,1.4585981547830895
e_time,-0.002352941176470613,0.4535360061099569,0.916173766389658,1.2377551164372242
e_time,0.0015686274509803533,0.3122462574241301,0.7627517504438924,1.2140098386193625
e_time,0.005490196078431375,0.4787555582370307,0.9382474981693922,1.1947766658530632
e_time,0.009411764705882342,0.6702263313184683,1.0040282961259317,1.3425899265206438
e_time,0.013333333333333308,0.7092650109836444,1.3099174085236376,1.530557397717175
e_time,0.01725490196078433,0.5587111582053546,1.2156780068629844,1.6502318769831583
e_time,0.021176470588235297,0.7950819185230747,1.0802626233697294,1.464502065995646
e_time,0.025098039215686263,0.49719306809860875,0.9474556249260617,1.4227744475170834
e_time,0.02901960784313723,0.8416288238707806,1.201654387344457,1.4145415360685494
e_time,0.032941176470588196,0.8216845973208329,1.1793614050453014,1.5193850123279995
e_time,0.03686274509803922,0.6931901391261899,1.0543994289366587,1.5616516230066169
e_time,0.040784313725490184,0.6930716969975992,0.9505854915908216,1.3456846256576775
e_time,0.04470588235294115,0.683519017394083,0.9558213326824505,1.5950483042053674
e_time,0.04862745098039217,0.6642373549394814,1.065762813057857,1.5656923871275241
e_time,0.05254901960784314,0.8036368074200634,1.4550540374912222,1.5703526721669119
e_time,0.056470588235294106,0.7959468405022421,1.0983080196239503,1.350039522167487
e_time,0.06039215686274507,0.747004468265228,0.9588036439862728,1.5011379650453183
e_time,0.06431372549019604,0.6437040895813855,0.9681164909899193,1.470006800445173
e_time,0.06823529411764706,0.3986837610158954,0.8330485721259457,1.5194242738589212
e_time,0.07215686274509803,0.487063058328823,0.7806753634463053,1.2917523734840557
e_time,0.076078431372549,0.4508040786270896,0.7642424370633236,1.1029953768180447
e_time,0.08,0.2780082987551867,0.5206248474493532,1.1106907493287772
