event,role,detector,interval_id,start_s,overlap,rho_zero,rho_best,best_lag_frames,best_lag_s,dice,space_peak_time,time_peak_time,side_peak_gap_s,space_centroid_time,time_centroid_time,centroid_gap_s,joint_child_time,quadrant
GW170814,development_only,H1,1,7.200000000000003,0.9161297564975043,0.38938100674623005,0.43158566320748043,-1,-0.004,0.47619047619047616,7.356201171875,7.567138671875,0.2109375,7.403098941440764,7.401683694574793,0.001415246865971831,7.567138671875,S+/T-
GW170814,development_only,H1,1,7.600000000000003,0.9008989590475449,0.1432829913486255,0.196402889251258,8,0.032,0.35,7.856201171875,7.742919921875,0.11328125,7.813931821115127,7.813567206114219,0.0003646150009082305,7.742919921875,S-/T+
GW170814,development_only,H1,1,8.000000000000004,0.9320178885041933,0.4302020909025497,0.5105603134268238,-1,-0.004,0.47619047619047616,8.250732421875,8.254638671875,0.00390625,8.188010742233644,8.188523545644504,0.0005128034108601298,8.254638671875,S+/T-
GW170814,development_only,H1,1,8.400000000000004,0.9384960603689172,0.40897326746188,0.4635980386906947,-1,-0.004,0.5238095238095238,8.606201171875,8.430419921875,0.17578125,8.593439307538588,8.593414735280458,2.4572258130461933e-05,8.430419921875,S-/T+
GW170814,development_only,H1,1,8.800000000000004,0.8822802821787215,0.06459740608409459,0.26740363766629394,7,0.028,0.45,8.969482421875,8.860107421875,0.109375,8.974331893266514,8.994211602755486,0.019879709488971997,8.910888671875,S-/T+
GW170814,development_only,H1,1,9.200000000000005,0.9065943571631786,0.21429485804981713,0.31356820748062936,-1,-0.004,0.42857142857142855,9.449951171875,9.551513671875,0.1015625,9.397325241062392,9.423867534792805,0.02654229373041339,9.551513671875,S-/T+
GW170814,development_only,H1,1,9.600000000000005,0.8955358644068829,0.22293525811913725,0.22293525811913725,0,0.0,0.4186046511627907,9.617919921875,9.848388671875,0.23046875,9.79712728499921,9.814204917279529,0.01707763228031922,9.617919921875,S-/T+
GW170814,development_only,H1,1,10.000000000000005,0.9236756811351952,0.23484631286462163,0.2998806359955707,1,0.004,0.4186046511627907,10.051513671875,10.145263671875,0.09375,10.192295852837589,10.209499949372589,0.01720409653499999,10.180419921875,S-/T+
GW170814,development_only,H1,1,10.400000000000006,0.9261537431166655,0.26480446017549764,0.32791178733984944,-1,-0.004,0.3181818181818182,10.406982421875,10.746826171875,0.33984375,10.58471913468421,10.618834130109807,0.03411499542559682,10.746826171875,S-/T+
GW170814,development_only,H1,1,10.800000000000006,0.901237971592279,0.2711467778928668,0.27863055754138727,-8,-0.032,0.25,11.125732421875,11.149169921875,0.0234375,11.022528383395672,11.017939345361006,0.00458903803466626,11.149169921875,S+/T-
GW170814,development_only,H1,1,11.200000000000006,0.8351889543823615,-0.11039739657541128,0.15810790585353915,-7,-0.028,0.15789473684210525,11.246826171875,11.520263671875,0.2734375,11.378283529029847,11.406578780848259,0.028295251818411415,11.391357421875,S-/T+
GW170814,development_only,H1,1,11.600000000000007,0.9125094097201776,0.12172698148640484,0.32677764135367204,6,0.024,0.34146341463414637,11.856201171875,11.684326171875,0.171875,11.808715778590711,11.820660157379072,0.01194437878836041,11.774169921875,S+/T-
GW170814,development_only,L1,0,-12.0,0.9298717981013292,0.1796333837795549,0.2180139678186268,-5,-0.02,0.45,-11.718017578125,-11.718017578125,0.0,-11.802630103278998,-11.81010082241036,0.007470719131362102,-11.718017578125,S+/T-
GW170814,development_only,L1,0,-11.6,0.8907011775894964,0.2200385862456211,0.2200385862456211,0,0.0,0.3181818181818182,-11.284423828125,-11.522705078125,0.23828125,-11.392238048772848,-11.416567655756822,0.024329606983974017,-11.284423828125,S-/T+
GW170814,development_only,L1,0,-11.2,0.9384217461282542,0.466937654744125,0.466937654744125,0,0.0,0.35555555555555557,-10.999267578125,-10.815673828125,0.18359375,-10.99558530139055,-11.001786039750169,0.006200738359618541,-10.815673828125,S+/T-
GW170814,development_only,L1,0,-10.799999999999999,0.9141320066731885,0.42771018236769465,0.42771018236769465,0,0.0,0.45454545454545453,-10.706298828125,-10.643798828125,0.0625,-10.608245135475888,-10.60563954231412,0.002605593161767672,-10.596923828125,S-/T+
GW170814,development_only,L1,0,-10.399999999999999,0.9395161521982568,0.39528536910221496,0.4340971484132847,-1,-0.004,0.3333333333333333,-10.018798828125,-10.014892578125,0.00390625,-10.20463039030786,-10.201043643955995,0.003586746351865955,-10.014892578125,S+/T-
GW170814,development_only,L1,0,-9.999999999999998,0.9408721703133682,0.5765002563378695,0.5765002563378695,0,0.0,0.46511627906976744,-9.831298828125,-9.983642578125,0.15234375,-9.799773881103038,-9.802555981038196,0.002782099935158655,-9.979736328125,S-/T+
GW170814,development_only,L1,0,-9.599999999999998,0.92229573413869,0.25913094190633307,0.25913094190633307,0,0.0,0.37209302325581395,-9.284423828125,-9.471923828125,0.1875,-9.39616896329841,-9.404445758019923,0.00827679472151388,-9.284423828125,S-/T+
GW170814,development_only,L1,0,-9.199999999999998,0.9406009989859657,0.49910045964886623,0.49910045964886623,0,0.0,0.6190476190476191,-9.018798828125,-8.827392578125,0.19140625,-8.998292828684724,-8.981037362426559,0.017255466258164986,-9.010986328125,S+/T-
GW170814,development_only,L1,0,-8.799999999999997,0.9305919930026716,0.37462063488773645,0.4074640615172242,1,0.004,0.23809523809523808,-8.561767578125,-8.546142578125,0.015625,-8.60616991240076,-8.606013565175,0.0001563472257615217,-8.553955078125,S+/T-
GW170814,development_only,L1,0,-8.399999999999997,0.9152388509070171,0.23813470154700606,0.29960291448658977,-1,-0.004,0.6046511627906976,-8.389892578125,-8.343017578125,0.046875,-8.211025333864244,-8.201362500722738,0.00966283314150651,-8.385986328125,S+/T-
GW170814,development_only,L1,0,-7.9999999999999964,0.933265214356913,0.24930921397469263,0.24930921397469263,0,0.0,0.23809523809523808,-7.718017578125,-7.846923828125,0.12890625,-7.802706124801115,-7.809037055297688,0.006330930496573295,-7.714111328125,S+/T-
GW170814,development_only,L1,0,-7.599999999999996,0.9428499134652656,0.24989819072079544,0.39411908490131137,-6,-0.024,0.5,-7.526611328125,-7.526611328125,0.0,-7.404909031241115,-7.405401423619935,0.000492392378819595,-7.526611328125,S+/T-
GW170814,development_only,L1,0,-7.199999999999996,0.9596342301128482,0.6795645106366986,0.6795645106366986,0,0.0,0.42857142857142855,-6.819580078125,-6.901611328125,0.08203125,-6.994597071973926,-6.985780232860515,0.008816839113411135,-7.175048828125,S-/T+
GW170814,development_only,L1,0,-6.799999999999995,0.9481644769779719,0.5405390892373959,0.5405390892373959,0,0.0,0.5581395348837209,-6.409423828125,-6.596923828125,0.1875,-6.597033840172816,-6.590051058344217,0.006982781828599016,-6.596923828125,S-/T+
GW170814,development_only,L1,0,-6.399999999999995,0.9186521390629442,0.41462628972590726,0.41462628972590726,0,0.0,0.46511627906976744,-6.296142578125,-6.014892578125,0.28125,-6.208638543461583,-6.210271751924873,0.001633208463290181,-6.014892578125,S+/T-
GW170814,development_only,L1,0,-5.999999999999995,0.9434995787470668,0.5304812578685312,0.5304812578685312,0,0.0,0.6511627906976745,-5.831298828125,-5.643798828125,0.1875,-5.795010049661237,-5.801286927806064,0.006276878144826803,-5.854736328125,S-/T+
GW170814,development_only,L1,0,-5.599999999999994,0.9237423973351552,0.34787502839155415,0.4645362401842972,-1,-0.004,0.4186046511627907,-5.288330078125,-5.214111328125,0.07421875,-5.40827433593153,-5.411494683011496,0.0032203470799654355,-5.542236328125,S+/T-
GW170814,development_only,L1,0,-5.199999999999994,0.9131272365435612,0.3738085959570711,0.3738085959570711,0,0.0,0.4090909090909091,-5.171142578125,-5.198486328125,0.02734375,-5.0137070636853185,-5.008376280710766,0.005330782974552584,-5.198486328125,S-/T+
GW170814,development_only,L1,0,-4.799999999999994,0.8717788145782301,0.13057831539019343,0.17252361346918899,-1,-0.004,0.38095238095238093,-4.616455078125,-4.444580078125,0.171875,-4.602147518972675,-4.5924119783800466,0.009735540592628489,-4.620361328125,S-/T+
GW170814,development_only,L1,0,-4.399999999999993,0.8838289463512172,0.19180269124565127,0.21545507342631984,-1,-0.004,0.22727272727272727,-4.018798828125,-4.159423828125,0.140625,-4.208387801440024,-4.193164319465341,0.01522348197468304,-4.385986328125,S+/T-
GW170814,development_only,L1,1,4.0,0.9451641039907688,0.4723365133462188,0.4723365133462188,0,0.0,0.5454545454545454,4.352294921875,4.192138671875,0.16015625,4.2070308071709865,4.207737830506902,0.0007070233359156575,4.332763671875,S-/T+
GW170814,development_only,L1,1,4.4,0.9478128658074748,0.42131771613602975,0.42131771613602975,0,0.0,0.6190476190476191,4.477294921875,4.481201171875,0.00390625,4.590311852971402,4.601834881757955,0.011523028786553091,4.481201171875,S+/T-
GW170814,development_only,L1,1,4.800000000000001,0.9443716579501934,0.5457841065128844,0.5697164750210647,-1,-0.004,0.5238095238095238,4.828857421875,5.008544921875,0.1796875,4.984956830593281,4.990372059806035,0.005415229212753836,4.848388671875,S+/T-
GW170814,development_only,L1,1,5.200000000000001,0.938054754745355,0.43763910751962576,0.43763910751962576,0,0.0,0.5116279069767442,5.293701171875,5.485107421875,0.19140625,5.395584328086707,5.397443062249615,0.001858734162908604,5.403076171875,S-/T+
GW170814,development_only,L1,1,5.600000000000001,0.9469531481020985,0.5412923167439133,0.5412923167439133,0,0.0,0.4186046511627907,5.703857421875,5.992919921875,0.2890625,5.791977750087817,5.788045254680395,0.003932495407421577,5.992919921875,S+/T-
GW170814,development_only,L1,1,6.000000000000002,0.9160024493798149,0.2856711251148707,0.3191072956726111,-1,-0.004,0.46511627906976744,6.168701171875,6.176513671875,0.0078125,6.18492143510563,6.189663039446949,0.0047416043413193165,6.176513671875,S+/T-
GW170814,development_only,L1,1,6.400000000000002,0.9540458801600231,0.40769598548668073,0.40769598548668073,0,0.0,0.4186046511627907,6.715576171875,6.524169921875,0.19140625,6.601788353507814,6.606446597281471,0.004658243773657311,6.715576171875,S-/T+
GW170814,development_only,L1,1,6.8000000000000025,0.9276086164861053,0.36371901125147266,0.41074009512783327,-1,-0.004,0.47619047619047616,6.828857421875,6.840576171875,0.01171875,6.984235164833333,6.982038832994012,0.0021963318393209974,6.985107421875,S+/T-
GW170814,development_only,L1,1,7.200000000000003,0.9069182114410218,0.20951255590771922,0.20951255590771922,0,0.0,0.5116279069767442,7.383544921875,7.383544921875,0.0,7.4181271048550705,7.397593613012842,0.020533491842228635,7.383544921875,S-/T+
GW170814,development_only,L1,1,7.600000000000003,0.9349244282177077,0.35247056064860605,0.3867650832620777,-1,-0.004,0.42857142857142855,7.614013671875,7.824951171875,0.2109375,7.803032765189296,7.792290144705006,0.0107426204842902,7.809326171875,S-/T+
GW170814,development_only,L1,1,8.000000000000004,0.9375994306686084,0.3990392054264905,0.3990392054264905,0,0.0,0.4090909090909091,8.281982421875,8.012451171875,0.26953125,8.20581151559728,8.21903071959252,0.013219203995241458,8.012451171875,S-/T+
GW170814,development_only,L1,1,8.400000000000004,0.9235006036866181,0.161781299610045,0.2812471558765447,7,0.028,0.15789473684210525,8.543701171875,8.473388671875,0.0703125,8.5965316616205,8.610007327912253,0.013475666291753896,8.543701171875,S-/T+
GW170814,development_only,L1,1,8.800000000000004,0.9498294440636954,0.5982114417953971,0.5982114417953971,0,0.0,0.5238095238095238,8.848388671875,9.012451171875,0.1640625,8.989854486314112,8.990028023201171,0.00017353688705945558,9.012451171875,S-/T+
GW170814,development_only,L1,1,9.200000000000005,0.9450732341488378,0.4772931797378174,0.4772931797378174,0,0.0,0.5,9.293701171875,9.317138671875,0.0234375,9.395846665534899,9.401266161810382,0.005419496275482771,9.297607421875,S+/T-
GW170814,development_only,L1,1,9.600000000000005,0.9351227323110197,0.5156684642089535,0.5250882109472945,-1,-0.004,0.3333333333333333,9.699951171875,9.813232421875,0.11328125,9.793952631787935,9.787547019605196,0.006405612182739162,9.617919921875,S-/T+
GW170814,development_only,L1,1,10.000000000000005,0.8860681156186604,0.16065062301096883,0.22245397373858083,2,0.008,0.19047619047619047,10.281982421875,10.149169921875,0.1328125,10.19781008857399,10.191547265610215,0.0062628229637748944,10.285888671875,S+/T-
GW170814,development_only,L1,1,10.400000000000006,0.9085133394444719,0.14077503804033709,0.20484770851551684,-1,-0.004,0.2727272727272727,10.715576171875,10.520263671875,0.1953125,10.606331238726469,10.600759305851884,0.005571932874584462,10.719482421875,S-/T+
GW170814,development_only,L1,1,10.800000000000006,0.9399496312492298,0.28865384892398516,0.32266758815043783,-1,-0.004,0.3333333333333333,11.172607421875,10.934326171875,0.23828125,11.000692412624305,10.985668050524522,0.015024362099783417,11.199951171875,S-/T+
GW170814,development_only,L1,1,11.200000000000006,0.8844907275878277,0.28950791959399,0.28950791959399,0,0.0,0.3181818181818182,11.477294921875,11.555419921875,0.078125,11.400564257544357,11.388612827470535,0.011951430073821712,11.559326171875,S-/T+
GW170814,development_only,L1,1,11.600000000000007,0.9401780770829392,0.36626179005943754,0.36626179005943754,0,0.0,0.3333333333333333,11.703857421875,11.766357421875,0.0625,11.796864509179594,11.792170717952024,0.004693791227570188,11.809326171875,S-/T+
GW190412,locked_evaluation_a,H1,0,-12.0,0.9091640940998414,0.28888127821892956,0.28888127821892956,0,0.0,0.32558139534883723,-11.867236375808716,-11.902392625808716,0.03515625,-11.804315212113552,-11.791306010229244,0.013009201884308652,-11.867236375808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-11.6,0.9365164138877189,0.3472387208185859,0.3581916320169395,5,0.02,0.34146341463414637,-11.226611375808716,-11.527392625808716,0.30078125,-11.405839328878468,-11.400319070513447,0.0055202583650206805,-11.242236375808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-11.2,0.9245815061957028,0.41408617610390747,0.41408617610390747,0,0.0,0.42857142857142855,-11.164111375808716,-11.019580125808716,0.14453125,-10.991637737484863,-10.990916485568283,0.0007212519165804565,-11.019580125808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-10.799999999999999,0.8869779498092525,0.10286511006114007,0.3178253632813695,2,0.008,0.43902439024390244,-10.683642625808716,-10.535205125808716,0.1484375,-10.602899135743927,-10.615914565899269,0.01301543015534179,-10.535205125808716,S+/T-
GW190412,locked_evaluation_a,H1,0,-10.399999999999999,0.9013136871966569,0.0538914922079852,0.25210907779663716,-8,-0.032,0.3076923076923077,-10.093798875808716,-10.195361375808716,0.1015625,-10.174500011613544,-10.177585805848611,0.003085794235067496,-10.093798875808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-9.999999999999998,0.9352629018824432,0.23650239393129852,0.3249379547489341,-1,-0.004,0.32558139534883723,-9.683642625808716,-9.918017625808716,0.234375,-9.799344041313692,-9.794579803993635,0.004764237320056708,-9.683642625808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-9.599999999999998,0.9320212753092112,0.26852737686716094,0.2697832887019134,1,0.004,0.38095238095238093,-9.496142625808716,-9.578173875808716,0.08203125,-9.404019524341848,-9.410754515085749,0.006734990743900937,-9.281298875808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-9.199999999999998,0.9295899770104578,0.29706791277376376,0.29706791277376376,0,0.0,0.5238095238095238,-9.000048875808716,-9.085986375808716,0.0859375,-8.985219423280526,-8.997423324501671,0.01220390122114523,-8.996142625808716,S+/T-
GW190412,locked_evaluation_a,H1,0,-8.799999999999997,0.927575737746024,0.13778035564018654,0.23454492142221348,-1,-0.004,0.6046511627906976,-8.617236375808716,-8.621142625808716,0.00390625,-8.605370190061567,-8.613040179527319,0.007669989465751925,-8.617236375808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-8.399999999999997,0.9189697271788134,0.2352317518494709,0.2352317518494709,0,0.0,0.23255813953488372,-8.324267625808716,-8.140673875808716,0.18359375,-8.213076173774093,-8.208292052502214,0.004784121271878661,-8.140673875808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-7.9999999999999964,0.9064894309733514,0.11188433525442769,0.30848432943248255,5,0.02,0.24390243902439024,-7.738330125808716,-7.734423875808716,0.00390625,-7.78914701518608,-7.80778332709408,0.018636311908000636,-7.734423875808716,S+/T-
GW190412,locked_evaluation_a,H1,0,-7.599999999999996,0.9214364532766031,0.20588443353683292,0.20588443353683292,0,0.0,0.4444444444444444,-7.218798875808716,-7.253955125808716,0.03515625,-7.409580966856969,-7.395742284859698,0.013838681997270896,-7.218798875808716,S+/T-
GW190412,locked_evaluation_a,H1,0,-7.199999999999996,0.9011184212616006,0.2596536441800262,0.2764650886975008,6,0.024,0.3,-7.183642625808716,-7.183642625808716,0.0,-7.006599552345818,-7.0037442234383915,0.0028553289074269017,-7.183642625808716,S-/T+
GW190412,locked_evaluation_a,H1,0,-6.799999999999995,0.9000264146579581,0.005099356900152475,0.27922595950497514,-4,-0.016,0.34146341463414637,-6.656298875808716,-6.500048875808716,0.15625,-6.61172725121452,-6.601239008791668,0.010488242422852068,-6.652392625808716,S+/T-
