gate_rank,gate_q,first_eligible_parent,eligible_parent_count,mean_phase_a,mean_ridge_distance,below_ridge_share,equal_ridge_share,above_ridge_share,phi_nearest_folded_residue,phi_observed_hits,phi_observed_share,phi_expected_share,phi_occupancy_excess,phi_occupancy_lift,phi_observed_mean_distance,phi_expected_mean_distance,phi_distance_delta,quarter_nearest_folded_residue,quarter_observed_hits,quarter_observed_share,quarter_expected_share,quarter_occupancy_excess,quarter_occupancy_lift,quarter_observed_mean_distance,quarter_expected_mean_distance,quarter_distance_delta,third_nearest_folded_residue,third_observed_hits,third_observed_share,third_expected_share,third_occupancy_excess,third_occupancy_lift,third_observed_mean_distance,third_expected_mean_distance,third_distance_delta,half_nearest_folded_residue,half_observed_hits,half_observed_share,half_expected_share,half_occupancy_excess,half_occupancy_lift,half_observed_mean_distance,half_expected_mean_distance,half_distance_delta,two_thirds_nearest_folded_residue,two_thirds_observed_hits,two_thirds_observed_share,two_thirds_expected_share,two_thirds_occupancy_excess,two_thirds_occupancy_lift,two_thirds_observed_mean_distance,two_thirds_expected_mean_distance,two_thirds_distance_delta
21,73,4000000007,45166,1.0001279905663067,0.4931870803532054,0.4987601293008015,0.0,0.5012398706991985,14,1249,0.027653544701766817,0.027777777777777776,-0.00012423307601095931,0.9955276092636055,0.26147504855359904,0.2622392738917136,-0.0007642253381145436,9,1261,0.027919231280166497,0.027777777777777776,0.00014145350238872062,1.0050923260859939,0.31294997631264637,0.3133561643835616,-0.00040618807091524767,12,1289,0.028539166629765755,0.027777777777777776,0.0007613888519879784,1.0274099986715672,0.27635690725455786,0.2770167427701674,-0.0006598355156095526,18,1262,0.02794137182836647,0.027777777777777776,0.0001635940505886925,1.005889385821193,0.2456672766943737,0.2465753424657534,-0.0009080657713797236,24,1273,0.028184917858566177,0.027777777777777776,0.00040714008078840055,1.0146570429083823,0.2718283058113176,0.2724505327245053,-0.0006222269131876956
22,79,4000000007,45166,1.002191073491486,0.49456323424643944,0.4985165832706018,0.0,0.5014834167293982,15,1169,0.02588230084576894,0.02564102564102564,0.0002412752047433013,1.0094097329849887,0.26252023157705784,0.26238953781278007,0.00013069376427776724,10,1191,0.026369392906168358,0.02564102564102564,0.0007283672651427174,1.028406323340566,0.31298425442684846,0.31329113924050633,-0.00030688481365787057,13,1139,0.02521808439976974,0.02564102564102564,-0.00042294124125590027,0.9835052915910198,0.27707429377723547,0.27707454289732775,-2.4912009227717746e-07,20,1174,0.025993003586768808,0.02564102564102564,0.00035197794574316765,1.0137271398839836,0.24720650741540207,0.2468354430379747,0.0003710643774273714,26,1158,0.025638754815569233,0.02564102564102564,-2.27082545640675e-06,0.9999114378072002,0.2732752746502307,0.2728551336146272,0.00042014103560350513
23,83,4000000007,45166,1.000341978105932,0.49396576697793254,0.49814019395120224,0.0,0.5018598060487978,16,1094,0.024221759730770932,0.024390243902439025,-0.00016848417166809293,0.9930921489616082,0.2623556860159937,0.26249339751062417,-0.00013771149463048804,10,1084,0.0240003542487712,0.024390243902439025,-0.00038988965366782563,0.9840145241996191,0.3132061967926615,0.31332647663826035,-0.00012027984559886962,14,1118,0.024753132887570296,0.024390243902439025,0.0003628889851312704,1.014878448390382,0.27694233516450784,0.27710843373493976,-0.00016609857043192733,21,1092,0.02417747863437099,0.024390243902439025,-0.0002127652680680367,0.9912766240092105,0.2469908860967494,0.2469879518072289,2.934289520500899e-06,28,1084,0.0240003542487712,0.024390243902439025,-0.00038988965366782563,0.9840145241996191,0.2730477327100547,0.27309236947791155,-4.463676785682047e-05
24,89,4000000007,45166,0.9966217006229703,0.4942541545868002,0.5037638931939955,0.0,0.4962361068060045,17,1010,0.022361953681973166,0.022727272727272728,-0.0003653190452995621,0.9839259620068193,0.2631892776893945,0.26252816649256583,0.0006611111968286565,11,1056,0.023380418899171942,0.022727272727272728,0.0006531461718992139,1.0287384315635655,0.31347110558951824,0.31320224719101125,0.0002688583985069881,15,1005,0.0222512509409733,0.022727272727272728,-0.00047602178629942843,0.9790550414028252,0.27768625798365776,0.2771535580524345,0.000532699931223235,22,1010,0.022361953681973166,0.022727272727272728,-0.0003653190452995621,0.9839259620068193,0.24791393745021487,0.24719101123595505,0.000722926214259817,30,1041,0.023048310676172343,0.022727272727272728,0.00032103794889961484,1.014125669751583,0.2740147414589311,0.2734082397003745,0.0006065017585566435
25,97,4000000007,45166,0.9992631990763967,0.4960108210217429,0.5005313731567994,0.0,0.49946862684320065,19,950,0.02103352078997476,0.020833333333333332,0.00020018745664142704,1.0096089979187886,0.2617067864153553,0.2627559198678861,-0.001049133452530826,12,947,0.02096709914537484,0.020833333333333332,0.00013376581204150792,1.0064207589779923,0.3120644075394729,0.3131443298969072,-0.0010799223574343153,16,928,0.020546428729575343,0.020833333333333332,-0.00028690460375798907,0.9862285790196165,0.2761340259444617,0.27720504009163804,-0.0010710141471763635,24,949,0.021011380241774787,0.020833333333333332,0.00017804690844145515,1.00854625160519,0.24679224542135744,0.24742268041237114,-0.0006304349910137008,32,905,0.020037196120975955,0.020833333333333332,-0.0007961372123573771,0.9617854138068459,0.2740780744205453,0.2737686139747995,0.0003094604457458128
26,101,4000000007,45166,1.0005107671020392,0.49650464315793486,0.49940220519860073,0.0,0.5005977948013993,19,867,0.019195855289376965,0.02,-0.0008041447106230358,0.9597927644688482,0.2621907272862178,0.2627836028445292,-0.0005928755583113898,13,956,0.0211663640791746,0.02,0.0011663640791746005,1.05831820395873,0.31174111078911104,0.31316831683168317,-0.0014272060425721267,17,924,0.020457866536775452,0.02,0.0004578665367754517,1.0228933268387725,0.2762652300300659,0.27722772277227725,-0.0009624927422113294,25,914,0.020236461054775716,0.02,0.00023646105477571552,1.0118230527387857,0.24783055509642538,0.24752475247524752,0.00030580262117785306,34,911,0.020170039410175797,0.02,0.0001700394101757964,1.0085019705087899,0.27520014544074967,0.27392739273927386,0.00127275270147581
27,103,4000000007,45166,1.0013103765225926,0.49684421953277863,0.49980073506620026,0.0,0.5001992649337997,20,889,0.01968294734977638,0.0196078431372549,7.510421252147903e-05,1.0038303148385954,0.26295778903999883,0.26281125279575657,0.00014653624424226797,13,891,0.019727228446176328,0.0196078431372549,0.00011938530892142626,1.0060886507549927,0.31247890736609585,0.3131067961165049,-0.0006278887504090336,17,874,0.019350839126776778,0.0196078431372549,-0.0002570040104781235,0.9868927954656157,0.2771303040764259,0.27723840345199574,-0.00010809937556982563,26,878,0.019439401319576673,0.0196078431372549,-0.00016844181767822902,0.9914094672984103,0.24829915448900688,0.24757281553398058,0.0007263389550263011,34,891,0.019727228446176328,0.0196078431372549,0.00011938530892142626,1.0060886507549927,0.275256597489276,0.27400215749730306,0.0012544399919729443
28,107,4000000007,45166,1.0010917152551688,0.4948383553752491,0.5004649515121995,0.0,0.49953504848780056,20,864,0.019129433644777045,0.018867924528301886,0.0002615091164751594,1.0138599831731834,0.26270869500061145,0.26286109651756373,-0.000152401516952283,13,866,0.019173714741176993,0.018867924528301886,0.00030579021287510666,1.0162068812823806,0.3131966771796335,0.3131281960853465,6.848109428703175e-05,18,846,0.018730903777177524,0.018867924528301886,-0.0001370207511243622,0.9927379001904088,0.2771690391540076,0.2772585669781932,-8.95278241855868e-05,27,864,0.019129433644777045,0.018867924528301886,0.0002615091164751594,1.0138599831731834,0.2473577221472938,0.24766355140186916,-0.00030582925457536825,36,803,0.017778860204578667,0.018867924528301886,-0.001089064323723219,0.9422795908426694,0.27389485901988686,0.27414330218068533,-0.00024844316079847273
29,109,4000000007,45166,0.9981576626406078,0.49514553246393417,0.5020369304343976,0.0,0.49796306956560243,21,816,0.01806668733117832,0.018518518518518517,-0.00045183118734019867,0.9756011158836293,0.263534842837922,0.26284741196607875,0.0006874308718432531,14,836,0.018509498295177788,0.018518518518518517,-9.0202233407298e-06,0.9995129079396006,0.313560232650443,0.3131158681617397,0.00044436448870333045,18,800,0.017712438559978744,0.018518518518518517,-0.0008060799585397731,0.9564716822388523,0.2779058589307185,0.27726809378185524,0.0006377651488632674,27,843,0.0186644821325776,0.018518518518518517,0.00014596361405908378,1.0078820351591906,0.2483454510517167,0.24770642201834864,0.0006390290333680715,36,819,0.01813310897577824,0.018518518518518517,-0.0003854095427402761,0.9791878846920251,0.2745429330958675,0.2742099898063201,0.00033294328954741603
30,113,4000000007,45166,0.9991496462018772,0.4966273871135739,0.4999114378072001,0.0,0.5000885621927998,22,797,0.017646016915378825,0.017857142857142856,-0.00021112594176403085,0.9881769472612143,0.2641867041561717,0.2629155768334914,0.0012711273226802544,14,808,0.017889562945578533,0.017857142857142856,3.24200884356772e-05,1.001815524952398,0.31319167170543744,0.31305309734513276,0.0001385743603046774,19,822,0.01819953062037816,0.017857142857142856,0.00034238776323530437,1.019173714741177,0.27816770831741366,0.27728613569321536,0.0008815726241983013,28,800,0.017712438559978744,0.017857142857142856,-0.00014470429716411173,0.9918965593588097,0.249563165024674,0.24778761061946902,0.0017755544052049654,38,782,0.017313908692379223,0.017857142857142856,-0.0005432341647636334,0.9695788867732366,0.2761677441080343,0.2743362831858407,0.0018314609221936062
31,127,4000000007,45166,0.9953034144212025,0.4974646457285652,0.5027454279767967,0.0,0.4972545720232033,24,721,0.015963335252180844,0.015873015873015872,9.031937916497215e-05,1.0056901208873932,0.26259324770207526,0.26301146713767654,-0.0004182194356012747,16,752,0.01664969224638002,0.015873015873015872,0.0007766763733641491,1.0489306115219414,0.3119670360360957,0.31299212598425197,-0.0010250899481562548,21,716,0.015852632511180978,0.015873015873015872,-2.0383361834894198e-05,0.9987158482044016,0.2766629440327619,0.2773403324584427,-0.0006773884256807694,32,704,0.015586945932781296,0.015873015873015872,-0.00028606994023457587,0.9819775937652218,0.24834181240784217,0.24803149606299213,0.00031031634485004234,42,723,0.01600761634858079,0.015873015873015872,0.00013460047556491939,1.00847982996059,0.2755383668968935,0.2747156605424322,0.0008227063544613
32,131,4000000007,45166,1.0003197703602622,0.4962697401578503,0.49920294026480094,0.0,0.5007970597351991,25,695,0.015387680998981535,0.015384615384615385,3.0656143661499796e-06,1.0001992649337998,0.2622255758486536,0.26299903557176085,-0.0007734597231072726,16,682,0.01509985387238188,0.015384615384615385,-0.0002847615122335053,0.9814905017048221,0.3125381755444631,0.3130064591896653,-0.00046828364520218324,22,687,0.015210556613381747,0.015384615384615385,-0.00017405877123363896,0.9886861798698134,0.27666930437777787,0.27735368956743006,-0.0006843851896521924,33,699,0.015476243191781428,0.015384615384615385,9.162780716604271e-05,1.0059558074657928,0.24739865459832142,0.2480916030534351,-0.0006929484551136955,44,691,0.015299118806181641,0.015384615384615385,-8.549657843374449e-05,0.9944427224018066,0.2745720930615127,0.2748091603053435,-0.00023706724383082411
33,137,4000000007,45166,0.9991822542051688,0.4971671410992895,0.5006642164459992,0.0,0.4993357835540008,26,652,0.014435637426382677,0.014705882352941176,-0.0002702449265584994,0.981623344994022,0.2631998578528456,0.26306682088232825,0.00013303697051736396,17,642,0.014214231944382942,0.014705882352941176,-0.0004916504085582338,0.9665677722180401,0.3129092163183274,0.31295620437956206,-4.6988061234654044e-05,23,653,0.01445777797458265,0.014705882352941176,-0.0002481043783585258,0.9831289022716202,0.27744164726540527,0.2773722627737226,6.938449168264471e-05,34,653,0.01445777797458265,0.014705882352941176,-0.0002481043783585258,0.9831289022716202,0.24853298666945065,0.24817518248175183,0.00035780418769881805,46,676,0.01496701058318204,0.014705882352941176,0.00026112823024086393,1.0177567196563788,0.27549737313977646,0.27493917274939167,0.0005582003903847887
34,139,4000000007,45166,1.0018556646512926,0.4951215930235928,0.5020590709825975,0.0,0.49794092901740244,27,662,0.014657042908382411,0.014492753623188406,0.00016428928519400532,1.0113359606783863,0.2635342346197381,0.26310231627734354,0.00043191834239453275,17,655,0.014502059070982598,0.014492753623188406,9.305447794191735e-06,1.0006420758977992,0.31373252370074006,0.3129757063914086,0.0007568173093314701,23,652,0.014435637426382677,0.014492753623188406,-5.7116196805729116e-05,0.9960589824204047,0.27797601621134127,0.27737809752198245,0.0005979186893588229,35,642,0.014214231944382942,0.014492753623188406,-0.00027852167880546355,0.980782004162423,0.24824970205830643,0.24820143884892087,4.826320938555728e-05,46,631,0.013970685914183234,0.014492753623188406,-0.0005220677090051716,0.9639773280786431,0.274429811860559,0.2749800159872102,-0.0005502041266512436
35,149,4000000007,45166,1.0020199906861105,0.4949473485876262,0.4974316964088031,0.0,0.5025683035911969,28,589,0.013040782889784351,0.013513513513513514,-0.00047273062372916314,0.9650179338440419,0.2640488218951098,0.26315682548768526,0.0008919964074245446,19,613,0.013572156046583713,0.013513513513513514,5.864253307019847e-05,1.0043395474471948,0.31425432268199605,0.3129421367676401,0.0013121859143559456,25,610,0.013505734401983794,0.013513513513513514,-7.779111529720648e-06,0.9994243457468007,0.27846073361393875,0.27740492170022374,0.0010558119137150102,37,617,0.013660718239383607,0.013513513513513514,0.00014720472587009294,1.010893149714387,0.2485793643552628,0.2483221476510067,0.0002572167042560747,50,608,0.013461453305583846,0.013513513513513514,-5.206020792966788e-05,0.9961475446132045,0.2743612154655741,0.2751677852348993,-0.0008065697693251939
36,151,4000000007,45166,0.9977484088863657,0.49708844459863005,0.5011291679581986,0.0,0.4988708320418014,29,628,0.013904264269583315,0.013333333333333334,0.0005709309362499811,1.0428198202187486,0.26235003270016,0.26314697692922284,-0.0007969442290628459,19,622,0.013771420980383474,0.013333333333333334,0.00043808764705013936,1.0328565735287605,0.3121216862124208,0.3129139072847682,-0.0007922210723473877,25,614,0.013594296594783686,0.013333333333333334,0.00026096326145035216,1.0195722446087765,0.2765586139488973,0.2774098601913172,-0.0008512462424198897,38,598,0.013240047823584112,0.013333333333333334,-9.328550974922224e-05,0.9930035867688083,0.24785977144502705,0.24834437086092714,-0.00048459941590009437,50,590,0.013062923437984325,0.013333333333333334,-0.00027040989534900944,0.9797192578488243,0.2751745608717961,0.2752023546725533,-2.7793800757180964e-05
37,157,4000000007,45166,0.9986862334584016,0.4977059853658028,0.5023247575609973,0.0,0.4976752424390028,30,558,0.012354425895585174,0.01282051282051282,-0.00046608692492764586,0.9636452198556437,0.2638693052719618,0.26315749834024743,0.0007118069317143538,20,547,0.012110879865385466,0.01282051282051282,-0.0007096329551273539,0.9446486295000663,0.31312876688992425,0.31291850400130655,0.00021026288861769604,26,601,0.013306469468184033,0.01282051282051282,0.00048595664767121273,1.0379046185183547,0.27790440040339986,0.2774239207360227,0.00048047966737718717,39,567,0.012553690829384935,0.01282051282051282,-0.00026682199112788504,0.979187884692025,0.24944839010010067,0.2484076433121019,0.0010407467879987586,52,574,0.01270867466678475,0.01282051282051282,-0.00011183815372806973,0.9912766240092106,0.2764880634240682,0.2753007784854918,0.001187284938576394
38,163,4000000007,45166,1.0000939954561618,0.4976958888397782,0.4998671567108002,0.0,0.5001328432891998,31,533,0.011800912190585839,0.012345679012345678,-0.0005447668217598393,0.955873887437453,0.26200473888180903,0.263201640775462,-0.0011969018936529574,20,584,0.012930080148784483,0.012345679012345678,0.0005844011364388047,1.047336492051543,0.311758682151105,0.3129023706733318,-0.0011436885222267934,27,542,0.0120001771243856,0.012345679012345678,-0.0003455018879600785,0.9720143470752336,0.27628298138011587,0.2774369461486026,-0.001153964768486726,41,554,0.012265863702785281,0.012345679012345678,-7.981530956039685e-05,0.9935349599256078,0.24755224693964648,0.24846625766871167,-0.00091401072906519,54,553,0.012243723154585308,0.012345679012345678,-0.00010195585776037047,0.99174157552141,0.27519098599875197,0.27539195637355146,-0.00020097037479949176
39,167,4000000007,45166,0.9990958171333902,0.4956733126316998,0.501638400566798,0.0,0.49836159943320196,32,527,0.011668068901385999,0.012048192771084338,-0.00038012386969833896,0.9684497188150378,0.2638892637990745,0.26321659321447816,0.0006726705845963576,21,549,0.012155160961785413,0.012048192771084338,0.00010696819070107541,1.0088783598281892,0.3138312667495899,0.312874251497006,0.0009570152525839037,28,572,0.012664393570384803,0.012048192771084338,0.0006162007993004651,1.0511446663419386,0.2782298839419863,0.2774451097804391,0.0007847741615471526,42,544,0.012044458220785547,0.012048192771084338,-3.7345502987909396e-06,0.9996900323252004,0.24888773575375042,0.24850299401197604,0.0003847417417743859,56,544,0.012044458220785547,0.012048192771084338,-3.7345502987909396e-06,0.9996900323252004,0.27534445345681136,0.2754491017964072,-0.00010464833959583641
40,173,4000000007,45166,1.0002823239845615,0.49694166080731356,0.5001549838373999,0.0,0.4998450161626002,33,526,0.011645928353186025,0.011627906976744186,1.8021376441839515e-05,1.0015498383739982,0.26321822363285347,0.26323414444647375,-1.5920813620284857e-05,22,551,0.01219944205818536,0.011627906976744186,0.0005715350814411747,1.049152017003941,0.3129680390308429,0.312878075010082,8.996402076089094e-05,29,536,0.01186733383518576,0.011627906976744186,0.00023942685844157395,1.0205907098259754,0.277508777938151,0.2774566473988439,5.213053930708256e-05,43,558,0.012354425895585174,0.011627906976744186,0.0007265189188409883,1.062480627020325,0.24840108127782445,0.24855491329479767,-0.00015383201697322102,58,511,0.011313820130186423,0.011627906976744186,-0.000314086846557763,0.9729885311960323,0.2753796165495948,0.27552986512524075,-0.0001502485756459393
41,179,4000000007,45166,0.9974349123543518,0.49775663059942493,0.5019483682415976,0.0,0.49805163175840234,34,509,0.011269539033786477,0.011235955056179775,3.358397760670241e-05,1.0029889740069966,0.26261290165490025,0.2632722216879578,-0.00065932003305752,22,511,0.011313820130186423,0.011235955056179775,7.786507400664791e-05,1.0069299915865917,0.3121446225556031,0.31286485468583264,-0.0007202321302295367,30,500,0.011070274099986715,0.011235955056179775,-0.00016568095619306014,0.9852543948988176,0.27672040511678375,0.2774674115456239,-0.0007470064288401246,45,471,0.010428198202187487,0.011235955056179775,-0.0008077568539922881,0.9281096399946863,0.24832752277940814,0.24860335195530725,-0.00027582917589910605,60,522,0.011557366160386131,0.011235955056179775,0.00032141110420635596,1.0286055882743657,0.27570639274726766,0.2756052141527002,0.0001011785945674859
42,181,4000000007,45166,0.9982346276705966,0.4984877149315123,0.5020147898861976,0.0,0.4979852101138024,35,528,0.011690209449585971,0.011111111111111112,0.0005790983384748594,1.0521188504627372,0.26225145329915517,0.2632910585145538,-0.0010396052153986424,23,480,0.010627463135987248,0.011111111111111112,-0.00048364797512386384,0.9564716822388523,0.31192699099185495,0.3128606507059546,-0.0009336597140996439,30,491,0.010871009166186954,0.011111111111111112,-0.00024010194492415753,0.9783908249568258,0.27648529439467373,0.2774708410067526,-0.0009855466120788914,45,521,0.011535225612186157,0.011111111111111112,0.0004241145010750458,1.0381703050967541,0.2477089425551856,0.24861878453038674,-0.0009098419752011366,60,514,0.011380241774786344,0.011111111111111112,0.0002691306636752322,1.0242217597307708,0.27568782691457233,0.2756292203806016,5.860653397071758e-05
43,191,4000000007,45166,1.0003285147308834,0.49606489429453143,0.5004206704157995,0.0,0.4995793295842005,36,466,0.010317495461187619,0.010526315789473684,-0.00020882032828606518,0.9801620688128239,0.264414038088038,0.2633245143333308,0.0010895237547071668,24,473,0.010472479298587432,0.010526315789473684,-5.38364908862516e-05,0.9948855333658061,0.31438280150036413,0.31282722513089006,0.0015555763694740654,32,485,0.010738165876987114,0.010526315789473684,0.00021185008751343007,1.020125758313776,0.27873767808941213,0.2774869109947644,0.00125076709464772,48,492,0.010893149714386928,0.010526315789473684,0.00036683392491324365,1.034849222866758,0.24937965893354894,0.2486910994764398,0.0006885594571091336,64,477,0.010561041491387327,0.010526315789473684,3.472570191364287e-05,1.0032989416817961,0.2754794240118998,0.27574171029668404,-0.0002622862847842522
44,193,4000000007,45166,0.9993038919871635,0.4969965715418472,0.5006199353495993,0.0,0.49938006465040075,37,488,0.010804587521587035,0.010416666666666666,0.0003879208549203688,1.0372404020723553,0.2624995553001734,0.26331678734291414,-0.0008172320427407564,24,458,0.010140371075587832,0.010416666666666666,-0.0002762955910788345,0.9734756232564319,0.31239642410644536,0.3128238341968912,-0.00042741009044583445,32,485,0.010738165876987114,0.010416666666666666,0.00032149921032044795,1.0308639241907631,0.27674928112049074,0.277489925158319,-0.0007406440378282531,48,472,0.010450338750387459,0.010416666666666666,3.367208372079267e-05,1.003232520037196,0.24814059546373438,0.24870466321243523,-0.0005640677487008527,64,466,0.010317495461187619,0.010416666666666666,-9.91712054790473e-05,0.9904795642740114,0.27525098930775954,0.27576280944156584,-0.0005118201338062955
45,197,4000000007,45166,1.0032269006087189,0.4966808283756862,0.49787450737280253,0.0,0.5021254926271974,38,484,0.01071602532878714,0.01020408163265306,0.00051194369613408,1.05017048222114,0.2632712971512696,0.26334117366671,-6.987651544038131e-05,25,446,0.00987468449718815,0.01020408163265306,-0.0003293971354649105,0.9677190807244388,0.3130602710677431,0.3128302082254221,0.00023006284232096608,33,484,0.01071602532878714,0.01020408163265306,0.00051194369613408,1.05017048222114,0.2775298610809847,0.2774957698815567,3.4091199427987995e-05,49,437,0.009675419563388389,0.01020408163265306,-0.0005286620692646713,0.9481911172120622,0.2485908159207849,0.24873096446700507,-0.00014014854622015904,66,502,0.011114555196386662,0.01020408163265306,0.0009104735637336017,1.089226409245893,0.2754155323850284,0.2758037225042301,-0.000388190119201659
46,199,4000000007,45166,0.9973705039389037,0.4974300275232604,0.5007749191869991,0.0,0.49922508081300093,38,440,0.00974184120798831,0.010101010101010102,-0.0003591688930217919,0.9644422795908426,0.26363816669798074,0.26332376866698487,0.00031439803099586605,25,456,0.010096089979187884,0.010101010101010102,-4.920121822217516e-06,0.9995129079396005,0.31320648097236836,0.3128140703517588,0.00039241062060957344,33,464,0.010273214364787672,0.010101010101010102,0.00017220426377756969,1.0170482221139794,0.2778928072590736,0.27749860413176997,0.0003942031273036495,50,451,0.009985387238188018,0.010101010101010102,-0.00011562286282208387,0.9885533365806137,0.24863646488208657,0.24874371859296482,-0.00010725371087824676,66,466,0.010317495461187619,0.010101010101010102,0.00021648536017751692,1.0214320506575743,0.27565360789689936,0.2758235622557231,-0.00016995435882372067
47,211,4000000007,45166,0.9976067221642417,0.49782970161886225,0.5011955896027985,0.0,0.4988044103972014,40,446,0.00987468449718815,0.009523809523809525,0.00035087497337862525,1.0368418722047557,0.2634516377066697,0.2633775351232541,7.410258341555842e-05,26,435,0.009631138466988442,0.009523809523809525,0.0001073289431789172,1.0112695390337862,0.3127776881196337,0.31280749266531255,-2.9804545678857597e-05,35,434,0.00960899791878847,0.009523809523809525,8.518839497894531e-05,1.0089447814727892,0.2775468468466578,0.2775144813059505,3.236554070729092e-05,53,458,0.010140371075587832,0.009523809523809525,0.0006165615517783069,1.0647389629367223,0.24896752642647565,0.24881516587677724,0.00015236054969841595,70,416,0.009210468051188947,0.009523809523809525,-0.00031334147262057806,0.9670991453748393,0.2763222961476355,0.2759347024749868,0.0003875936726486784
48,223,4000000007,45166,1.0038874036960617,0.49658072493516203,0.4969224638002037,0.0,0.5030775361997963,43,401,0.008878359828189346,0.009009009009009009,-0.0001306491808196631,0.9854979409290174,0.26334224663328243,0.263409794621384,-6.754798810154616e-05,28,392,0.008679094894389585,0.009009009009009009,-0.0003299141146194239,0.9633795332772439,0.31347973166847,0.312780269058296,0.0006994626101740065,37,381,0.008435548864189877,0.009009009009009009,-0.000573460144819132,0.9363459239250763,0.2777561226227621,0.2775286497259592,0.00022747289680291605,56,405,0.00896692202098924,0.009009009009009009,-4.208698801976864e-05,0.9953283443298057,0.24810082746079287,0.24887892376681614,-0.0007780963060232682,74,441,0.009763981756188284,0.009009009009009009,0.0007549727471792746,1.0838019749368994,0.27478319968583587,0.27603388141504726,-0.0012506817292113892
49,227,4000000007,45166,1.0022885719073313,0.4983564300541068,0.49938006465040075,0.0,0.5006199353495993,43,425,0.00940973298498871,0.008849557522123894,0.0005601754628648155,1.0632998273037242,0.26248559440648644,0.26341781283568305,-0.0009322184291966074,28,414,0.009166186954789001,0.008849557522123894,0.00031662943266510743,1.035779125891157,0.31195437447489355,0.31278507660520055,-0.0008307021303070039,38,409,0.009055484213789133,0.008849557522123894,0.00020592669166523934,1.023269716158172,0.2766083385140916,0.2775330396475771,-0.0009247011334854727,57,436,0.009653279015188415,0.008849557522123894,0.0008037214930645218,1.0908205287162909,0.24798798987425927,0.2488986784140969,-0.0009106885398376396,76,395,0.008745516538989506,0.008849557522123894,-0.00010404098313438782,0.9882433689058142,0.2756514506805796,0.2760646108663729,-0.00041316018579329317
50,229,4000000007,45166,0.9998656097729347,0.4993869291871789,0.5004649515121995,0.0,0.49953504848780056,44,372,0.008236283930390116,0.008771929824561403,-0.0005356458941712869,0.9389363680644733,0.26279524301001644,0.26341967118150333,-0.0006244281714868904,29,393,0.008701235442589559,0.008771929824561403,-7.06943819718444e-05,0.9919408404552097,0.31175462974332235,0.31278250210679537,-0.0010278723634730147,38,386,0.008546251605189745,0.008771929824561403,-0.00022567821937165798,0.974272682991631,0.27678624431911236,0.2775351770984959,-0.0007489327793835376,57,379,0.00839126776778993,0.008771929824561403,-0.0003806620567714733,0.9566045255280521,0.24863922643825098,0.24890829694323144,-0.0002690705049804565,76,409,0.009055484213789133,0.008771929824561403,0.00028355438922773,1.0323252003719612,0.27650134992888276,0.2760795730228044,0.0004217769060783638
51,233,4000000007,45166,0.999989357333054,0.4984816145077795,0.4990922375238011,0.0,0.500907762476199,44,398,0.008811938183589425,0.008620689655172414,0.0001912485284170113,1.0221848292963733,0.2630584637863704,0.26343250490618303,-0.0003740411198126514,29,413,0.009144046406589027,0.008620689655172414,0.0005233567514166138,1.0607093831643273,0.31199657572191014,0.31276824034334766,-0.0007716646214375178,39,391,0.008656954346189611,0.008620689655172414,3.626469101719772e-05,1.004206704157995,0.2770029641727921,0.27753934191702434,-0.0005363777442322637,58,407,0.009011203117389186,0.008620689655172414,0.0003905134622167721,1.0452995616171457,0.24875770619359505,0.24892703862660945,-0.00016933243301439638,78,371,0.008214143382190143,0.008620689655172414,-0.00040654627298227115,0.9528406323340566,0.2764747584763933,0.2761087267525035,0.00036603172388982586
52,239,4000000007,45166,0.999919775252129,0.4971592472361833,0.5002656865783996,0.0,0.4997343134216003,46,370,0.008192002833990169,0.008403361344537815,-0.00021135851054764586,0.9748483372448301,0.26337495423242924,0.26344339425567037,-6.844002324113418e-05,30,384,0.008501970508789798,0.008403361344537815,9.860916425198304e-05,1.011734490545986,0.3129678580381399,0.3127615062761506,0.0002063517619892985,40,361,0.007992737900190408,0.008403361344537815,-0.0004106234443474067,0.9511358101226586,0.27766192846583415,0.27754532775453283,0.00011660071130131788,60,368,0.008147721737590223,0.008403361344537815,-0.00025563960694759136,0.9695788867732367,0.2482595583711004,0.2489539748953975,-0.000694416524297109,80,375,0.008302705574990037,0.008403361344537815,-0.00010065576954777777,0.9880219634238144,0.274899702081477,0.27615062761506276,-0.001250925533585745
53,241,4000000007,45166,1.002743958064883,0.49815461746185535,0.4985608643670017,0.0,0.5014391356329982,46,377,0.008346986671389984,0.008333333333333333,1.3653338056651004e-05,1.0016384005667982,0.26268210189407815,0.26343338022421475,-0.0007512783301366066,30,379,0.00839126776778993,0.008333333333333333,5.7934434456596504e-05,1.0069521321347916,0.3120074072536111,0.31275933609958506,-0.0007519288459739704,40,372,0.008236283930390116,0.008333333333333333,-9.704940294321708e-05,0.988354071646814,0.27673223147511355,0.2775472568003689,-0.0008150253252553474,60,372,0.008236283930390116,0.008333333333333333,-9.704940294321708e-05,0.988354071646814,0.24832737804646132,0.24896265560165975,-0.0006352775551984324,80,386,0.008546251605189745,0.008333333333333333,0.00021291827185641182,1.0255501926227695,0.2757107039414279,0.2761641309359151,-0.0004534269944871938
