number,x_1_13_fraction,x_1_13_decimal,x_3_11_fraction,x_3_11_decimal,x_5_9_fraction,x_5_9_decimal,rung_0_fraction,rung_0_decimal,epsilon_0_fraction,epsilon_0_decimal,rung_1_fraction,rung_1_decimal,rung_2_fraction,rung_2_decimal,ridge_distance_2_fraction,ridge_distance_2_decimal,unresolved_by_declared_children
979,52/1005,0.0517412935323383,1958/985,1.98781725888325,9/7,1.28571428571429,4608479/4157685,1.10842427937662,450794/4157685,0.108424279376624,4383082/4157685,1.05421213968831,8540767/8315370,1.02710606984416,225397/8315370,0.0271060698441561,0
981,52/1007,0.0516385302879841,44/1003,0.0438683948155533,1962/991,1.97981836528759,2077257026/3002792433,0.691775096797042,-925535407/3002792433,-0.308224903202958,5080049459/6005584866,0.845887548398521,11085634325/12011169732,0.92294377419926,925535407/12011169732,0.0770562258007395,0
983,52/1009,0.0515361744301288,11/7,1.57142857142857,9/7,1.28571428571429,6848/7063,0.969559677190995,-215/7063,-0.0304403228090047,13911/14126,0.984779838595498,28037/28252,0.992389919297749,215/28252,0.00761008070225117,1
985,52/1011,0.0514342235410485,11/7,1.57142857142857,36/1003,0.0358923230309073,11774227/21294693,0.552918372666842,-9520466/21294693,-0.447081627333158,16534460/21294693,0.776459186333421,37829153/42589386,0.888229593166711,4760233/42589386,0.111770406833289,0
987,52/1013,0.0513326752221125,44/1009,0.043607532210109,9/7,1.28571428571429,9878333/21464457,0.460218164382169,-11586124/21464457,-0.539781835617831,15671395/21464457,0.730109082191085,18567926/21464457,0.865054541095542,2896531/21464457,0.134945458904458,0
989,52/1015,0.0512315270935961,11/7,1.57142857142857,9/7,1.28571428571429,984/1015,0.969458128078818,-31/1015,-0.0305418719211823,1999/2030,0.984729064039409,4029/4060,0.992364532019704,31/4060,0.00763546798029557,1
991,52/1017,0.0511307767944936,11/7,1.57142857142857,9/7,1.28571428571429,20704/21357,0.969424544645784,-653/21357,-0.0305754553542164,42061/42714,0.984712272322892,84775/85428,0.992356136161446,653/85428,0.0076438638385541,1
993,52/1019,0.0510304219823356,44/1015,0.0433497536945813,9/7,1.28571428571429,1427411/3102855,0.460031487130401,-1675444/3102855,-0.539968512869599,2265133/3102855,0.7300157435652,2683994/3102855,0.8650078717826,418861/3102855,0.1349921282174,0
995,52/1021,0.0509304603330069,11/7,1.57142857142857,36/1013,0.035538005923001,4001009/7239911,0.55263234589486,-3238902/7239911,-0.44736765410514,5620460/7239911,0.77631617294743,12860371/14479822,0.888158086473715,1619451/14479822,0.111841913526285,0
997,52/1023,0.050830889540567,11/7,1.57142857142857,9/7,1.28571428571429,20824/21483,0.969324582227808,-659/21483,-0.030675417772192,42307/42966,0.984662291113904,85273/85932,0.992331145556952,659/85932,0.00766885444304799,1
999,52/1025,0.0507317073170732,44/1021,0.0430950048971596,1998/1009,1.98017839444995,2190032678/3167831175,0.691335035554728,-977798497/3167831175,-0.308664964445272,5357863853/6335662350,0.845667517777364,11693526203/12671324700,0.922833758888682,977798497/12671324700,0.0771662411113181,0
