rung,signal,window,bin_left_k,bin_right_k,frequency,period,power_fraction,normalized_mean_power
r6,p29_connection_residual,rectangular,145,146,0.014549914089093448,68.72892814876451,0.0003814497099443883,0.9536242748609708
r6,p29_connection_residual,rectangular,147,148,0.014749915253993834,67.79699969660707,0.00014202135255490832,0.3550533813872708
r6,p29_connection_residual,rectangular,149,151,0.01499966666296288,66.66814819753269,0.0004805852009133763,0.8009753348556271
r6,p29_connection_residual,rectangular,152,154,0.015299673199124222,65.36087320200026,0.00044179544953893254,0.7363257492315542
r6,p29_connection_residual,rectangular,155,156,0.01554991961394013,64.30901411885911,0.0007923233698716249,1.9808084246790623
r6,p29_connection_residual,rectangular,157,159,0.01579968354113461,63.29240692679011,3.77265245323066e-05,0.06287754088717766
r6,p29_connection_residual,rectangular,160,161,0.016049922118191104,62.305598284903354,0.0010046921751545453,2.511730437886363
r6,p29_connection_residual,rectangular,162,164,0.01629969324864735,61.350847819359196,0.0003752488309074469,0.6254147181790782
r6,p29_connection_residual,rectangular,165,167,0.016599698792448013,60.24205694954822,0.0005503519967203378,0.9172533278672297
r6,p29_connection_residual,rectangular,168,170,0.016899704139422086,59.17263354139386,0.0009237966792375261,1.5396611320625435
r6,p29_connection_residual,rectangular,171,173,0.017199709299868998,58.14051752651521,0.00017221280158010284,0.2870213359668381
r6,p29_connection_residual,rectangular,174,176,0.017499714283381887,57.143790110311805,0.0003556924192298403,0.5928206987164004
r6,p29_connection_residual,rectangular,177,179,0.01779971909890715,56.18066186569186,0.00015246657862164856,0.2541109643694142
r6,p29_connection_residual,rectangular,180,182,0.018099723754798028,55.249462010982995,0.0004064980610626107,0.6774967684376845
r6,p29_connection_residual,rectangular,183,185,0.018399728258862956,54.34862873685705,0.0002332838950981869,0.3888064918303115
r6,p29_connection_residual,rectangular,186,188,0.01869973261840928,53.476700464451156,0.0008515057802121905,1.419176300353651
r6,p29_connection_residual,rectangular,189,191,0.018999736840282815,52.63230793175106,0.0008685889580357679,1.4476482633929466
r6,p29_connection_residual,rectangular,192,194,0.01929974093090371,51.81416701810489,0.0002973545354993196,0.495590892498866
r6,p29_connection_residual,rectangular,195,197,0.01959974489629903,51.0210722277731,0.00028152334732556603,0.46920557887594344
r6,p29_connection_residual,rectangular,198,201,0.019949436082255557,50.12673019311412,0.0011018895082524109,1.3773618853155136
r6,p29_connection_residual,rectangular,202,204,0.02029975369308702,49.26168145284172,0.0011652780852958236,1.942130142159706
r6,p29_connection_residual,rectangular,205,208,0.020649455198624492,48.42742776412873,0.0005543275362470924,0.6929094203088655
r6,p29_connection_residual,rectangular,209,211,0.020999761903412146,47.61958752672882,0.0005000573103873,0.8334288506455
r6,p29_connection_residual,rectangular,212,215,0.021349473061413014,46.839563539738954,0.0007310684512343175,0.9138355640428968
r6,p29_connection_residual,rectangular,216,218,0.02169976958403015,46.08343863411092,0.0007116425372905225,1.186070895484204
r6,p29_connection_residual,rectangular,219,222,0.02204948979001555,45.35252332472654,0.00070356657533644,0.8794582191705501
r6,p29_connection_residual,rectangular,223,226,0.022449498880821372,44.544424145445,0.0010138835134729793,1.2673543918412242
r6,p29_connection_residual,rectangular,227,229,0.022799780700699733,43.86007098609109,0.00016442913062951863,0.27404855104919773
r6,p29_connection_residual,rectangular,230,233,0.023149514033776172,43.19745108000779,0.0005794260569325624,0.7242825711657029
r6,p29_connection_residual,rectangular,234,237,0.02354952228814844,42.4637063870829,0.0007371073104260257,0.9213841380325322
r6,p29_connection_residual,rectangular,238,241,0.02394953026679229,41.7544723783819,0.0013631514739596805,1.7039393424496005
r6,p29_connection_residual,rectangular,242,245,0.02434953798329652,41.06854104114778,0.0010238152799440922,1.2797690999301152
r6,p29_connection_residual,rectangular,246,249,0.024749545450371405,40.404782463792415,0.0006569174059283234,0.8211467574104042
r6,p29_connection_residual,rectangular,250,254,0.025199206336708305,39.68378950662725,0.0005991811491957793,0.5991811491957793
r6,p29_connection_residual,rectangular,255,258,0.025649561399758863,38.987021431462026,0.0011478609087992233,1.434826135999029
r6,p29_connection_residual,rectangular,259,262,0.026049568134615977,38.3883523455097,0.0007641714321746299,0.9552142902182873
r6,p29_connection_residual,rectangular,263,267,0.026499245272271436,37.73692381519977,0.0006492262446695303,0.6492262446695303
r6,p29_connection_residual,rectangular,268,271,0.02694958255706385,37.106326151159124,0.0004688935283675772,0.5861169104594715
r6,p29_connection_residual,rectangular,272,276,0.02739927006326993,36.49732265461149,0.0012142662020934983,1.2142662020934984
r6,p29_connection_residual,rectangular,277,280,0.02784959604733972,35.907163547369414,0.0002924515902323377,0.36556448779042217
r6,p29_connection_residual,rectangular,281,285,0.028299293277394753,35.336571489535814,0.0006539036259675915,0.6539036259675914
r6,p29_connection_residual,rectangular,286,290,0.028799305547182904,34.72305949744744,0.0006982957768706298,0.6982957768706298
r6,p29_connection_residual,rectangular,291,295,0.02929931739819206,34.13048797040254,0.00110868127783352,1.1086812778335198
r6,p29_connection_residual,rectangular,296,300,0.02979932885150268,33.557802760701215,0.0005316212744043262,0.5316212744043262
r6,p29_connection_residual,rectangular,301,305,0.030299339926803684,33.00401930919197,0.0010134208517893302,1.0134208517893302
r6,p29_connection_residual,rectangular,306,310,0.030799350642505437,32.46821699610525,0.0011346482900479807,1.1346482900479806
r6,p29_connection_residual,rectangular,311,315,0.03129936101584184,31.94953403342198,0.0009722663284622053,0.9722663284622053
r6,p29_connection_residual,rectangular,316,320,0.031799371062962864,31.447162839164225,0.0008652611156325637,0.8652611156325638
r6,p29_connection_residual,rectangular,321,326,0.032349033988668036,30.912824177386657,0.0018549118937627189,1.5457599114689324
r6,p29_connection_residual,rectangular,327,331,0.03289939209164814,30.39569841334122,0.001802547743772413,1.8025477437724131
r6,p29_connection_residual,rectangular,332,337,0.03344906575675919,29.896201205497825,0.0009814675284205191,0.8178896070170992
r6,p29_connection_residual,rectangular,338,342,0.03399941175961725,29.412273573148944,0.00035044354196302023,0.3504435419630203
r6,p29_connection_residual,rectangular,343,348,0.034549095501908586,28.944317802610993,0.0007427835074119831,0.6189862561766526
r6,p29_connection_residual,rectangular,349,354,0.03514911094181473,28.45022173264592,0.001694921120925147,1.4124342674376225
r6,p29_connection_residual,rectangular,355,360,0.03574912586343896,27.97271194322297,0.0011873513642022913,0.9894594701685762
r6,p29_connection_residual,rectangular,361,366,0.03634914029244708,27.51096702575351,0.002121768969201389,1.7681408076678242
r6,p29_connection_residual,rectangular,367,372,0.036949154252837776,27.06421893061863,0.0021731266180725272,1.810938848393773
r6,p29_connection_residual,rectangular,373,379,0.03759880317244154,26.5965912641858,0.0013661739463876317,0.9758385331340228
r6,p29_connection_residual,rectangular,380,385,0.038249182997810556,26.144349280800103,0.0015076028368077841,1.25633569733982
r6,p29_connection_residual,rectangular,386,391,0.03884919561586829,25.74055869490233,0.0004958206189380231,0.4131838491150193
r6,p29_connection_residual,rectangular,392,398,0.039498860743064475,25.317185893154853,0.000930707245735052,0.6647908898107515
r6,p29_connection_residual,rectangular,399,405,0.04019888058142913,24.8763146022025,0.0015657152212125783,1.1183680151518416
r6,p29_connection_residual,rectangular,406,411,0.04084923499895684,24.48026260529816,0.0008122987750891214,0.6769156459076011
r6,p29_connection_residual,rectangular,412,418,0.04149891564848412,24.09701517192602,0.0017417369892321376,1.244097849451527
r6,p29_connection_residual,rectangular,419,425,0.04219893363581597,23.697281278009807,0.0025715823960912685,1.8368445686366202
r6,p29_connection_residual,rectangular,426,433,0.042948573899490534,23.28366018252965,0.001498031690170429,0.9362698063565181
r6,p29_connection_residual,rectangular,434,440,0.043698970239583454,22.883834436313077,0.0016761046990931663,1.1972176422094045
r6,p29_connection_residual,rectangular,441,447,0.04439898647491855,22.52303665906677,0.0014212223600789619,1.01515882862783
r6,p29_connection_residual,rectangular,448,455,0.04514864339047188,22.149059748072936,0.001158527400858034,0.7240796255362713
r6,p29_connection_residual,rectangular,456,462,0.045899019597372664,21.786957734000087,0.001112246756999465,0.7944619692853321
r6,p29_connection_residual,rectangular,463,470,0.04664868701260519,21.4368305742407,0.0031349594103511898,1.9593496314694936
r6,p29_connection_residual,rectangular,471,478,0.04744870914998636,21.07538893922233,0.0017388863903222685,1.0868039939514178
r6,p29_connection_residual,rectangular,479,486,0.048248730553248756,20.725933895739907,0.0013333674480320112,0.833354655020007
r6,p29_connection_residual,rectangular,487,494,0.04904875125831442,20.38787888265528,0.0026195978144762395,1.6372486340476498
r6,p29_connection_residual,rectangular,495,503,0.04989839676783213,20.04072404676271,0.001940463790513126,1.0780354391739588
r6,p29_connection_residual,rectangular,504,511,0.0507487930890972,19.70490210958019,0.0021720397913419084,1.3575248695886928
r6,p29_connection_residual,rectangular,512,520,0.051598449589110716,19.380427279563822,0.0023219110389047304,1.2899505771692947
r6,p29_connection_residual,rectangular,521,528,0.05244883220816265,19.066201436690314,0.0017179136912135022,1.0736960570084388
r6,p29_connection_residual,rectangular,529,537,0.05329849904077975,18.76225443487405,0.0017427308116283711,0.968183784237984
r6,p29_connection_residual,rectangular,538,546,0.05419852396514134,18.45068697153388,0.0016101183529558995,0.894510196086611
r6,p29_connection_residual,rectangular,547,555,0.05509854807524423,18.149298573791274,0.0021178839236510524,1.1766021798061401
r6,p29_connection_residual,rectangular,556,565,0.05604819354805292,17.841788230741997,0.0019880485021086906,0.9940242510543452
r6,p29_connection_residual,rectangular,566,574,0.05699859647394837,17.544291646848837,0.0016668197318709136,0.9260109621505076
r6,p29_connection_residual,rectangular,575,584,0.057948252777801676,17.256775693210745,0.002339705987807853,1.1698529939039264
r6,p29_connection_residual,rectangular,585,594,0.058948282417726136,16.964022682012757,0.0013597615694073656,0.6798807847036829
r6,p29_connection_residual,rectangular,595,604,0.059948311068786585,16.6810370829725,0.0018005016508798046,0.9002508254399024
r6,p29_connection_residual,rectangular,605,614,0.060948338779658294,16.407338083737127,0.0018502498904440475,0.9251249452220237
r6,p29_connection_residual,rectangular,615,624,0.061948365595873474,16.142475921376242,0.002582451045400775,1.2912255227003877
r6,p29_connection_residual,rectangular,625,635,0.06299801584177077,15.8735158026509,0.0019722530504515663,0.8964786592961665
r6,p29_connection_residual,rectangular,636,645,0.06404841918423905,15.613187846579649,0.0022452919393567794,1.1226459696783895
r6,p29_connection_residual,rectangular,646,656,0.06509807984879432,15.361436194780806,0.0021754258654379196,0.988829938835418
r6,p29_connection_residual,rectangular,657,667,0.06619811175554784,15.106171059572457,0.002460784813085516,1.1185385514025072
r6,p29_connection_residual,rectangular,668,678,0.06729814261924322,14.85925110381962,0.002080530847673409,0.9456958398515497
r6,p29_connection_residual,rectangular,679,690,0.06844779032225949,14.609675422565044,0.001574688688806232,0.6561202870025967
r6,p29_connection_residual,rectangular,691,701,0.06959820399981598,14.36818685727356,0.0029662003584828615,1.3482728902194825
r6,p29_connection_residual,rectangular,702,713,0.07074786215851332,14.134702724436554,0.0036870238921567536,1.536259955065314
r6,p29_connection_residual,rectangular,714,725,0.0719478978150161,13.898946742976165,0.0016874492501965583,0.703103854248566
r6,p29_connection_residual,rectangular,726,737,0.07314793230160371,13.670926416303852,0.00121951677660256,0.5081319902510667
r6,p29_connection_residual,rectangular,738,750,0.07439758060582347,13.441297309091864,0.003078698892656398,1.1841149587139994
r6,p29_connection_residual,rectangular,751,762,0.07564800063451776,13.219120024484896,0.0023244049815109606,0.9685020756295669
r6,p29_connection_residual,rectangular,763,775,0.0768976592621648,13.004297004551608,0.002313821624622809,0.8899313940856958
r6,p29_connection_residual,rectangular,776,788,0.07819769817584148,12.788100204066387,0.0026142647952705584,1.0054864597194455
r6,p29_connection_residual,rectangular,789,801,0.07949773581681431,12.578974605066593,0.0012425486163829946,0.4779033139934594
r6,p29_connection_residual,rectangular,802,815,0.08084738709445098,12.368983537238345,0.0030017102736502902,1.0720393834465323
r6,p29_connection_residual,rectangular,816,828,0.0821978101898098,12.165774218203829,0.0023332814037340063,0.8974159245130793
r6,p29_connection_residual,rectangular,829,842,0.08354747153564852,11.969243133507806,0.003456150864204533,1.2343395943587616
r6,p29_connection_residual,rectangular,843,857,0.08499711759818682,11.765104844229826,0.0014949349760869995,0.49831165869566646
r6,p29_connection_residual,rectangular,858,871,0.08644755635644075,11.56770696764172,0.002404836984160022,0.8588703514857222
r6,p29_connection_residual,rectangular,872,886,0.08789721269755942,11.37692503903217,0.0022090200499143013,0.7363400166381006
r6,p29_connection_residual,rectangular,887,900,0.08934763567101259,11.192237964551243,0.0017634382609833764,0.6297993789226344
r6,p29_connection_residual,rectangular,901,916,0.09084690418500788,11.007529744365536,0.0022859233888587326,0.7143510590183539
r6,p29_connection_residual,rectangular,917,931,0.09239734844680338,10.822821399206466,0.0028880147252475247,0.9626715750825082
r6,p29_connection_residual,rectangular,932,947,0.0939470063386801,10.64429872725255,0.0021209358787982018,0.6627924621244381
r6,p29_connection_residual,rectangular,948,962,0.09549743452051473,10.471485490902692,0.0036248893016391204,1.2082964338797069
r6,p29_connection_residual,rectangular,963,979,0.0970967043724966,10.29901072814638,0.005008566096956055,1.4731076755753103
r6,p29_connection_residual,rectangular,980,995,0.09874715185766118,10.126874357261942,0.0029398435713913567,0.918701116059799
r6,p29_connection_residual,rectangular,996,1012,0.1003968126984119,9.960475568123472,0.002685841201966345,0.7899532946959839
r6,p29_connection_residual,rectangular,1013,1029,0.10209686576971891,9.79461996664536,0.003254788588892113,0.9572907614388567
r6,p29_connection_residual,rectangular,1030,1046,0.10379691710258064,9.634197507154454,0.004284945436187962,1.2602780694670477
r6,p29_connection_residual,rectangular,1047,1064,0.1055465773959535,9.474490075111982,0.004412451424352953,1.2256809512091535
r6,p29_connection_residual,rectangular,1065,1081,0.10729701766591652,9.319923533323475,0.0024647729416283266,0.7249332181259783
r6,p29_connection_residual,rectangular,1082,1100,0.10909628774619237,9.166214732498096,0.0036304369943423427,0.9553781564058798
r6,p29_connection_residual,rectangular,1101,1118,0.11094674398106508,9.013333461779345,0.00415446289843132,1.154017471786478
