rank,gap_0,gap_1,gap_2,gap_3,ara_0_bin,ara_1_bin,ara_2_bin,ara_0_center,ara_1_center,ara_2_center,count,probability,local_information_bits,signed_contribution_bits_per_reading,top_prediction_changes
4036,12,8,16,6,4,8,3,0.75,1.4166666666666667,0.5833333333333334,293,8.028417859147025e-06,-2.0642321899437643,-1.657251857917069e-05,False
4037,4,8,22,8,8,8,3,1.4166666666666667,1.4166666666666667,0.5833333333333334,378,1.0357481060606061e-05,-1.60053368395073,-1.6577497318381735e-05,True
4038,10,12,8,10,6,4,6,1.0833333333333333,0.75,1.0833333333333333,2654,7.272157337261504e-05,-0.22821085363694782,-1.659585233718641e-05,True
4039,10,6,14,12,4,8,5,0.75,1.4166666666666667,0.9166666666666666,1006,2.7565148007856342e-05,-0.6068079471108616,-1.6726750874454362e-05,False
4040,6,2,12,12,3,10,6,0.5833333333333334,1.75,1.0833333333333333,9602,0.0002631019395342312,-0.06361246338270436,-1.6736562494539777e-05,False
4041,10,14,10,2,7,5,2,1.25,0.9166666666666666,0.4166666666666667,6072,0.0001663773148148148,-0.10105720452470902,-1.681362633151264e-05,False
4042,18,10,2,10,4,2,10,0.75,0.4166666666666667,1.75,3137,8.595613250561167e-05,-0.19880917428542963,-1.7088867728209632e-05,True
4043,10,2,24,4,2,11,1,0.4166666666666667,1.9166666666666667,0.25,2530,6.93238811728395e-05,-0.24710667464720826,-1.7130393750258578e-05,False
4044,4,8,12,18,8,7,7,1.4166666666666667,1.25,1.25,102,2.794875841750842e-06,-6.155928284414615,-1.7205055245661113e-05,False
4045,10,6,24,2,4,9,0,0.75,1.5833333333333333,0.08333333333333333,420,1.150831228956229e-05,-1.4963412446167248,-1.7220362334801585e-05,False
4046,8,4,12,8,4,9,4,0.75,1.5833333333333333,0.75,6510,0.0001783788404882155,-0.09730372141150645,-1.7356925000572867e-05,False
4047,6,12,2,18,8,1,10,1.4166666666666667,0.25,1.75,2382,6.526857112794612e-05,-0.2673644354033922,-1.745049466920946e-05,False
4048,8,6,10,24,5,7,8,0.9166666666666666,1.25,1.4166666666666667,104,2.8496773288439954e-06,-6.126096750278596,-1.745739902357379e-05,True
4049,2,18,16,6,10,5,3,1.75,0.9166666666666666,0.5833333333333334,361,9.891668420314253e-06,-1.782097065334886,-1.76279132631078e-05,False
4050,20,10,6,8,4,4,6,0.75,0.75,1.0833333333333333,130,3.5620966610549943e-06,-4.961016179595373,-1.7671619168776482e-05,False
4051,16,6,18,2,3,9,1,0.5833333333333334,1.5833333333333333,0.25,256,7.014590347923681e-06,-2.5232469178014783,-1.7699543475038428e-05,False
4052,2,22,6,14,11,2,8,1.9166666666666667,0.4166666666666667,1.4166666666666667,328,8.987443883277217e-06,-1.9730436185724063,-1.773261880117772e-05,True
4053,2,6,10,24,9,7,8,1.5833333333333333,1.25,1.4166666666666667,106,2.9044788159371494e-06,-6.140479965027317,-1.783489397810833e-05,True
4054,8,6,4,26,5,4,10,0.9166666666666666,0.75,1.75,128,3.5072951739618407e-06,-5.106290197148321,-1.790926696530696e-05,True
4055,6,6,20,10,6,9,4,1.0833333333333333,1.5833333333333333,0.75,298,8.16542157687991e-06,-2.1946253125130646,-1.7920040879960995e-05,True
4056,18,6,8,6,3,6,5,0.5833333333333334,1.0833333333333333,0.9166666666666666,1584,4.340277777777778e-05,-0.41380256889961714,-1.7960180941823662e-05,False
4057,10,8,12,16,5,7,6,0.9166666666666666,1.25,1.0833333333333333,212,5.808957631874299e-06,-3.0984702565167836,-1.7998882443728688e-05,True
4058,6,14,6,22,8,3,9,1.4166666666666667,0.5833333333333334,1.5833333333333333,224,6.137766554433221e-06,-2.934316288856995,-1.8010148377875076e-05,True
4059,20,6,12,4,2,8,3,0.4166666666666667,1.4166666666666667,0.5833333333333334,110,3.0140817901234566e-06,-5.997348104771429,-1.807649771162299e-05,False
4060,14,10,6,12,5,4,8,0.9166666666666666,0.75,1.4166666666666667,614,1.6824056537598205e-05,-1.0774316112102968,-1.8126770342397563e-05,True
4061,10,8,4,24,5,4,10,0.9166666666666666,0.75,1.75,130,3.5620966610549943e-06,-5.106290197148321,-1.8189099261639884e-05,True
4062,8,6,18,10,5,9,4,0.9166666666666666,1.5833333333333333,0.75,426,1.1672716750841751e-05,-1.5649284710158553,-1.8266966777495944e-05,True
4063,6,12,22,2,8,7,1,1.4166666666666667,1.25,0.25,246,6.740582912457912e-06,-2.720121773784012,-1.8335206348173218e-05,False
4064,24,10,6,8,3,4,6,0.5833333333333334,0.75,1.0833333333333333,104,2.8496773288439954e-06,-6.434859974074272,-1.8337274582405113e-05,False
4065,4,6,20,12,7,9,4,1.25,1.5833333333333333,0.75,212,5.808957631874299e-06,-3.1605578010874322,-1.835954635960669e-05,True
4066,10,14,4,14,7,2,9,1.25,0.4166666666666667,1.5833333333333333,780,2.1372579966329967e-05,-0.8686643216838794,-1.8565597679086493e-05,False
4067,2,4,20,16,8,10,5,1.4166666666666667,1.75,0.9166666666666666,124,3.397692199775533e-06,-5.483227813007489,-1.86303203698478e-05,False
4068,8,18,4,20,8,2,10,1.4166666666666667,0.4166666666666667,1.75,95,2.6030706369248036e-06,-7.1849926531845965,-1.8703043402025264e-05,True
4069,6,14,16,2,8,6,1,1.4166666666666667,1.0833333333333333,0.25,1066,2.9209192620650954e-05,-0.6408979172810715,-1.872011071603684e-05,True
4070,24,10,6,6,3,4,6,0.5833333333333334,0.75,1.0833333333333333,109,2.98668104657688e-06,-6.434859974074272,-1.9218874321943822e-05,False
4071,8,12,10,14,7,5,7,1.25,0.9166666666666666,1.25,234,6.41177398989899e-06,-3.0236976399061826,-1.9387265880869424e-05,False
4072,10,14,12,4,7,5,3,1.25,0.9166666666666666,0.5833333333333334,1252,3.4305730920314255e-05,-0.5669138711890231,-1.9448394720004323e-05,False
4073,8,6,12,18,5,8,7,0.9166666666666666,1.4166666666666667,1.25,100,2.740074354657688e-06,-7.131875371232604,-1.9541868805329235e-05,True
4074,12,16,2,12,6,1,10,1.0833333333333333,0.25,1.75,737,2.019434799382716e-05,-0.9706984985153954,-1.9602623276105413e-05,False
4075,18,6,6,6,3,6,6,0.5833333333333334,1.0833333333333333,1.0833333333333333,4008,0.00010982218013468013,-0.17851503408921365,-1.9604910230494185e-05,False
4076,24,6,12,2,2,8,1,0.4166666666666667,1.4166666666666667,0.25,144,3.945707070707071e-06,-5.027663216159298,-1.9837686301133592e-05,False
4077,8,12,12,6,7,6,4,1.25,1.0833333333333333,0.75,1496,4.099151234567901e-05,-0.48598602173685085,-1.9921302009853552e-05,True
4078,12,4,6,14,3,7,8,0.5833333333333334,1.25,1.4166666666666667,8187,0.0002243298874158249,-0.08957583485296429,-2.0094536947744003e-05,False
4079,8,12,6,18,7,4,9,1.25,0.75,1.5833333333333333,213,5.8363583754208755e-06,-3.454404946255078,-2.0161145240171126e-05,True
4080,16,12,8,6,5,4,5,0.9166666666666666,0.75,0.9166666666666666,128,3.5072951739618407e-06,-5.7609302053156135,-2.0205282706634446e-05,True
4081,14,16,12,2,6,5,1,1.0833333333333333,0.9166666666666666,0.25,220,6.028163580246913e-06,-3.377939179913917,-2.03627699406462e-05,False
4082,6,6,18,12,6,9,4,1.0833333333333333,1.5833333333333333,0.75,340,9.316252805836139e-06,-2.1946253125130646,-2.0445684225458852e-05,True
4083,18,10,8,6,4,5,5,0.75,0.9166666666666666,0.9166666666666666,219,6.000762836700337e-06,-3.4125547249345476,-2.047793157159337e-05,False
4084,6,4,20,6,4,10,2,0.75,1.75,0.4166666666666667,2462,6.746063061167228e-05,-0.30493659186152633,-2.05712147835527e-05,False
4085,10,8,10,12,5,6,6,0.9166666666666666,1.0833333333333333,1.0833333333333333,2971,8.140760907687992e-05,-0.25402064520401135,-2.067921338222497e-05,False
4086,20,4,6,6,2,7,6,0.4166666666666667,1.25,1.0833333333333333,1910,5.233542017396184e-05,-0.39589451792286434,-2.071930594006117e-05,True
4087,18,8,4,14,3,4,9,0.5833333333333334,0.75,1.5833333333333333,596,1.633084315375982e-05,-1.2781465050689749,-2.087321010180771e-05,False
4088,10,18,8,6,7,3,5,1.25,0.5833333333333334,0.9166666666666666,486,1.3316761363636363e-05,-1.5829223909951657,-2.1079399738039317e-05,True
4089,12,16,14,4,6,5,2,1.0833333333333333,0.9166666666666666,0.4166666666666667,154,4.219714506172839e-06,-5.0272385555514605,-2.121351145885189e-05,False
4090,8,16,2,12,8,1,10,1.4166666666666667,0.25,1.75,2912,7.979096520763187e-05,-0.2673644354033922,-2.1333266363030208e-05,False
4091,6,18,6,12,9,3,8,1.5833333333333333,0.5833333333333334,1.4166666666666667,352,9.645061728395062e-06,-2.2197316746861278,-2.140944902282145e-05,True
4092,10,12,8,6,6,4,5,1.0833333333333333,0.75,0.9166666666666666,7408,0.00020298470819304153,-0.10590557322377088,-2.1497211876843924e-05,True
4093,6,2,22,2,3,11,1,0.5833333333333334,1.9166666666666667,0.25,6504,0.00017821443602693602,-0.1211672303769879,-2.1593749626580727e-05,False
4094,10,12,2,18,6,1,10,1.0833333333333333,0.25,1.75,812,2.2249403759820425e-05,-0.9706984985153954,-2.159746282252048e-05,False
4095,24,10,6,2,3,4,3,0.5833333333333334,0.75,0.5833333333333334,106,2.9044788159371494e-06,-7.456020739537197,-2.1655854289173827e-05,False
4096,6,6,14,16,6,8,6,1.0833333333333333,1.4166666666666667,1.0833333333333333,388,1.0631488496071829e-05,-2.0450026018389176,-2.174142163588741e-05,True
4097,16,12,2,12,5,1,10,0.9166666666666666,0.25,1.75,829,2.2715216400112234e-05,-0.9581702160594556,-2.176504380593283e-05,False
4098,10,2,16,12,2,10,5,0.4166666666666667,1.75,0.9166666666666666,1667,4.5677039492143656e-05,-0.47711995849246835,-2.179342718655042e-05,False
4099,14,12,4,14,5,3,9,0.9166666666666666,0.5833333333333334,1.5833333333333333,254,6.959788860830527e-06,-3.131664153793585,-2.1795721293434855e-05,True
4100,8,6,10,20,5,7,8,0.9166666666666666,1.25,1.4166666666666667,130,3.5620966610549943e-06,-6.126096750278596,-2.182174877946724e-05,True
4101,10,8,4,18,5,4,9,0.9166666666666666,0.75,1.5833333333333333,2378,6.515896815375981e-05,-0.33552093922522674,-2.186219819389613e-05,True
4102,8,18,4,14,8,2,9,1.4166666666666667,0.4166666666666667,1.5833333333333333,442,1.2111128647586981e-05,-1.8165341306813452,-2.200027854941435e-05,True
4103,12,8,16,2,4,8,1,0.75,1.4166666666666667,0.25,534,1.4631997053872054e-05,-1.5107520941034989,-2.2105320190053432e-05,False
4104,12,16,12,2,6,5,1,1.0833333333333333,0.9166666666666666,0.25,240,6.576178451178451e-06,-3.377939179913917,-2.221393084434131e-05,False
4105,2,10,8,22,10,5,8,1.75,0.9166666666666666,1.4166666666666667,653,1.78926855359147e-05,-1.247329930649985,-2.2318082208654474e-05,False
4106,12,24,4,2,8,1,4,1.4166666666666667,0.25,0.75,272,7.453002244668911e-06,-3.0056608135181584,-2.240119678986422e-05,False
4107,4,14,6,18,9,3,9,1.5833333333333333,0.5833333333333334,1.5833333333333333,106,2.9044788159371494e-06,-7.761715770754714,-2.254373903148235e-05,True
4108,4,20,6,6,10,2,6,1.75,0.4166666666666667,1.0833333333333333,1762,4.828011012906846e-05,-0.46744991257684554,-2.2568533259033527e-05,False
4109,12,12,10,8,6,5,5,1.0833333333333333,0.9166666666666666,0.9166666666666666,363,9.946469907407408e-06,-2.278710738509274,-2.2665127788268605e-05,False
4110,14,6,22,2,3,9,1,0.5833333333333334,1.5833333333333333,0.25,328,8.987443883277217e-06,-2.5232469178014783,-2.2677540077392984e-05,False
4111,4,8,22,2,8,8,1,1.4166666666666667,1.4166666666666667,0.25,1524,4.175873316498317e-05,-0.5496633643702142,-2.2953245763302692e-05,True
4112,2,12,16,14,10,6,5,1.75,1.0833333333333333,0.9166666666666666,220,6.028163580246913e-06,-3.8228932063059764,-2.3045025597427038e-05,True
4113,8,12,10,2,7,5,2,1.25,0.9166666666666666,0.4166666666666667,8386,0.0002297826353815937,-0.10105720452470902,-2.3221190779984357e-05,False
4114,4,14,16,12,9,6,5,1.5833333333333333,1.0833333333333333,0.9166666666666666,154,4.219714506172839e-06,-5.5898177458984275,-2.3587435029229955e-05,False
4115,12,12,6,12,6,4,8,1.0833333333333333,0.75,1.4166666666666667,520,1.4248386644219977e-05,-1.6606420455156472,-2.366146994215529e-05,True
4116,2,16,8,12,10,4,7,1.75,0.75,1.25,534,1.4631997053872054e-05,-1.6308630767483767,-2.3862783734250962e-05,True
4117,20,4,6,8,2,7,6,0.4166666666666667,1.25,1.0833333333333333,2214,6.066524621212121e-05,-0.39589451792286434,-2.4017038403819598e-05,True
4118,14,16,2,10,6,1,10,1.0833333333333333,0.25,1.75,905,2.4797672909652075e-05,-0.9706984985153954,-2.4071063860075164e-05,False
4119,12,10,2,16,5,2,10,0.9166666666666666,0.4166666666666667,1.75,1701,4.6608664772727275e-05,-0.5218235351167082,-2.432149821877413e-05,True
4120,18,6,12,4,3,8,3,0.5833333333333334,1.4166666666666667,0.5833333333333334,513,1.405658143939394e-05,-1.7524498157636388,-2.4633453553732494e-05,False
4121,20,4,8,10,2,8,6,0.4166666666666667,1.4166666666666667,1.0833333333333333,815,2.2331605990460157e-05,-1.10415356410142,-2.4657522346475204e-05,False
4122,6,6,12,10,6,8,5,1.0833333333333333,1.4166666666666667,0.9166666666666666,8196,0.0002245764941077441,-0.1103473619461608,-2.4781423679907085e-05,True
4123,2,12,16,12,10,6,5,1.75,1.0833333333333333,0.9166666666666666,240,6.576178451178451e-06,-3.8228932063059764,-2.5140027924465857e-05,True
4124,24,4,8,10,1,8,6,0.25,1.4166666666666667,1.0833333333333333,130,3.5620966610549943e-06,-7.084603323365766,-2.523604184306031e-05,True
4125,8,4,12,6,4,9,4,0.75,1.5833333333333333,0.75,9472,0.0002595398428731762,-0.09730372141150645,-2.5254192566117693e-05,False
4126,4,14,12,12,9,5,6,1.5833333333333333,0.9166666666666666,1.0833333333333333,408,1.1179503367003367e-05,-2.287966917421357,-2.5578333856904377e-05,True
4127,16,12,2,6,5,1,9,0.9166666666666666,0.25,1.5833333333333333,4364,0.0001195768448372615,-0.21505917948625874,-2.5716098136257136e-05,False
4128,12,18,6,6,7,3,6,1.25,0.5833333333333334,1.0833333333333333,340,9.316252805836139e-06,-2.825171895940713,-2.632001560252707e-05,True
4129,12,22,6,2,7,2,3,1.25,0.4166666666666667,0.5833333333333334,315,8.631234217171717e-06,-3.058161848816593,-2.6395711191154898e-05,False
4130,6,16,6,14,8,3,8,1.4166666666666667,0.5833333333333334,1.4166666666666667,1186,3.249728184624018e-05,-0.8130666762741734,-2.6422456938667536e-05,True
4131,6,12,20,6,8,7,2,1.4166666666666667,1.25,0.4166666666666667,144,3.945707070707071e-06,-6.706876096045108,-2.6463368434521418e-05,False
4132,12,10,8,10,5,5,6,0.9166666666666666,0.9166666666666666,1.0833333333333333,2971,8.140760907687992e-05,-0.3255945659266889,-2.6505875140516296e-05,False
4133,2,24,6,10,11,2,7,1.9166666666666667,0.4166666666666667,1.25,420,1.150831228956229e-05,-2.327409534441125,-2.6784555748053245e-05,True
4134,18,6,14,6,3,8,3,0.5833333333333334,1.4166666666666667,0.5833333333333334,558,1.52896148989899e-05,-1.7524498157636388,-2.6794282812831837e-05,False
4135,6,20,4,14,9,2,9,1.5833333333333333,0.4166666666666667,1.5833333333333333,358,9.809466189674523e-06,-2.774140229070019,-2.7212834782478287e-05,True
4136,20,6,10,8,2,7,5,0.4166666666666667,1.25,0.9166666666666666,213,5.8363583754208755e-06,-4.67174339282758,-2.7265968678546387e-05,True
4137,18,12,6,6,4,4,6,0.75,0.75,1.0833333333333333,201,5.507549452861953e-06,-4.961016179595373,-2.7323041945569792e-05,False
4138,18,2,10,8,1,10,5,0.25,1.75,0.9166666666666666,2588,7.091312429854096e-05,-0.38690687558327,-2.743677536019655e-05,False
4139,2,6,22,12,9,9,4,1.5833333333333333,1.5833333333333333,0.75,315,8.631234217171717e-06,-3.193118354510799,-2.7560552400932658e-05,True
4140,22,6,14,4,2,8,2,0.4166666666666667,1.4166666666666667,0.4166666666666667,140,3.8361040965207635e-06,-7.25086383326673,-2.781506845410875e-05,False
4141,2,10,18,6,10,7,3,1.75,1.25,0.5833333333333334,2358,6.461095328282828e-05,-0.43148245872692087,-2.7878492983164964e-05,True
4142,22,14,4,2,4,2,4,0.75,0.4166666666666667,0.75,360,9.864267676767678e-06,-2.8275391786636312,-2.7891603324885884e-05,True
4143,2,4,8,22,8,8,8,1.4166666666666667,1.4166666666666667,1.4166666666666667,912,2.4989478114478114e-05,-1.1166716446982794,-2.7905041626245932e-05,True
4144,2,16,12,6,10,5,4,1.75,0.9166666666666666,0.75,2358,6.461095328282828e-05,-0.4320593787174625,-2.791576833372178e-05,False
4145,6,14,4,18,8,2,9,1.4166666666666667,0.4166666666666667,1.5833333333333333,561,1.5371817129629628e-05,-1.8165341306813452,-2.7923430466564368e-05,True
4146,2,4,26,10,8,10,3,1.4166666666666667,1.75,0.5833333333333334,350,9.590260241301908e-06,-2.916472673495087,-2.7969731925463413e-05,False
4147,6,14,16,6,8,6,3,1.4166666666666667,1.0833333333333333,0.5833333333333334,402,1.1015098905723906e-05,-2.5476945262384545,-2.8063107188087984e-05,True
4148,12,16,6,14,6,3,8,1.0833333333333333,0.5833333333333334,1.4166666666666667,124,3.397692199775533e-06,-8.278132189129025,-2.8126545167714444e-05,False
4149,6,14,4,20,8,2,10,1.4166666666666667,0.4166666666666667,1.75,144,3.945707070707071e-06,-7.1849926531845965,-2.834987631464882e-05,True
4150,12,14,12,4,6,5,3,1.0833333333333333,0.9166666666666666,0.5833333333333334,234,6.41177398989899e-06,-4.450967895513288,-2.8538600182327543e-05,False
4151,10,26,4,2,8,1,4,1.4166666666666667,0.25,0.75,350,9.590260241301908e-06,-3.0056608135181584,-2.8825069398722343e-05,False
4152,2,10,18,12,10,7,4,1.75,1.25,0.75,450,1.2330334595959596e-05,-2.341212546255324,-2.8867934055586678e-05,True
4153,2,18,4,8,10,2,8,1.75,0.4166666666666667,1.4166666666666667,8386,0.0002297826353815937,-0.1261578270547498,-2.898887797465573e-05,False
4154,14,10,8,6,5,5,5,0.9166666666666666,0.9166666666666666,0.9166666666666666,1584,4.340277777777778e-05,-0.6809049913831182,-2.9553168028781173e-05,False
4155,14,6,6,6,3,6,6,0.5833333333333334,1.0833333333333333,1.0833333333333333,6078,0.00016654171927609428,-0.17851503408921365,-2.973020069384822e-05,False
4156,4,14,6,22,9,3,9,1.5833333333333333,0.5833333333333334,1.5833333333333333,140,3.8361040965207635e-06,-7.761715770754714,-2.9774749664221972e-05,True
4157,4,2,22,6,4,11,2,0.75,1.9166666666666667,0.4166666666666667,11568,0.00031697180134680135,-0.09469697124295423,-3.001626955696545e-05,False
4158,4,6,14,16,7,8,6,1.25,1.4166666666666667,1.0833333333333333,1285,3.520995545735129e-05,-0.8532490041062325,-3.0042859428609796e-05,True
4159,18,6,12,8,3,8,4,0.5833333333333334,1.4166666666666667,0.75,213,5.8363583754208755e-06,-5.154039013374883,-3.008081876295644e-05,False
4160,10,8,4,12,5,4,9,0.9166666666666666,0.75,1.5833333333333333,3282,8.992924031986533e-05,-0.33552093922522674,-3.0173143175932343e-05,True
4161,12,4,6,12,3,7,8,0.5833333333333334,1.25,1.4166666666666667,12312,0.00033735795454545455,-0.08957583485296429,-3.021912042269747e-05,False
4162,18,6,10,2,3,7,2,0.5833333333333334,1.25,0.4166666666666667,1854,5.080097853535354e-05,-0.596768772031866,-3.031643757856011e-05,False
4163,10,18,2,10,7,1,10,1.25,0.25,1.75,2950,8.08321934624018e-05,-0.37517177270249,-3.0325957312719905e-05,False
4164,18,14,4,2,5,2,4,0.9166666666666666,0.4166666666666667,0.75,412,1.1289106341189675e-05,-2.7090765738633453,-3.058305352876909e-05,True
4165,6,6,8,16,6,6,8,1.0833333333333333,1.0833333333333333,1.4166666666666667,2938,8.050338453984288e-05,-0.3834518692986467,-3.086917328667053e-05,False
4166,6,2,12,18,3,10,7,0.5833333333333334,1.75,1.25,1216,3.331930415263749e-05,-0.9300617630148789,-3.0989010762631e-05,False
4167,16,12,2,10,5,1,10,0.9166666666666666,0.25,1.75,1184,3.244248035914702e-05,-0.9581702160594556,-3.108541841522855e-05,False
4168,4,14,10,8,9,5,5,1.5833333333333333,0.9166666666666666,0.9166666666666666,1890,5.1787405303030304e-05,-0.6004003369600865,-3.109317559422797e-05,True
4169,16,14,10,2,5,5,2,0.9166666666666666,0.9166666666666666,0.4166666666666667,490,1.3426364337822671e-05,-2.3228674135793765,-3.118766420317253e-05,False
4170,16,6,12,6,3,8,4,0.5833333333333334,1.4166666666666667,0.75,223,6.110365810886644e-06,-5.154039013374883,-3.149306377530181e-05,False
4171,4,18,6,14,9,3,8,1.5833333333333333,0.5833333333333334,1.4166666666666667,522,1.4303188131313132e-05,-2.2197316746861278,-3.1749239744070445e-05,True
4172,4,6,6,20,7,6,9,1.25,1.0833333333333333,1.5833333333333333,1762,4.828011012906846e-05,-0.661075152812166,-3.1916781181362135e-05,True
4173,2,4,12,20,8,9,7,1.4166666666666667,1.5833333333333333,1.25,260,7.1241933221099885e-06,-4.490841214444205,-3.199362099059972e-05,True
4174,14,18,4,6,6,2,7,1.0833333333333333,0.4166666666666667,1.25,538,1.474160002805836e-05,-2.170574881828918,-3.1997746738871955e-05,True
4175,14,10,14,6,5,7,3,0.9166666666666666,1.25,0.5833333333333334,292,8.00101711560045e-06,-4.032285425210974,-3.226238470209924e-05,True
4176,20,10,12,2,4,6,1,0.75,1.0833333333333333,0.25,284,7.781811167227833e-06,-4.16305844435206,-3.2396134692080995e-05,True
4177,12,18,6,4,7,3,4,1.25,0.5833333333333334,0.75,682,1.8687307098765433e-05,-1.7375650539215108,-3.247041176671419e-05,True
4178,6,16,12,2,8,5,1,1.4166666666666667,0.9166666666666666,0.25,2856,7.825652356902356e-05,-0.4152807447510441,-3.249842738937174e-05,False
4179,2,12,18,10,10,7,4,1.75,1.25,0.75,514,1.4083982182940516e-05,-2.341212546255324,-3.2973595787936785e-05,True
4180,10,18,6,8,7,3,6,1.25,0.5833333333333334,1.0833333333333333,426,1.1672716750841751e-05,-2.825171895940713,-3.297743131375451e-05,True
4181,26,6,4,2,2,4,4,0.4166666666666667,0.75,0.75,288,7.891414141414141e-06,-4.183677308718387,-3.3015130277133734e-05,False
4182,2,10,6,24,10,4,9,1.75,0.75,1.5833333333333333,349,9.562859497755331e-06,-3.4659411168569214,-3.314430792799593e-05,True
4183,6,6,2,22,6,3,11,1.0833333333333333,0.5833333333333334,1.9166666666666667,990,2.712673611111111e-05,-1.2315354728135073,-3.3407537782484466e-05,False
4184,2,18,6,16,10,3,8,1.75,0.5833333333333334,1.4166666666666667,256,7.014590347923681e-06,-4.775210775755176,-3.349614741691341e-05,True
4185,2,22,2,16,11,1,10,1.9166666666666667,0.25,1.75,378,1.0357481060606061e-05,-3.306823635404655,-3.42503631744682e-05,False
4186,4,20,6,10,10,2,7,1.75,0.4166666666666667,1.25,1158,3.173006102693603e-05,-1.0851597986016488,-3.4432186633607926e-05,False
4187,12,2,12,16,1,10,6,0.25,1.75,1.0833333333333333,829,2.2715216400112234e-05,-1.5208871262486972,-3.454728019288397e-05,False
4188,16,2,12,10,1,10,5,0.25,1.75,0.9166666666666666,3259,8.929902321829405e-05,-0.38690687558327,-3.455040606602804e-05,False
4189,6,16,8,10,8,4,6,1.4166666666666667,0.75,1.0833333333333333,684,1.8742108585858585e-05,-1.8497704222050162,-3.466859811187589e-05,True
4190,12,12,2,16,6,1,10,1.0833333333333333,0.25,1.75,1307,3.581277181537598e-05,-0.9706984985153954,-3.476340382885994e-05,False
4191,8,16,2,10,8,1,10,1.4166666666666667,0.25,1.75,4748,0.00013009873035914704,-0.2673644354033922,-3.478377358917151e-05,False
4192,20,12,4,2,4,3,4,0.75,0.5833333333333334,0.75,260,7.1241933221099885e-06,-4.9084679002195974,-3.496887423653569e-05,True
4193,16,6,14,6,3,8,3,0.5833333333333334,1.4166666666666667,0.5833333333333334,732,2.0057344276094278e-05,-1.7524498157636388,-3.5149489281349294e-05,False
4194,2,12,12,6,10,6,4,1.75,1.0833333333333333,0.75,5662,0.0001551430099607183,-0.22715752582331225,-3.5241902291458255e-05,True
4195,4,26,6,4,10,2,4,1.75,0.4166666666666667,0.75,640,1.7536475869809205e-05,-2.0319177421062418,-3.563267645388331e-05,False
4196,4,12,14,12,9,6,5,1.5833333333333333,1.0833333333333333,0.9166666666666666,234,6.41177398989899e-06,-5.5898177458984275,-3.5840648031427336e-05,False
4197,16,2,12,6,1,10,4,0.25,1.75,0.75,6391,0.00017511815200617285,-0.20600798443234428,-3.607573753230856e-05,False
4198,4,6,6,18,7,6,9,1.25,1.0833333333333333,1.5833333333333333,2016,5.523989898989899e-05,-0.661075152812166,-3.651772466607609e-05,True
4199,6,2,18,10,3,10,4,0.5833333333333334,1.75,0.75,3934,0.00010779452511223345,-0.3409242532800444,-3.674976798156518e-05,False
4200,10,18,8,4,7,3,4,1.25,0.5833333333333334,0.75,772,2.115337401795735e-05,-1.7375650539215108,-3.675536346613395e-05,True
4201,22,6,14,6,2,8,3,0.4166666666666667,1.4166666666666667,0.5833333333333334,224,6.137766554433221e-06,-5.997348104771429,-3.681032261275955e-05,False
4202,22,12,6,2,4,4,3,0.75,0.75,0.5833333333333334,279,7.64480744949495e-06,-4.841527413675527,-3.701254483900068e-05,False
4203,14,4,18,8,2,9,3,0.4166666666666667,1.5833333333333333,0.5833333333333334,442,1.2111128647586981e-05,-3.069603492245455,-3.717636279166697e-05,False
4204,14,6,16,8,3,8,4,0.5833333333333334,1.4166666666666667,0.75,264,7.2337962962962966e-06,-5.154039013374883,-3.728326832591784e-05,False
4205,6,10,6,20,7,4,9,1.25,0.75,1.5833333333333333,394,1.079589295735129e-05,-3.454404946255078,-3.729338603111466e-05,True
4206,4,6,12,20,7,8,7,1.25,1.4166666666666667,1.25,204,5.589751683501684e-06,-6.672689059524551,-3.729867490396062e-05,True
4207,8,12,10,12,7,5,6,1.25,0.9166666666666666,1.0833333333333333,1167,3.197666771885522e-05,-1.1704864023557613,-3.742825475756845e-05,False
4208,20,4,12,2,2,9,1,0.4166666666666667,1.5833333333333333,0.25,654,1.792008627946128e-05,-2.089973465563331,-3.745250482467959e-05,False
4209,6,8,4,18,6,4,9,1.0833333333333333,0.75,1.5833333333333333,4971,0.00013620909617003367,-0.2751051406811031,-3.747182256390301e-05,True
4210,6,18,4,12,9,2,9,1.5833333333333333,0.4166666666666667,1.5833333333333333,493,1.3508566568462402e-05,-2.774140229070019,-3.747465795464189e-05,True
4211,4,14,10,14,9,5,7,1.5833333333333333,0.9166666666666666,1.25,328,8.987443883277217e-06,-4.1845315886615575,-3.760824283089661e-05,True
4212,2,6,12,22,9,8,7,1.5833333333333333,1.4166666666666667,1.25,279,7.64480744949495e-06,-4.93754969453887,-3.774661668706226e-05,True
4213,6,12,16,6,8,6,3,1.4166666666666667,1.0833333333333333,0.5833333333333334,542,1.4851203002244669e-05,-2.5476945262384545,-3.783632859687484e-05,True
4214,12,10,2,12,5,2,10,0.9166666666666666,0.4166666666666667,1.75,2652,7.266677188552189e-05,-0.5218235351167082,-3.791923179082246e-05,True
4215,10,2,12,16,2,10,6,0.4166666666666667,1.75,1.0833333333333333,1184,3.244248035914702e-05,-1.1970965396886208,-3.8836780976850944e-05,False
4216,16,2,10,6,1,10,4,0.25,1.75,0.75,6984,0.00019136679292929294,-0.20600798443234428,-3.942308729864543e-05,False
4217,18,12,6,4,4,4,4,0.75,0.75,0.75,657,1.800228851010101e-05,-2.190207750382961,-3.942875181945336e-05,False
