cell,progress,q_end,entity,observed_survival,observed_phase,model,predicted_survival,predicted_phase
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,home_r10,0.17705670722345593,2.272980353933476
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,direct_log_rung,0.1491670296546385,2.3485292822729686
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,circle_secant_rho1,0.14622175620789168,2.356830673486513
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,circle_shared_rho_primary,0.15116599158476524,2.3429335973251946
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,circle_edge_rho_sensitivity,0.15153168019956598,2.3419132280717494
15,0.625,9949,edge,0.15050394239928935,2.344783476770523,circle_candidate_plus_j_secondary,0.1518481942313097,2.341030885311123
16,0.6666666666666666,14629,candidate,0.3735103116946934,1.8265548970791539,home_r10,0.405272304185587,1.7614037900962218
16,0.6666666666666666,14629,candidate,0.3735103116946934,1.8265548970791539,direct_log_rung,0.37070672924639364,1.8323550169195078
16,0.6666666666666666,14629,candidate,0.3735103116946934,1.8265548970791539,circle_secant_rho1,0.3680375863885718,1.8378853825526806
16,0.6666666666666666,14629,candidate,0.3735103116946934,1.8265548970791539,circle_shared_rho_primary,0.3741612064731389,1.82520957498305
16,0.6666666666666666,14629,candidate,0.3735103116946934,1.8265548970791539,circle_candidate_rho_sensitivity,0.3735316327361965,1.8265108215381805
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,home_r10,0.1630483594997697,2.3102756015421813
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,direct_log_rung,0.1366106310361863,2.384416807744647
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,circle_secant_rho1,0.13378159614405083,2.3926905664812086
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,circle_shared_rho_primary,0.138465440129435,2.3790313812724317
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,circle_edge_rho_sensitivity,0.13881201222532658,2.378028478758812
16,0.6666666666666666,14629,edge,0.13846987162508934,2.37901855086746,circle_candidate_plus_j_secondary,0.13913662641042693,2.37709006961326
17,0.7083333333333334,21493,candidate,0.3575410909893893,1.8597170183255007,home_r10,0.38829271239019914,1.7961125209980697
