base,factors,voice_count,first_missing_prime,harmonic_repeat_count,event_x_old_lock,event_x_echo,last_pure_repeat_x,phi_crossed_before_expansion
10377194,2;1931;2687,3,3,1,1.8726522236401608,0.127347776359839,1.91771888123031,False
10377242,2;17;37;73;113,5,3,1,1.8726522577805502,0.12734774221945006,1.9177189038197313,False
10377254,2;97;149;359,4,3,1,1.8726522663156195,0.12734773368438032,1.917718909467068,False
10377278,2;23;433;521,4,3,1,1.872652283385726,0.12734771661427396,1.9177189207617198,False
10377314,2;2207;2351,3,3,1,1.872652308990803,0.12734769100919702,1.917718937703643,False
10377330,2;3;5;281;1231,5,7,5,1.784994709257199,0.2150052907428009,1.8003265072463805,False
10377346,2;7;41;101;179,5,3,1,1.872652331750788,0.12734766824921184,1.9177189527630756,False
10377354,2;3;13;233;571,5,5,3,1.8188036621669237,0.18119633783307648,1.8419405608478745,False
10377362,2;43;67;1801,4,3,1,1.8726523431307514,0.12734765686924862,1.9177189602927718,False
10377382,2;19;347;787,4,3,1,1.8726523573556777,0.12734764264432213,1.9177189697048742,False
10377402,2;3;7;211;1171,5,5,3,1.8188037093458547,0.18119629065414544,1.84194060252607,False
10377422,2;11;569;829,4,3,1,1.872652385805439,0.12734761419456092,1.9177189885290182,False
10377426,2;3;631;2741,4,5,3,1.8188037329352291,0.181196267064771,1.8419406233650872,False
10377438,2;3;691;2503,4,5,3,1.8188037447298935,0.18119625527010652,1.8419406337845756,False
10377454,2;109;181;263,4,3,1,1.87265240856516,0.12734759143484006,1.9177190035882754,False
10377458,2;7;13;19;3001,5,3,1,1.8726524114101197,0.1273475885898805,1.9177190054706788,False
10377462,2;3;23;139;541,5,5,3,1.818803768319177,0.18119623168082308,1.8419406546235124,False
10377502,2;71;107;683,4,3,1,1.8726524427045947,0.12734755729540564,1.9177190261770631,False
10377506,2;47;53;2083,4,3,1,1.8726524455495395,0.12734755445046073,1.917719028059457,False
10377510,2;3;5;11;13;41;59,7,7,5,1.7849949152861306,0.21500508471386953,1.8003267002270538,False
10377534,2;3;19;29;43;73,6,5,3,1.818803839086663,0.181196160913337,1.8419407171400002,False
10377578,2;89;173;337,4,3,1,1.8726524967583384,0.12734750324166147,1.9177190619424043,False
10377598,2;7;11;79;853,5,3,1,1.8726525109829344,0.12734748901706539,1.917719071354288,False
10377610,2;5;19;193;283,5,3,1,1.8726525195176775,0.12734748048232242,1.9177190770014079,False
10377642,2;3;11;97;1621,5,5,3,1.818803945236868,0.1811960547631321,1.841940810913826,False
10377674,2;41;271;467,4,3,1,1.8726525650361205,0.12734743496387924,1.917719107119259,False
10377682,2;7;463;1601,4,3,1,1.8726525707259043,0.12734742927409587,1.9177191108839762,False
10377694,2;47;113;977,4,3,1,1.8726525792605704,0.12734742073942998,1.9177191165310454,False
10377718,2;13;17;53;443,5,3,1,1.8726525963298686,0.12734740367013125,1.9177191278251613,False
10377746,2;31;59;2837,4,3,1,1.8726526162439947,0.1273473837560051,1.9177191410015932,False
10377786,2;3;17;71;1433,5,5,3,1.8188040867685626,0.18119591323143744,1.8419409359439027,False
10377790,2;5;641;1619,4,3,1,1.8726526475375005,0.1273473524624994,1.9177191617073348,False
10377822,2;3;7;13;83;229,6,5,3,1.8188041221511448,0.18119587784885519,1.84194096720112,False
10377842,2;1669;3109,3,3,1,1.8726526845205436,0.12734731547945627,1.91771918617763,False
10377894,2;3;907;1907,4,5,3,1.8188041929158998,0.18119580708410035,1.841941029715192,False
10377930,2;3;5;53;61;107,6,7,5,1.7849953960048712,0.21500460399512886,1.8003271505008236,False
10377970,2;5;487;2131,4,3,1,1.872652775554846,0.12734722444515423,1.9177192464116184,False
10377982,2;37;59;2377,4,3,1,1.8726527840892473,0.12734721591075263,1.9177192520585118,False
10378014,2;3;23;157;479,5,5,3,1.8188043108559435,0.18119568914405607,1.8419411339042382,False
10378030,2;5;13;97;823,5,3,1,1.872652818226744,0.12734718177325643,1.9177192746460143,False
10378042,2;1613;3217,3,3,1,1.8726528267610905,0.1273471732389099,1.9177192802928715,False
10378046,2;7;719;1031,4,3,1,1.8726528296058698,0.12734717039413018,1.9177192821751552,False
10378070,2;5;47;71;311,5,3,1,1.8726528466745225,0.1273471533254775,1.917719293468843,False
10378074,2;3;7;103;2399,5,5,3,1.818804369825397,0.18119563017460294,1.841941185998258,False
10378082,2;11;13;131;277,5,3,1,1.8726528552088322,0.1273471447911677,1.917719299115676,False
10378090,2;5;613;1693,4,3,1,1.8726528608983664,0.12734713910163395,1.9177193028802275,False
10378118,2;31;73;2293,4,3,1,1.872652880811696,0.12734711918830433,1.9177193160561312,False
10378154,2;83;101;619,4,3,1,1.8726529064144601,0.12734709358554008,1.9177193329965203,False
10378166,2;41;67;1889,4,3,1,1.8726529149486926,0.12734708505130732,1.9177193386433022,False
10378174,2;61;257;331,4,3,1,1.872652920638175,0.12734707936182496,1.9177193424078194,False
10378186,2;7;13;127;449,5,3,1,1.8726529291723897,0.1273470708276106,1.9177193480545889,False
10378218,2;3;19;59;1543,5,5,3,1.8188045113505371,0.18119548864946294,1.8419413110225367,False
10378230,2;3;5;29;79;151,6,7,5,1.7849957393621734,0.21500426063782685,1.8003274721125448,False
10378270,2;5;7;173;857,5,3,1,1.8726529889115817,0.12734701108841825,1.9177193875817717,False
10378326,2;3;7;109;2267,5,5,3,1.8188046174929584,0.18119538250704167,1.8419414047894775,False
10378330,2;5;17;41;1489,5,3,1,1.8726530315821033,0.12734696841789697,1.9177194158152544,False
10378342,2;13;563;709,4,3,1,1.872653040116174,0.12734695988382574,1.9177194214619286,False
10378354,2;7;53;71;197,5,3,1,1.8726530486502349,0.12734695134976554,1.9177194271085964,False
10378382,2;7;23;167;193,5,3,1,1.8726530685629987,0.12734693143700115,1.9177194402841249,False
10378406,2;2269;2287,3,3,1,1.8726530856310348,0.12734691436896514,1.9177194515774039,False
10378410,2;3;5;7;73;677,6,11,9,1.7415104817170968,0.25848951828290345,1.75050307386115,False
10378418,2;61;97;877,4,3,1,1.8726530941650361,0.12734690583496366,1.917719457224032,False
10378430,2;5;839;1237,4,3,1,1.8726531026990272,0.1273468973009732,1.9177194628706535,False
10378434,2;3;11;67;2347,5,5,3,1.8188047236341505,0.1811952763658493,1.8419414985553315,False
10378438,2;7;859;863,4,3,1,1.8726531083883475,0.12734689161165233,1.917719466635063,False
10378446,2;3;13;19;47;149,6,5,3,1.8188047354275407,0.18119526457245938,1.8419415089736926,False
10378454,2;59;281;313,4,3,1,1.8726531197669747,0.12734688023302526,1.9177194741638732,False
10378470,2;3;5;457;757,5,7,5,1.7849960140400791,0.21500398595992098,1.8003277293944824,False
10378486,2;83;103;607,4,3,1,1.8726531425241704,0.12734685747582988,1.9177194892214553,False
10378510,2;5;509;2039,4,3,1,1.872653159592015,0.12734684040798472,1.9177195005146075,False
10378518,2;3;761;2273,4,5,3,1.818804806187562,0.1811951938124382,1.8419415714835774,False
10378534,2;17;383;797,4,3,1,1.8726531766598162,0.1273468233401836,1.9177195118077304,False
10378558,2;101;191;269,4,3,1,1.8726531937275732,0.12734680627242653,1.917719523100824,False
10378574,2;37;139;1009,4,3,1,1.8726532051060536,0.12734679489394632,1.9177195306295365,False
10378598,2;19;113;2417,4,3,1,1.8726532221737375,0.12734677782626266,1.9177195419225819,False
10378630,2;5;419;2477,4,3,1,1.8726532449305806,0.12734675506941964,1.9177195569799297,False
10378646,2;89;199;293,4,3,1,1.8726532563089728,0.12734674369102747,1.917719564508584,False
10378686,2;3;593;2917,4,5,3,1.818804971292154,0.18119502870784607,1.8419417173380965,False
10378694,2;29;127;1409,4,3,1,1.8726532904440314,0.12734670955596844,1.9177195870944692,False
10378702,2;67;73;1061,4,3,1,1.8726532961331908,0.12734670386680905,1.9177195908587725,False
10378738,2;17;31;43;229,5,3,1,1.8726533217343477,0.12734667826565244,1.9177196077980954,False
10378742,2;11;283;1667,4,3,1,1.8726533245789143,0.1273466754210856,1.9177196096802378,False
10378758,2;3;13;271;491,5,5,3,1.8188050420503548,0.18119495794964535,1.8419417798463715,False
10378770,2;3;5;347;997,5,7,5,1.784996357377542,0.2150036426224577,1.8003280509876056,False
10378778,2;53;179;547,4,3,1,1.8726533501799607,0.12734664982003907,1.9177196266194876,False
10378806,2;3;17;97;1049,5,5,3,1.818805089222185,0.181194910777815,1.841941821518286,False
10378810,2;5;13;29;2753,5,3,1,1.872653372936364,0.12734662706363647,1.9177196416765436,False
10378822,2;41;47;2693,4,3,1,1.8726533814699946,0.12734661853000567,1.917719647322926,False
10378862,2;13;31;79;163,5,3,1,1.8726534099153507,0.12734659008464919,1.917719666144148,False
10378902,2;3;19;181;503,5,5,3,1.8188051835651178,0.1811948164348824,1.841941904861471,False
10378906,2;61;241;353,4,3,1,1.8726534412051015,0.1273465587948984,1.917719686847399,False
10378970,2;5;7;67;2213,5,3,1,1.872653486717202,0.1273465132827978,1.917719716961043,False
10378986,2;3;31;41;1361,5,5,3,1.818805266114387,0.18119473388561275,1.8419419777860535,False
10379006,2;11;673;701,4,3,1,1.8726535123176213,0.12734648768237888,1.9177197338998768,False
10379010,2;3;5;17;47;433,6,7,5,1.7849966320395783,0.21500336796042196,1.8003283082546655,False
10379022,2;3;661;2617,4,5,3,1.8188053014924181,0.18119469850758188,1.8419420090392449,False
10379042,2;29;149;1201,4,3,1,1.8726535379179412,0.12734646208205902,1.9177197508386445,False
10379130,2;3;5;19;131;139,6,7,5,1.784996769367951,0.21500323063204888,1.800328436885716,False
10379174,2;13;617;647,4,3,1,1.8726536317849327,0.12734636821506726,1.9177198129468969,False
10379190,2;3;5;277;1249,5,7,5,1.7849968380314762,0.21500316196852354,1.8003285012006214,False
10379198,2;47;109;1013,4,3,1,1.8726536488515158,0.1273463511484846,1.917719824239212,False
10379202,2;3;53;127;257,5,5,3,1.8188054783805248,0.1811945216194754,1.8419421653033898,False
10379230,2;5;941;1103,4,3,1,1.8726536716068902,0.12734632839310958,1.9177198392955856,False
10379270,2;5;11;157;601,5,3,1,1.872653700050999,0.1273462999490009,1.9177198581159802,False
10379306,2;7;643;1153,4,3,1,1.8726537256505926,0.12734627434940768,1.9177198750542666,False
10379314,2;11;37;41;311,5,3,1,1.8726537313393776,0.12734626866062262,1.917719878818321,False
10379334,2;3;7;421;587,5,5,3,1.8188056080963002,0.18119439190369982,1.8419422798951774,False
10379362,2;7;521;1423,4,3,1,1.8726537654719848,0.12734623452801513,1.9177199014025803,False
10379470,2;5;809;1283,4,3,1,1.8726538422697079,0.12734615773029234,1.9177199522167367,False
10379482,2;31;83;2017,4,3,1,1.8726538508027328,0.12734614919726703,1.9177199578627175,False
10379486,2;13;17;23;1021,5,3,1,1.872653853647072,0.12734614635292774,1.917719959744709,False
10379490,2;3;5;11;71;443,6,7,5,1.7849971813424912,0.21500281865750853,1.8003288227689502,False
10379494,2;79;179;367,4,3,1,1.8726538593357471,0.1273461406642528,1.917719963508691,False
10379506,2;29;67;2671,4,3,1,1.8726538678687508,0.12734613213124954,1.9177199691546574,False
10379534,2;11;463;1019,4,3,1,1.8726538877790484,0.1273461122209514,1.9177199823285498,False
10379546,2;2003;2591,3,3,1,1.8726538963120154,0.12734610368798488,1.9177199879744922,False
10379558,2;7;263;2819,4,3,1,1.8726539048449706,0.12734609515502932,1.9177199936204263,False
10379578,2;11;23;73;281,5,3,1,1.8726539190665388,0.1273460809334612,1.917720003030301,False
10379626,2;53;181;541,4,3,1,1.8726539531981774,0.1273460468018225,1.9177200256139177,False
10379634,2;3;59;109;269,5,5,3,1.8188059028980554,0.18119409710194462,1.8419425403250205,False
10379638,2;61;149;571,4,3,1,1.87265396173106,0.12734603826894034,1.9177200312598042,False
10379654,2;131;173;229,4,3,1,1.8726539731082186,0.12734602689178126,1.9177200387876403,False
10379698,2;7;569;1303,4,3,1,1.8726540043953055,0.1273459956046947,1.9177200594891242,False
10379710,2;5;11;127;743,5,3,1,1.8726540129281217,0.12734598707187858,1.9177200651349664,False
10379770,2;5;43;101;239,5,3,1,1.8726540555920368,0.12734594440796315,1.917720093364067,False
10379774,2;67;71;1091,4,3,1,1.8726540584362878,0.1273459415637119,1.9177200952460005,False
10379778,2;3;967;1789,4,5,3,1.8188060443995306,0.1811939556004694,1.8419426653283668,False
10379810,2;5;7;79;1877,5,3,1,1.872654084034494,0.1273459159655058,1.9177201121833662,False
10379814,2;3;19;83;1097,5,5,3,1.8188060797745582,0.18119392022544184,1.8419426965789014,False
10379842,2;11;271;1741,4,3,1,1.8726541067883724,0.12734589321162795,1.9177201272387476,False
10379854,2;23;29;31;251,5,3,1,1.8726541153210559,0.12734588467894392,1.9177201328845017,False
10379870,2;5;59;73;241,5,3,1,1.8726541266979508,0.12734587330204902,1.9177201404121633,False
10379930,2;5;11;197;479,5,3,1,1.8726541693611323,0.1273458306388675,1.9177201686407772,False
10379938,2;1913;2713,3,3,1,1.8726541750495358,0.12734582495046406,1.9177201724045787,False
10379942,2;43;137;881,4,3,1,1.8726541778937356,0.12734582210626422,1.9177201742864782,False
10379962,2;17;397;769,4,3,1,1.872654192114717,0.1273458078852832,1.9177201836959639,False
10379990,2;5;971;1069,4,3,1,1.8726542120240388,0.12734578797596113,1.9177201968692088,False
10379994,2;3;739;2341,4,5,3,1.8188062566476486,0.18119374335235158,1.8419428528297639,False
10380070,2;5;89;107;109,5,3,1,1.872654268907486,0.1273457310925141,1.9177202345068343,False
10380086,2;29;191;937,4,3,1,1.8726542802841164,0.12734571971588338,1.9177202420343205,False
10380126,2;3;61;79;359,5,5,3,1.8188063863524122,0.18119361364758751,1.8419429674118113,False
10380134,2;41;103;1229,4,3,1,1.8726543144138916,0.1273456855861087,1.9177202646167006,False
10380162,2;3;13;73;1823,5,5,3,1.8188064217261206,0.18119357827387947,1.8419429986611788,False
10380166,2;17;163;1873,4,3,1,1.8726543371669764,0.1273456628330234,1.9177202796715556,False
10380174,2;3;7;101;2447,5,5,3,1.8188064335173264,0.18119356648267376,1.8419430090776079,False
10380202,2;7;29;37;691,5,3,1,1.8726543627641044,0.127345637235896,1.917720296608206,False
10380210,2;3;5;179;1933,5,7,5,1.7849980052439716,0.2150019947560286,1.8003295944907944,False
10380230,2;5;7;257;577,5,3,1,1.8726543826729123,0.12734561732708763,1.9177203097811109,False
10380234,2;3;17;149;683,5,5,3,1.8188064924731273,0.1811935075268728,1.8419430611595518,False
10380238,2;11;199;2371,4,3,1,1.8726543883611322,0.12734561163886768,1.9177203135447904,False
10380298,2;41;277;457,4,3,1,1.8726544310226263,0.12734556897737395,1.9177203417722852,False
10380346,2;19;173;1579,4,3,1,1.8726544651516233,0.1273455348483771,1.9177203643541496,False
10380354,2;3;641;2699,4,5,3,1.8188066103835914,0.18119338961640824,1.8419431653224334,False
10380370,2;5;7;11;13;17;61,7,3,1,1.8726544822160551,0.12734551778394468,1.9177203756450374,False
10380374,2;1949;2663,3,3,1,1.872654485060123,0.1273455149398769,1.9177203775268494,False
10380406,2;23;113;1997,4,3,1,1.8726545078126213,0.12734549218737864,1.9177203925813153,False
10380426,2;3;7;89;2777,5,5,3,1.8188066811291426,0.1811933188708575,1.8419432278195185,False
10380446,2;1663;3121,3,3,1,1.872654536253134,0.12734546374686592,1.9177204113993247,False
10380466,2;1709;3037,3,3,1,1.872654550473345,0.1273454495266554,1.9177204208082994,False
10380482,2;7;317;2339,4,3,1,1.872654561849491,0.127345438150509,1.9177204283354636,False
10380498,2;3;19;23;37;107,6,5,3,1.8188067518741473,0.18119324812585266,1.8419432903161208,False
10380506,2;17;109;2801,4,3,1,1.8726545789136737,0.1273454210863261,1.9177204396261867,False
10380526,2;13;157;2543,4,3,1,1.8726545931337926,0.1273454068662073,1.9177204490351,False
10380530,2;5;787;1319,4,3,1,1.8726545959778127,0.12734540402218722,1.9177204509168806,False
10380570,2;3;5;229;1511,5,7,5,1.7849984171709135,0.21500158282908663,1.8003299803294066,False
10380578,2;13;59;67;101,5,3,1,1.8726546301059583,0.12734536989404155,1.91772047349818,False
10380594,2;3;7;439;563,5,5,3,1.8188068461999713,0.1811931538000288,1.8419433736441726,False
10380626,2;41;71;1783,4,3,1,1.872654664233928,0.12734533576607196,1.917720496079363,False
10380630,2;3;5;13;43;619,6,7,5,1.7849984858238612,0.21500151417613864,1.8003300446343962,False
10380646,2;37;151;929,4,3,1,1.8726546784538636,0.12734532154613662,1.917720505488155,False
10380658,2;1861;2789,3,3,1,1.8726546869858103,0.12734531301419008,1.9177205111334203,False
10380670,2;5;599;1733,4,3,1,1.8726546955177457,0.12734530448225453,1.9177205167786784,False
10380674,2;1747;2971,3,3,1,1.8726546983617214,0.12734530163827845,1.9177205186604294,False
10380702,2;3;47;131;281,5,5,3,1.8188069523153632,0.181193047684637,1.8419434673872046,False
10380710,2;5;17;227;269,5,3,1,1.872654723957451,0.12734527604254892,1.917720535596152,False
10380738,2;3;829;2087,4,5,3,1.8188069876868873,0.18119301231311266,1.8419434986346406,False
10380746,2;73;97;733,4,3,1,1.8726547495530819,0.12734525044691844,1.9177205525318095,False
10380778,2;17;211;1447,4,3,1,1.8726547723046703,0.12734522769533005,1.9177205675856719,False
10380782,2;29;89;2011,4,3,1,1.8726547751486133,0.127345224851387,1.917720569467401,False
10380810,2;3;5;11;83;379,6,7,5,1.7849986917800615,0.21500130821993865,1.800330237546886,False
10380854,2;11;389;1213,4,3,1,1.8726548263393785,0.12734517366062126,1.9177206033383871,False
10380858,2;3;61;113;251,5,5,3,1.8188071055909827,0.18119289440901734,1.8419436027918885,False
10380890,2;5;13;47;1699,5,3,1,1.872654851934613,0.127345148065387,1.917720620273781,False
10380898,2;11;29;53;307,5,3,1,1.8726548576224293,0.1273451423775706,1.9177206240371931,False
10380914,2;17;503;607,4,3,1,1.8726548689980473,0.1273451310019525,1.9177206315640074,False
10380926,2;107;179;271,4,3,1,1.8726548775297485,0.12734512247025176,1.9177206372091102,False
10380954,2;3;19;41;2221,5,5,3,1.8188071999131672,0.18119280008683283,1.841943686116721,False
10380958,2;7;23;103;313,5,3,1,1.8726549002808968,0.1273450997191036,1.9177206522626806,False
10380966,2;3;547;3163,4,5,3,1.818807211703372,0.181192788296628,1.8419436965322649,False
10380982,2;17;101;3023,4,3,1,1.8726549173442064,0.12734508265579383,1.9177206635528243,False
10380990,2;3;5;293;1181,5,7,5,1.7849988977322957,0.21500110226770439,1.800330430455658,False
10381010,2;5;853;1217,4,3,1,1.8726549372513452,0.12734506274865473,1.9177206767246215,False
10381038,2;3;73;137;173,5,5,3,1.8188072824442827,0.18119271755571748,1.8419437590252459,False
10381118,2;11;17;41;677,5,3,1,1.8726550140354632,0.12734498596453667,1.9177207275297532,False
10381142,2;23;83;2719,4,3,1,1.8726550310984795,0.1273449689015204,1.9177207388197024,False
10381234,2;23;127;1777,4,3,1,1.872655096506301,0.12734490349369906,1.9177207820975697,False
10381258,2;19;257;1063,4,3,1,1.8726551135691043,0.12734488643089553,1.9177207933873777,False
10381314,2;3;1093;1583,4,5,3,1.8188075536127162,0.181192446387284,1.8419439985771981,False
10381322,2;7;17;53;823,5,3,1,1.872655159069699,0.12734484093030132,1.9177208234933898,False
10381354,2;107;139;349,4,3,1,1.8726551818198782,0.1273448181801216,1.9177208385463178,False
10381386,2;3;37;101;463,5,5,3,1.8188076243509883,0.18119237564901178,1.841944061067845,False
10381390,2;5;17;79;773,5,3,1,1.8726552074137373,0.12734479258626297,1.9177208554807996,False
10381398,2;3;1117;1549,4,5,3,1.8188076361406473,0.18119236385935283,1.841944071482906,False
10381406,2;7;277;2677,4,3,1,1.8726552187887535,0.12734478121124645,1.9177208630072147,False
10381426,2;11;149;3167,4,3,1,1.8726552330074966,0.12734476699250336,1.917720872415216,False
10381470,2;3;5;11;163;193,6,7,5,1.7849994469188664,0.21500055308113333,1.8003309448608753,False
10381478,2;29;71;2521,4,3,1,1.8726552699760854,0.1273447300239143,1.9177208968759234,False
10381486,2;19;229;1193,4,3,1,1.8726552756635428,0.12734472433645744,1.917720900639097,False
10381522,2;59;97;907,4,3,1,1.8726553012570384,0.12734469874296195,1.917720917573338,False
10381534,2;37;53;2647,4,3,1,1.872655309788181,0.12734469021181877,1.91772092321807,False
10381546,2;7;347;2137,4,3,1,1.8726553183193133,0.1273446816806866,1.9177209288627952,False
10381562,2;19;359;761,4,3,1,1.8726553296941395,0.12734467030586089,1.9177209363890844,False
10381602,2;3;7;11;23;977,6,5,3,1.8188078365625295,0.18119216343747013,1.841944248536889,False
10381618,2;13;227;1759,4,3,1,1.8726553695058752,0.12734463049412478,1.9177209627309926,False
10381622,2;73;211;337,4,3,1,1.8726553723495614,0.12734462765043852,1.9177209646125515,False
10381642,2;47;179;617,4,3,1,1.8726553865679743,0.12734461343202555,1.9177209740203334,False
10381654,2;2099;2473,3,3,1,1.872655395099008,0.12734460490099242,1.9177209796649932,False
10381674,2;3;601;2879,4,5,3,1.8188079072986185,0.1811920927013812,1.8419443110256046,False
10381682,2;37;239;587,4,3,1,1.8726554150047086,0.12734458499529125,1.9177209928358367,False
10381714,2;7;19;31;1259,5,3,1,1.872655437754008,0.12734456224599186,1.9177210078881808,False
10381722,2;3;13;167;797,5,5,3,1.8188079544557083,0.18119204554429183,1.8419443526844803,False
10381730,2;5;17;173;353,5,3,1,1.8726554491286287,0.12734455087137153,1.9177210154143334,False
10381762,2;71;113;647,4,3,1,1.8726554718778103,0.12734452812218952,1.9177210304665993,False
10381766,2;2153;2411,3,3,1,1.8726554747214526,0.12734452527854728,1.9177210323481289,False
10381778,2;11;449;1051,4,3,1,1.872655483252372,0.12734451674762787,1.9177210379927128,False
10381782,2;3;103;107;157,5,5,3,1.8188080134017288,0.18119198659827124,1.841944404757773,False
10381786,2;23;269;839,4,3,1,1.8726554889396456,0.12734451106035435,1.9177210417557649,False
10381790,2;5;19;101;541,5,3,1,1.8726554917832805,0.12734450821671944,1.9177210436372896,False
10381798,2;7;17;181;241,5,3,1,1.8726554974705465,0.12734450252945329,1.9177210474003366,False
10381810,2;5;701;1481,4,3,1,1.8726555060014372,0.12734449399856324,1.9177210530449016,False
10381830,2;3;5;37;47;199,6,7,5,1.7849998587902902,0.21500014120970962,1.8003313306474409,False
10381834,2;43;61;1979,4,3,1,1.8726555230631838,0.12734447693681608,1.9177210643340088,False
10381854,2;3;7;151;1637,5,5,3,1.8188080841364533,0.18119191586354683,1.8419444672452818,False
10381866,2;3;11;17;19;487,6,5,3,1.8188080959255206,0.1811919040744791,1.8419444776598197,False
10381890,2;3;5;401;863,5,7,5,1.7849999274339858,0.2150000725660143,1.8003313949437565,False
10381898,2;2111;2459,3,3,1,1.8726555685609614,0.12734443143903895,1.9177210944381518,False
10381910,2;5;7;11;97;139,6,3,1,1.8726555770917592,0.12734442290824055,1.917721100082655,False
10381926,2;3;877;1973,4,5,3,1.8188081548706319,0.18119184512936817,1.8419445297323078,False
10381974,2;3;569;3041,4,5,3,1.8188082020264478,0.18119179797355228,1.8419445713900569,False
10381982,2;13;419;953,4,3,1,1.872655628276319,0.1273443717236814,1.9177211339495246,False
10382010,2;3;5;271;1277,5,7,5,1.785000064720055,0.21499993527994526,1.8003315235351482,False
10382086,2;11;13;31;1171,5,3,1,1.8726557022088717,0.12734429779112857,1.9177211828678715,False
10382126,2;37;307;457,4,3,1,1.8726557306442484,0.12734426935575135,1.917721201682474,False
10382138,2;13;17;83;283,5,3,1,1.8726557391748382,0.12734426082516206,1.9177212073268395,False
10382162,2;7;293;2531,4,3,1,1.8726557562359838,0.12734424376401646,1.9177212186155477,False
10382170,2;5;19;53;1031,5,3,1,1.8726557619230222,0.12734423807697767,1.9177212223784434,False
10382194,2;101;103;499,4,3,1,1.8726557789841092,0.1273442210158907,1.9177212336671132,False
10382206,2;17;47;73;89,5,3,1,1.8726557875146366,0.1273442124853638,1.917721239311437,False
10382210,2;5;31;107;313,5,3,1,1.8726557903581431,0.12734420964185722,1.9177212411928763,False
10382242,2;13;193;2069,4,3,1,1.8726558131061515,0.12734418689384888,1.9177212562443642,False
10382246,2;7;19;23;1697,5,3,1,1.872655815949647,0.12734418405035336,1.9177212581257963,False
10382294,2;13;197;2027,4,3,1,1.872655850071498,0.1273441499285022,1.917721280702921,False
10382322,2;3;19;61;1493,5,5,3,1.8188085438988588,0.18119145610114118,1.8419448734023214,False
10382330,2;5;7;71;2089,5,3,1,1.8726558756627705,0.1273441243372294,1.9177212976356872,False
10382338,2;23;79;2857,4,3,1,1.8726558813497065,0.1273441186502933,1.9177213013985157,False
10382358,2;3;7;179;1381,5,5,3,1.8188085792642428,0.18119142073575734,1.8419449046443264,False
10382410,2;5;17;157;389,5,3,1,1.8726559325319112,0.12734406746808874,1.9177213352638225,False
10382422,2;37;173;811,4,3,1,1.8726559410622405,0.12734405893775982,1.9177213409080152,False
10382430,2;3;5;23;41;367,6,7,5,1.78500054520742,0.21499945479258004,1.800331973592011,False
10382458,2;31;151;1109,4,3,1,1.8726559666531613,0.12734403334683905,1.9177213578405483,False
10382466,2;3;59;139;211,5,5,3,1.8188086853595757,0.1811913146404244,1.841944998369615,False
10382470,2;5;7;83;1787,5,3,1,1.8726559751834457,0.12734402481655413,1.9177213634847114,False
10382474,2;19;433;631,4,3,1,1.8726559780268717,0.12734402197312827,1.9177213653660972,False
10382522,2;23;29;43;181,5,3,1,1.8726560121478866,0.12734398785211332,1.917721387942667,False
10382538,2;3;577;2999,4,5,3,1.8188087560891155,0.18119124391088462,1.8419450608525378,False
10382570,2;5;11;37;2551,5,3,1,1.8726560462687258,0.12734395373127438,1.9177214105191205,False
10382582,2;7;31;47;509,5,3,1,1.8726560547989082,0.12734394520109216,1.9177214161632155,False
10382594,2;41;53;2389,4,3,1,1.872656063329079,0.12734393667092092,1.9177214218073029,False
10382626,2;19;199;1373,4,3,1,1.8726560860761488,0.12734391392385144,1.917721436858168,False
10382638,2;7;29;107;239,5,3,1,1.8726560946062794,0.12734390539372054,1.9177214425022286,False
10382682,2;3;17;137;743,5,5,3,1.818808897546558,0.1811911024534421,1.8419451858169351,False
10382686,2;97;109;491,4,3,1,1.872656128726693,0.12734387127330699,1.9177214650784,False
10382702,2;11;19;59;421,5,3,1,1.872656140100125,0.12734385989987496,1.917721472603764,False
10382758,2;41;127;997,4,3,1,1.8726561799069832,0.12734382009301676,1.917721498942437,False
10382762,2;13;241;1657,4,3,1,1.8726561827503214,0.12734381724967891,1.9177215008237651,False
10382790,2;3;5;11;73;431,6,7,5,1.7850009570365537,0.21499904296344635,1.800332359338931,False
10382798,2;23;131;1723,4,3,1,1.8726562083403069,0.1273437916596933,1.917721517755678,False
10382862,2;3;7;269;919,5,5,3,1.8188090743652916,0.18119092563470848,1.8419453420197167,False
10382866,2;13;37;43;251,5,3,1,1.872656256676676,0.12734374332332396,1.917721549738001,False
10382918,2;7;13;89;641,5,3,1,1.8726562936395434,0.12734370636045636,1.9177215741949132,False
10382946,2;3;7;233;1061,5,5,3,1.8188091568795335,0.18119084312046663,1.8419454149133159,False
10382966,2;11;683;691,4,3,1,1.8726563277589308,0.12734367224106963,1.917721596770403,False
10382970,2;3;5;13;79;337,6,7,5,1.7850011629451743,0.21499883705482584,1.8003325522068168,False
10383014,2;37;193;727,4,3,1,1.8726563618781413,0.1273436381218589,1.917721619345776,False
10383018,2;3;53;103;317,5,5,3,1.8188092276054353,0.1811907723945647,1.841945477393021,False
10383038,2;43;157;769,4,3,1,1.8726563789376802,0.12734362106231953,1.9177216306334184,False
10383054,2;3;11;61;2579,5,5,3,1.8188092629681818,0.18119073703181837,1.8419455086326921,False
10383074,2;13;23;97;179,5,3,1,1.8726564045269072,0.127343595473093,1.9177216475648282,False
10383114,2;3;7;173;1429,5,5,3,1.8188093219057888,0.18119067809421094,1.8419455606985429,False
