anchor,rung,gates,lower,candidate,candidate_delta,true_next_prime,true_delta,location_error,candidate_is_prime,exact_next_prime,survivor_candidates_through_prime
4000187202,through_5,2|3|5|7,4000187201,4000187203,1,4000187203,1,0,True,True,1
4000187471,through_5,2|3|5|7,4000187467,4000187473,2,4000187491,20,18,False,False,6
4000187839,through_5,2|3|5|7,4000187839,4000187843,4,4000187843,4,0,True,True,1
4000188205,through_5,2|3|5|7,4000188203,4000188209,4,4000188217,12,8,False,False,3
4000189330,through_5,2|3|5|7,4000189327,4000189331,1,4000189331,1,0,True,True,1
4000190332,through_5,2|3|5|7,4000190329,4000190333,1,4000190333,1,0,True,True,1
4000190987,through_5,2|3|5|7,4000190987,4000190989,2,4000191047,60,58,False,False,13
4000191105,through_5,2|3|5|7,4000191103,4000191107,2,4000191179,74,72,False,False,18
4000191811,through_5,2|3|5|7,4000191809,4000191817,6,4000191823,12,6,False,False,3
4000191909,through_5,2|3|5|7,4000191907,4000191911,2,4000191929,20,18,False,False,5
4000192304,through_5,2|3|5|7,4000192303,4000192307,3,4000192307,3,0,True,True,1
4000192421,through_5,2|3|5|7,4000192421,4000192423,2,4000192423,2,0,True,True,1
4000192560,through_5,2|3|5|7,4000192559,4000192561,1,4000192579,19,18,False,False,5
4000193414,through_5,2|3|5|7,4000193413,4000193417,3,4000193441,27,24,False,False,7
4000194406,through_5,2|3|5|7,4000194403,4000194407,1,4000194413,7,6,False,False,3
4000195164,through_5,2|3|5|7,4000195163,4000195169,5,4000195169,5,0,True,True,1
4000195934,through_5,2|3|5|7,4000195933,4000195937,3,4000195961,27,24,False,False,7
4000196527,through_5,2|3|5|7,4000196527,4000196531,4,4000196533,6,2,False,False,2
4000196598,through_5,2|3|5|7,4000196597,4000196603,5,4000196621,23,18,False,False,5
4000197010,through_5,2|3|5|7,4000197007,4000197011,1,4000197043,33,32,False,False,9
4000197298,through_5,2|3|5|7,4000197293,4000197301,3,4000197337,39,36,False,False,9
4000197648,through_5,2|3|5|7,4000197647,4000197653,5,4000197659,11,6,False,False,2
4000197875,through_5,2|3|5|7,4000197871,4000197877,2,4000197907,32,30,False,False,7
4000198354,through_5,2|3|5|7,4000198351,4000198357,3,4000198409,55,52,False,False,13
4000198597,through_5,2|3|5|7,4000198597,4000198603,6,4000198603,6,0,True,True,1
4000198925,through_5,2|3|5|7,4000198921,4000198927,2,4000198981,56,54,False,False,13
4000199223,through_5,2|3|5|7,4000199221,4000199227,4,4000199237,14,10,False,False,3
4000199493,through_5,2|3|5|7,4000199491,4000199501,8,4000199509,16,8,False,False,4
4000199700,through_5,2|3|5|7,4000199699,4000199701,1,4000199701,1,0,True,True,1
4000199718,through_5,2|3|5|7,4000199717,4000199719,1,4000199737,19,18,False,False,5
4000200946,through_5,2|3|5|7,4000200943,4000200947,1,4000201001,55,54,False,False,13
4000201388,through_5,2|3|5|7,4000201381,4000201391,3,4000201411,23,20,False,False,7
4000201614,through_5,2|3|5|7,4000201613,4000201619,5,4000201637,23,18,False,False,6
4000201684,through_5,2|3|5|7,4000201679,4000201687,3,4000201691,7,4,False,False,2
4000202013,through_5,2|3|5|7,4000202011,4000202021,8,4000202027,14,6,False,False,3
4000202118,through_5,2|3|5|7,4000202117,4000202119,1,4000202137,19,18,False,False,4
4000202680,through_5,2|3|5|7,4000202677,4000202681,1,4000202699,19,18,False,False,5
4000202703,through_5,2|3|5|7,4000202701,4000202707,4,4000202737,34,30,False,False,7
4000203031,through_5,2|3|5|7,4000203031,4000203037,6,4000203047,16,10,False,False,4
4000203207,through_5,2|3|5|7,4000203203,4000203209,2,4000203223,16,14,False,False,4
4000203484,through_5,2|3|5|7,4000203481,4000203491,7,4000203587,103,96,False,False,24
4000203542,through_5,2|3|5|7,4000203541,4000203547,5,4000203587,45,40,False,False,10
4000203642,through_5,2|3|5|7,4000203637,4000203643,1,4000203643,1,0,True,True,1
4000203720,through_5,2|3|5|7,4000203719,4000203721,1,4000203749,29,28,False,False,7
4000204584,through_5,2|3|5|7,4000204583,4000204589,5,4000204589,5,0,True,True,1
4000204607,through_5,2|3|5|7,4000204603,4000204609,2,4000204609,2,0,True,True,1
4000205141,through_5,2|3|5|7,4000205141,4000205143,2,4000205171,30,28,False,False,6
4000205650,through_5,2|3|5|7,4000205647,4000205651,1,4000205711,61,60,False,False,14
4000206008,through_5,2|3|5|7,4000206001,4000206011,3,4000206013,5,2,False,False,2
4000206198,through_5,2|3|5|7,4000206197,4000206199,1,4000206209,11,10,False,False,2
4000206396,through_5,2|3|5|7,4000206391,4000206397,1,4000206467,71,70,False,False,18
4000208744,through_5,2|3|5|7,4000208743,4000208747,3,4000208777,33,30,False,False,9
4000209536,through_5,2|3|5|7,4000209533,4000209539,3,4000209557,21,18,False,False,6
4000209789,through_5,2|3|5|7,4000209781,4000209791,2,4000209797,8,6,False,False,3
4000209805,through_5,2|3|5|7,4000209803,4000209809,4,4000209827,22,18,False,False,6
4000210180,through_5,2|3|5|7,4000210177,4000210181,1,4000210187,7,6,False,False,3
4000210658,through_5,2|3|5|7,4000210657,4000210661,3,4000210661,3,0,True,True,1
4000211214,through_5,2|3|5|7,4000211213,4000211219,5,4000211233,19,14,False,False,5
4000212383,through_5,2|3|5|7,4000212383,4000212389,6,4000212397,14,8,False,False,2
4000213108,through_5,2|3|5|7,4000213103,4000213109,1,4000213109,1,0,True,True,1
4000213233,through_5,2|3|5|7,4000213229,4000213237,4,4000213267,34,30,False,False,8
4000214906,through_5,2|3|5|7,4000214903,4000214909,3,4000214941,35,32,False,False,8
4000215062,through_5,2|3|5|7,4000215061,4000215067,5,4000215071,9,4,False,False,2
4000215393,through_5,2|3|5|7,4000215391,4000215397,4,4000215467,74,70,False,False,17
4000215991,through_5,2|3|5|7,4000215991,4000215997,6,4000216057,66,60,False,False,15
4000216708,through_5,2|3|5|7,4000216699,4000216709,1,4000216733,25,24,False,False,7
4000218139,through_5,2|3|5|7,4000218139,4000218143,4,4000218149,10,6,False,False,2
4000218256,through_5,2|3|5|7,4000218253,4000218259,3,4000218281,25,22,False,False,5
4000218412,through_5,2|3|5|7,4000218409,4000218413,1,4000218421,9,8,False,False,3
4000218936,through_5,2|3|5|7,4000218931,4000218937,1,4000218961,25,24,False,False,7
4000220338,through_5,2|3|5|7,4000220333,4000220339,1,4000220369,31,30,False,False,8
4000220434,through_5,2|3|5|7,4000220431,4000220437,3,4000220447,13,10,False,False,3
4000220723,through_5,2|3|5|7,4000220723,4000220729,6,4000220737,14,8,False,False,3
4000220918,through_5,2|3|5|7,4000220911,4000220921,3,4000220929,11,8,False,False,4
4000221083,through_5,2|3|5|7,4000221083,4000221089,6,4000221097,14,8,False,False,3
4000221322,through_5,2|3|5|7,4000221319,4000221329,7,4000221331,9,2,False,False,2
4000221369,through_5,2|3|5|7,4000221367,4000221371,2,4000221377,8,6,False,False,3
4000221375,through_5,2|3|5|7,4000221373,4000221377,2,4000221377,2,0,True,True,1
4000221651,through_5,2|3|5|7,4000221649,4000221653,2,4000221689,38,36,False,False,8
4000222264,through_5,2|3|5|7,4000222259,4000222267,3,4000222279,15,12,False,False,5
4000222294,through_5,2|3|5|7,4000222291,4000222297,3,4000222297,3,0,True,True,1
4000222742,through_5,2|3|5|7,4000222741,4000222747,5,4000222771,29,24,False,False,7
4000223524,through_5,2|3|5|7,4000223519,4000223527,3,4000223537,13,10,False,False,4
4000223709,through_5,2|3|5|7,4000223707,4000223711,2,4000223713,4,2,False,False,2
4000224199,through_5,2|3|5|7,4000224199,4000224203,4,4000224203,4,0,True,True,1
4000224398,through_5,2|3|5|7,4000224397,4000224401,3,4000224421,23,20,False,False,6
4000224542,through_5,2|3|5|7,4000224541,4000224547,5,4000224551,9,4,False,False,2
4000224707,through_5,2|3|5|7,4000224707,4000224709,2,4000224713,6,4,False,False,2
4000225163,through_5,2|3|5|7,4000225163,4000225169,6,4000225169,6,0,True,True,1
4000225220,through_5,2|3|5|7,4000225219,4000225223,3,4000225223,3,0,True,True,1
4000228319,through_5,2|3|5|7,4000228319,4000228321,2,4000228357,38,36,False,False,8
4000228959,through_5,2|3|5|7,4000228957,4000228961,2,4000228987,28,26,False,False,6
4000229025,through_5,2|3|5|7,4000229021,4000229027,2,4000229027,2,0,True,True,1
4000229295,through_5,2|3|5|7,4000229293,4000229297,2,4000229339,44,42,False,False,10
4000229822,through_5,2|3|5|7,4000229819,4000229827,5,4000229833,11,6,False,False,3
4000229889,through_5,2|3|5|7,4000229887,4000229893,4,4000229911,22,18,False,False,6
4000230865,through_5,2|3|5|7,4000230863,4000230869,4,4000230869,4,0,True,True,1
4000231383,through_5,2|3|5|7,4000231381,4000231387,4,4000231399,16,12,False,False,5
4000231470,through_5,2|3|5|7,4000231469,4000231471,1,4000231483,13,12,False,False,4
4000232116,through_5,2|3|5|7,4000232113,4000232119,3,4000232149,33,30,False,False,8
4000232504,through_5,2|3|5|7,4000232503,4000232507,3,4000232539,35,32,False,False,8
4000233399,through_5,2|3|5|7,4000233397,4000233401,2,4000233409,10,8,False,False,4
4000234218,through_5,2|3|5|7,4000234213,4000234219,1,4000234223,5,4,False,False,2
4000234761,through_5,2|3|5|7,4000234759,4000234769,8,4000234783,22,14,False,False,4
4000234924,through_5,2|3|5|7,4000234921,4000234927,3,4000234937,13,10,False,False,3
4000234935,through_5,2|3|5|7,4000234933,4000234937,2,4000234937,2,0,True,True,1
4000235398,through_5,2|3|5|7,4000235389,4000235399,1,4000235399,1,0,True,True,1
4000235961,through_5,2|3|5|7,4000235959,4000235963,2,4000235977,16,14,False,False,4
4000237475,through_5,2|3|5|7,4000237471,4000237477,2,4000237477,2,0,True,True,1
4000238257,through_5,2|3|5|7,4000238257,4000238261,4,4000238273,16,12,False,False,4
4000238866,through_5,2|3|5|7,4000238863,4000238867,1,4000238887,21,20,False,False,5
4000239061,through_5,2|3|5|7,4000239059,4000239067,6,4000239073,12,6,False,False,3
4000239457,through_5,2|3|5|7,4000239457,4000239461,4,4000239487,30,26,False,False,6
4000240139,through_5,2|3|5|7,4000240133,4000240141,2,4000240141,2,0,True,True,1
4000240472,through_5,2|3|5|7,4000240471,4000240477,5,4000240499,27,22,False,False,6
4000240723,through_5,2|3|5|7,4000240723,4000240729,6,4000240729,6,0,True,True,1
4000242703,through_5,2|3|5|7,4000242703,4000242707,4,4000242713,10,6,False,False,3
4000242811,through_5,2|3|5|7,4000242811,4000242817,6,4000242853,42,36,False,False,9
4000244031,through_5,2|3|5|7,4000244029,4000244033,2,4000244047,16,14,False,False,4
4000244148,through_5,2|3|5|7,4000244147,4000244149,1,4000244189,41,40,False,False,10
4000244806,through_5,2|3|5|7,4000244803,4000244807,1,4000244881,75,74,False,False,19
4000245028,through_5,2|3|5|7,4000245023,4000245029,1,4000245043,15,14,False,False,5
4000246141,through_5,2|3|5|7,4000246141,4000246147,6,4000246153,12,6,False,False,3
4000247038,through_5,2|3|5|7,4000247033,4000247039,1,4000247039,1,0,True,True,1
4000247632,through_5,2|3|5|7,4000247627,4000247633,1,4000247633,1,0,True,True,1
4000248680,through_5,2|3|5|7,4000248677,4000248683,3,4000248709,29,26,False,False,7
4000249098,through_5,2|3|5|7,4000249097,4000249103,5,4000249103,5,0,True,True,1
4000249423,through_5,2|3|5|7,4000249423,4000249427,4,4000249439,16,12,False,False,4
4000249780,through_5,2|3|5|7,4000249777,4000249781,1,4000249793,13,12,False,False,5
4000251022,through_5,2|3|5|7,4000251019,4000251023,1,4000251023,1,0,True,True,1
4000251459,through_5,2|3|5|7,4000251457,4000251461,2,4000251467,8,6,False,False,3
4000251562,through_5,2|3|5|7,4000251559,4000251569,7,4000251599,37,30,False,False,8
4000251750,through_5,2|3|5|7,4000251749,4000251751,1,4000251767,17,16,False,False,5
4000251833,through_5,2|3|5|7,4000251833,4000251839,6,4000251841,8,2,False,False,2
4000251888,through_5,2|3|5|7,4000251887,4000251889,1,4000251907,19,18,False,False,4
4000252633,through_5,2|3|5|7,4000252633,4000252637,4,4000252661,28,24,False,False,7
4000252698,through_5,2|3|5|7,4000252693,4000252699,1,4000252709,11,10,False,False,3
4000252862,through_5,2|3|5|7,4000252861,4000252867,5,4000252871,9,4,False,False,2
4000253614,through_5,2|3|5|7,4000253611,4000253617,3,4000253659,45,42,False,False,12
4000254315,through_5,2|3|5|7,4000254313,4000254317,2,4000254317,2,0,True,True,1
4000254903,through_5,2|3|5|7,4000254901,4000254907,4,4000254919,16,12,False,False,5
4000255471,through_5,2|3|5|7,4000255471,4000255477,6,4000255513,42,36,False,False,9
4000255721,through_5,2|3|5|7,4000255717,4000255723,2,4000255723,2,0,True,True,1
4000256073,through_5,2|3|5|7,4000256069,4000256077,4,4000256149,76,72,False,False,18
4000256112,through_5,2|3|5|7,4000256111,4000256117,5,4000256149,37,32,False,False,9
4000256906,through_5,2|3|5|7,4000256903,4000256909,3,4000256917,11,8,False,False,2
4000257162,through_5,2|3|5|7,4000257161,4000257167,5,4000257181,19,14,False,False,5
4000257434,through_5,2|3|5|7,4000257433,4000257437,3,4000257461,27,24,False,False,5
4000258330,through_5,2|3|5|7,4000258327,4000258331,1,4000258363,33,32,False,False,9
4000259112,through_5,2|3|5|7,4000259111,4000259113,1,4000259129,17,16,False,False,4
4000259620,through_5,2|3|5|7,4000259617,4000259621,1,4000259657,37,36,False,False,9
4000259918,through_5,2|3|5|7,4000259917,4000259923,5,4000259927,9,4,False,False,2
4000260410,through_5,2|3|5|7,4000260409,4000260413,3,4000260413,3,0,True,True,1
4000260476,through_5,2|3|5|7,4000260473,4000260479,3,4000260521,45,42,False,False,10
4000260690,through_5,2|3|5|7,4000260689,4000260697,7,4000260707,17,10,False,False,4
4000261406,through_5,2|3|5|7,4000261403,4000261409,3,4000261411,5,2,False,False,2
4000261511,through_5,2|3|5|7,4000261511,4000261513,2,4000261553,42,40,False,False,10
4000264617,through_5,2|3|5|7,4000264613,4000264619,2,4000264633,16,14,False,False,5
4000265694,through_5,2|3|5|7,4000265693,4000265699,5,4000265707,13,8,False,False,3
4000266197,through_5,2|3|5|7,4000266197,4000266199,2,4000266223,26,24,False,False,6
4000266704,through_5,2|3|5|7,4000266703,4000266707,3,4000266709,5,2,False,False,2
4000266952,through_5,2|3|5|7,4000266947,4000266953,1,4000266979,27,26,False,False,7
4000267549,through_5,2|3|5|7,4000267549,4000267553,4,4000267561,12,8,False,False,3
4000267969,through_5,2|3|5|7,4000267969,4000267973,4,4000268003,34,30,False,False,8
4000268711,through_5,2|3|5|7,4000268711,4000268717,6,4000268719,8,2,False,False,2
4000268904,through_5,2|3|5|7,4000268903,4000268911,7,4000268917,13,6,False,False,2
4000269012,through_5,2|3|5|7,4000269011,4000269013,1,4000269037,25,24,False,False,7
4000269240,through_5,2|3|5|7,4000269239,4000269241,1,4000269281,41,40,False,False,10
4000270063,through_5,2|3|5|7,4000270063,4000270067,4,4000270073,10,6,False,False,3
4000270375,through_5,2|3|5|7,4000270373,4000270381,6,4000270381,6,0,True,True,1
4000270377,through_5,2|3|5|7,4000270373,4000270381,4,4000270381,4,0,True,True,1
4000270728,through_5,2|3|5|7,4000270727,4000270733,5,4000270751,23,18,False,False,5
4000272090,through_5,2|3|5|7,4000272089,4000272091,1,4000272097,7,6,False,False,2
4000272212,through_5,2|3|5|7,4000272211,4000272217,5,4000272223,11,6,False,False,3
4000273079,through_5,2|3|5|7,4000273079,4000273087,8,4000273097,18,10,False,False,4
4000273123,through_5,2|3|5|7,4000273121,4000273127,4,4000273127,4,0,True,True,1
4000274259,through_5,2|3|5|7,4000274251,4000274261,2,4000274273,14,12,False,False,5
4000275038,through_5,2|3|5|7,4000275037,4000275043,5,4000275077,39,34,False,False,10
4000275654,through_5,2|3|5|7,4000275653,4000275659,5,4000275673,19,14,False,False,4
4000275941,through_5,2|3|5|7,4000275941,4000275943,2,4000275959,18,16,False,False,5
4000276165,through_5,2|3|5|7,4000276163,4000276169,4,4000276183,18,14,False,False,5
4000276182,through_5,2|3|5|7,4000276181,4000276183,1,4000276183,1,0,True,True,1
4000276421,through_5,2|3|5|7,4000276421,4000276423,2,4000276451,30,28,False,False,6
4000278426,through_5,2|3|5|7,4000278421,4000278427,1,4000278431,5,4,False,False,2
4000278430,through_5,2|3|5|7,4000278427,4000278431,1,4000278431,1,0,True,True,1
4000278472,through_5,2|3|5|7,4000278469,4000278473,1,4000278479,7,6,False,False,2
4000278684,through_5,2|3|5|7,4000278683,4000278689,5,4000278713,29,24,False,False,7
4000278754,through_5,2|3|5|7,4000278749,4000278757,3,4000278757,3,0,True,True,1
4000278970,through_5,2|3|5|7,4000278967,4000278971,1,4000278977,7,6,False,False,3
4000279695,through_5,2|3|5|7,4000279693,4000279697,2,4000279727,32,30,False,False,7
4000280210,through_5,2|3|5|7,4000280209,4000280213,3,4000280281,71,68,False,False,16
4000280801,through_5,2|3|5|7,4000280801,4000280803,2,4000280803,2,0,True,True,1
4000280808,through_5,2|3|5|7,4000280807,4000280813,5,4000280821,13,8,False,False,3
4000281813,through_5,2|3|5|7,4000281811,4000281821,8,4000281839,26,18,False,False,6
4000282291,through_5,2|3|5|7,4000282291,4000282297,6,4000282309,18,12,False,False,4
4000282358,through_5,2|3|5|7,4000282357,4000282361,3,4000282367,9,6,False,False,2
4000282854,through_5,2|3|5|7,4000282849,4000282859,5,4000282877,23,18,False,False,5
4000283250,through_5,2|3|5|7,4000283249,4000283251,1,4000283251,1,0,True,True,1
4000283582,through_5,2|3|5|7,4000283579,4000283587,5,4000283611,29,24,False,False,7
4000284032,through_5,2|3|5|7,4000284031,4000284037,5,4000284083,51,46,False,False,12
4000284860,through_5,2|3|5|7,4000284859,4000284863,3,4000284887,27,24,False,False,5
4000285321,through_5,2|3|5|7,4000285321,4000285327,6,4000285369,48,42,False,False,12
4000285488,through_5,2|3|5|7,4000285487,4000285489,1,4000285559,71,70,False,False,16
4000285518,through_5,2|3|5|7,4000285517,4000285519,1,4000285559,41,40,False,False,10
4000286611,through_5,2|3|5|7,4000286611,4000286617,6,4000286623,12,6,False,False,3
4000286750,through_5,2|3|5|7,4000286749,4000286753,3,4000286761,11,8,False,False,2
4000287188,through_5,2|3|5|7,4000287187,4000287191,3,4000287191,3,0,True,True,1
4000288017,through_5,2|3|5|7,4000288013,4000288021,4,4000288031,14,10,False,False,3
4000290063,through_5,2|3|5|7,4000290061,4000290067,4,4000290071,8,4,False,False,2
4000290730,through_5,2|3|5|7,4000290727,4000290731,1,4000290737,7,6,False,False,3
4000291113,through_5,2|3|5|7,4000291111,4000291117,4,4000291133,20,16,False,False,5
4000291350,through_5,2|3|5|7,4000291349,4000291357,7,4000291363,13,6,False,False,3
4000291523,through_5,2|3|5|7,4000291523,4000291529,6,4000291541,18,12,False,False,4
4000291798,through_5,2|3|5|7,4000291793,4000291801,3,4000291807,9,6,False,False,2
4000293110,through_5,2|3|5|7,4000293109,4000293113,3,4000293131,21,18,False,False,5
4000293154,through_5,2|3|5|7,4000293151,4000293161,7,4000293191,37,30,False,False,9
4000293172,through_5,2|3|5|7,4000293169,4000293173,1,4000293191,19,18,False,False,5
4000293191,through_5,2|3|5|7,4000293191,4000293193,2,4000293233,42,40,False,False,10
4000293914,through_5,2|3|5|7,4000293911,4000293917,3,4000293917,3,0,True,True,1
4000294259,through_5,2|3|5|7,4000294259,4000294261,2,4000294267,8,6,False,False,2
4000295025,through_5,2|3|5|7,4000295023,4000295027,2,4000295053,28,26,False,False,6
4000295883,through_5,2|3|5|7,4000295881,4000295891,8,4000295909,26,18,False,False,6
4000295907,through_5,2|3|5|7,4000295903,4000295909,2,4000295909,2,0,True,True,1
4000297226,through_5,2|3|5|7,4000297223,4000297229,3,4000297253,27,24,False,False,7
4000297363,through_5,2|3|5|7,4000297363,4000297367,4,4000297369,6,2,False,False,2
4000297375,through_5,2|3|5|7,4000297373,4000297379,4,4000297393,18,14,False,False,5
4000297749,through_5,2|3|5|7,4000297747,4000297751,2,4000297771,22,20,False,False,6
