number,theta_1_fraction,theta_13_fraction,orientation_1_13,phase_a_1_13,phase_b_1_13,tie_1_13,x_dynamic_1_13_fraction,x_dynamic_1_13_decimal,x_static_1_13_fraction,x_static_1_13_decimal,theta_3_fraction,theta_11_fraction,orientation_3_11,phase_a_3_11,phase_b_3_11,tie_3_11,x_dynamic_3_11_fraction,x_dynamic_3_11_decimal,x_static_3_11_fraction,x_static_3_11_decimal,theta_5_fraction,theta_9_fraction,orientation_5_9,phase_a_5_9,phase_b_5_9,tie_5_9,x_dynamic_5_9_fraction,x_dynamic_5_9_decimal,x_static_5_9_fraction,x_static_5_9_decimal,dynamic_rung_0_fraction,dynamic_rung_0_decimal,dynamic_epsilon_0_fraction,dynamic_epsilon_0_decimal,dynamic_rung_1_fraction,dynamic_rung_1_decimal,dynamic_rung_2_fraction,dynamic_rung_2_decimal,dynamic_ridge_distance_2_fraction,dynamic_ridge_distance_2_decimal,static_rung_0_fraction,static_rung_0_decimal,static_epsilon_0_fraction,static_epsilon_0_decimal,static_ridge_distance_2_fraction,static_ridge_distance_2_decimal,unresolved_by_declared_children
1105,0,0,tie,1,13,1,1,1,1,1,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,7/9,5->9,5,9,0,36/1123,0.0320569902048085,36/1123,0.0320569902048085,6822/7861,0.86782852054446,-1039/7861,-0.13217147945554,14683/15722,0.93391426027223,30405/31444,0.966957130136115,1039/31444,0.033042869863885,6822/7861,0.86782852054446,-1039/7861,-0.13217147945554,1039/31444,0.033042869863885,0
1107,0,2/13,1->13,1,13,0,52/1133,0.0458958517210944,52/1133,0.0458958517210944,0,7/11,3->11,3,11,0,44/1129,0.0389725420726306,44/1129,0.0389725420726306,2/5,0,9->5,9,5,0,20/1117,0.017905102954342,2214/1117,1.98209489704566,48948220/1428818369,0.0342578322493557,-1379870149/1428818369,-0.965742167750644,1477766589/2857636738,0.517128916124678,4335403327/5715273476,0.758564458062339,1379870149/5715273476,0.241435541937661,2953315118/4286455107,0.688987763613128,-1333139989/4286455107,-0.311012236386872,1333139989/17145820428,0.0777530590967181,0
1109,0,4/13,1->13,1,13,0,52/1135,0.0458149779735683,52/1135,0.0458149779735683,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,18524/23835,0.777176421229285,-5311/23835,-0.222823578770715,42359/47670,0.888588210614642,90029/95340,0.944294105307321,5311/95340,0.0557058946926788,7688/7945,0.967652611705475,-257/7945,-0.0323473882945249,257/31780,0.00808684707363122,1
1111,0,6/13,1->13,1,13,0,52/1137,0.0457343887423043,52/1137,0.0457343887423043,1/3,0,11->3,11,3,0,12/1117,0.0107430617726052,2222/1117,1.98925693822739,1/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,11932357/26670609,0.447397245409732,-14738252/26670609,-0.552602754590268,19301483/26670609,0.723698622704866,22986046/26670609,0.861849311352433,3684563/26670609,0.138150688647567,29521747/26670609,1.10690187089466,2851138/26670609,0.106901870894662,1425569/53341218,0.0267254677236654,0
1113,0,8/13,1->13,1,13,0,52/1139,0.0456540825285338,52/1139,0.0456540825285338,0,2/11,3->11,3,11,0,44/1135,0.0387665198237885,44/1135,0.0387665198237885,3/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,12398837/27148065,0.456711629355536,-14749228/27148065,-0.543288370644464,19773451/27148065,0.728355814677768,23460758/27148065,0.864177907338884,3687307/27148065,0.135822092661116,12398837/27148065,0.456711629355536,-14749228/27148065,-0.543288370644464,3687307/27148065,0.135822092661116,0
1115,0,10/13,1->13,1,13,0,52/1141,0.0455740578439965,52/1141,0.0455740578439965,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,8/9,5->9,5,9,0,36/1133,0.0317740511915269,36/1133,0.0317740511915269,654029/3878259,0.168639845868984,-3224230/3878259,-0.831360154131016,2266144/3878259,0.584319922934492,6144403/7756518,0.792159961467246,1612115/7756518,0.207840038532754,710487/1292753,0.549592226821365,-582266/1292753,-0.450407773178635,291133/2585506,0.112601943294659,0
1117,0,12/13,1->13,1,13,0,52/1143,0.0454943132108486,52/1143,0.0454943132108486,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,18652/24003,0.777069532975045,-5351/24003,-0.222930467024955,42655/48006,0.888534766487522,90661/96012,0.944267383243761,5351/96012,0.0557326167562388,23224/24003,0.967545723451235,-779/24003,-0.0324542765487647,779/96012,0.00811356913719118,1
1119,0,1/13,1->13,1,13,0,52/1145,0.0454148471615721,52/1145,0.0454148471615721,0,8/11,3->11,3,11,0,44/1141,0.0385626643295355,44/1141,0.0385626643295355,4/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,347629/1306445,0.266087741925607,-958816/1306445,-0.733912258074393,827037/1306445,0.633043870962804,1066741/1306445,0.816521935481402,239704/1306445,0.183478064518598,1789427/3919335,0.456563932401798,-2129908/3919335,-0.543436067598202,532477/3919335,0.135859016899551,0
1121,0,3/13,1->13,1,13,0,52/1147,0.045335658238884,52/1147,0.045335658238884,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,7768/8029,0.96749283846058,-261/8029,-0.0325071615394196,15797/16058,0.98374641923029,31855/32116,0.991873209615145,261/32116,0.0081267903848549,7768/8029,0.96749283846058,-261/8029,-0.0325071615394196,261/32116,0.0081267903848549,1
1123,0,5/13,1->13,1,13,0,52/1149,0.0452567449956484,52/1149,0.0452567449956484,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,14152/24129,0.586514153093788,-9977/24129,-0.413485846906212,38281/48258,0.793257076546894,86539/96516,0.896628538273447,9977/96516,0.103371461726553,23344/24129,0.967466534046169,-785/24129,-0.0325334659538315,785/96516,0.00813336648845787,1
1125,0,7/13,1->13,1,13,0,52/1151,0.0451781059947871,52/1151,0.0451781059947871,0,3/11,3->11,3,11,0,44/1147,0.038360941586748,44/1147,0.038360941586748,0,0,tie,5,9,1,1,1,1,1,1430485/3960591,0.361179682527178,-2530106/3960591,-0.638820317472822,2695538/3960591,0.680589841263589,6656129/7921182,0.840294920631795,1265053/7921182,0.159705079368205,1430485/3960591,0.361179682527178,-2530106/3960591,-0.638820317472822,1265053/7921182,0.159705079368205,0
1127,0,9/13,1->13,1,13,0,52/1153,0.0450997398091934,52/1153,0.0450997398091934,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3196/8071,0.395985627555445,-4875/8071,-0.604014372444555,11267/16142,0.697992813777723,27409/32284,0.848996406888861,4875/32284,0.151003593111139,7808/8071,0.967414198984017,-263/8071,-0.0325858010159831,263/32284,0.00814645025399579,1
1129,0,11/13,1->13,1,13,0,52/1155,0.045021645021645,52/1155,0.045021645021645,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2692/3465,0.776911976911977,-773/3465,-0.223088023088023,6157/6930,0.888455988455988,13087/13860,0.944227994227994,773/13860,0.0557720057720058,3352/3465,0.967388167388167,-113/3465,-0.0326118326118326,113/13860,0.00815295815295815,1
1131,0,0,tie,1,13,1,1,1,1,1,0,9/11,3->11,3,11,0,44/1153,0.0381613183000867,44/1153,0.0381613183000867,1/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,6252/8071,0.774625201338124,-1819/8071,-0.225374798661876,14323/16142,0.887312600669062,30465/32284,0.943656300334531,1819/32284,0.056343699665469,6252/8071,0.774625201338124,-1819/8071,-0.225374798661876,1819/32284,0.056343699665469,0
1133,0,2/13,1->13,1,13,0,52/1159,0.0448662640207075,52/1159,0.0448662640207075,2/3,0,11->3,11,3,0,12/1139,0.0105355575065847,2266/1139,1.98946444249342,3/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,12392861/27722121,0.447038702413859,-15329260/27722121,-0.552961297586141,20057491/27722121,0.72351935120693,23889806/27722121,0.861759675603465,3832315/27722121,0.138240324396535,10226521/9240707,1.10668166407614,985814/9240707,0.106681664076136,492907/18481414,0.026670416019034,0
1135,0,4/13,1->13,1,13,0,52/1161,0.0447889750215332,52/1161,0.0447889750215332,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,1/9,5->9,5,9,0,36/1153,0.0312228967909801,36/1153,0.0312228967909801,4728163/28111293,0.168194433461314,-23383130/28111293,-0.831805566538686,16419728/28111293,0.584097216730657,44531021/56222586,0.792048608365329,11691565/56222586,0.207951391634672,15437227/28111293,0.549146814413695,-12674066/28111293,-0.450853185586305,6337033/56222586,0.112713296396576,0
1137,0,6/13,1->13,1,13,0,52/1163,0.0447119518486672,52/1163,0.0447119518486672,0,4/11,3->11,3,11,0,44/1159,0.0379637618636756,44/1159,0.0379637618636756,2/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2506555/9435419,0.265653809332686,-6928864/9435419,-0.734346190667314,5970987/9435419,0.632826904666343,7703203/9435419,0.816413452333171,1732216/9435419,0.183586547666829,12911333/28306257,0.456129999808876,-15394924/28306257,-0.543870000191124,3848731/28306257,0.135967500047781,0
1139,0,8/13,1->13,1,13,0,52/1165,0.0446351931330472,52/1165,0.0446351931330472,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3228/8155,0.395830778663397,-4927/8155,-0.604169221336603,11383/16310,0.697915389331698,27693/32620,0.848957694665849,4927/32620,0.151042305334151,7888/8155,0.967259350091968,-267/8155,-0.0327406499080319,267/32620,0.00818516247700797,1
1141,0,10/13,1->13,1,13,0,52/1167,0.0445586975149957,52/1167,0.0445586975149957,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,23704/24507,0.967233851552618,-803/24507,-0.0327661484473824,48211/49014,0.983616925776309,97225/98028,0.991808462888154,803/98028,0.0081915371118456,23704/24507,0.967233851552618,-803/24507,-0.0327661484473824,803/98028,0.0081915371118456,1
1143,0,12/13,1->13,1,13,0,52/1169,0.0444824636441403,52/1169,0.0444824636441403,0,10/11,3->11,3,11,0,44/1165,0.0377682403433476,44/1165,0.0377682403433476,3/5,0,9->5,9,5,0,20/1153,0.0173460537727667,2286/1153,1.98265394622723,52130716/1570253405,0.0331989192534182,-1518122689/1570253405,-0.966801080746582,1622384121/3140506810,0.516599459626709,4762890931/6281013620,0.758299729813355,1518122689/6281013620,0.241700270186645,3242423558/4710760215,0.688301550071574,-1468336657/4710760215,-0.311698449928426,1468336657/18843040860,0.0779246124821066,0
1145,0,1/13,1->13,1,13,0,52/1171,0.0444064901793339,52/1171,0.0444064901793339,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,2/9,5->9,5,9,0,36/1163,0.0309544282029235,36/1163,0.0309544282029235,4804043/28599333,0.167977448984562,-23795290/28599333,-0.832022551015438,16701688/28599333,0.583988724492281,45301021/57198666,0.791994362246141,11897645/57198666,0.208005637753859,5233009/9533111,0.548929829936943,-4300102/9533111,-0.451070170063057,2150051/19066222,0.112767542515764,0
1147,0,3/13,1->13,1,13,0,52/1173,0.0443307757885763,52/1173,0.0443307757885763,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,14440/24633,0.58620549669143,-10193/24633,-0.41379450330857,39073/49266,0.793102748345715,88339/98532,0.896551374172858,10193/98532,0.103448625827142,23824/24633,0.967157877643811,-809/24633,-0.0328421223561889,809/98532,0.00821053058904721,1
1149,0,5/13,1->13,1,13,0,52/1175,0.0442553191489362,52/1175,0.0442553191489362,0,5/11,3->11,3,11,0,44/1171,0.0375747224594364,44/1171,0.0375747224594364,4/5,2/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2555923/9631475,0.265371918631362,-7075552/9631475,-0.734628081368638,6093699/9631475,0.632685959315681,7862587/9631475,0.816342979657841,1768888/9631475,0.183657020342159,13171469/28894425,0.455848109107553,-15722956/28894425,-0.544151890892447,3930739/28894425,0.136037972723112,0
1151,0,7/13,1->13,1,13,0,52/1177,0.0441801189464741,52/1177,0.0441801189464741,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,14488/24717,0.586155277744063,-10229/24717,-0.413844722255937,39205/49434,0.793077638872031,88639/98868,0.896538819436016,10229/98868,0.103461180563984,7968/8239,0.967107658696444,-271/8239,-0.0328923413035563,271/32956,0.00822308532588906,1
1153,0,9/13,1->13,1,13,0,52/1179,0.0441051738761662,52/1179,0.0441051738761662,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,19228/24759,0.776606486530151,-5531/24759,-0.223393513469849,43987/49518,0.888303243265075,93505/99036,0.944151621632538,5531/99036,0.0558483783674623,23944/24759,0.967082677006341,-815/24759,-0.0329173229936589,815/99036,0.00822933074841472,1
1155,0,11/13,1->13,1,13,0,52/1181,0.044030482641829,52/1181,0.044030482641829,0,0,tie,3,11,1,1,1,1,1,0,1/3,5->9,5,9,0,12/391,0.030690537084399,12/391,0.030690537084399,165425/461771,0.358240339908743,-296346/461771,-0.641759660091257,313598/461771,0.679120169954371,775369/923542,0.839560084977186,148173/923542,0.160439915022814,165425/461771,0.358240339908743,-296346/461771,-0.641759660091257,148173/923542,0.160439915022814,0
1157,0,0,tie,1,13,1,1,1,1,1,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19/21,0.904761904761905,-2/21,-0.0952380952380952,20/21,0.952380952380952,41/42,0.976190476190476,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1159,0,2/13,1->13,1,13,0,52/1185,0.0438818565400844,52/1185,0.0438818565400844,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,7/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,19324/24885,0.776532047418123,-5561/24885,-0.223467952581877,44209/49770,0.888266023709062,93979/99540,0.944133011854531,5561/99540,0.0558669881454692,24064/24885,0.967008237894314,-821/24885,-0.0329917621056862,821/99540,0.00824794052642154,1
1161,0,4/13,1->13,1,13,0,52/1187,0.0438079191238416,52/1187,0.0438079191238416,0,6/11,3->11,3,11,0,44/1183,0.0371935756551141,44/1183,0.0371935756551141,1/5,0,9->5,9,5,0,20/1171,0.0170794192997438,2322/1171,1.98292058070026,53759548/1644342791,0.0326936380262332,-1590583243/1644342791,-0.967306361973767,1698102339/3288685582,0.516346819013117,4986787921/6577371164,0.758173409506558,1590583243/6577371164,0.241826590493442,3393795386/4933028373,0.687974025159737,-1539232987/4933028373,-0.312025974840263,1539232987/19732113492,0.0780064937100657,0
1163,0,6/13,1->13,1,13,0,52/1189,0.0437342304457527,52/1189,0.0437342304457527,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,19388/24969,0.776482838720013,-5581/24969,-0.223517161279987,44357/49938,0.888241419360006,94295/99876,0.944120709680003,5581/99876,0.0558792903199968,8048/8323,0.966959029196203,-275/8323,-0.0330409708037967,275/33292,0.00826024270094918,1
1165,0,8/13,1->13,1,13,0,52/1191,0.0436607892527288,52/1191,0.0436607892527288,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,4/9,5->9,5,9,0,36/1183,0.0304311073541843,36/1183,0.0304311073541843,2318461/4226859,0.548506822678495,-1908398/4226859,-0.451493177321505,3272660/4226859,0.774253411339247,7499519/8453718,0.887126705669624,954199/8453718,0.112873294330376,2318461/4226859,0.548506822678495,-1908398/4226859,-0.451493177321505,954199/8453718,0.112873294330376,0
1167,0,10/13,1->13,1,13,0,52/1193,0.0435875943000838,52/1193,0.0435875943000838,0,1/11,3->11,3,11,0,44/1189,0.0370058873002523,44/1189,0.0370058873002523,2/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,13566533/29788017,0.455435922438207,-16221484/29788017,-0.544564077561793,21677275/29788017,0.727717961219104,25732646/29788017,0.863858980609552,4055371/29788017,0.136141019390448,13566533/29788017,0.455435922438207,-16221484/29788017,-0.544564077561793,4055371/29788017,0.136141019390448,0
1169,0,12/13,1->13,1,13,0,52/1195,0.0435146443514644,52/1195,0.0435146443514644,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,14704/25095,0.58593345287906,-10391/25095,-0.41406654712094,39799/50190,0.79296672643953,89989/100380,0.896483363219765,10391/100380,0.103516636780235,8088/8365,0.966885833831441,-277/8365,-0.0331141661685595,277/33460,0.00827854154213987,1
1171,0,1/13,1->13,1,13,0,52/1197,0.0434419381787803,52/1197,0.0434419381787803,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2788/3591,0.776385407964355,-803/3591,-0.223614592035645,6379/7182,0.888192703982178,13561/14364,0.944096351991089,803/14364,0.0559036480089112,496/513,0.966861598440546,-17/513,-0.0331384015594542,17/2052,0.00828460038986355,1
1173,0,3/13,1->13,1,13,0,52/1199,0.0433694745621351,52/1199,0.0433694745621351,0,7/11,3->11,3,11,0,44/1195,0.0368200836820084,44/1195,0.0368200836820084,3/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2656099/10029635,0.264825090843286,-7373536/10029635,-0.735174909156714,6342867/10029635,0.632412545421643,8186251/10029635,0.816206272710821,1843384/10029635,0.183793727289179,13699517/30088905,0.455301281319476,-16389388/30088905,-0.544698718680524,4097347/30088905,0.136174679670131,0
1175,0,5/13,1->13,1,13,0,52/1201,0.0432972522897585,52/1201,0.0432972522897585,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,5/9,5->9,5,9,0,36/1193,0.030176026823135,36/1193,0.030176026823135,5499209/10029551,0.548300616847155,-4530342/10029551,-0.451699383152845,7764380/10029551,0.774150308423577,17793931/20059102,0.887075154211789,2265171/20059102,0.112924845788211,5499209/10029551,0.548300616847155,-4530342/10029551,-0.451699383152845,2265171/20059102,0.112924845788211,0
1177,0,7/13,1->13,1,13,0,52/1203,0.0432252701579385,52/1203,0.0432252701579385,1/3,0,11->3,11,3,0,12/1183,0.0101437024513948,2354/1183,1.98985629754861,2/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,272245/609921,0.446361086107873,-337676/609921,-0.553638913892127,441083/609921,0.723180543053937,525502/609921,0.861590271526968,84419/609921,0.138409728473032,4723141/4269447,1.10626528447361,453694/4269447,0.10626528447361,226847/8538894,0.0265663211184025,0
1179,0,9/13,1->13,1,13,0,52/1205,0.0431535269709544,52/1205,0.0431535269709544,0,2/11,3->11,3,11,0,44/1201,0.0366361365528726,44/1201,0.0366361365528726,4/5,0,9->5,9,5,0,20/1189,0.0168208578637511,2358/1189,1.98317914213625,55413436/1720726745,0.0322035071291927,-1665313309/1720726745,-0.967796492870807,1776140181/3441453490,0.516101753564596,5217593671/6882906980,0.758050876782298,1665313309/6882906980,0.241949123217702,3549805598/5162180235,0.687656268553359,-1612374637/5162180235,-0.312343731446641,1612374637/20648720940,0.0780859328616603,0
1181,0,11/13,1->13,1,13,0,52/1207,0.0430820215410108,52/1207,0.0430820215410108,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,2/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,14848/25347,0.585789245275575,-10499/25347,-0.414210754724425,40195/50694,0.792894622637788,90889/101388,0.896447311318894,10499/101388,0.103552688681106,8168/8449,0.966741626227956,-281/8449,-0.033258373772044,281/33796,0.00831459344301101,1
1183,0,0,tie,1,13,1,1,1,1,1,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,23/21,1.0952380952381,2/21,0.0952380952380952,22/21,1.04761904761905,43/42,1.02380952380952,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1185,0,2/13,1->13,1,13,0,52/1211,0.0429397192402973,52/1211,0.0429397192402973,0,8/11,3->11,3,11,0,44/1207,0.0364540182270091,44/1207,0.0364540182270091,0,2/3,5->9,5,9,0,12/401,0.029925187032419,12/401,0.029925187032419,64075372/1758397431,0.0364396414999084,-1694322059/1758397431,-0.963560358500092,1822472803/3516794862,0.518219820749954,5339267665/7033589724,0.759109910374977,1694322059/7033589724,0.240890089625023,64075372/1758397431,0.0364396414999084,-1694322059/1758397431,-0.963560358500092,1694322059/7033589724,0.240890089625023,0
1187,0,4/13,1->13,1,13,0,52/1213,0.0428689200329761,52/1213,0.0428689200329761,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,8208/8491,0.966670592391944,-283/8491,-0.0333294076080556,16699/16982,0.983335296195972,33681/33964,0.991667648097986,283/33964,0.0083323519020139,8208/8491,0.966670592391944,-283/8491,-0.0333294076080556,283/33964,0.0083323519020139,1
1189,0,6/13,1->13,1,13,0,52/1215,0.042798353909465,52/1215,0.042798353909465,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,10084/25515,0.395218498922203,-15431/25515,-0.604781501077797,35599/51030,0.697609249461101,86629/102060,0.848804624730551,15431/102060,0.151195375269449,24664/25515,0.966647070350774,-851/25515,-0.0333529296492259,851/102060,0.00833823241230649,1
