center_group,center_mod6,offset,offset_lane_mod6,center_count,parent_progress_mean,parent_progress_median,prime_rate,survivor_rate,divisible_by_3_rate,divisible_by_5_rate
prime,5,-31,odd,22624,0.06270077353404117,0.06270077513524891,0.0,0.0,0.0,0.2508840169731259
prime,5,-30,0,22624,0.47839438505950127,0.34827629469235694,0.16270332390381895,0.19457213578500707,0.0,0.0
prime,5,-29,odd,22624,0.0627007735326234,0.06270077513383115,0.0,0.0,1.0,0.2492043847241867
prime,5,-28,2,22624,0.43636775232473674,0.3106307369692261,0.14268033946251768,0.17008486562942007,0.0,0.25238684582743987
prime,5,-27,odd,22624,0.06270077353120564,0.06270077513241337,0.0,0.0,0.0,0.24752475247524752
prime,5,-26,4,22624,0.09937837481204703,0.09937837734990124,0.0,0.0,1.0,0.2508840169731259
prime,5,-25,odd,22624,0.06270077352978788,0.0627007751309956,0.0,0.0,0.0,0.0
prime,5,-24,0,22624,0.39237972813073924,0.2562868805977012,0.11744165487977369,0.14214992927864215,0.0,0.2492043847241867
prime,5,-23,odd,22624,0.06270077352837009,0.06270077512957783,0.0,0.0,1.0,0.25238684582743987
prime,5,-22,2,22624,0.41786578714227174,0.2836307814497886,0.13353076379066478,0.1608910891089109,0.0,0.24752475247524752
prime,5,-21,odd,22624,0.06270077352695232,0.06270077512816005,0.0,0.0,0.0,0.2508840169731259
prime,5,-20,4,22624,0.09937837480530569,0.09937837734315991,0.0,0.0,1.0,0.0
prime,5,-19,odd,22624,0.06270077352553455,0.0627007751267423,0.0,0.0,0.0,0.2492043847241867
prime,5,-18,0,22624,0.39496811852587543,0.2562872328917457,0.12137553041018388,0.14617220650636492,0.0,0.25238684582743987
prime,5,-17,odd,22624,0.06270077352411678,0.06270077512532451,0.0,0.0,1.0,0.24752475247524752
prime,5,-16,2,22624,0.39273889768977743,0.2562870385177768,0.11934229137199434,0.1441389674681754,0.0,0.2508840169731259
prime,5,-15,odd,22624,0.06270077352269901,0.06270077512390675,0.0,0.0,0.0,0.0
prime,5,-14,4,22624,0.09937837479856435,0.09937837733641855,0.0,0.0,1.0,0.2492043847241867
prime,5,-13,odd,22624,0.06270077352128124,0.06270077512248898,0.0,0.0,0.0,0.25238684582743987
prime,5,-12,0,22624,0.3941630118232244,0.25628722328625847,0.11792786421499293,0.14206152758132956,0.0,0.24752475247524752
prime,5,-11,odd,22624,0.06270077351986347,0.0627007751210712,0.0,0.0,1.0,0.2508840169731259
prime,5,-10,2,22624,0.47348297560479985,0.34023202428749943,0.15496817538896746,0.18705799151343705,0.0,0.0
prime,5,-9,odd,22624,0.0627007735184457,0.06270077511965344,0.0,0.0,0.0,0.2492043847241867
prime,5,-8,4,22624,0.09937837479182299,0.09937837732967722,0.0,0.0,1.0,0.25238684582743987
prime,5,-7,odd,22624,0.06270077351702794,0.06270077511823566,0.0,0.0,0.0,0.24752475247524752
prime,5,-6,0,22624,0.393119708558714,0.25628726407269564,0.1196958981612447,0.14294554455445543,0.0,0.2508840169731259
prime,5,-5,odd,22624,0.06270077351561015,0.06270077511681789,0.0,0.0,1.0,0.0
prime,5,-4,2,22624,0.39534070686815326,0.25628733628674705,0.1188118811881188,0.14374115983026875,0.0,0.2492043847241867
prime,5,-3,odd,22624,0.06270077351419238,0.06270077511540012,0.0,0.0,0.0,0.25238684582743987
prime,5,-2,4,22624,0.09937837478508166,0.09937837732293586,0.0,0.0,1.0,0.24752475247524752
prime,5,-1,odd,22624,0.06270077351277462,0.06270077511398234,0.0,0.0,0.0,0.2508840169731259
prime,5,0,0,22624,1.0,1.0,1.0,1.0,0.0,0.0
prime,5,1,odd,22624,0.06270077351135685,0.06270077511256458,0.0,0.0,1.0,0.2492043847241867
prime,5,2,2,22624,0.3913345761481462,0.2562865739261782,0.11872347949080622,0.14210572842998587,0.0,0.25238684582743987
prime,5,3,odd,22624,0.06270077350993908,0.0627007751111468,0.0,0.0,0.0,0.24752475247524752
prime,5,4,4,22624,0.09937837477834033,0.09937837731619452,0.0,0.0,1.0,0.2508840169731259
prime,5,5,odd,22624,0.06270077350852131,0.06270077510972903,0.0,0.0,0.0,0.0
prime,5,6,0,22624,0.3943271076728091,0.2562871227986035,0.1196958981612447,0.14206152758132956,0.0,0.2492043847241867
prime,5,7,odd,22624,0.06270077350710354,0.06270077510831126,0.0,0.0,1.0,0.25238684582743987
prime,5,8,2,22624,0.39512907341227854,0.2562870800423783,0.11872347949080622,0.1448019801980198,0.0,0.24752475247524752
prime,5,9,odd,22624,0.06270077350568577,0.06270077510689348,0.0,0.0,0.0,0.2508840169731259
prime,5,10,4,22624,0.099378374771599,0.09937837730945318,0.0,0.0,1.0,0.0
prime,5,11,odd,22624,0.06270077350426798,0.06270077510547573,0.0,0.0,0.0,0.2492043847241867
prime,5,12,0,22624,0.39362885142435866,0.25628697753650886,0.11792786421499293,0.14338755304101838,0.0,0.25238684582743987
prime,5,13,odd,22624,0.06270077350285021,0.06270077510405794,0.0,0.0,1.0,0.24752475247524752
prime,5,14,2,22624,0.4376605383548871,0.31063072749836745,0.14201732673267325,0.16981966053748232,0.0,0.2508840169731259
prime,5,15,odd,22624,0.06270077350143245,0.06270077510264017,0.0,0.0,0.0,0.0
prime,5,16,4,22624,0.09937837476485763,0.09937837730271183,0.0,0.0,1.0,0.2492043847241867
prime,5,17,odd,22624,0.06270077350001467,0.0627007751012224,0.0,0.0,0.0,0.25238684582743987
prime,5,18,0,22624,0.39286331220875104,0.25628699970251956,0.12137553041018388,0.14307814710042432,0.0,0.24752475247524752
prime,5,19,odd,22624,0.0627007734985969,0.06270077509980462,0.0,0.0,1.0,0.2508840169731259
prime,5,20,2,22624,0.4755711854674042,0.34827537961740673,0.1599186704384724,0.19068246110325318,0.0,0.0
prime,5,21,odd,22624,0.06270077349717913,0.06270077509838685,0.0,0.0,0.0,0.2492043847241867
prime,5,22,4,22624,0.09937837475811628,0.09937837729597049,0.0,0.0,1.0,0.25238684582743987
prime,5,23,odd,22624,0.06270077349576136,0.06270077509696909,0.0,0.0,0.0,0.24752475247524752
prime,5,24,0,22624,0.39134669283329615,0.2562867108091459,0.1173974540311174,0.14069130127298443,0.0,0.2508840169731259
prime,5,25,odd,22624,0.0627007734943436,0.0627007750955513,0.0,0.0,1.0,0.0
prime,5,26,2,22624,0.40945502002366313,0.28362949466939646,0.12751944837340876,0.15350954738330977,0.0,0.2492043847241867
prime,5,27,odd,22624,0.06270077349292583,0.06270077509413355,0.0,0.0,0.0,0.25238684582743987
prime,5,28,4,22624,0.09937837475137495,0.09937837728922913,0.0,0.0,1.0,0.24752475247524752
prime,5,29,odd,22624,0.06270077349150804,0.06270077509271577,0.0,0.0,0.0,0.2508840169731259
prime,5,30,0,22624,0.4787083994263095,0.3482772146370493,0.16265912305516267,0.19536775106082035,0.0,0.0
prime,5,31,odd,22624,0.06270077349009028,0.062700775091298,0.0,0.0,1.0,0.2492043847241867
prime,5,32,2,22624,0.3906655993164893,0.25628672066045255,0.11598302687411598,0.14002828854314003,0.0,0.25238684582743987
prime,5,33,odd,22624,0.0627007734886725,0.06270077508988023,0.0,0.0,0.0,0.24752475247524752
prime,5,34,4,22624,0.09937837474463362,0.09937837728248779,0.0,0.0,1.0,0.2508840169731259
prime,5,35,odd,22624,0.06270077348725474,0.06270077508846245,0.0,0.0,0.0,0.0
prime,5,36,0,22624,0.3944062802812779,0.25628734490714744,0.1204473125884017,0.1448019801980198,0.0,0.2492043847241867
prime,5,37,odd,22624,0.06270077348583697,0.06270077508704468,0.0,0.0,1.0,0.25238684582743987
prime,5,38,2,22624,0.4046093799688896,0.25628726402343693,0.12756364922206506,0.15381895332390383,0.0,0.24752475247524752
prime,5,39,odd,22624,0.0627007734844192,0.06270077508562691,0.0,0.0,0.0,0.2508840169731259
prime,5,40,4,22624,0.09937837473789227,0.09937837727574644,0.0,0.0,1.0,0.0
prime,5,41,odd,22624,0.06270077348300143,0.06270077508420913,0.0,0.0,0.0,0.2492043847241867
prime,5,42,0,22624,0.4362024254446405,0.3106304876810518,0.1432549504950495,0.1715876944837341,0.0,0.25238684582743987
prime,5,43,odd,22624,0.06270077348158365,0.06270077508279137,0.0,0.0,1.0,0.24752475247524752
prime,5,44,2,22624,0.41520698159703645,0.28362995772597693,0.13370756718528995,0.1585484441301273,0.0,0.2508840169731259
prime,5,45,odd,22624,0.06270077348016588,0.06270077508137359,0.0,0.0,0.0,0.0
prime,5,46,4,22624,0.09937837473115092,0.0993783772690051,0.0,0.0,1.0,0.2492043847241867
prime,5,47,odd,22624,0.06270077347874811,0.06270077507995582,0.0,0.0,0.0,0.25238684582743987
prime,5,48,0,22624,0.39447518118705027,0.25628717806669565,0.12062411598302687,0.1438737623762376,0.0,0.24752475247524752
prime,5,49,odd,22624,0.06270077347733034,0.06270077507853805,0.0,0.0,1.0,0.2508840169731259
prime,5,50,2,22624,0.4749249494364166,0.3482754601120679,0.15753182461103254,0.18878182461103254,0.0,0.0
prime,5,51,odd,22624,0.06270077347591257,0.06270077507712027,0.0,0.0,0.0,0.2492043847241867
prime,5,52,4,22624,0.0993783747244096,0.09937837726226376,0.0,0.0,1.0,0.25238684582743987
prime,5,53,odd,22624,0.0627007734744948,0.06270077507570251,0.0,0.0,0.0,0.24752475247524752
prime,5,54,0,22624,0.3933625702829804,0.25628722092183226,0.1173532531824611,0.1410449080622348,0.0,0.2508840169731259
prime,5,55,odd,22624,0.06270077347307702,0.06270077507428473,0.0,0.0,1.0,0.0
prime,5,56,2,22624,0.4389576121492511,0.31063146200069913,0.1410449080622348,0.1706152758132956,0.0,0.2492043847241867
prime,5,57,odd,22624,0.06270077347165925,0.06270077507286695,0.0,0.0,0.0,0.25238684582743987
prime,5,58,4,22624,0.09937837471766824,0.0993783772555224,0.0,0.0,1.0,0.24752475247524752
prime,5,59,odd,22624,0.06270077347024149,0.0627007750714492,0.0,0.0,0.0,0.2508840169731259
prime,5,60,0,22624,0.47699553056088173,0.3482763502093858,0.1583716407355021,0.19121287128712872,0.0,0.0
prime,5,61,odd,22624,0.06270077346882372,0.06270077507003141,0.0,0.0,1.0,0.2492043847241867
prime,5,62,2,22624,0.39951795831934483,0.2562870110318308,0.1241601838755304,0.14970827439886847,0.0,0.25238684582743987
prime,5,63,odd,22624,0.06270077346740593,0.06270077506861364,0.0,0.0,0.0,0.24752475247524752
prime,5,64,4,22624,0.09937837471092688,0.09937837724878106,0.0,0.0,1.0,0.2508840169731259
prime,5,65,odd,22624,0.06270077346598818,0.06270077506719587,0.0,0.0,0.0,0.0
prime,5,66,0,22624,0.4162769343506765,0.2836301363457602,0.13238154172560113,0.15974186704384724,0.0,0.2492043847241867
prime,5,67,odd,22624,0.06270077346457041,0.06270077506577809,0.0,0.0,1.0,0.25238684582743987
prime,5,68,2,22624,0.40755778519968683,0.26634878299125697,0.12937588401697311,0.15452616690240453,0.0,0.24752475247524752
prime,5,69,odd,22624,0.06270077346315263,0.06270077506436034,0.0,0.0,0.0,0.2508840169731259
prime,5,70,4,22624,0.09937837470418555,0.09937837724203971,0.0,0.0,1.0,0.0
prime,5,71,odd,22624,0.06270077346173487,0.06270077506294255,0.0,0.0,0.0,0.2492043847241867
prime,5,72,0,22624,0.3924947790407349,0.25628675942543494,0.1220385431400283,0.1455975954738331,0.0,0.25238684582743987
prime,5,73,odd,22624,0.06270077346031709,0.06270077506152479,0.0,0.0,1.0,0.24752475247524752
prime,5,74,2,22624,0.39396867428288207,0.2562867039624931,0.11730905233380481,0.14153111739745403,0.0,0.2508840169731259
prime,5,75,odd,22624,0.06270077345889931,0.06270077506010702,0.0,0.0,0.0,0.0
prime,5,76,4,22624,0.09937837469744422,0.09937837723529837,0.0,0.0,1.0,0.2492043847241867
prime,5,77,odd,22624,0.06270077345748155,0.06270077505868923,0.0,0.0,0.0,0.25238684582743987
prime,5,78,0,22624,0.412862992218492,0.2836295347869707,0.13096711456859972,0.15731082036775107,0.0,0.24752475247524752
prime,5,79,odd,22624,0.06270077345606377,0.06270077505727147,0.0,0.0,1.0,0.2508840169731259
prime,5,80,2,22624,0.4748870138783816,0.34023254039439355,0.15841584158415842,0.18993104667609617,0.0,0.0
prime,5,81,odd,22624,0.062700773454646,0.0627007750558537,0.0,0.0,0.0,0.2492043847241867
prime,5,82,4,22624,0.09937837469070288,0.09937837722855702,0.0,0.0,1.0,0.25238684582743987
prime,5,83,odd,22624,0.06270077345322823,0.06270077505443591,0.0,0.0,0.0,0.24752475247524752
prime,5,84,0,22624,0.43891950354080034,0.3106311855912447,0.14237093352192362,0.17083628005657708,0.0,0.2508840169731259
prime,5,85,odd,22624,0.06270077345181047,0.06270077505301816,0.0,0.0,1.0,0.0
prime,5,86,2,22624,0.3970073012771621,0.25628718481513685,0.12022630834512023,0.14577439886845828,0.0,0.2492043847241867
prime,5,87,odd,22624,0.0627007734503927,0.06270077505160038,0.0,0.0,0.0,0.25238684582743987
prime,5,88,4,22624,0.09937837468396153,0.09937837722181567,0.0,0.0,1.0,0.24752475247524752
prime,5,89,odd,22624,0.06270077344897493,0.06270077505018261,0.0,0.0,0.0,0.2508840169731259
prime,5,90,0,22624,0.4743582632991641,0.34023204645324195,0.1594766619519095,0.19161067892503536,0.0,0.0
prime,5,91,odd,22624,0.06270077344755715,0.06270077504876484,0.0,0.0,1.0,0.2492043847241867
prime,5,92,2,22624,0.4004932291168428,0.2562869474893257,0.12526520509193775,0.14975247524752475,0.0,0.25238684582743987
prime,5,93,odd,22624,0.06270077344613938,0.06270077504734706,0.0,0.0,0.0,0.24752475247524752
prime,5,94,4,22624,0.09937837467722019,0.09937837721507434,0.0,0.0,1.0,0.2508840169731259
prime,5,95,odd,22624,0.06270077344472161,0.0627007750459293,0.0,0.0,0.0,0.0
prime,5,96,0,22624,0.3940218396261901,0.25628716683572306,0.12066831683168316,0.14440417256011315,0.0,0.2492043847241867
prime,5,97,odd,22624,0.06270077344330384,0.06270077504451152,0.0,0.0,1.0,0.25238684582743987
prime,5,98,2,22624,0.4400248467179694,0.3106321517982418,0.14573019801980197,0.1738419377652051,0.0,0.24752475247524752
prime,5,99,odd,22624,0.06270077344188607,0.06270077504309375,0.0,0.0,0.0,0.2508840169731259
prime,5,100,4,22624,0.09937837467047886,0.09937837720833298,0.0,0.0,1.0,0.0
prime,5,101,odd,22624,0.0627007734404683,0.06270077504167598,0.0,0.0,0.0,0.2492043847241867
prime,5,102,0,22624,0.40138230208774667,0.26634805138325984,0.12402758132956153,0.14811704384724186,0.0,0.25238684582743987
prime,5,103,odd,22624,0.06270077343905053,0.06270077504025821,0.0,0.0,1.0,0.24752475247524752
prime,5,104,2,22624,0.4115320131212326,0.2663496581008536,0.13123231966053747,0.15744342291371993,0.0,0.2508840169731259
prime,5,105,odd,22624,0.06270077343763276,0.06270077503884045,0.0,0.0,0.0,0.0
prime,5,106,4,22624,0.09937837466373751,0.09937837720159165,0.0,0.0,1.0,0.2492043847241867
prime,5,107,odd,22624,0.062700773436215,0.06270077503742266,0.0,0.0,0.0,0.25238684582743987
prime,5,108,0,22624,0.39540149459930735,0.25628723274397036,0.12155233380480905,0.14440417256011315,0.0,0.24752475247524752
prime,5,109,odd,22624,0.06270077343479723,0.06270077503600491,0.0,0.0,1.0,0.2508840169731259
prime,5,110,2,22624,0.5075248890538391,0.38810730306085167,0.18122347949080622,0.2141973125884017,0.0,0.0
prime,5,111,odd,22624,0.06270077343337944,0.06270077503458713,0.0,0.0,0.0,0.2492043847241867
prime,5,112,4,22624,0.09937837465699617,0.09937837719485029,0.0,0.0,1.0,0.25238684582743987
prime,5,113,odd,22624,0.06270077343196168,0.06270077503316934,0.0,0.0,0.0,0.24752475247524752
prime,5,114,0,22624,0.40293652422376747,0.25628666278415413,0.1273868458274399,0.15289073550212165,0.0,0.2508840169731259
prime,5,115,odd,22624,0.0627007734305439,0.06270077503175159,0.0,0.0,1.0,0.0
prime,5,116,2,22624,0.3987516161415443,0.2562867499188889,0.12402758132956153,0.14749823196605374,0.0,0.2492043847241867
prime,5,117,odd,22624,0.06270077342912612,0.0627007750303338,0.0,0.0,0.0,0.25238684582743987
prime,5,118,4,22624,0.09937837465025481,0.09937837718810896,0.0,0.0,1.0,0.24752475247524752
prime,5,119,odd,22624,0.06270077342770836,0.06270077502891604,0.0,0.0,0.0,0.2508840169731259
prime,5,120,0,22624,0.47684542858999734,0.34827609205701104,0.16111209335219237,0.19218528995756717,0.0,0.0
prime,5,121,odd,22624,0.06270077342629059,0.06270077502749827,0.0,0.0,1.0,0.2492043847241867
prime,5,122,2,22624,0.3953121456126498,0.2562869881269301,0.12212694483734088,0.14502298444130127,0.0,0.25238684582743987
prime,5,123,odd,22624,0.06270077342487282,0.06270077502608049,0.0,0.0,0.0,0.24752475247524752
prime,5,124,4,22624,0.09937837464351348,0.0993783771813676,0.0,0.0,1.0,0.2508840169731259
prime,5,125,odd,22624,0.06270077342345505,0.06270077502466273,0.0,0.0,0.0,0.0
prime,5,126,0,22624,0.44007269102963376,0.31063168267528163,0.14573019801980197,0.173974540311174,0.0,0.2492043847241867
prime,5,127,odd,22624,0.06270077342203728,0.06270077502324495,0.0,0.0,1.0,0.25238684582743987
prime,5,128,2,22624,0.395362113077247,0.25628743234303397,0.12027050919377652,0.1438737623762376,0.0,0.24752475247524752
prime,5,129,odd,22624,0.06270077342061951,0.06270077502182718,0.0,0.0,0.0,0.2508840169731259
prime,5,130,4,22624,0.09937837463677215,0.09937837717462626,0.0,0.0,1.0,0.0
prime,5,131,odd,22624,0.06270077341920173,0.06270077502040941,0.0,0.0,0.0,0.2492043847241867
prime,5,132,0,22624,0.4144849442073574,0.2836296332378504,0.13295615275813297,0.15960926449787835,0.0,0.25238684582743987
prime,5,133,odd,22624,0.06270077341778396,0.06270077501899163,0.0,0.0,1.0,0.24752475247524752
prime,5,134,2,22624,0.3936515204904685,0.25628678331497984,0.11925388967468176,0.1432549504950495,0.0,0.2508840169731259
prime,5,135,odd,22624,0.06270077341636619,0.06270077501757386,0.0,0.0,0.0,0.0
prime,5,136,4,22624,0.0993783746300308,0.09937837716788492,0.0,0.0,1.0,0.2492043847241867
prime,5,137,odd,22624,0.06270077341494841,0.06270077501615609,0.0,0.0,0.0,0.25238684582743987
prime,5,138,0,22624,0.40321613813104734,0.2562873855462724,0.12385077793493635,0.1501502828854314,0.0,0.24752475247524752
prime,5,139,odd,22624,0.06270077341353064,0.06270077501473831,0.0,0.0,1.0,0.2508840169731259
prime,5,140,2,22624,0.5386809650076743,0.42436802535471657,0.1952351485148515,0.2333804809052334,0.0,0.0
prime,5,141,odd,22624,0.06270077341211287,0.06270077501332055,0.0,0.0,0.0,0.2492043847241867
prime,5,142,4,22624,0.09937837462328947,0.09937837716114356,0.0,0.0,1.0,0.25238684582743987
prime,5,143,odd,22624,0.0627007734106951,0.06270077501190277,0.0,0.0,0.0,0.24752475247524752
prime,5,144,0,22624,0.39223218589819125,0.25628674612612384,0.11841407355021216,0.14382956152758133,0.0,0.2508840169731259
prime,5,145,odd,22624,0.06270077340927734,0.062700775010485,0.0,0.0,1.0,0.0
prime,5,146,2,22624,0.39793135873182023,0.25628731190336645,0.12305516265912306,0.14727722772277227,0.0,0.2492043847241867
prime,5,147,odd,22624,0.06270077340785957,0.06270077500906723,0.0,0.0,0.0,0.25238684582743987
prime,5,148,4,22624,0.09937837461654811,0.09937837715440223,0.0,0.0,1.0,0.24752475247524752
prime,5,149,odd,22624,0.0627007734064418,0.06270077500764945,0.0,0.0,0.0,0.2508840169731259
prime,5,150,0,22624,0.4754685890363799,0.34023260077351064,0.15744342291371993,0.19068246110325318,0.0,0.0
matched_coprime_composite,5,-150,0,22624,0.41982574404506945,0.28362936775422,0.13697842998585572,0.16592998585572843,0.0,0.2332036775106082
matched_coprime_composite,5,-149,odd,22624,0.06270077557910045,0.06270077712225693,0.0,0.0,1.0,0.1896216407355021
matched_coprime_composite,5,-148,2,22624,0.4259584420005196,0.28363175614243796,0.13812765205091937,0.16548797736916548,0.0,0.1920968882602546
matched_coprime_composite,5,-147,odd,22624,0.06270077557768268,0.06270077712083916,0.0,0.0,0.0,0.19183168316831684
matched_coprime_composite,5,-146,4,22624,0.09937837805563639,0.09937838050148154,0.0,0.0,1.0,0.19324611032531824
matched_coprime_composite,5,-145,odd,22624,0.06270077557626491,0.06270077711942137,0.0,0.0,0.0,0.2332036775106082
matched_coprime_composite,5,-144,0,22624,0.42818884533241974,0.2836323782472993,0.1371110325318246,0.16394094766619519,0.0,0.1896216407355021
matched_coprime_composite,5,-143,odd,22624,0.06270077557484714,0.06270077711800362,0.0,0.0,1.0,0.1920968882602546
matched_coprime_composite,5,-142,2,22624,0.42844475714968533,0.304597938727742,0.13605021216407356,0.1630569306930693,0.0,0.19183168316831684
matched_coprime_composite,5,-141,odd,22624,0.06270077557342937,0.06270077711658584,0.0,0.0,0.0,0.19324611032531824
matched_coprime_composite,5,-140,4,22624,0.09937837804889506,0.09937838049474018,0.0,0.0,1.0,0.2332036775106082
matched_coprime_composite,5,-139,odd,22624,0.06270077557201159,0.06270077711516805,0.0,0.0,0.0,0.1896216407355021
matched_coprime_composite,5,-138,0,22624,0.4254918600831429,0.2836321162422855,0.13733203677510608,0.16500176803394626,0.0,0.1920968882602546
matched_coprime_composite,5,-137,odd,22624,0.06270077557059381,0.0627007771137503,0.0,0.0,1.0,0.19183168316831684
matched_coprime_composite,5,-136,2,22624,0.4266096792636603,0.2836317450785041,0.13697842998585572,0.1646481612446959,0.0,0.19324611032531824
matched_coprime_composite,5,-135,odd,22624,0.06270077556917604,0.06270077711233252,0.0,0.0,0.0,0.2332036775106082
matched_coprime_composite,5,-134,4,22624,0.0993783780421537,0.09937838048799884,0.0,0.0,1.0,0.1896216407355021
matched_coprime_composite,5,-133,odd,22624,0.06270077556775827,0.06270077711091475,0.0,0.0,0.0,0.1920968882602546
matched_coprime_composite,5,-132,0,22624,0.42602724243671497,0.28363152453959395,0.13658062234794907,0.1631453323903819,0.0,0.19183168316831684
matched_coprime_composite,5,-131,odd,22624,0.0627007755663405,0.06270077710949698,0.0,0.0,1.0,0.19324611032531824
matched_coprime_composite,5,-130,2,22624,0.41223870728699685,0.2663483142233187,0.1326467468175389,0.15819483734087694,0.0,0.2332036775106082
matched_coprime_composite,5,-129,odd,22624,0.06270077556492273,0.0627007771080792,0.0,0.0,0.0,0.1896216407355021
matched_coprime_composite,5,-128,4,22624,0.09937837803541234,0.0993783804812575,0.0,0.0,1.0,0.1920968882602546
matched_coprime_composite,5,-127,odd,22624,0.06270077556350495,0.06270077710666142,0.0,0.0,0.0,0.19183168316831684
matched_coprime_composite,5,-126,0,22624,0.4205993223535722,0.2836300035975199,0.13326555869872703,0.16168670438472418,0.0,0.19324611032531824
matched_coprime_composite,5,-125,odd,22624,0.06270077556208718,0.06270077710524366,0.0,0.0,1.0,0.2332036775106082
matched_coprime_composite,5,-124,2,22624,0.42645732929912156,0.2836321429441059,0.1356524045261669,0.16473656294200847,0.0,0.1896216407355021
matched_coprime_composite,5,-123,odd,22624,0.06270077556066941,0.06270077710382588,0.0,0.0,0.0,0.1920968882602546
matched_coprime_composite,5,-122,4,22624,0.099378378028671,0.09937838047451614,0.0,0.0,1.0,0.19183168316831684
matched_coprime_composite,5,-121,odd,22624,0.06270077555925165,0.06270077710240811,0.0,0.0,0.0,0.19324611032531824
matched_coprime_composite,5,-120,0,22624,0.4141368955881773,0.26634960894777393,0.1304809052333805,0.1576644271570014,0.0,0.2332036775106082
matched_coprime_composite,5,-119,odd,22624,0.06270077555783388,0.06270077710099034,0.0,0.0,1.0,0.1896216407355021
matched_coprime_composite,5,-118,2,22624,0.4273239638679881,0.28363182584546054,0.13675742574257427,0.16451555869872703,0.0,0.1920968882602546
matched_coprime_composite,5,-117,odd,22624,0.06270077555641611,0.06270077709957256,0.0,0.0,0.0,0.19183168316831684
matched_coprime_composite,5,-116,4,22624,0.09937837802192964,0.09937838046777478,0.0,0.0,1.0,0.19324611032531824
matched_coprime_composite,5,-115,odd,22624,0.06270077555499833,0.06270077709815479,0.0,0.0,0.0,0.2332036775106082
matched_coprime_composite,5,-114,0,22624,0.4284029510310606,0.28363193523209557,0.1379066478076379,0.16478076379066478,0.0,0.1896216407355021
matched_coprime_composite,5,-113,odd,22624,0.06270077555358054,0.06270077709673702,0.0,0.0,1.0,0.1920968882602546
matched_coprime_composite,5,-112,2,22624,0.41835690525851543,0.2836301951242106,0.12968528995756717,0.15625,0.0,0.19183168316831684
matched_coprime_composite,5,-111,odd,22624,0.06270077555216279,0.06270077709531924,0.0,0.0,0.0,0.19324611032531824
matched_coprime_composite,5,-110,4,22624,0.09937837801518831,0.09937838046103344,0.0,0.0,1.0,0.2332036775106082
matched_coprime_composite,5,-109,odd,22624,0.062700775550745,0.06270077709390147,0.0,0.0,0.0,0.1896216407355021
matched_coprime_composite,5,-108,0,22624,0.4281673987905707,0.283632203429117,0.1380834512022631,0.1653995756718529,0.0,0.1920968882602546
matched_coprime_composite,5,-107,odd,22624,0.06270077554932724,0.0627007770924837,0.0,0.0,1.0,0.19183168316831684
matched_coprime_composite,5,-106,2,22624,0.42656779219276814,0.2836318198709007,0.1356082036775106,0.16411775106082035,0.0,0.19324611032531824
matched_coprime_composite,5,-105,odd,22624,0.06270077554790947,0.06270077709106592,0.0,0.0,0.0,0.2332036775106082
matched_coprime_composite,5,-104,4,22624,0.09937837800844695,0.09937838045429206,0.0,0.0,1.0,0.1896216407355021
matched_coprime_composite,5,-103,odd,22624,0.0627007755464917,0.06270077708964815,0.0,0.0,0.0,0.1920968882602546
matched_coprime_composite,5,-102,0,22624,0.42634438653015855,0.2836319969699761,0.134016973125884,0.16349893917963224,0.0,0.19183168316831684
matched_coprime_composite,5,-101,odd,22624,0.06270077554507392,0.06270077708823038,0.0,0.0,1.0,0.19324611032531824
matched_coprime_composite,5,-100,2,22624,0.41213733441507416,0.26634914003034726,0.12844766619519093,0.15381895332390383,0.0,0.2332036775106082
matched_coprime_composite,5,-99,odd,22624,0.06270077554365615,0.0627007770868126,0.0,0.0,0.0,0.1896216407355021
matched_coprime_composite,5,-98,4,22624,0.09937837800170561,0.09937838044755073,0.0,0.0,1.0,0.1920968882602546
matched_coprime_composite,5,-97,odd,22624,0.06270077554223838,0.06270077708539484,0.0,0.0,0.0,0.19183168316831684
matched_coprime_composite,5,-96,0,22624,0.42746324384236456,0.28363193257670916,0.1387906647807638,0.16522277227722773,0.0,0.19324611032531824
matched_coprime_composite,5,-95,odd,22624,0.0627007755408206,0.06270077708397706,0.0,0.0,1.0,0.2332036775106082
matched_coprime_composite,5,-94,2,22624,0.4283313889105721,0.2836323837057997,0.13839285714285715,0.16486916548797736,0.0,0.1896216407355021
matched_coprime_composite,5,-93,odd,22624,0.06270077553940283,0.06270077708255928,0.0,0.0,0.0,0.1920968882602546
matched_coprime_composite,5,-92,4,22624,0.09937837799496428,0.09937838044080938,0.0,0.0,1.0,0.19183168316831684
matched_coprime_composite,5,-91,odd,22624,0.06270077553798506,0.06270077708114151,0.0,0.0,0.0,0.19324611032531824
matched_coprime_composite,5,-90,0,22624,0.41426571326347567,0.2663495694652438,0.1295526874115983,0.15563118811881188,0.0,0.2332036775106082
matched_coprime_composite,5,-89,odd,22624,0.06270077553656729,0.06270077707972374,0.0,0.0,1.0,0.1896216407355021
matched_coprime_composite,5,-88,2,22624,0.4228671009422647,0.2836311067071415,0.13286775106082035,0.15916725601131543,0.0,0.1920968882602546
matched_coprime_composite,5,-87,odd,22624,0.06270077553514952,0.06270077707830596,0.0,0.0,0.0,0.19183168316831684
matched_coprime_composite,5,-86,4,22624,0.0993783779882229,0.09937838043406803,0.0,0.0,1.0,0.19324611032531824
