ara_numerator,ara_denominator,ara_value,mirror_numerator,mirror_denominator,mirror_value,distance_from_ridge,count,share,mirror_count,count_minus_mirror,r7_count,r8_count,r9_count,r10_count,r11_count
14,165,0.08484848484848485,316,165,1.915151515151515,-0.9151515151515152,1,2.2542623536225736e-08,0,1,0,0,0,0,1
4,47,0.0851063829787234,90,47,1.9148936170212767,-0.9148936170212766,7458,0.00016812288633317156,7358,100,0,5,41,570,6842
10,117,0.08547008547008547,224,117,1.9145299145299146,-0.9145299145299145,23,5.18480341333192e-07,17,6,0,0,0,0,23
3,35,0.08571428571428572,67,35,1.9142857142857144,-0.9142857142857143,1071,2.4143149807297764e-05,1087,-16,0,0,1,80,990
8,93,0.08602150537634409,178,93,1.913978494623656,-0.9139784946236559,74,1.6681541416807044e-06,70,4,0,0,0,2,72
5,58,0.08620689655172414,111,58,1.9137931034482758,-0.9137931034482758,15,3.3813935304338605e-07,11,4,0,0,0,0,15
12,139,0.08633093525179857,266,139,1.9136690647482015,-0.9136690647482014,3,6.762787060867721e-08,3,0,0,0,0,0,3
2,23,0.08695652173913043,44,23,1.9130434782608696,-0.9130434782608696,1509,3.401681891616464e-05,1520,-11,0,0,5,88,1416
7,80,0.0875,153,80,1.9125,-0.9125,1,2.2542623536225736e-08,0,1,0,0,0,0,1
5,57,0.08771929824561403,109,57,1.912280701754386,-0.9122807017543859,20,4.508524707245147e-07,19,1,0,0,0,4,16
8,91,0.08791208791208792,174,91,1.9120879120879122,-0.9120879120879121,113,2.547316459593508e-06,120,-7,0,0,1,4,108
14,159,0.0880503144654088,304,159,1.9119496855345912,-0.9119496855345912,1,2.2542623536225736e-08,0,1,0,0,0,0,1
3,34,0.08823529411764706,65,34,1.911764705882353,-0.9117647058823529,1174,2.6465040031529014e-05,1167,7,0,0,7,65,1102
10,113,0.08849557522123894,216,113,1.9115044247787611,-0.911504424778761,16,3.606819765796118e-07,24,-8,0,0,0,1,15
4,45,0.08888888888888889,86,45,1.9111111111111112,-0.9111111111111111,8605,0.00019397927552922248,8818,-213,0,3,56,712,7834
14,157,0.08917197452229299,300,157,1.910828025477707,-0.910828025477707,1,2.2542623536225736e-08,0,1,0,0,0,1,0
6,67,0.08955223880597014,128,67,1.9104477611940298,-0.9104477611940298,818,1.8439866052632652e-05,761,57,0,0,4,44,770
10,111,0.09009009009009009,212,111,1.90990990990991,-0.9099099099099099,12,2.7051148243470883e-07,24,-12,0,0,0,3,9
12,133,0.09022556390977443,254,133,1.9097744360902256,-0.9097744360902256,2,4.508524707245147e-08,3,-1,0,0,0,0,2
1,11,0.09090909090909091,21,11,1.9090909090909092,-0.9090909090909091,71520,0.0016122484353108648,71750,-230,9,73,700,6725,64013
12,131,0.0916030534351145,250,131,1.9083969465648856,-0.9083969465648855,2,4.508524707245147e-08,6,-4,0,0,0,0,2
8,87,0.09195402298850575,166,87,1.9080459770114941,-0.9080459770114943,123,2.7727426949557655e-06,128,-5,0,0,0,6,117
6,65,0.09230769230769231,124,65,1.9076923076923078,-0.9076923076923077,1598,3.602311241088873e-05,1618,-20,0,0,10,97,1491
5,54,0.09259259259259259,103,54,1.9074074074074074,-0.9074074074074074,28,6.311934590143207e-07,23,5,0,0,0,4,24
14,151,0.09271523178807947,288,151,1.9072847682119205,-0.9072847682119205,1,2.2542623536225736e-08,0,1,0,0,0,0,1
4,43,0.09302325581395349,82,43,1.9069767441860466,-0.9069767441860466,4,9.017049414490294e-08,6,-2,0,0,0,1,3
10,107,0.09345794392523364,204,107,1.9065420560747663,-0.9065420560747663,44,9.918754355939324e-07,27,17,0,0,0,2,42
3,32,0.09375,61,32,1.90625,-0.90625,1031,2.3241444865848735e-05,1034,-3,0,0,4,64,963
8,85,0.09411764705882353,162,85,1.9058823529411764,-0.9058823529411765,218,4.914291930897211e-06,237,-19,0,0,1,14,203
12,127,0.09448818897637795,242,127,1.905511811023622,-0.905511811023622,2,4.508524707245147e-08,1,1,0,0,0,1,1
2,21,0.09523809523809523,40,21,1.9047619047619047,-0.9047619047619048,111657,0.0025170417161843573,110898,759,18,120,1129,10932,99458
12,125,0.096,238,125,1.904,-0.904,11,2.479688588984831e-07,7,4,0,0,0,0,11
5,52,0.09615384615384616,99,52,1.9038461538461537,-0.9038461538461539,54,1.2173016709561898e-06,53,1,0,0,0,0,54
14,145,0.09655172413793103,276,145,1.903448275862069,-0.903448275862069,1,2.2542623536225736e-08,1,0,0,0,0,0,1
3,31,0.0967741935483871,59,31,1.903225806451613,-0.9032258064516129,1333,3.0049317173788908e-05,1420,-87,0,0,2,88,1243
7,72,0.09722222222222222,137,72,1.9027777777777777,-0.9027777777777778,1,2.2542623536225736e-08,0,1,0,0,0,0,1
4,41,0.0975609756097561,78,41,1.9024390243902438,-0.9024390243902439,10167,0.00022919085349280708,9977,190,0,2,95,840,9230
5,51,0.09803921568627451,97,51,1.9019607843137254,-0.9019607843137255,47,1.0595033062026095e-06,43,4,0,0,0,0,47
6,61,0.09836065573770492,116,61,1.901639344262295,-0.9016393442622951,1385,3.1221533597672644e-05,1460,-75,0,0,3,91,1291
8,81,0.09876543209876543,154,81,1.9012345679012346,-0.9012345679012346,271,6.109050978317174e-06,287,-16,0,0,0,14,257
10,101,0.09900990099009901,192,101,1.900990099009901,-0.900990099009901,45,1.0144180591301582e-06,59,-14,0,0,0,2,43
12,121,0.09917355371900827,230,121,1.9008264462809918,-0.9008264462809917,5,1.1271311768112868e-07,11,-6,0,0,0,0,5
1,10,0.1,19,10,1.9,-0.9,4742,0.00010689712080878244,4829,-87,0,0,16,361,4365
12,119,0.10084033613445378,226,119,1.8991596638655461,-0.8991596638655462,5,1.1271311768112868e-07,5,0,0,0,0,0,5
10,99,0.10101010101010101,188,99,1.898989898989899,-0.898989898989899,62,1.3976426592459958e-06,65,-3,0,0,0,3,59
8,79,0.10126582278481013,150,79,1.8987341772151898,-0.8987341772151899,401,9.03959203802652e-06,347,54,0,0,0,21,380
7,69,0.10144927536231885,131,69,1.8985507246376812,-0.8985507246376812,1,2.2542623536225736e-08,0,1,0,0,0,0,1
6,59,0.1016949152542373,112,59,1.8983050847457628,-0.8983050847457628,2203,4.96613996503053e-05,2180,23,0,1,13,160,2029
5,49,0.10204081632653061,93,49,1.8979591836734695,-0.8979591836734694,92,2.073921365332768e-06,75,17,0,0,0,8,84
4,39,0.10256410256410256,74,39,1.8974358974358974,-0.8974358974358975,12201,0.0002750425497654902,12123,78,1,5,102,1039,11054
7,68,0.10294117647058823,129,68,1.8970588235294117,-0.8970588235294118,3,6.762787060867721e-08,3,0,0,0,0,0,3
16,155,0.1032258064516129,294,155,1.896774193548387,-0.896774193548387,1,2.2542623536225736e-08,0,1,0,0,0,1,0
3,29,0.10344827586206896,55,29,1.896551724137931,-0.896551724137931,3133,7.062603953899523e-05,2988,145,0,0,21,243,2869
14,135,0.1037037037037037,256,135,1.8962962962962964,-0.8962962962962963,3,6.762787060867721e-08,2,1,0,0,0,0,3
5,48,0.10416666666666667,91,48,1.8958333333333333,-0.8958333333333334,102,2.2993476006950253e-06,112,-10,0,0,0,7,95
12,115,0.10434782608695652,218,115,1.8956521739130434,-0.8956521739130435,12,2.7051148243470883e-07,15,-3,0,0,0,1,11
2,19,0.10526315789473684,36,19,1.894736842105263,-0.8947368421052632,78376,0.0017668006622752284,78371,5,11,97,824,7537,69907
7,66,0.10606060606060606,125,66,1.893939393939394,-0.8939393939393939,6,1.3525574121735442e-07,2,4,0,0,0,0,6
12,113,0.10619469026548672,214,113,1.8938053097345133,-0.8938053097345133,9,2.0288361182603164e-07,5,4,0,0,0,1,8
8,75,0.10666666666666667,142,75,1.8933333333333333,-0.8933333333333333,566,1.2759124921503767e-05,571,-5,0,0,1,35,530
3,28,0.10714285714285714,53,28,1.8928571428571428,-0.8928571428571429,2735,6.165407537157739e-05,2789,-54,0,1,16,206,2512
10,93,0.10752688172043011,176,93,1.89247311827957,-0.8924731182795699,123,2.7727426949557655e-06,107,16,0,0,0,3,120
7,65,0.1076923076923077,123,65,1.8923076923076922,-0.8923076923076922,4,9.017049414490294e-08,3,1,0,0,0,0,4
4,37,0.10810810810810811,70,37,1.8918918918918919,-0.8918918918918919,53,1.194759047419964e-06,43,10,0,0,0,4,49
14,129,0.10852713178294573,244,129,1.8914728682170543,-0.8914728682170543,4,9.017049414490294e-08,3,1,0,0,0,0,4
5,46,0.10869565217391304,87,46,1.891304347826087,-0.8913043478260869,124,2.7952853184919915e-06,107,17,0,0,0,9,115
16,147,0.10884353741496598,278,147,1.8911564625850341,-0.891156462585034,1,2.2542623536225736e-08,1,0,0,0,0,0,1
6,55,0.10909090909090909,104,55,1.8909090909090909,-0.8909090909090909,4224,9.522004181701751e-05,4163,61,0,2,24,300,3898
8,73,0.1095890410958904,138,73,1.8904109589041096,-0.8904109589041096,423,9.535529755823487e-06,452,-29,0,0,2,22,399
12,109,0.11009174311926606,206,109,1.889908256880734,-0.8899082568807339,17,3.8322460011583755e-07,13,4,0,0,0,2,15
14,127,0.11023622047244094,240,127,1.889763779527559,-0.889763779527559,4,9.017049414490294e-08,5,-1,0,0,0,0,4
20,181,0.11049723756906077,342,181,1.8895027624309393,-0.8895027624309393,1,2.2542623536225736e-08,0,1,0,0,0,0,1
1,9,0.1111111111111111,17,9,1.8888888888888888,-0.8888888888888888,87724,0.0019775291070918666,88269,-545,11,88,989,8665,77971
12,107,0.11214953271028037,202,107,1.8878504672897196,-0.8878504672897196,21,4.733950942607405e-07,15,6,0,0,0,2,19
10,89,0.11235955056179775,168,89,1.8876404494382022,-0.8876404494382022,205,4.621237824926276e-06,207,-2,0,0,0,9,196
7,62,0.11290322580645161,117,62,1.8870967741935485,-0.8870967741935484,8,1.803409882898059e-07,6,2,0,0,0,1,7
6,53,0.11320754716981132,100,53,1.8867924528301887,-0.8867924528301887,4465,0.00010065281408924792,4501,-36,0,1,25,348,4091
16,141,0.11347517730496454,266,141,1.8865248226950355,-0.8865248226950355,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
14,123,0.11382113821138211,232,123,1.886178861788618,-0.8861788617886179,7,1.5779836475358016e-07,7,0,0,0,0,0,7
4,35,0.11428571428571428,66,35,1.8857142857142857,-0.8857142857142857,31834,0.0007176218776522101,32055,-221,1,22,254,2908,28649
10,87,0.11494252873563218,164,87,1.8850574712643677,-0.8850574712643678,173,3.899873871767052e-06,171,2,0,0,1,8,164
3,26,0.11538461538461539,49,26,1.8846153846153846,-0.8846153846153846,4380,9.873669108866873e-05,4371,9,0,3,22,331,4024
14,121,0.11570247933884298,228,121,1.884297520661157,-0.884297520661157,8,1.803409882898059e-07,9,-1,0,0,0,0,8
8,69,0.11594202898550725,130,69,1.8840579710144927,-0.8840579710144928,1099,2.4774343266312084e-05,1153,-54,0,0,0,65,1034
18,155,0.11612903225806452,292,155,1.8838709677419354,-0.8838709677419355,1,2.2542623536225736e-08,0,1,0,0,0,0,1
5,43,0.11627906976744186,81,43,1.8837209302325582,-0.8837209302325582,190,4.28309847188289e-06,208,-18,0,0,1,12,177
12,103,0.11650485436893204,194,103,1.883495145631068,-0.883495145631068,31,6.988213296229979e-07,30,1,0,0,0,1,30
7,60,0.11666666666666667,113,60,1.8833333333333333,-0.8833333333333333,18,4.0576722365206327e-07,9,9,0,0,0,2,16
16,137,0.11678832116788321,258,137,1.8832116788321167,-0.8832116788321168,1,2.2542623536225736e-08,4,-3,0,0,0,0,1
2,17,0.11764705882352941,32,17,1.8823529411764706,-0.8823529411764706,7164,0.00016149535501352118,6990,174,0,3,50,508,6603
9,76,0.11842105263157894,143,76,1.881578947368421,-0.881578947368421,1,2.2542623536225736e-08,0,1,0,0,0,0,1
16,135,0.11851851851851852,254,135,1.8814814814814815,-0.8814814814814815,2,4.508524707245147e-08,3,-1,0,0,0,0,2
7,59,0.11864406779661017,111,59,1.88135593220339,-0.8813559322033898,9,2.0288361182603164e-07,12,-3,0,0,0,0,9
12,101,0.1188118811881188,190,101,1.881188118811881,-0.8811881188118812,65,1.4652705298546729e-06,57,8,0,0,1,1,63
5,42,0.11904761904761904,79,42,1.880952380952381,-0.8809523809523809,322,7.2587247786646875e-06,332,-10,0,0,0,19,303
8,67,0.11940298507462686,126,67,1.8805970149253732,-0.8805970149253731,980,2.2091771065501222e-05,1019,-39,0,1,2,64,913
14,117,0.11965811965811966,220,117,1.8803418803418803,-0.8803418803418803,21,4.733950942607405e-07,13,8,0,0,0,0,21
3,25,0.12,47,25,1.88,-0.88,5691,0.00012829007054466067,5672,19,0,5,35,434,5217
10,83,0.12048192771084337,156,83,1.8795180722891567,-0.8795180722891567,293,6.604988696114141e-06,302,-9,0,0,1,17,275
18,149,0.12080536912751678,280,149,1.8791946308724832,-0.8791946308724832,1,2.2542623536225736e-08,1,0,0,0,0,0,1
4,33,0.12121212121212122,62,33,1.878787878787879,-0.8787878787878788,20529,0.0004627775185751781,20547,-18,0,11,165,1800,18553
14,115,0.12173913043478261,216,115,1.8782608695652174,-0.8782608695652174,21,4.733950942607405e-07,12,9,0,0,0,1,20
16,131,0.12213740458015267,246,131,1.8778625954198473,-0.8778625954198473,3,6.762787060867721e-08,4,-1,0,0,0,0,3
6,49,0.12244897959183673,92,49,1.8775510204081634,-0.8775510204081632,5311,0.00011972387360089489,5350,-39,0,0,32,382,4897
7,57,0.12280701754385964,107,57,1.8771929824561404,-0.8771929824561404,15,3.3813935304338605e-07,17,-2,0,0,0,0,15
10,81,0.12345679012345678,152,81,1.876543209876543,-0.8765432098765432,372,8.385855955475974e-06,342,30,0,0,0,20,352
12,97,0.12371134020618557,182,97,1.8762886597938144,-0.8762886597938144,69,1.5554410239995758e-06,73,-4,0,0,1,2,66
16,129,0.12403100775193798,242,129,1.875968992248062,-0.875968992248062,2,4.508524707245147e-08,4,-2,0,0,0,0,2
18,145,0.12413793103448276,272,145,1.8758620689655172,-0.8758620689655172,3,6.762787060867721e-08,2,1,0,0,0,0,3
1,8,0.125,15,8,1.875,-0.875,153789,0.00346680753101262,153106,683,23,194,1707,15329,136536
20,159,0.12578616352201258,298,159,1.8742138364779874,-0.8742138364779874,1,2.2542623536225736e-08,0,1,0,0,0,0,1
14,111,0.12612612612612611,208,111,1.8738738738738738,-0.8738738738738738,32,7.213639531592235e-07,21,11,0,0,0,0,32
12,95,0.12631578947368421,178,95,1.8736842105263158,-0.8736842105263158,79,1.7808672593618333e-06,98,-19,0,0,0,4,75
8,63,0.12698412698412698,118,63,1.873015873015873,-0.873015873015873,1439,3.2438835268628836e-05,1499,-60,0,0,9,95,1335
22,173,0.12716763005780346,324,173,1.8728323699421965,-0.8728323699421965,1,2.2542623536225736e-08,0,1,0,0,0,0,1
6,47,0.1276595744680851,88,47,1.872340425531915,-0.8723404255319149,5456,0.0001229925540136476,5561,-105,0,5,36,422,4993
16,125,0.128,234,125,1.872,-0.872,4,9.017049414490294e-08,1,3,0,0,0,0,4
5,39,0.1282051282051282,73,39,1.8717948717948718,-0.8717948717948718,434,9.78349861472197e-06,445,-11,0,0,1,25,408
14,109,0.12844036697247707,204,109,1.871559633027523,-0.8715596330275229,25,5.635655884056434e-07,29,-4,0,0,0,2,23
9,70,0.12857142857142856,131,70,1.8714285714285714,-0.8714285714285714,2,4.508524707245147e-08,1,1,0,0,0,0,2
4,31,0.12903225806451613,58,31,1.8709677419354838,-0.8709677419354839,147,3.3137656598251833e-06,169,-22,0,0,0,6,141
18,139,0.12949640287769784,260,139,1.870503597122302,-0.8705035971223022,1,2.2542623536225736e-08,1,0,0,0,0,0,1
7,54,0.12962962962962962,101,54,1.8703703703703705,-0.8703703703703703,24,5.410229648694177e-07,16,8,0,0,0,2,22
10,77,0.12987012987012986,144,77,1.87012987012987,-0.8701298701298701,625,1.4089139710141085e-05,609,16,0,0,5,34,586
16,123,0.13008130081300814,230,123,1.8699186991869918,-0.8699186991869918,5,1.1271311768112868e-07,2,3,0,0,0,0,5
3,23,0.13043478260869565,43,23,1.8695652173913044,-0.8695652173913043,5367,0.00012098626051892353,5307,60,0,0,33,426,4908
20,153,0.13071895424836602,286,153,1.869281045751634,-0.869281045751634,1,2.2542623536225736e-08,0,1,0,0,0,0,1
8,61,0.13114754098360656,114,61,1.8688524590163935,-0.8688524590163934,1352,3.0477627020977196e-05,1349,3,0,0,7,90,1255
12,91,0.13186813186813187,170,91,1.8681318681318682,-0.8681318681318682,152,3.426478777506312e-06,153,-1,0,0,1,15,136
7,53,0.1320754716981132,99,53,1.8679245283018868,-0.8679245283018868,25,5.635655884056434e-07,22,3,0,0,0,2,23
2,15,0.13333333333333333,28,15,1.8666666666666667,-0.8666666666666667,227365,0.005125403600313965,227085,280,25,292,2614,23139,201295
9,67,0.13432835820895522,125,67,1.8656716417910448,-0.8656716417910448,4,9.017049414490294e-08,1,3,0,0,0,0,4
16,119,0.13445378151260504,222,119,1.865546218487395,-0.865546218487395,12,2.7051148243470883e-07,8,4,0,0,0,0,12
12,89,0.1348314606741573,166,89,1.8651685393258426,-0.8651685393258427,109,2.4571459654486055e-06,119,-10,0,0,1,3,105
5,37,0.13513513513513514,69,37,1.864864864864865,-0.8648648648648649,733,1.6523743052053464e-05,714,19,0,0,2,49,682
18,133,0.13533834586466165,248,133,1.8646616541353382,-0.8646616541353384,4,9.017049414490294e-08,3,1,0,0,0,0,4
14,103,0.13592233009708737,192,103,1.8640776699029127,-0.8640776699029127,35,7.889918237679008e-07,39,-4,0,0,0,2,33
3,22,0.13636363636363635,41,22,1.8636363636363635,-0.8636363636363636,7593,0.00017116614051056203,7543,50,1,4,46,590,6952
16,117,0.13675213675213677,218,117,1.8632478632478633,-0.8632478632478633,4,9.017049414490294e-08,8,-4,0,0,0,0,4
7,51,0.13725490196078433,95,51,1.8627450980392157,-0.8627450980392157,63,1.4201852827822213e-06,68,-5,0,0,0,2,61
4,29,0.13793103448275862,54,29,1.8620689655172413,-0.8620689655172413,30442,0.0006862425456897838,30627,-185,1,28,272,2829,27312
9,65,0.13846153846153847,121,65,1.8615384615384616,-0.8615384615384616,2,4.508524707245147e-08,1,1,0,0,0,0,2
5,36,0.1388888888888889,67,36,1.8611111111111112,-0.8611111111111112,718,1.618560369901008e-05,754,-36,0,0,3,45,670
6,43,0.13953488372093023,80,43,1.8604651162790697,-0.8604651162790697,10434,0.00023520973397697935,10641,-207,2,5,56,849,9522
7,50,0.14,93,50,1.86,-0.86,61,1.37510003570977e-06,82,-21,0,0,0,2,59
8,57,0.14035087719298245,106,57,1.8596491228070176,-0.8596491228070176,2189,4.9345802920798136e-05,2185,4,0,1,15,142,2031
9,64,0.140625,119,64,1.859375,-0.859375,5,1.1271311768112868e-07,4,1,0,0,0,1,4
10,71,0.14084507042253522,132,71,1.8591549295774648,-0.8591549295774648,935,2.1077353006371064e-05,949,-14,0,0,5,51,879
11,78,0.14102564102564102,145,78,1.858974358974359,-0.858974358974359,1,2.2542623536225736e-08,1,0,0,0,0,0,1
12,85,0.1411764705882353,158,85,1.8588235294117648,-0.8588235294117648,244,5.50040014283908e-06,211,33,0,0,0,12,232
14,99,0.1414141414141414,184,99,1.8585858585858586,-0.8585858585858586,65,1.4652705298546729e-06,58,7,0,0,0,2,63
16,113,0.1415929203539823,210,113,1.8584070796460177,-0.8584070796460177,22,4.959377177969662e-07,18,4,0,0,0,0,22
18,127,0.14173228346456693,236,127,1.858267716535433,-0.8582677165354331,4,9.017049414490294e-08,0,4,0,0,0,1,3
1,7,0.14285714285714285,13,7,1.8571428571428572,-0.8571428571428572,22504,0.000507299200059224,22520,-16,0,8,158,1837,20501
20,139,0.14388489208633093,258,139,1.856115107913669,-0.8561151079136691,3,6.762787060867721e-08,1,2,0,0,0,0,3
18,125,0.144,232,125,1.856,-0.856,2,4.508524707245147e-08,4,-2,0,0,0,0,2
16,111,0.14414414414414414,206,111,1.8558558558558558,-0.8558558558558559,13,2.9305410597093455e-07,8,5,0,0,0,1,12
14,97,0.14432989690721648,180,97,1.8556701030927836,-0.8556701030927836,100,2.2542623536225737e-06,78,22,0,0,0,7,93
12,83,0.14457831325301204,154,83,1.855421686746988,-0.8554216867469879,248,5.590570636983983e-06,259,-11,0,0,0,6,242
11,76,0.14473684210526316,141,76,1.855263157894737,-0.8552631578947368,2,4.508524707245147e-08,0,2,0,0,0,0,2
10,69,0.14492753623188406,128,69,1.855072463768116,-0.855072463768116,1076,2.4255862924978893e-05,1059,17,0,0,1,65,1010
9,62,0.14516129032258066,115,62,1.8548387096774193,-0.8548387096774194,9,2.0288361182603164e-07,5,4,0,0,0,0,9
8,55,0.14545454545454545,102,55,1.8545454545454545,-0.8545454545454545,4038,9.102711383927952e-05,4071,-33,0,0,26,267,3745
7,48,0.14583333333333334,89,48,1.8541666666666667,-0.8541666666666666,80,1.8034098828980589e-06,52,28,0,0,0,4,76
6,41,0.14634146341463414,76,41,1.853658536585366,-0.8536585365853658,9270,0.00020897012018081257,9207,63,0,5,65,817,8383
5,34,0.14705882352941177,63,34,1.8529411764705883,-0.8529411764705882,1418,3.1965440174368095e-05,1416,2,0,1,8,80,1329
9,61,0.14754098360655737,113,61,1.8524590163934427,-0.8524590163934427,5,1.1271311768112868e-07,6,-1,0,0,0,0,5
22,149,0.1476510067114094,276,149,1.8523489932885906,-0.8523489932885906,1,2.2542623536225736e-08,1,0,0,0,0,1,0
4,27,0.14814814814814814,50,27,1.8518518518518519,-0.8518518518518519,50043,0.0011281005096233445,49883,160,8,49,461,4654,44871
18,121,0.1487603305785124,224,121,1.8512396694214877,-0.8512396694214877,8,1.803409882898059e-07,0,8,0,0,0,0,8
7,47,0.14893617021276595,87,47,1.851063829787234,-0.851063829787234,68,1.5328984004633502e-06,89,-21,0,0,0,2,66
24,161,0.14906832298136646,298,161,1.8509316770186335,-0.8509316770186335,1,2.2542623536225736e-08,0,1,0,0,0,0,1
16,107,0.14953271028037382,198,107,1.8504672897196262,-0.8504672897196262,17,3.8322460011583755e-07,21,-4,0,0,0,1,16
22,147,0.14965986394557823,272,147,1.8503401360544218,-0.8503401360544218,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
3,20,0.15,37,20,1.85,-0.85,14644,0.0003301141790644897,14806,-162,1,6,81,1215,13341
20,133,0.15037593984962405,246,133,1.849624060150376,-0.849624060150376,2,4.508524707245147e-08,2,0,0,0,0,0,2
14,93,0.15053763440860216,172,93,1.8494623655913978,-0.8494623655913979,88,1.983750871187865e-06,94,-6,0,0,0,3,85
18,119,0.15126050420168066,220,119,1.8487394957983194,-0.8487394957983193,11,2.479688588984831e-07,18,-7,0,0,0,0,11
5,33,0.15151515151515152,61,33,1.8484848484848484,-0.8484848484848485,1487,3.352088119836767e-05,1493,-6,0,0,8,99,1380
12,79,0.1518987341772152,146,79,1.8481012658227849,-0.8481012658227848,281,6.334477213679432e-06,260,21,0,0,2,17,262
16,105,0.1523809523809524,194,105,1.8476190476190477,-0.8476190476190476,48,1.0820459297388353e-06,41,7,0,0,1,5,42
9,59,0.15254237288135594,109,59,1.847457627118644,-0.847457627118644,10,2.2542623536225736e-07,3,7,0,0,0,0,10
